t,t_abs,bx,by,moving
0.231,1788740105.543,5.775,6.500,0
0.431,1788740105.743,5.775,6.500,0
0.631,1788740105.943,5.775,6.500,0
0.831,1788740106.143,5.775,6.500,0
1.031,1788740106.343,5.775,6.500,0
1.231,1788740106.543,5.775,6.500,0
1.431,1788740106.743,5.775,6.500,0
1.631,1788740106.943,5.775,6.500,0
1.831,1788740107.143,5.775,6.500,0
2.031,1788740107.343,5.775,6.500,0
2.231,1788740107.543,5.775,6.500,0
2.431,1788740107.743,5.775,6.500,0
2.631,1788740107.943,5.775,6.500,0
2.831,1788740108.143,5.775,6.500,0
3.031,1788740108.343,5.775,6.500,0
3.231,1788740108.543,5.775,6.500,0
3.431,1788740108.743,5.775,6.500,0
3.631,1788740108.943,5.775,6.500,0
3.831,1788740109.143,5.775,6.500,0
4.031,1788740109.343,5.775,6.500,0
4.231,1788740109.543,5.775,6.500,0
4.431,1788740109.743,5.775,6.500,0
4.631,1788740109.943,5.775,6.500,0
4.831,1788740110.143,5.775,6.500,0
5.031,1788740110.343,5.775,6.500,0
5.231,1788740110.543,5.775,6.500,0
5.431,1788740110.743,5.775,6.500,0
5.631,1788740110.943,5.775,6.500,0
5.831,1788740111.143,5.775,6.500,0
6.031,1788740111.343,5.775,6.500,0
6.231,1788740111.543,5.775,6.500,0
6.431,1788740111.743,5.775,6.500,0
6.631,1788740111.943,5.775,6.500,0
6.831,1788740112.143,5.775,6.500,0
7.031,1788740112.343,5.775,6.500,0
7.231,1788740112.543,5.775,6.500,0
7.431,1788740112.743,5.775,6.500,0
7.631,1788740112.943,5.775,6.500,0
7.831,1788740113.143,5.775,6.500,0
8.032,1788740113.343,5.775,6.500,0
8.231,1788740113.543,5.775,6.500,0
8.431,1788740113.743,5.775,6.500,0
8.632,1788740113.943,5.775,6.500,0
8.831,1788740114.143,5.775,6.500,0
9.031,1788740114.343,5.775,6.500,0
9.231,1788740114.543,5.775,6.500,0
9.431,1788740114.743,5.775,6.500,0
9.631,1788740114.943,5.775,6.500,0
9.831,1788740115.143,5.775,6.500,0
10.031,1788740115.343,5.775,6.500,0
10.231,1788740115.543,5.775,6.500,0
10.431,1788740115.743,5.775,6.500,0
10.631,1788740115.943,5.775,6.500,0
10.831,1788740116.143,5.775,6.500,0
11.031,1788740116.343,5.775,6.500,0
11.231,1788740116.543,5.775,6.500,0
11.431,1788740116.743,5.775,6.500,0
11.631,1788740116.943,5.775,6.500,0
11.831,1788740117.143,5.775,6.500,0
12.031,1788740117.343,5.775,6.500,0
12.231,1788740117.543,5.775,6.500,0
12.431,1788740117.743,5.775,6.500,0
12.631,1788740117.943,5.775,6.500,0
12.831,1788740118.143,5.775,6.500,0
13.031,1788740118.343,5.775,6.500,0
13.231,1788740118.543,5.775,6.500,0
13.431,1788740118.743,5.775,6.500,0
13.631,1788740118.943,5.775,6.500,0
13.831,1788740119.143,5.775,6.500,0
14.031,1788740119.343,5.775,6.500,0
14.231,1788740119.543,5.775,6.500,0
14.432,1788740119.743,5.775,6.500,0
14.631,1788740119.943,5.775,6.500,0
14.831,1788740120.143,5.775,6.500,0
15.031,1788740120.343,5.775,6.500,0
15.231,1788740120.543,5.775,6.500,0
15.431,1788740120.743,5.775,6.500,0
15.631,1788740120.943,5.775,6.500,0
