1.76111,0
11.3361,0
15.5395,0
23.326,0
18.9898,0
28.338,0
22.2827,0
23.981,0
24.3357,0
22.7919,0
19.7635,0
26.6958,0
26.1947,0
18.022,0
18.3774,0
19.8949,0
20.3065,0
16.8732,0
24.6696,0
12.8542,0
19.7139,0
17.6304,0
19.4901,0
23.8387,0
21.9108,0
20.59,0
12.3793,0
19.653,0
15.2028,0
29.5626,0
20.3525,0
16.653,0
18.8927,0
27.3668,0
20.1309,0
10.8707,0
18.3216,0
11.5122,0
26.0461,0
27.7023,0
19.5788,0
15.9628,0
22.1388,0
23.1448,0
16.2824,0
22.8311,0
19.5418,0
28.3258,0
17.6544,0
17.5323,0
37.6706,0
3.81603,1
2.21421,1
4.15643,1
8.42757,1
3.37873,1
1.59188,1
1.11743,1
2.04585,1
3.0461,1
2.29841,1
1.71746,1
2.27791,1
2.76255,1
2.75476,1
1.40642,1
2.01758,1
2.01556,1
1.40905,1
1.01885,1
2.08626,1
1.16698,1
1.00672,1
3.89558,1
1.19055,1
2.02214,1
1.87731,1
1.31524,1
1.60514,1
2.05396,1
1.72599,1
3.79927,1
2.73311,1
1.1323,1
1.39023,1
3.72961,1
2.02174,1
2.50033,1
2.07267,1
3.57826,1
1.87887,1
1.15229,1
4.49111,1
3.30866,1
4.83994,1
1.90342,1
2.02547,1
2.47073,1
1.85629,1
2.43553,1
2.9891,1
1.24003,1
2.41585,1
1.74721,1
1.58467,1
26.0848,0
23.2928,0
32.9443,0
32.7112,0
37.7027,0
28.2425,0
35.2088,0
28.9885,0
29.6693,0
23.8953,0
25.5581,0
31.1331,0
29.7415,0
24.8621,0
25.8967,0
25.6676,0
29.5254,0
32.6974,0
31.2417,0
24.3807,0
21.3898,0
17.9894,0
25.93,0
22.855,0
17.8985,0
24.5781,0
19.1071,0
21.2359,0
18.4136,0
25.8459,0
22.3891,0
17.0456,0
28.4801,0
23.7457,0
17.1945,0
18.095,0
16.1092,0
15.4578,0
31.7017,0
22.7899,0
28.5177,0
17.8158,0
18.5181,0
16.382,0
19.4097,0
20.4768,0
18.4504,0
16.4093,0
15.6459,0
16.1838,0
23.1582,0
20.3451,0
20.9032,0
14.2383,0
27.3321,0
17.6412,0
22.0775,0
23.3919,0
21.2155,0
17.6841,0
24.1155,0
12.063,0
22.2529,0
17.8959,0
16.7662,0
22.3387,0
28.842,0
22.9382,0
27.8984,0
16.565,0
19.9131,0
17.0091,0
17.7827,0
22.4679,0
28.5778,0
22.5961,0
32.4815,0
26.0639,0
29.9927,0
24.9834,0
32.7175,0
30.7236,0
34.2261,0
29.8797,0
34.908,0
33.8422,0
148.78,0
162.374,0
156.586,0
179.299,0
206.884,0
218.906,0
234.143,0
242.905,0
258.456,0
56.7157,0
47.4613,0
60.5656,0
49.5797,0
48.9746,0
61.4157,0
53.2688,0
56.2753,0
63.515,0
71.5161,0
72.1299,0
66.4317,0
77.6292,0
81.3377,0
