14.1436,0
4.84896,0
32.174,0
23.1947,0
23.9366,0
20.4715,0
24.1047,0
21.2874,0
21.7654,0
20.0521,0
20.4719,0
28.6482,0
14.5075,0
17.6666,0
23.7545,0
18.9394,0
13.6168,0
21.6052,0
21.679,0
14.1659,0
20.1144,0
18.8367,0
20.5452,0
22.9985,0
21.8336,0
10.8573,0
25.2054,0
15.2017,0
21.9862,0
20.7469,0
16.0413,0
18.3264,0
20.0172,0
17.8339,0
19.3054,0
23.5209,0
18.4974,0
22.4263,0
21.6378,0
31.8193,0
20.3007,0
23.4439,0
22.6326,0
15.1678,0
16.2071,0
19.2874,0
23.2197,0
9.91271,0
37.624,0
38.2166,0
37.5867,0
137.462,1
141.726,1
136.078,1
154.045,1
155.493,1
152.844,1
180.506,1
181.93,1
162.368,1
151.105,1
208.859,1
213.043,1
183.237,1
237.466,1
209.584,1
211.96,1
220.524,1
241.731,1
232.869,1
221.45,1
267.256,1
269.644,1
260.625,1
284.936,1
301.093,1
307.103,1
329.197,1
338.687,1
337.995,1
345.137,1
329.929,1
336.136,1
338.597,1
370.543,1
351.29,1
381.76,1
369.42,1
387.564,1
388.562,1
406.022,1
385.617,1
416.382,1
394.354,1
400.038,1
416.136,1
404.762,1
407.715,1
411.23,1
431.077,1
391.641,1
397.475,1
430.624,1
392.49,1
407.914,1
434.401,1
394.981,1
393.285,1
443.677,1
384.555,1
409.892,1
407.944,1
416.329,1
406.379,1
419,1
420.005,1
397.59,1
400.669,1
408.185,1
399.825,1
407.328,1
410.815,1
408.064,1
405.378,1
407.671,1
396.263,1
411.853,1
393.93,1
408.351,1
373.577,1
406.56,1
393.169,1
417.222,1
387.544,1
412.042,1
402.03,1
417.375,1
405.712,1
391.13,1
395.461,1
402.893,1
399.696,1
387.757,1
409.139,1
401.624,1
396.26,1
382.092,1
380.639,1
395.222,1
395.779,1
416.435,1
398.426,1
401.107,1
433.969,1
418.305,1
438.352,1
460.703,1
428.231,1
454.954,1
453.885,1
444.271,1
441.369,1
421.068,1
451.92,1
453.174,1
507.848,1
471.86,1
474.714,1
491.895,1
499.164,1
495.342,1
492.576,1
499.899,1
509.13,1
499.509,1
524.438,1
529.392,1
519.67,1
516.239,1
500.946,1
527.537,1
518.58,1
529.656,1
516.586,1
511.617,1
532.339,1
518.066,1
516.201,1
524.209,1
536.798,1
489.014,1
481.17,1
487.291,1
498.135,1
534.909,1
541.136,1
525.948,1
528.271,1
548.058,1
554.542,1
