t,t_abs,bx,by,moving
0.232,1788737980.886,4.744,6.500,0
0.432,1788737981.085,4.744,6.500,0
0.631,1788737981.285,4.744,6.500,0
0.832,1788737981.485,4.744,6.500,0
1.031,1788737981.685,4.744,6.500,0
1.231,1788737981.885,4.744,6.500,0
1.432,1788737982.085,4.744,6.500,0
1.631,1788737982.285,4.744,6.500,0
1.831,1788737982.485,4.744,6.500,0
2.031,1788737982.685,4.744,6.500,0
2.231,1788737982.885,4.744,6.500,0
2.432,1788737983.085,4.744,6.500,0
2.631,1788737983.285,4.744,6.500,0
2.831,1788737983.485,4.744,6.500,0
3.032,1788737983.685,4.744,6.500,0
3.231,1788737983.885,4.744,6.500,0
3.431,1788737984.085,4.744,6.500,0
3.631,1788737984.285,4.744,6.500,0
3.831,1788737984.485,4.744,6.500,0
4.031,1788737984.685,4.744,6.500,0
4.231,1788737984.885,4.744,6.500,0
4.431,1788737985.085,4.744,6.500,0
4.631,1788737985.285,4.744,6.500,0
4.831,1788737985.485,4.744,6.500,0
5.031,1788737985.685,4.744,6.500,0
5.231,1788737985.885,4.744,6.500,0
5.432,1788737986.085,4.744,6.500,0
5.631,1788737986.285,4.744,6.500,0
5.831,1788737986.485,4.744,6.500,0
6.031,1788737986.685,4.744,6.500,0
6.232,1788737986.885,4.744,6.500,0
6.431,1788737987.085,4.744,6.500,0
6.631,1788737987.285,4.744,6.500,0
6.831,1788737987.485,4.744,6.500,0
7.031,1788737987.685,4.744,6.500,0
7.231,1788737987.885,4.744,6.500,0
7.431,1788737988.085,4.744,6.500,0
7.631,1788737988.285,4.744,6.500,0
7.831,1788737988.485,4.744,6.500,0
8.031,1788737988.685,4.744,6.500,0
8.231,1788737988.885,4.744,6.500,0
8.431,1788737989.085,4.744,6.500,0
8.631,1788737989.285,4.744,6.500,0
8.831,1788737989.485,4.744,6.500,0
9.031,1788737989.685,4.744,6.500,0
9.232,1788737989.885,4.744,6.500,0
9.431,1788737990.085,4.744,6.500,0
9.631,1788737990.285,4.744,6.500,0
9.831,1788737990.485,4.744,6.500,0
10.031,1788737990.685,4.744,6.500,0
10.231,1788737990.885,4.744,6.500,0
10.431,1788737991.085,4.744,6.500,0
10.631,1788737991.285,4.744,6.500,0
10.831,1788737991.485,4.744,6.500,0
11.031,1788737991.685,4.744,6.500,0
11.231,1788737991.885,4.744,6.500,0
11.431,1788737992.085,4.744,6.500,0
11.631,1788737992.285,4.744,6.500,0
11.831,1788737992.485,4.744,6.500,0
12.031,1788737992.685,4.744,6.500,0
12.231,1788737992.885,4.744,6.500,0
12.431,1788737993.085,4.744,6.500,0
12.631,1788737993.285,4.744,6.500,0
12.831,1788737993.485,4.744,6.500,0
13.031,1788737993.685,4.744,6.500,0
13.231,1788737993.885,4.744,6.500,0
13.431,1788737994.085,4.744,6.443,1
13.631,1788737994.285,4.744,6.386,1
13.831,1788737994.485,4.744,6.328,1
14.031,1788737994.685,4.744,6.271,1
14.233,1788737994.887,4.744,6.214,1
14.433,1788737995.087,4.744,6.157,1
14.632,1788737995.285,4.744,6.100,1
14.832,1788737995.485,4.744,6.042,1
15.031,1788737995.685,4.744,5.985,1
15.231,1788737995.885,4.744,5.928,1
15.431,1788737996.085,4.744,5.871,1
15.632,1788737996.285,4.744,5.814,1
15.831,1788737996.485,4.744,5.756,1
16.031,1788737996.685,4.744,5.699,1
16.232,1788737996.885,4.744,5.642,1
16.431,1788737997.085,4.744,5.585,1
16.631,1788737997.285,4.744,5.528,1
16.831,1788737997.485,4.744,5.470,1
17.031,1788737997.685,4.744,5.413,1
17.231,1788737997.885,4.744,5.356,1
17.431,1788737998.085,4.744,5.299,1
17.631,1788737998.285,4.744,5.242,1
17.831,1788737998.485,4.744,5.184,1
18.031,1788737998.685,4.744,5.127,1
18.231,1788737998.885,4.744,5.070,1
18.432,1788737999.085,4.744,5.013,1
18.631,1788737999.285,4.744,4.956,1
18.831,1788737999.485,4.744,4.898,1
19.033,1788737999.686,4.744,4.841,1
19.232,1788737999.885,4.744,4.784,1
19.431,1788738000.085,4.744,4.727,1
19.631,1788738000.285,4.744,4.670,1
19.831,1788738000.485,4.744,4.612,1
20.032,1788738000.685,4.744,4.555,1
20.231,1788738000.885,4.744,4.498,1
20.432,1788738001.085,4.744,4.441,1
20.632,1788738001.285,4.744,4.384,1
20.832,1788738001.485,4.744,4.326,1
21.031,1788738001.685,4.744,4.269,1
21.231,1788738001.885,4.744,4.212,1
21.431,1788738002.085,4.744,4.155,1
21.631,1788738002.285,4.744,4.098,1
21.831,1788738002.485,4.744,4.040,1
22.031,1788738002.685,4.744,3.983,1
22.231,1788738002.885,4.744,3.926,1
22.431,1788738003.085,4.744,3.869,1
22.631,1788738003.285,4.744,3.812,1
22.833,1788738003.487,4.744,3.754,1
23.033,1788738003.687,4.744,3.697,1
23.231,1788738003.885,4.744,3.640,1
23.432,1788738004.085,4.744,3.583,1
23.632,1788738004.285,4.744,3.526,1
23.832,1788738004.486,4.744,3.468,0
24.032,1788738004.685,4.744,3.468,0
24.231,1788738004.885,4.744,3.468,0
24.431,1788738005.085,4.744,3.468,0
24.631,1788738005.285,4.744,3.468,0
24.832,1788738005.486,4.744,3.468,0
25.031,1788738005.685,4.744,3.468,0
25.231,1788738005.885,4.744,3.468,0
25.431,1788738006.085,4.744,3.468,0
25.631,1788738006.285,4.744,3.468,0
25.833,1788738006.487,4.744,3.468,0
26.032,1788738006.686,4.744,3.468,0
26.231,1788738006.885,4.744,3.468,0
26.431,1788738007.085,4.744,3.468,0
26.631,1788738007.285,4.744,3.468,0
26.831,1788738007.485,4.744,3.468,0
27.031,1788738007.685,4.744,3.468,0
27.231,1788738007.885,4.744,3.468,0
27.431,1788738008.085,4.744,3.468,0
27.631,1788738008.285,4.744,3.468,0
27.832,1788738008.485,4.744,3.468,0
28.031,1788738008.685,4.744,3.468,0
28.231,1788738008.885,4.744,3.468,0
28.432,1788738009.085,4.744,3.468,0
28.632,1788738009.285,4.744,3.468,0
28.832,1788738009.486,4.744,3.468,0
29.031,1788738009.685,4.744,3.468,0
29.231,1788738009.885,4.744,3.468,0
29.431,1788738010.085,4.744,3.468,0
29.631,1788738010.285,4.744,3.468,0
29.833,1788738010.487,4.744,3.468,0
30.033,1788738010.687,4.744,3.468,0
30.233,1788738010.887,4.744,3.468,0
30.433,1788738011.087,4.744,3.468,0
30.633,1788738011.287,4.744,3.468,0
30.833,1788738011.487,4.744,3.468,0
31.032,1788738011.686,4.744,3.468,0
31.231,1788738011.885,4.744,3.468,0
31.431,1788738012.085,4.744,3.468,0
31.631,1788738012.285,4.744,3.468,0
31.831,1788738012.485,4.744,3.468,0
32.031,1788738012.685,4.744,3.468,0
32.231,1788738012.885,4.744,3.468,0
32.431,1788738013.085,4.744,3.468,0
32.632,1788738013.285,4.744,3.468,0
32.831,1788738013.485,4.744,3.468,0
33.031,1788738013.685,4.744,3.468,0
33.231,1788738013.885,4.744,3.468,0
33.431,1788738014.085,4.744,3.468,0
