t,t_abs,bx,by,moving
0.232,1788738917.936,4.961,3.500,0
0.431,1788738918.136,4.961,3.500,0
0.631,1788738918.336,4.961,3.500,0
0.831,1788738918.536,4.961,3.500,0
1.032,1788738918.736,4.961,3.500,0
1.231,1788738918.936,4.961,3.500,0
1.432,1788738919.136,4.961,3.500,0
1.632,1788738919.336,4.961,3.500,0
1.832,1788738919.536,4.961,3.500,0
2.032,1788738919.736,4.961,3.500,0
2.232,1788738919.936,4.961,3.500,0
2.431,1788738920.136,4.961,3.500,0
2.631,1788738920.336,4.961,3.500,0
2.832,1788738920.536,4.961,3.500,0
3.031,1788738920.736,4.961,3.500,0
3.231,1788738920.936,4.961,3.500,0
3.433,1788738921.138,4.961,3.500,0
3.633,1788738921.338,4.961,3.500,0
3.833,1788738921.538,4.961,3.500,0
4.032,1788738921.736,4.961,3.500,0
4.232,1788738921.936,4.961,3.500,0
4.431,1788738922.136,4.961,3.500,0
4.631,1788738922.336,4.961,3.500,0
4.831,1788738922.536,4.961,3.500,0
5.031,1788738922.736,4.961,3.500,0
5.231,1788738922.936,4.961,3.500,0
5.432,1788738923.136,4.961,3.500,0
5.631,1788738923.336,4.961,3.500,0
5.832,1788738923.536,4.961,3.500,0
6.032,1788738923.736,4.961,3.500,0
6.232,1788738923.936,4.961,3.500,0
6.431,1788738924.136,4.961,3.500,0
6.632,1788738924.336,4.961,3.500,0
6.831,1788738924.536,4.961,3.500,0
7.031,1788738924.736,4.961,3.500,0
7.231,1788738924.936,4.961,3.500,0
7.431,1788738925.136,4.961,3.500,0
7.632,1788738925.336,4.961,3.500,0
7.832,1788738925.536,4.961,3.500,0
8.032,1788738925.736,4.961,3.500,0
8.232,1788738925.936,4.961,3.500,0
8.432,1788738926.136,4.961,3.500,0
8.632,1788738926.336,4.961,3.500,0
8.832,1788738926.536,4.961,3.500,0
9.031,1788738926.736,4.961,3.500,0
9.231,1788738926.936,4.961,3.500,0
9.431,1788738927.136,4.961,3.500,0
9.632,1788738927.336,4.961,3.500,0
9.832,1788738927.536,4.961,3.500,0
10.031,1788738927.736,4.961,3.500,0
10.231,1788738927.936,4.961,3.500,0
10.432,1788738928.136,4.961,3.500,0
10.631,1788738928.336,4.961,3.500,0
10.831,1788738928.536,4.961,3.500,0
11.031,1788738928.736,4.961,3.500,0
11.231,1788738928.936,4.961,3.500,0
11.431,1788738929.136,4.961,3.500,0
11.631,1788738929.336,4.961,3.500,0
11.832,1788738929.536,4.961,3.500,0
12.031,1788738929.736,4.961,3.500,0
12.231,1788738929.936,4.961,3.500,0
12.432,1788738930.136,4.961,3.500,0
12.631,1788738930.336,4.961,3.500,0
12.831,1788738930.536,4.961,3.500,0
13.031,1788738930.736,4.961,3.500,0
13.231,1788738930.936,4.961,3.500,0
13.431,1788738931.136,4.961,3.500,0
13.631,1788738931.336,4.961,3.500,0
13.831,1788738931.536,4.961,3.500,0
14.032,1788738931.736,4.961,3.500,0
14.231,1788738931.936,4.961,3.500,0
14.431,1788738932.136,4.961,3.558,1
14.631,1788738932.336,4.961,3.616,1
14.831,1788738932.536,4.961,3.673,1
15.032,1788738932.736,4.961,3.731,1
15.231,1788738932.936,4.961,3.789,1
15.431,1788738933.136,4.961,3.847,1
15.632,1788738933.336,4.961,3.905,1
15.833,1788738933.538,4.961,3.962,1
16.032,1788738933.736,4.961,4.020,1
16.232,1788738933.936,4.961,4.078,1
16.432,1788738934.136,4.961,4.136,1
16.632,1788738934.336,4.961,4.194,1
16.832,1788738934.536,4.961,4.251,1
17.032,1788738934.736,4.961,4.309,1
17.231,1788738934.936,4.961,4.367,1
17.432,1788738935.136,4.961,4.425,1
17.632,1788738935.336,4.961,4.483,1
17.832,1788738935.536,4.961,4.540,1
18.032,1788738935.736,4.961,4.598,1
18.232,1788738935.936,4.961,4.656,1
18.432,1788738936.136,4.961,4.714,1
18.631,1788738936.336,4.961,4.772,1
18.831,1788738936.536,4.961,4.829,1
19.031,1788738936.736,4.961,4.887,1
19.231,1788738936.936,4.961,4.945,1
19.431,1788738937.136,4.961,5.003,1
19.631,1788738937.336,4.961,5.061,1
19.833,1788738937.538,4.961,5.118,1
20.033,1788738937.738,4.961,5.176,1
20.232,1788738937.936,4.961,5.234,1
20.433,1788738938.138,4.961,5.292,1
20.632,1788738938.336,4.961,5.350,1
20.832,1788738938.536,4.961,5.407,1
21.031,1788738938.736,4.961,5.465,1
21.231,1788738938.936,4.961,5.523,1
21.432,1788738939.136,4.961,5.581,1
21.632,1788738939.336,4.961,5.639,1
21.832,1788738939.536,4.961,5.696,1
22.033,1788738939.738,4.961,5.754,1
22.232,1788738939.937,4.961,5.812,1
22.432,1788738940.136,4.961,5.870,1
22.632,1788738940.336,4.961,5.928,1
22.831,1788738940.536,4.961,5.985,1
23.031,1788738940.736,4.961,6.043,1
23.231,1788738940.936,4.961,6.101,1
23.431,1788738941.136,4.961,6.159,1
23.631,1788738941.336,4.961,6.217,1
23.831,1788738941.536,4.961,6.274,1
24.032,1788738941.736,4.961,6.332,1
24.231,1788738941.936,4.961,6.390,1
24.431,1788738942.136,4.961,6.448,1
24.631,1788738942.336,4.961,6.506,0
24.831,1788738942.536,4.961,6.506,0
25.031,1788738942.736,4.961,6.506,0
25.231,1788738942.936,4.961,6.506,0
25.431,1788738943.136,4.961,6.506,0
25.631,1788738943.336,4.961,6.506,0
25.831,1788738943.536,4.961,6.506,0
26.031,1788738943.736,4.961,6.506,0
26.232,1788738943.936,4.961,6.506,0
26.432,1788738944.136,4.961,6.506,0
26.632,1788738944.336,4.961,6.506,0
26.832,1788738944.536,4.961,6.506,0
27.031,1788738944.736,4.961,6.506,0
27.231,1788738944.936,4.961,6.506,0
27.431,1788738945.136,4.961,6.506,0
27.632,1788738945.336,4.961,6.506,0
27.831,1788738945.536,4.961,6.506,0
28.031,1788738945.736,4.961,6.506,0
28.232,1788738945.936,4.961,6.506,0
28.431,1788738946.136,4.961,6.506,0
28.632,1788738946.336,4.961,6.506,0
28.832,1788738946.536,4.961,6.506,0
29.033,1788738946.738,4.961,6.506,0
29.232,1788738946.936,4.961,6.506,0
29.432,1788738947.136,4.961,6.506,0
