t,t_abs,bx,by,moving
0.232,1788740459.082,4.683,3.500,0
0.432,1788740459.281,4.683,3.500,0
0.632,1788740459.481,4.683,3.500,0
0.831,1788740459.681,4.683,3.500,0
1.032,1788740459.881,4.683,3.500,0
1.232,1788740460.081,4.683,3.500,0
1.432,1788740460.281,4.683,3.500,0
1.632,1788740460.481,4.683,3.500,0
1.831,1788740460.681,4.683,3.500,0
2.031,1788740460.881,4.683,3.500,0
2.232,1788740461.081,4.683,3.500,0
2.431,1788740461.281,4.683,3.500,0
2.631,1788740461.481,4.683,3.500,0
2.831,1788740461.681,4.683,3.500,0
3.032,1788740461.881,4.683,3.500,0
3.232,1788740462.081,4.683,3.500,0
3.432,1788740462.281,4.683,3.500,0
3.632,1788740462.481,4.683,3.500,0
3.831,1788740462.681,4.683,3.500,0
4.031,1788740462.881,4.683,3.500,0
4.231,1788740463.081,4.683,3.500,0
4.431,1788740463.281,4.683,3.500,0
4.631,1788740463.481,4.683,3.500,0
4.831,1788740463.681,4.683,3.500,0
5.031,1788740463.881,4.683,3.500,0
5.231,1788740464.081,4.683,3.500,0
5.432,1788740464.281,4.683,3.500,0
5.632,1788740464.481,4.683,3.500,0
5.831,1788740464.681,4.683,3.500,0
6.031,1788740464.881,4.683,3.500,0
6.231,1788740465.081,4.683,3.500,0
6.431,1788740465.281,4.683,3.500,0
6.631,1788740465.481,4.683,3.500,0
6.832,1788740465.681,4.683,3.500,0
7.031,1788740465.881,4.683,3.500,0
7.232,1788740466.081,4.683,3.500,0
7.432,1788740466.281,4.683,3.500,0
7.632,1788740466.481,4.683,3.500,0
7.832,1788740466.681,4.683,3.500,0
8.033,1788740466.883,4.683,3.500,0
8.232,1788740467.081,4.683,3.500,0
8.431,1788740467.281,4.683,3.500,0
8.631,1788740467.481,4.683,3.500,0
8.831,1788740467.681,4.683,3.500,0
9.032,1788740467.881,4.683,3.500,0
9.231,1788740468.081,4.683,3.500,0
9.431,1788740468.281,4.683,3.500,0
9.631,1788740468.481,4.683,3.500,0
9.831,1788740468.681,4.683,3.500,0
10.031,1788740468.881,4.683,3.500,0
10.231,1788740469.081,4.683,3.500,0
10.431,1788740469.281,4.683,3.500,0
10.631,1788740469.481,4.683,3.500,0
10.831,1788740469.681,4.683,3.500,0
11.032,1788740469.881,4.683,3.500,0
11.232,1788740470.081,4.683,3.500,0
