t,t_abs,bx,by,moving
0.232,1788739987.969,4.962,3.500,0
0.431,1788739988.169,4.962,3.500,0
0.631,1788739988.369,4.962,3.500,0
0.831,1788739988.569,4.962,3.500,0
1.031,1788739988.769,4.962,3.500,0
1.231,1788739988.969,4.962,3.500,0
1.431,1788739989.169,4.962,3.500,0
1.631,1788739989.369,4.962,3.500,0
1.831,1788739989.569,4.962,3.500,0
2.031,1788739989.769,4.962,3.500,0
2.231,1788739989.969,4.962,3.500,0
2.432,1788739990.169,4.962,3.500,0
2.632,1788739990.369,4.962,3.500,0
2.831,1788739990.569,4.962,3.500,0
3.031,1788739990.769,4.962,3.500,0
3.231,1788739990.969,4.962,3.500,0
3.431,1788739991.169,4.962,3.500,0
3.631,1788739991.369,4.962,3.500,0
3.832,1788739991.569,4.962,3.500,0
4.031,1788739991.769,4.962,3.500,0
4.232,1788739991.969,4.962,3.500,0
4.431,1788739992.169,4.962,3.500,0
4.631,1788739992.369,4.962,3.500,0
4.831,1788739992.569,4.962,3.500,0
5.031,1788739992.769,4.962,3.500,0
5.231,1788739992.969,4.962,3.500,0
5.431,1788739993.169,4.962,3.500,0
5.631,1788739993.369,4.962,3.500,0
5.831,1788739993.569,4.962,3.500,0
6.031,1788739993.769,4.962,3.500,0
6.231,1788739993.969,4.962,3.500,0
6.431,1788739994.169,4.962,3.500,0
6.631,1788739994.369,4.962,3.500,0
6.831,1788739994.569,4.962,3.500,0
7.031,1788739994.769,4.962,3.500,0
7.231,1788739994.969,4.962,3.500,0
7.431,1788739995.169,4.962,3.500,0
7.631,1788739995.369,4.962,3.500,0
7.832,1788739995.569,4.962,3.500,0
8.032,1788739995.769,4.962,3.500,0
8.231,1788739995.969,4.962,3.500,0
8.432,1788739996.169,4.962,3.500,0
8.631,1788739996.369,4.962,3.500,0
8.831,1788739996.569,4.962,3.500,0
9.031,1788739996.769,4.962,3.500,0
9.233,1788739996.970,4.962,3.500,0
9.431,1788739997.169,4.962,3.500,0
9.631,1788739997.369,4.962,3.500,0
9.831,1788739997.569,4.962,3.500,0
10.031,1788739997.769,4.962,3.500,0
10.231,1788739997.969,4.962,3.500,0
10.431,1788739998.169,4.962,3.500,0
10.631,1788739998.369,4.962,3.500,0
10.832,1788739998.569,4.962,3.500,0
11.031,1788739998.769,4.962,3.500,0
11.231,1788739998.969,4.962,3.500,0
11.431,1788739999.169,4.962,3.500,0
11.631,1788739999.369,4.962,3.500,0
11.831,1788739999.569,4.962,3.500,0
12.031,1788739999.769,4.962,3.500,0
12.231,1788739999.969,4.962,3.500,0
12.431,1788740000.169,4.962,3.500,0
12.632,1788740000.369,4.962,3.500,0
12.831,1788740000.569,4.962,3.500,0
13.031,1788740000.769,4.962,3.500,0
13.231,1788740000.969,4.962,3.500,0
13.431,1788740001.169,4.962,3.500,0
13.631,1788740001.369,4.962,3.500,0
13.831,1788740001.569,4.962,3.500,0
14.031,1788740001.769,4.962,3.562,1
14.231,1788740001.969,4.962,3.623,1
14.431,1788740002.169,4.962,3.685,1
14.631,1788740002.369,4.962,3.746,1
14.831,1788740002.569,4.962,3.808,1
15.031,1788740002.769,4.962,3.870,1
15.231,1788740002.969,4.962,3.931,1
15.431,1788740003.169,4.962,3.993,1
15.631,1788740003.369,4.962,4.054,1
15.831,1788740003.569,4.962,4.116,1
16.031,1788740003.769,4.962,4.178,1
16.232,1788740003.969,4.962,4.239,1
16.431,1788740004.169,4.962,4.301,1
16.631,1788740004.369,4.962,4.362,1
16.832,1788740004.569,4.962,4.424,1
17.031,1788740004.769,4.962,4.486,1
17.231,1788740004.969,4.962,4.547,1
17.431,1788740005.169,4.962,4.609,1
17.631,1788740005.369,4.962,4.670,1
17.831,1788740005.569,4.962,4.732,1
18.031,1788740005.769,4.962,4.794,1
18.231,1788740005.969,4.962,4.855,1
18.431,1788740006.169,4.962,4.917,1
18.631,1788740006.369,4.962,4.978,1
18.831,1788740006.569,4.962,5.040,1
19.031,1788740006.769,4.962,5.102,1
19.231,1788740006.969,4.962,5.163,1
19.431,1788740007.169,4.962,5.225,1
19.631,1788740007.369,4.962,5.286,1
19.831,1788740007.569,4.962,5.348,1
20.031,1788740007.769,4.962,5.410,1
20.231,1788740007.969,4.962,5.471,1
20.433,1788740008.170,4.962,5.533,1
20.631,1788740008.369,4.962,5.594,1
20.831,1788740008.569,4.962,5.656,1
21.031,1788740008.769,4.962,5.718,1
21.231,1788740008.969,4.962,5.779,1
21.431,1788740009.169,4.962,5.841,1
21.631,1788740009.369,4.962,5.902,1
21.831,1788740009.569,4.962,5.964,1
