t,t_abs,bx,by,moving
0.232,1788739220.685,4.842,3.500,0
0.432,1788739220.885,4.842,3.500,0
0.632,1788739221.085,4.842,3.500,0
0.832,1788739221.285,4.842,3.500,0
1.032,1788739221.485,4.842,3.500,0
1.232,1788739221.685,4.842,3.500,0
1.432,1788739221.885,4.842,3.500,0
1.632,1788739222.085,4.842,3.500,0
1.832,1788739222.285,4.842,3.500,0
2.032,1788739222.485,4.842,3.500,0
2.232,1788739222.685,4.842,3.500,0
2.432,1788739222.885,4.842,3.500,0
2.632,1788739223.085,4.842,3.500,0
2.832,1788739223.285,4.842,3.500,0
3.032,1788739223.485,4.842,3.500,0
3.232,1788739223.685,4.842,3.500,0
3.432,1788739223.885,4.842,3.500,0
3.632,1788739224.085,4.842,3.500,0
3.832,1788739224.285,4.842,3.500,0
4.032,1788739224.485,4.842,3.500,0
4.232,1788739224.685,4.842,3.500,0
4.432,1788739224.885,4.842,3.500,0
4.632,1788739225.085,4.842,3.500,0
4.832,1788739225.285,4.842,3.500,0
5.032,1788739225.485,4.842,3.500,0
5.232,1788739225.685,4.842,3.500,0
5.432,1788739225.885,4.842,3.500,0
5.632,1788739226.085,4.842,3.500,0
5.832,1788739226.285,4.842,3.500,0
6.032,1788739226.485,4.842,3.500,0
6.232,1788739226.685,4.842,3.500,0
6.432,1788739226.885,4.842,3.500,0
6.632,1788739227.085,4.842,3.500,0
6.832,1788739227.285,4.842,3.500,0
7.032,1788739227.485,4.842,3.500,0
7.232,1788739227.685,4.842,3.500,0
7.432,1788739227.885,4.842,3.500,0
7.632,1788739228.085,4.842,3.500,0
7.833,1788739228.286,4.842,3.500,0
8.032,1788739228.485,4.842,3.500,0
8.233,1788739228.686,4.842,3.500,0
8.433,1788739228.886,4.842,3.500,0
8.633,1788739229.086,4.842,3.500,0
8.832,1788739229.285,4.842,3.500,0
9.032,1788739229.485,4.842,3.500,0
9.232,1788739229.685,4.842,3.500,0
9.432,1788739229.885,4.842,3.500,0
9.632,1788739230.085,4.842,3.500,0
9.832,1788739230.285,4.842,3.500,0
10.032,1788739230.485,4.842,3.500,0
10.232,1788739230.685,4.842,3.500,0
10.432,1788739230.885,4.842,3.500,0
10.632,1788739231.085,4.842,3.500,0
10.832,1788739231.285,4.842,3.500,0
11.032,1788739231.485,4.842,3.500,0
11.232,1788739231.685,4.842,3.500,0
11.432,1788739231.885,4.842,3.500,0
11.632,1788739232.085,4.842,3.500,0
11.832,1788739232.285,4.842,3.500,0
12.032,1788739232.485,4.842,3.500,0
12.232,1788739232.685,4.842,3.500,0
12.432,1788739232.885,4.842,3.500,0
12.632,1788739233.085,4.842,3.500,0
12.832,1788739233.285,4.842,3.500,0
13.032,1788739233.485,4.842,3.500,0
13.232,1788739233.685,4.842,3.560,1
13.432,1788739233.885,4.842,3.620,1
13.632,1788739234.085,4.842,3.681,1
13.832,1788739234.285,4.842,3.741,1
14.032,1788739234.485,4.842,3.801,1
14.232,1788739234.685,4.842,3.861,1
14.432,1788739234.885,4.842,3.921,1
14.632,1788739235.085,4.842,3.982,1
14.832,1788739235.285,4.842,4.042,1
15.032,1788739235.485,4.842,4.102,1
15.232,1788739235.685,4.842,4.162,1
15.432,1788739235.885,4.842,4.222,1
15.632,1788739236.085,4.842,4.283,1
15.832,1788739236.285,4.842,4.343,1
16.032,1788739236.485,4.842,4.403,1
16.232,1788739236.685,4.842,4.463,1
16.432,1788739236.885,4.842,4.523,1
16.632,1788739237.085,4.842,4.584,1
16.832,1788739237.285,4.842,4.644,1
17.032,1788739237.485,4.842,4.704,1
17.232,1788739237.685,4.842,4.764,1
17.432,1788739237.885,4.842,4.824,1
17.632,1788739238.085,4.842,4.885,1
17.832,1788739238.285,4.842,4.945,1
18.032,1788739238.485,4.842,5.005,1
18.232,1788739238.685,4.842,5.065,1
18.432,1788739238.885,4.842,5.125,1
18.632,1788739239.085,4.842,5.186,1
18.832,1788739239.285,4.842,5.246,1
19.032,1788739239.485,4.842,5.306,1
19.232,1788739239.685,4.842,5.366,1
19.432,1788739239.885,4.842,5.426,1
19.632,1788739240.085,4.842,5.487,1
19.832,1788739240.285,4.842,5.547,1
20.032,1788739240.485,4.842,5.607,1
20.232,1788739240.685,4.842,5.667,1
20.432,1788739240.885,4.842,5.727,1
20.632,1788739241.085,4.842,5.788,1
20.832,1788739241.285,4.842,5.848,1
21.032,1788739241.485,4.842,5.908,1
21.232,1788739241.685,4.842,5.968,1
21.432,1788739241.885,4.842,6.028,1
21.632,1788739242.085,4.842,6.089,1
21.832,1788739242.285,4.842,6.149,1
22.032,1788739242.485,4.842,6.209,1
22.232,1788739242.685,4.842,6.269,1
22.432,1788739242.885,4.842,6.329,1
22.632,1788739243.085,4.842,6.390,1
22.832,1788739243.285,4.842,6.450,1
23.032,1788739243.485,4.842,6.510,0
23.232,1788739243.685,4.842,6.510,0
23.432,1788739243.885,4.842,6.510,0
23.632,1788739244.085,4.842,6.510,0
23.832,1788739244.285,4.842,6.510,0
24.032,1788739244.485,4.842,6.510,0
24.232,1788739244.685,4.842,6.510,0
24.432,1788739244.885,4.842,6.510,0
24.632,1788739245.085,4.842,6.510,0
24.832,1788739245.285,4.842,6.510,0
25.032,1788739245.485,4.842,6.510,0
25.232,1788739245.685,4.842,6.510,0
