t,t_abs,bx,by,moving
11.632,1788738488.388,5.467,3.500,0
11.833,1788738488.588,5.467,3.500,0
12.032,1788738488.788,5.467,3.500,0
12.234,1788738488.989,5.467,3.500,0
12.433,1788738489.188,5.467,3.500,0
12.633,1788738489.388,5.467,3.500,0
12.833,1788738489.588,5.467,3.500,0
13.032,1788738489.788,5.467,3.500,0
13.234,1788738489.989,5.467,3.500,0
13.433,1788738490.188,5.467,3.500,0
13.633,1788738490.389,5.467,3.500,0
13.833,1788738490.588,5.467,3.500,0
14.032,1788738490.788,5.467,3.556,1
14.232,1788738490.988,5.467,3.612,1
14.433,1788738491.188,5.467,3.668,1
14.633,1788738491.389,5.467,3.724,1
14.832,1788738491.588,5.467,3.780,1
15.032,1788738491.788,5.467,3.836,1
15.232,1788738491.988,5.467,3.892,1
15.432,1788738492.188,5.467,3.948,1
15.632,1788738492.388,5.467,4.004,1
15.832,1788738492.588,5.467,4.060,1
16.034,1788738492.789,5.467,4.116,1
16.232,1788738492.988,5.467,4.172,1
16.433,1788738493.188,5.467,4.228,1
16.632,1788738493.388,5.467,4.284,1
16.832,1788738493.588,5.467,4.340,1
17.032,1788738493.788,5.467,4.396,1
17.234,1788738493.989,5.467,4.452,1
17.433,1788738494.189,5.467,4.508,1
17.632,1788738494.388,5.467,4.564,1
17.834,1788738494.590,5.467,4.620,1
18.034,1788738494.789,5.467,4.676,1
18.232,1788738494.988,5.467,4.732,1
18.432,1788738495.188,5.467,4.788,1
18.632,1788738495.388,5.467,4.844,1
18.834,1788738495.589,5.467,4.900,1
19.032,1788738495.788,5.467,4.956,1
19.232,1788738495.988,5.467,5.012,1
19.433,1788738496.188,5.467,5.068,1
19.632,1788738496.388,5.467,5.124,1
19.833,1788738496.588,5.467,5.180,1
20.032,1788738496.788,5.467,5.236,1
20.234,1788738496.989,5.467,5.292,1
20.433,1788738497.188,5.467,5.348,1
20.634,1788738497.389,5.467,5.404,1
20.832,1788738497.588,5.467,5.460,1
21.032,1788738497.788,5.467,5.516,1
21.233,1788738497.988,5.467,5.572,1
21.433,1788738498.188,5.467,5.628,1
21.633,1788738498.388,5.467,5.684,1
21.834,1788738498.589,5.467,5.740,1
22.033,1788738498.788,5.467,5.796,1
22.232,1788738498.988,5.467,5.852,1
22.433,1788738499.188,5.467,5.908,1
22.634,1788738499.389,5.467,5.964,1
22.834,1788738499.589,5.467,6.020,1
23.033,1788738499.789,5.467,6.076,1
23.233,1788738499.989,5.467,6.132,1
23.432,1788738500.188,5.467,6.188,1
23.632,1788738500.388,5.467,6.244,1
23.833,1788738500.589,5.467,6.300,1
24.033,1788738500.788,5.467,6.356,1
24.233,1788738500.988,5.467,6.412,1
24.433,1788738501.189,5.467,6.468,1
24.634,1788738501.389,5.467,6.524,0
24.833,1788738501.588,5.467,6.524,0
25.033,1788738501.788,5.467,6.524,0
25.233,1788738501.988,5.467,6.524,0
25.433,1788738502.188,5.467,6.524,0
25.633,1788738502.388,5.467,6.524,0
25.834,1788738502.589,5.467,6.524,0
26.034,1788738502.789,5.467,6.524,0
26.232,1788738502.988,5.467,6.524,0
26.433,1788738503.188,5.467,6.524,0
26.634,1788738503.389,5.467,6.524,0
26.833,1788738503.588,5.467,6.524,0
27.032,1788738503.788,5.467,6.524,0
27.233,1788738503.988,5.467,6.524,0
27.433,1788738504.188,5.467,6.524,0
27.633,1788738504.388,5.467,6.524,0
27.832,1788738504.588,5.467,6.524,0
28.033,1788738504.789,5.467,6.524,0
28.233,1788738504.989,5.467,6.524,0
28.433,1788738505.188,5.467,6.524,0
28.634,1788738505.389,5.467,6.524,0
28.833,1788738505.588,5.467,6.524,0
29.034,1788738505.790,5.467,6.524,0
29.232,1788738505.988,5.467,6.524,0
29.432,1788738506.188,5.467,6.524,0
29.632,1788738506.388,5.467,6.524,0
29.833,1788738506.588,5.467,6.524,0
30.033,1788738506.788,5.467,6.524,0
30.234,1788738506.989,5.467,6.524,0
30.434,1788738507.189,5.467,6.524,0
30.633,1788738507.388,5.467,6.524,0
30.832,1788738507.588,5.467,6.524,0
31.032,1788738507.788,5.467,6.524,0
31.232,1788738507.988,5.467,6.524,0
31.432,1788738508.188,5.467,6.524,0
31.633,1788738508.388,5.467,6.524,0
31.832,1788738508.588,5.467,6.524,0
32.032,1788738508.788,5.467,6.524,0
32.232,1788738508.988,5.467,6.524,0
32.432,1788738509.188,5.467,6.524,0
32.632,1788738509.388,5.467,6.524,0
32.832,1788738509.588,5.467,6.524,0
33.032,1788738509.788,5.467,6.524,0
33.232,1788738509.988,5.467,6.524,0
33.432,1788738510.188,5.467,6.524,0
33.632,1788738510.388,5.467,6.524,0
33.832,1788738510.588,5.467,6.524,0
34.032,1788738510.788,5.467,6.524,0
34.232,1788738510.988,5.467,6.524,0
34.432,1788738511.188,5.467,6.524,0
34.632,1788738511.388,5.467,6.524,0
34.832,1788738511.588,5.467,6.524,0
35.032,1788738511.788,5.467,6.524,0
35.234,1788738511.989,5.467,6.524,0
35.432,1788738512.188,5.467,6.524,0
35.632,1788738512.388,5.467,6.524,0
35.832,1788738512.588,5.467,6.524,0
