t,t_abs,bx,by,moving
26.031,1788738140.150,5.102,6.513,0
26.231,1788738140.350,5.102,6.513,0
26.431,1788738140.550,5.102,6.513,0
26.631,1788738140.750,5.102,6.513,0
26.831,1788738140.950,5.102,6.513,0
27.031,1788738141.150,5.102,6.513,0
27.231,1788738141.350,5.102,6.513,0
27.431,1788738141.550,5.102,6.513,0
27.631,1788738141.750,5.102,6.513,0
27.832,1788738141.950,5.102,6.513,0
28.031,1788738142.150,5.102,6.513,0
28.232,1788738142.350,5.102,6.513,0
28.432,1788738142.550,5.102,6.513,0
28.631,1788738142.750,5.102,6.513,0
28.832,1788738142.950,5.102,6.513,0
29.032,1788738143.150,5.102,6.513,0
29.231,1788738143.350,5.102,6.513,0
29.431,1788738143.550,5.102,6.513,0
29.631,1788738143.750,5.102,6.513,0
29.831,1788738143.950,5.102,6.513,0
30.031,1788738144.150,5.102,6.513,0
30.231,1788738144.350,5.102,6.513,0
30.432,1788738144.550,5.102,6.513,0
30.631,1788738144.750,5.102,6.513,0
30.831,1788738144.950,5.102,6.513,0
31.031,1788738145.150,5.102,6.513,0
31.231,1788738145.350,5.102,6.513,0
31.432,1788738145.550,5.102,6.513,0
31.632,1788738145.750,5.102,6.513,0
31.831,1788738145.950,5.102,6.513,0
32.031,1788738146.150,5.102,6.513,0
32.231,1788738146.350,5.102,6.513,0
32.432,1788738146.550,5.102,6.513,0
32.631,1788738146.750,5.102,6.513,0
32.831,1788738146.950,5.102,6.513,0
