t,t_abs,bx,by,moving
0.232,1788738821.486,4.133,3.500,0
0.431,1788738821.686,4.133,3.500,0
0.631,1788738821.886,4.133,3.500,0
0.831,1788738822.086,4.133,3.500,0
1.031,1788738822.286,4.133,3.500,0
1.231,1788738822.486,4.133,3.500,0
1.431,1788738822.686,4.133,3.500,0
1.631,1788738822.886,4.133,3.500,0
1.831,1788738823.086,4.133,3.500,0
2.031,1788738823.286,4.133,3.500,0
2.231,1788738823.486,4.133,3.500,0
2.431,1788738823.686,4.133,3.500,0
2.631,1788738823.886,4.133,3.500,0
2.831,1788738824.086,4.133,3.500,0
3.031,1788738824.286,4.133,3.500,0
3.231,1788738824.486,4.133,3.500,0
3.431,1788738824.686,4.133,3.500,0
3.631,1788738824.886,4.133,3.500,0
3.831,1788738825.086,4.133,3.500,0
4.031,1788738825.286,4.133,3.500,0
4.231,1788738825.486,4.133,3.500,0
4.431,1788738825.686,4.133,3.500,0
4.631,1788738825.886,4.133,3.500,0
4.831,1788738826.086,4.133,3.500,0
5.031,1788738826.286,4.133,3.500,0
5.231,1788738826.486,4.133,3.500,0
5.431,1788738826.686,4.133,3.500,0
5.631,1788738826.886,4.133,3.500,0
5.831,1788738827.086,4.133,3.500,0
6.031,1788738827.286,4.133,3.500,0
6.231,1788738827.486,4.133,3.500,0
6.431,1788738827.686,4.133,3.500,0
6.631,1788738827.886,4.133,3.500,0
6.831,1788738828.086,4.133,3.500,0
7.031,1788738828.286,4.133,3.500,0
7.231,1788738828.486,4.133,3.500,0
7.431,1788738828.686,4.133,3.500,0
7.631,1788738828.886,4.133,3.500,0
7.831,1788738829.086,4.133,3.500,0
8.031,1788738829.286,4.133,3.500,0
8.231,1788738829.486,4.133,3.500,0
8.431,1788738829.686,4.133,3.500,0
8.631,1788738829.886,4.133,3.500,0
8.831,1788738830.086,4.133,3.500,0
9.031,1788738830.286,4.133,3.500,0
9.231,1788738830.486,4.133,3.500,0
9.431,1788738830.686,4.133,3.500,0
9.631,1788738830.886,4.133,3.500,0
9.831,1788738831.086,4.133,3.500,0
10.031,1788738831.286,4.133,3.500,0
10.231,1788738831.486,4.133,3.500,0
10.431,1788738831.686,4.133,3.500,0
10.631,1788738831.886,4.133,3.500,0
10.831,1788738832.086,4.133,3.500,0
11.031,1788738832.286,4.133,3.564,1
11.231,1788738832.486,4.133,3.628,1
11.431,1788738832.686,4.133,3.693,1
11.631,1788738832.886,4.133,3.757,1
11.831,1788738833.086,4.133,3.821,1
12.031,1788738833.286,4.133,3.885,1
12.231,1788738833.486,4.133,3.949,1
12.431,1788738833.686,4.133,4.014,1
12.631,1788738833.886,4.133,4.078,1
12.831,1788738834.086,4.133,4.142,1
13.031,1788738834.286,4.133,4.206,1
13.231,1788738834.486,4.133,4.270,1
13.431,1788738834.686,4.133,4.335,1
13.631,1788738834.886,4.133,4.399,1
13.831,1788738835.086,4.133,4.463,1
14.032,1788738835.286,4.133,4.527,1
14.231,1788738835.486,4.133,4.591,1
14.431,1788738835.686,4.133,4.656,1
14.631,1788738835.886,4.133,4.720,1
14.831,1788738836.086,4.133,4.784,1
15.031,1788738836.286,4.133,4.848,1
15.231,1788738836.486,4.133,4.912,1
15.431,1788738836.686,4.133,4.977,1
15.631,1788738836.886,4.133,5.041,1
15.831,1788738837.086,4.133,5.105,1
16.031,1788738837.286,4.133,5.169,1
16.231,1788738837.486,4.133,5.233,1
16.431,1788738837.686,4.133,5.298,1
16.631,1788738837.886,4.133,5.362,1
16.831,1788738838.086,4.133,5.426,1
17.031,1788738838.286,4.133,5.490,1
17.231,1788738838.486,4.133,5.554,1
17.431,1788738838.686,4.133,5.619,1
17.631,1788738838.886,4.133,5.683,1
17.831,1788738839.086,4.133,5.747,1
18.031,1788738839.286,4.133,5.811,1
18.231,1788738839.486,4.133,5.875,1
18.431,1788738839.686,4.133,5.940,1
18.631,1788738839.886,4.133,6.004,1
18.831,1788738840.086,4.133,6.068,1
19.031,1788738840.286,4.133,6.132,1
19.231,1788738840.486,4.133,6.196,1
19.431,1788738840.686,4.133,6.261,1
19.631,1788738840.886,4.133,6.325,1
19.831,1788738841.086,4.133,6.389,1
20.031,1788738841.286,4.133,6.453,1
20.231,1788738841.486,4.133,6.517,0
20.431,1788738841.686,4.133,6.517,0
20.631,1788738841.886,4.133,6.517,0
20.831,1788738842.086,4.133,6.517,0
21.031,1788738842.286,4.133,6.517,0
21.231,1788738842.486,4.133,6.517,0
21.431,1788738842.686,4.133,6.517,0
21.631,1788738842.886,4.133,6.517,0
21.831,1788738843.086,4.133,6.517,0
22.031,1788738843.286,4.133,6.517,0
22.231,1788738843.486,4.133,6.517,0
22.431,1788738843.686,4.133,6.517,0
22.631,1788738843.886,4.133,6.517,0
22.831,1788738844.086,4.133,6.517,0
23.031,1788738844.286,4.133,6.517,0
23.231,1788738844.486,4.133,6.517,0
23.431,1788738844.686,4.133,6.517,0
23.631,1788738844.886,4.133,6.517,0
23.831,1788738845.086,4.133,6.517,0
24.031,1788738845.286,4.133,6.517,0
24.231,1788738845.486,4.133,6.517,0
24.431,1788738845.686,4.133,6.517,0
24.631,1788738845.886,4.133,6.517,0
24.831,1788738846.086,4.133,6.517,0
25.031,1788738846.286,4.133,6.517,0
25.231,1788738846.486,4.133,6.517,0
25.431,1788738846.686,4.133,6.517,0
25.631,1788738846.886,4.133,6.517,0
25.831,1788738847.086,4.133,6.517,0
26.031,1788738847.286,4.133,6.517,0
26.231,1788738847.486,4.133,6.517,0
26.431,1788738847.686,4.133,6.517,0
26.631,1788738847.886,4.133,6.517,0
26.832,1788738848.086,4.133,6.517,0
27.031,1788738848.286,4.133,6.517,0
27.231,1788738848.486,4.133,6.517,0
27.431,1788738848.686,4.133,6.517,0
27.631,1788738848.886,4.133,6.517,0
27.831,1788738849.086,4.133,6.517,0
28.031,1788738849.286,4.133,6.517,0
28.231,1788738849.486,4.133,6.517,0
28.431,1788738849.686,4.133,6.517,0
28.632,1788738849.887,4.133,6.517,0
28.831,1788738850.086,4.133,6.517,0
29.031,1788738850.286,4.133,6.517,0
29.231,1788738850.486,4.133,6.517,0
29.431,1788738850.686,4.133,6.517,0
29.631,1788738850.886,4.133,6.517,0
29.831,1788738851.086,4.133,6.517,0
30.031,1788738851.286,4.133,6.517,0
30.231,1788738851.486,4.133,6.517,0
30.431,1788738851.686,4.133,6.517,0
30.631,1788738851.886,4.133,6.517,0
30.831,1788738852.086,4.133,6.517,0
31.031,1788738852.286,4.133,6.517,0
31.231,1788738852.486,4.133,6.517,0
31.431,1788738852.686,4.133,6.517,0
31.631,1788738852.886,4.133,6.517,0
31.831,1788738853.086,4.133,6.517,0
32.031,1788738853.286,4.133,6.517,0
32.231,1788738853.486,4.133,6.517,0
32.431,1788738853.686,4.133,6.517,0
32.631,1788738853.886,4.133,6.517,0
32.831,1788738854.086,4.133,6.517,0
33.031,1788738854.286,4.133,6.517,0
33.231,1788738854.486,4.133,6.517,0
33.431,1788738854.686,4.133,6.517,0
33.631,1788738854.886,4.133,6.517,0
33.831,1788738855.086,4.133,6.517,0
34.031,1788738855.286,4.133,6.517,0
34.231,1788738855.486,4.133,6.517,0
34.431,1788738855.686,4.133,6.517,0
34.631,1788738855.886,4.133,6.517,0
34.831,1788738856.086,4.133,6.517,0
35.031,1788738856.286,4.133,6.517,0
35.231,1788738856.486,4.133,6.517,0
35.431,1788738856.686,4.133,6.517,0
35.631,1788738856.886,4.133,6.517,0
35.831,1788738857.086,4.133,6.517,0
36.031,1788738857.286,4.133,6.517,0
36.231,1788738857.486,4.133,6.517,0
36.431,1788738857.686,4.133,6.517,0
36.631,1788738857.886,4.133,6.517,0
36.831,1788738858.086,4.133,6.517,0
37.031,1788738858.286,4.133,6.517,0
37.231,1788738858.486,4.133,6.517,0
37.431,1788738858.686,4.133,6.517,0
37.631,1788738858.886,4.133,6.517,0
37.831,1788738859.086,4.133,6.517,0
38.031,1788738859.286,4.133,6.517,0
38.231,1788738859.486,4.133,6.517,0
38.431,1788738859.686,4.133,6.517,0
38.631,1788738859.886,4.133,6.517,0
38.831,1788738860.086,4.133,6.517,0
39.031,1788738860.286,4.133,6.517,0
39.231,1788738860.486,4.133,6.517,0
39.431,1788738860.686,4.133,6.517,0
39.631,1788738860.886,4.133,6.517,0
39.831,1788738861.086,4.133,6.517,0
40.031,1788738861.286,4.133,6.517,0
40.231,1788738861.486,4.133,6.517,0
40.431,1788738861.686,4.133,6.517,0
40.631,1788738861.886,4.133,6.517,0
40.831,1788738862.086,4.133,6.517,0
41.031,1788738862.286,4.133,6.517,0
41.231,1788738862.486,4.133,6.517,0
41.431,1788738862.686,4.133,6.517,0
41.631,1788738862.886,4.133,6.517,0
41.831,1788738863.086,4.133,6.517,0
42.031,1788738863.286,4.133,6.517,0
42.231,1788738863.486,4.133,6.517,0
42.431,1788738863.686,4.133,6.517,0
42.631,1788738863.886,4.133,6.517,0
42.831,1788738864.086,4.133,6.517,0
43.031,1788738864.286,4.133,6.517,0
43.231,1788738864.486,4.133,6.517,0
43.431,1788738864.686,4.133,6.517,0
43.631,1788738864.886,4.133,6.517,0
43.831,1788738865.086,4.133,6.517,0
44.031,1788738865.286,4.133,6.517,0
44.231,1788738865.486,4.133,6.517,0
44.431,1788738865.686,4.133,6.517,0
44.631,1788738865.886,4.133,6.517,0
44.831,1788738866.086,4.133,6.517,0
45.031,1788738866.286,4.133,6.517,0
45.231,1788738866.486,4.133,6.517,0
45.431,1788738866.686,4.133,6.517,0
45.631,1788738866.886,4.133,6.517,0
45.831,1788738867.086,4.133,6.517,0
46.031,1788738867.286,4.133,6.517,0
46.231,1788738867.486,4.133,6.517,0
46.431,1788738867.686,4.133,6.517,0
46.631,1788738867.886,4.133,6.517,0
46.831,1788738868.086,4.133,6.517,0
47.031,1788738868.286,4.133,6.517,0
47.231,1788738868.486,4.133,6.517,0
47.431,1788738868.686,4.133,6.517,0
47.631,1788738868.886,4.133,6.517,0
47.831,1788738869.086,4.133,6.517,0
48.031,1788738869.286,4.133,6.517,0
48.231,1788738869.486,4.133,6.517,0
48.431,1788738869.686,4.133,6.517,0
48.631,1788738869.886,4.133,6.517,0
48.831,1788738870.086,4.133,6.517,0
49.031,1788738870.286,4.133,6.517,0
49.231,1788738870.486,4.133,6.517,0
49.431,1788738870.686,4.133,6.517,0
49.631,1788738870.886,4.133,6.517,0
49.831,1788738871.086,4.133,6.517,0
50.031,1788738871.286,4.133,6.517,0
50.231,1788738871.486,4.133,6.517,0
50.431,1788738871.686,4.133,6.517,0
50.632,1788738871.886,4.133,6.517,0
50.831,1788738872.086,4.133,6.517,0
51.031,1788738872.286,4.133,6.517,0
51.231,1788738872.486,4.133,6.517,0
51.431,1788738872.686,4.133,6.517,0
51.631,1788738872.886,4.133,6.517,0
51.831,1788738873.086,4.133,6.517,0
52.031,1788738873.286,4.133,6.517,0
52.231,1788738873.486,4.133,6.517,0
52.431,1788738873.686,4.133,6.517,0
52.631,1788738873.886,4.133,6.517,0
52.831,1788738874.086,4.133,6.517,0
53.031,1788738874.286,4.133,6.517,0
53.231,1788738874.486,4.133,6.517,0
53.431,1788738874.686,4.133,6.517,0
53.631,1788738874.886,4.133,6.517,0
53.831,1788738875.086,4.133,6.517,0
54.031,1788738875.286,4.133,6.517,0
54.231,1788738875.486,4.133,6.517,0
54.431,1788738875.686,4.133,6.517,0
54.631,1788738875.886,4.133,6.517,0
54.831,1788738876.086,4.133,6.517,0
55.031,1788738876.286,4.133,6.517,0
55.231,1788738876.486,4.133,6.517,0
55.431,1788738876.686,4.133,6.517,0
55.631,1788738876.886,4.133,6.517,0
55.832,1788738877.086,4.133,6.517,0
56.031,1788738877.286,4.133,6.517,0
56.231,1788738877.486,4.133,6.517,0
56.431,1788738877.686,4.133,6.517,0
56.631,1788738877.886,4.133,6.517,0
56.831,1788738878.086,4.133,6.517,0
57.031,1788738878.286,4.133,6.517,0
57.231,1788738878.486,4.133,6.517,0
57.431,1788738878.686,4.133,6.517,0
57.631,1788738878.886,4.133,6.517,0
57.831,1788738879.086,4.133,6.517,0
58.031,1788738879.286,4.133,6.517,0
58.231,1788738879.486,4.133,6.517,0
58.431,1788738879.686,4.133,6.517,0
58.631,1788738879.886,4.133,6.517,0
