t,t_abs,bx,by,moving
0.232,1788738077.158,5.102,3.500,0
0.432,1788738077.358,5.102,3.500,0
0.632,1788738077.558,5.102,3.500,0
0.832,1788738077.758,5.102,3.500,0
1.032,1788738077.958,5.102,3.500,0
1.232,1788738078.158,5.102,3.500,0
1.432,1788738078.358,5.102,3.500,0
1.632,1788738078.558,5.102,3.500,0
1.832,1788738078.758,5.102,3.500,0
2.032,1788738078.958,5.102,3.500,0
2.232,1788738079.158,5.102,3.500,0
2.432,1788738079.358,5.102,3.500,0
2.632,1788738079.558,5.102,3.500,0
2.832,1788738079.758,5.102,3.500,0
3.032,1788738079.958,5.102,3.500,0
3.232,1788738080.158,5.102,3.500,0
3.432,1788738080.358,5.102,3.500,0
3.632,1788738080.558,5.102,3.500,0
3.832,1788738080.758,5.102,3.500,0
4.032,1788738080.958,5.102,3.500,0
4.232,1788738081.158,5.102,3.500,0
4.432,1788738081.358,5.102,3.500,0
4.632,1788738081.558,5.102,3.500,0
4.832,1788738081.758,5.102,3.500,0
5.032,1788738081.958,5.102,3.500,0
5.232,1788738082.158,5.102,3.500,0
5.432,1788738082.358,5.102,3.500,0
5.632,1788738082.558,5.102,3.500,0
5.832,1788738082.758,5.102,3.500,0
6.032,1788738082.958,5.102,3.500,0
6.232,1788738083.158,5.102,3.500,0
6.432,1788738083.358,5.102,3.500,0
6.632,1788738083.558,5.102,3.500,0
6.832,1788738083.758,5.102,3.500,0
7.032,1788738083.958,5.102,3.500,0
7.232,1788738084.158,5.102,3.500,0
7.432,1788738084.358,5.102,3.500,0
7.632,1788738084.558,5.102,3.500,0
7.832,1788738084.758,5.102,3.500,0
8.032,1788738084.958,5.102,3.500,0
8.232,1788738085.158,5.102,3.500,0
8.432,1788738085.358,5.102,3.500,0
8.632,1788738085.558,5.102,3.500,0
8.832,1788738085.758,5.102,3.500,0
9.032,1788738085.958,5.102,3.500,0
9.232,1788738086.158,5.102,3.500,0
9.432,1788738086.358,5.102,3.500,0
9.634,1788738086.560,5.102,3.500,0
9.834,1788738086.760,5.102,3.500,0
10.032,1788738086.958,5.102,3.500,0
10.232,1788738087.158,5.102,3.500,0
10.432,1788738087.358,5.102,3.500,0
10.632,1788738087.558,5.102,3.500,0
10.832,1788738087.758,5.102,3.500,0
11.032,1788738087.958,5.102,3.500,0
11.232,1788738088.158,5.102,3.500,0
11.432,1788738088.358,5.102,3.500,0
11.632,1788738088.558,5.102,3.500,0
11.832,1788738088.758,5.102,3.500,0
12.032,1788738088.958,5.102,3.500,0
12.232,1788738089.158,5.102,3.500,0
12.432,1788738089.358,5.102,3.500,0
12.632,1788738089.558,5.102,3.500,0
12.832,1788738089.758,5.102,3.500,0
13.032,1788738089.958,5.102,3.500,0
13.232,1788738090.158,5.102,3.500,0
13.432,1788738090.358,5.102,3.500,0
13.632,1788738090.558,5.102,3.500,0
13.832,1788738090.758,5.102,3.556,1
14.032,1788738090.958,5.102,3.612,1
14.232,1788738091.158,5.102,3.667,1
14.432,1788738091.358,5.102,3.723,1
14.632,1788738091.558,5.102,3.779,1
14.832,1788738091.758,5.102,3.835,1
15.032,1788738091.958,5.102,3.891,1
15.232,1788738092.158,5.102,3.946,1
15.432,1788738092.358,5.102,4.002,1
15.632,1788738092.558,5.102,4.058,1
15.832,1788738092.758,5.102,4.114,1
16.032,1788738092.958,5.102,4.170,1
16.232,1788738093.158,5.102,4.225,1
16.432,1788738093.358,5.102,4.281,1
16.632,1788738093.558,5.102,4.337,1
16.832,1788738093.758,5.102,4.393,1
17.032,1788738093.958,5.102,4.449,1
17.232,1788738094.158,5.102,4.504,1
17.432,1788738094.358,5.102,4.560,1
17.632,1788738094.558,5.102,4.616,1
17.832,1788738094.758,5.102,4.672,1
18.032,1788738094.958,5.102,4.728,1
18.232,1788738095.158,5.102,4.783,1
18.432,1788738095.358,5.102,4.839,1
18.632,1788738095.558,5.102,4.895,1
18.832,1788738095.758,5.102,4.951,1
19.032,1788738095.958,5.102,5.007,1
19.232,1788738096.158,5.102,5.062,1
19.432,1788738096.358,5.102,5.118,1
19.632,1788738096.558,5.102,5.174,1
19.832,1788738096.758,5.102,5.230,1
20.032,1788738096.958,5.102,5.286,1
20.232,1788738097.158,5.102,5.341,1
20.432,1788738097.358,5.102,5.397,1
20.632,1788738097.558,5.102,5.453,1
20.832,1788738097.758,5.102,5.509,1
21.032,1788738097.958,5.102,5.565,1
21.232,1788738098.158,5.102,5.620,1
21.432,1788738098.358,5.102,5.676,1
21.632,1788738098.558,5.102,5.732,1
21.832,1788738098.758,5.102,5.788,1
22.032,1788738098.958,5.102,5.844,1
22.232,1788738099.158,5.102,5.899,1
22.432,1788738099.358,5.102,5.955,1
22.632,1788738099.558,5.102,6.011,1
22.832,1788738099.758,5.102,6.067,1
23.032,1788738099.958,5.102,6.123,1
23.232,1788738100.158,5.102,6.178,1
23.432,1788738100.358,5.102,6.234,1
23.632,1788738100.558,5.102,6.290,1
23.832,1788738100.758,5.102,6.346,1
24.032,1788738100.958,5.102,6.402,1
24.232,1788738101.158,5.102,6.457,1
24.432,1788738101.358,5.102,6.513,0
24.632,1788738101.558,5.102,6.513,0
24.832,1788738101.758,5.102,6.513,0
25.032,1788738101.958,5.102,6.513,0
25.232,1788738102.158,5.102,6.513,0
25.432,1788738102.358,5.102,6.513,0
25.632,1788738102.558,5.102,6.513,0
25.832,1788738102.758,5.102,6.513,0
26.032,1788738102.958,5.102,6.513,0
26.232,1788738103.158,5.102,6.513,0
26.432,1788738103.358,5.102,6.513,0
26.632,1788738103.558,5.102,6.513,0
26.832,1788738103.758,5.102,6.513,0
27.032,1788738103.958,5.102,6.513,0
27.232,1788738104.158,5.102,6.513,0
27.432,1788738104.358,5.102,6.513,0
27.632,1788738104.558,5.102,6.513,0
27.832,1788738104.758,5.102,6.513,0
28.032,1788738104.958,5.102,6.513,0
28.232,1788738105.158,5.102,6.513,0
28.432,1788738105.358,5.102,6.513,0
28.632,1788738105.558,5.102,6.513,0
28.832,1788738105.758,5.102,6.513,0
29.032,1788738105.958,5.102,6.513,0
29.232,1788738106.158,5.102,6.513,0
29.432,1788738106.358,5.102,6.513,0
29.632,1788738106.558,5.102,6.513,0
29.832,1788738106.758,5.102,6.513,0
30.032,1788738106.958,5.102,6.513,0
30.232,1788738107.158,5.102,6.513,0
30.432,1788738107.358,5.102,6.513,0
30.632,1788738107.558,5.102,6.513,0
30.832,1788738107.758,5.102,6.513,0
31.032,1788738107.958,5.102,6.513,0
31.232,1788738108.158,5.102,6.513,0
31.432,1788738108.358,5.102,6.513,0
31.632,1788738108.558,5.102,6.513,0
31.832,1788738108.758,5.102,6.513,0
32.032,1788738108.958,5.102,6.513,0
32.232,1788738109.158,5.102,6.513,0
32.432,1788738109.358,5.102,6.513,0
32.632,1788738109.558,5.102,6.513,0
32.832,1788738109.758,5.102,6.513,0
33.032,1788738109.958,5.102,6.513,0
33.232,1788738110.158,5.102,6.513,0
33.432,1788738110.358,5.102,6.513,0
33.632,1788738110.558,5.102,6.513,0
33.832,1788738110.758,5.102,6.513,0
