t,t_abs,bx,by,moving
24.632,1788739712.276,5.081,6.501,0
24.832,1788739712.476,5.081,6.501,0
25.032,1788739712.676,5.081,6.501,0
25.232,1788739712.876,5.081,6.501,0
25.432,1788739713.076,5.081,6.501,0
25.632,1788739713.276,5.081,6.501,0
25.832,1788739713.476,5.081,6.501,0
26.032,1788739713.676,5.081,6.501,0
26.232,1788739713.876,5.081,6.501,0
26.432,1788739714.076,5.081,6.501,0
26.632,1788739714.276,5.081,6.501,0
26.832,1788739714.476,5.081,6.501,0
27.032,1788739714.676,5.081,6.501,0
27.232,1788739714.876,5.081,6.501,0
27.432,1788739715.076,5.081,6.501,0
27.632,1788739715.276,5.081,6.501,0
27.832,1788739715.476,5.081,6.501,0
28.032,1788739715.676,5.081,6.501,0
28.232,1788739715.876,5.081,6.501,0
28.432,1788739716.076,5.081,6.501,0
28.632,1788739716.276,5.081,6.501,0
28.832,1788739716.476,5.081,6.501,0
29.032,1788739716.676,5.081,6.501,0
29.232,1788739716.876,5.081,6.501,0
29.432,1788739717.076,5.081,6.501,0
29.632,1788739717.276,5.081,6.501,0
29.832,1788739717.476,5.081,6.501,0
30.032,1788739717.676,5.081,6.501,0
30.232,1788739717.876,5.081,6.501,0
30.432,1788739718.076,5.081,6.501,0
30.632,1788739718.276,5.081,6.501,0
30.832,1788739718.476,5.081,6.501,0
31.032,1788739718.676,5.081,6.501,0
31.232,1788739718.876,5.081,6.501,0
31.432,1788739719.076,5.081,6.501,0
31.632,1788739719.276,5.081,6.501,0
31.832,1788739719.476,5.081,6.501,0
32.032,1788739719.676,5.081,6.501,0
32.232,1788739719.876,5.081,6.501,0
32.432,1788739720.076,5.081,6.501,0
32.632,1788739720.276,5.081,6.501,0
32.832,1788739720.476,5.081,6.501,0
