t,t_abs,bx,by,moving
0.232,1788739100.596,5.669,3.500,0
0.432,1788739100.795,5.669,3.500,0
0.632,1788739100.995,5.669,3.500,0
0.832,1788739101.195,5.669,3.500,0
1.032,1788739101.395,5.669,3.500,0
1.232,1788739101.595,5.669,3.500,0
1.432,1788739101.795,5.669,3.500,0
1.632,1788739101.995,5.669,3.500,0
1.832,1788739102.195,5.669,3.500,0
2.032,1788739102.395,5.669,3.500,0
2.232,1788739102.595,5.669,3.500,0
2.432,1788739102.795,5.669,3.500,0
2.632,1788739102.995,5.669,3.500,0
2.832,1788739103.195,5.669,3.500,0
3.032,1788739103.395,5.669,3.500,0
3.232,1788739103.595,5.669,3.500,0
3.433,1788739103.797,5.669,3.500,0
3.633,1788739103.997,5.669,3.500,0
3.832,1788739104.196,5.669,3.500,0
4.032,1788739104.395,5.669,3.500,0
4.232,1788739104.595,5.669,3.500,0
4.433,1788739104.797,5.669,3.500,0
4.632,1788739104.996,5.669,3.500,0
4.832,1788739105.195,5.669,3.500,0
5.032,1788739105.395,5.669,3.500,0
5.232,1788739105.595,5.669,3.500,0
5.432,1788739105.795,5.669,3.500,0
5.632,1788739105.995,5.669,3.500,0
5.832,1788739106.195,5.669,3.500,0
6.033,1788739106.397,5.669,3.500,0
6.232,1788739106.595,5.669,3.500,0
6.432,1788739106.795,5.669,3.500,0
6.632,1788739106.995,5.669,3.500,0
6.832,1788739107.195,5.669,3.500,0
7.032,1788739107.395,5.669,3.500,0
7.232,1788739107.595,5.669,3.500,0
7.432,1788739107.795,5.669,3.500,0
7.632,1788739107.995,5.669,3.500,0
7.833,1788739108.197,5.669,3.500,0
8.033,1788739108.397,5.669,3.500,0
8.232,1788739108.595,5.669,3.500,0
8.432,1788739108.796,5.669,3.500,0
8.632,1788739108.995,5.669,3.500,0
8.832,1788739109.195,5.669,3.500,0
9.032,1788739109.395,5.669,3.500,0
9.232,1788739109.595,5.669,3.500,0
9.432,1788739109.795,5.669,3.500,0
9.632,1788739109.996,5.669,3.500,0
9.832,1788739110.195,5.669,3.500,0
10.032,1788739110.395,5.669,3.500,0
10.232,1788739110.595,5.669,3.500,0
10.432,1788739110.795,5.669,3.500,0
10.632,1788739110.995,5.669,3.500,0
10.832,1788739111.195,5.669,3.500,0
11.032,1788739111.395,5.669,3.500,0
11.232,1788739111.595,5.669,3.500,0
11.432,1788739111.795,5.669,3.500,0
11.632,1788739111.995,5.669,3.500,0
11.832,1788739112.195,5.669,3.500,0
12.032,1788739112.395,5.669,3.500,0
12.232,1788739112.595,5.669,3.500,0
12.432,1788739112.795,5.669,3.500,0
12.632,1788739112.996,5.669,3.500,0
12.832,1788739113.195,5.669,3.500,0
13.032,1788739113.395,5.669,3.500,0
13.232,1788739113.595,5.669,3.500,0
13.433,1788739113.797,5.669,3.500,0
13.633,1788739113.997,5.669,3.500,0
13.832,1788739114.195,5.669,3.500,0
14.032,1788739114.396,5.669,3.500,0
14.232,1788739114.595,5.669,3.500,0
14.433,1788739114.797,5.669,3.500,0
14.633,1788739114.997,5.669,3.500,0
14.832,1788739115.196,5.669,3.500,0
15.032,1788739115.395,5.669,3.563,1
15.232,1788739115.595,5.669,3.626,1
15.432,1788739115.795,5.669,3.690,1
15.632,1788739115.995,5.669,3.753,1
15.833,1788739116.197,5.669,3.816,1
16.032,1788739116.395,5.669,3.879,1
16.233,1788739116.597,5.669,3.942,1
16.433,1788739116.797,5.669,4.006,1
16.632,1788739116.995,5.669,4.069,1
16.832,1788739117.195,5.669,4.132,1
17.032,1788739117.395,5.669,4.195,1
17.232,1788739117.595,5.669,4.258,1
17.432,1788739117.795,5.669,4.322,1
17.632,1788739117.995,5.669,4.385,1
17.832,1788739118.195,5.669,4.448,1
18.032,1788739118.395,5.669,4.511,1
18.232,1788739118.595,5.669,4.574,1
18.432,1788739118.795,5.669,4.638,1
18.632,1788739118.995,5.669,4.701,1
18.832,1788739119.195,5.669,4.764,1
19.032,1788739119.395,5.669,4.827,1
19.232,1788739119.595,5.669,4.890,1
19.432,1788739119.795,5.669,4.954,1
19.632,1788739119.995,5.669,5.017,1
19.832,1788739120.195,5.669,5.080,1
20.032,1788739120.395,5.669,5.143,1
20.232,1788739120.595,5.669,5.206,1
20.432,1788739120.795,5.669,5.270,1
20.632,1788739120.995,5.669,5.333,1
20.832,1788739121.195,5.669,5.396,1
21.032,1788739121.395,5.669,5.459,1
21.232,1788739121.595,5.669,5.522,1
21.432,1788739121.795,5.669,5.586,1
21.632,1788739121.995,5.669,5.649,1
21.832,1788739122.195,5.669,5.712,1
22.032,1788739122.395,5.669,5.775,1
22.232,1788739122.595,5.669,5.838,1
22.432,1788739122.795,5.669,5.902,1
22.632,1788739122.995,5.669,5.965,1
22.832,1788739123.195,5.669,6.028,1
23.032,1788739123.395,5.669,6.091,1
