t,t_abs,bx,by,moving
0.232,1788739344.187,4.045,6.500,0
0.432,1788739344.387,4.045,6.500,0
0.632,1788739344.587,4.045,6.500,0
0.832,1788739344.787,4.045,6.500,0
1.033,1788739344.988,4.045,6.500,0
1.232,1788739345.187,4.045,6.500,0
1.432,1788739345.387,4.045,6.500,0
1.632,1788739345.588,4.045,6.500,0
1.832,1788739345.787,4.045,6.500,0
2.032,1788739345.987,4.045,6.500,0
2.232,1788739346.187,4.045,6.500,0
2.432,1788739346.387,4.045,6.500,0
2.632,1788739346.587,4.045,6.500,0
2.832,1788739346.787,4.045,6.500,0
3.032,1788739346.987,4.045,6.500,0
3.232,1788739347.187,4.045,6.500,0
3.432,1788739347.387,4.045,6.500,0
3.632,1788739347.587,4.045,6.500,0
3.832,1788739347.787,4.045,6.500,0
4.032,1788739347.987,4.045,6.500,0
4.232,1788739348.187,4.045,6.500,0
4.432,1788739348.387,4.045,6.500,0
4.632,1788739348.587,4.045,6.500,0
4.832,1788739348.787,4.045,6.500,0
5.032,1788739348.987,4.045,6.500,0
5.232,1788739349.187,4.045,6.500,0
5.432,1788739349.387,4.045,6.500,0
5.632,1788739349.587,4.045,6.500,0
5.832,1788739349.787,4.045,6.500,0
6.032,1788739349.987,4.045,6.500,0
6.232,1788739350.187,4.045,6.500,0
6.432,1788739350.387,4.045,6.500,0
6.632,1788739350.587,4.045,6.500,0
6.832,1788739350.787,4.045,6.500,0
7.032,1788739350.987,4.045,6.500,0
7.232,1788739351.187,4.045,6.500,0
7.432,1788739351.387,4.045,6.500,0
7.632,1788739351.587,4.045,6.500,0
7.832,1788739351.788,4.045,6.500,0
8.032,1788739351.987,4.045,6.500,0
8.232,1788739352.187,4.045,6.500,0
8.432,1788739352.387,4.045,6.500,0
8.632,1788739352.587,4.045,6.500,0
8.832,1788739352.787,4.045,6.500,0
9.032,1788739352.987,4.045,6.500,0
9.232,1788739353.187,4.045,6.500,0
9.432,1788739353.387,4.045,6.500,0
9.632,1788739353.587,4.045,6.500,0
9.832,1788739353.787,4.045,6.500,0
10.032,1788739353.987,4.045,6.500,0
10.232,1788739354.187,4.045,6.500,0
10.432,1788739354.387,4.045,6.500,0
10.632,1788739354.587,4.045,6.500,0
10.832,1788739354.787,4.045,6.500,0
11.032,1788739354.987,4.045,6.500,0
11.232,1788739355.187,4.045,6.441,1
11.432,1788739355.387,4.045,6.381,1
11.632,1788739355.587,4.045,6.322,1
11.832,1788739355.787,4.045,6.262,1
12.032,1788739355.987,4.045,6.203,1
12.232,1788739356.187,4.045,6.144,1
12.432,1788739356.387,4.045,6.084,1
12.632,1788739356.587,4.045,6.025,1
12.832,1788739356.787,4.045,5.965,1
13.032,1788739356.987,4.045,5.906,1
13.232,1788739357.187,4.045,5.847,1
13.432,1788739357.387,4.045,5.787,1
13.632,1788739357.587,4.045,5.728,1
13.832,1788739357.787,4.045,5.668,1
14.032,1788739357.987,4.045,5.609,1
14.232,1788739358.187,4.045,5.550,1
14.432,1788739358.387,4.045,5.490,1
14.632,1788739358.587,4.045,5.431,1
14.832,1788739358.787,4.045,5.371,1
15.032,1788739358.987,4.045,5.312,1
15.232,1788739359.187,4.045,5.253,1
15.432,1788739359.387,4.045,5.193,1
15.632,1788739359.587,4.045,5.134,1
15.832,1788739359.787,4.045,5.074,1
16.032,1788739359.987,4.045,5.015,1
16.232,1788739360.187,4.045,4.956,1
16.432,1788739360.387,4.045,4.896,1
16.632,1788739360.587,4.045,4.837,1
16.832,1788739360.787,4.045,4.777,1
17.032,1788739360.987,4.045,4.718,1
17.232,1788739361.187,4.045,4.659,1
17.432,1788739361.387,4.045,4.599,1
17.632,1788739361.587,4.045,4.540,1
17.832,1788739361.787,4.045,4.480,1
18.032,1788739361.987,4.045,4.421,1
18.232,1788739362.187,4.045,4.362,1
18.432,1788739362.387,4.045,4.302,1
18.632,1788739362.587,4.045,4.243,1
18.832,1788739362.787,4.045,4.183,1
19.032,1788739362.987,4.045,4.124,1
19.232,1788739363.187,4.045,4.065,1
19.432,1788739363.387,4.045,4.005,1
19.632,1788739363.587,4.045,3.946,1
19.832,1788739363.787,4.045,3.886,1
20.032,1788739363.987,4.045,3.827,1
20.232,1788739364.187,4.045,3.768,1
20.432,1788739364.387,4.045,3.708,1
20.632,1788739364.587,4.045,3.649,1
20.832,1788739364.787,4.045,3.589,1
21.032,1788739364.987,4.045,3.530,1
21.232,1788739365.187,4.045,3.471,0
21.432,1788739365.387,4.045,3.471,0
21.632,1788739365.587,4.045,3.471,0
21.832,1788739365.787,4.045,3.471,0
22.032,1788739365.987,4.045,3.471,0
22.232,1788739366.187,4.045,3.471,0
22.432,1788739366.387,4.045,3.471,0
22.632,1788739366.587,4.045,3.471,0
22.832,1788739366.787,4.045,3.471,0
23.032,1788739366.987,4.045,3.471,0
23.232,1788739367.187,4.045,3.471,0
23.432,1788739367.387,4.045,3.471,0
23.633,1788739367.589,4.045,3.471,0
23.833,1788739367.788,4.045,3.471,0
24.032,1788739367.987,4.045,3.471,0
24.232,1788739368.187,4.045,3.471,0
24.432,1788739368.387,4.045,3.471,0
24.632,1788739368.587,4.045,3.471,0
24.832,1788739368.787,4.045,3.471,0
25.032,1788739368.987,4.045,3.471,0
25.232,1788739369.187,4.045,3.471,0
25.432,1788739369.388,4.045,3.471,0
25.632,1788739369.587,4.045,3.471,0
25.832,1788739369.787,4.045,3.471,0
26.032,1788739369.987,4.045,3.471,0
26.232,1788739370.187,4.045,3.471,0
26.432,1788739370.387,4.045,3.471,0
26.632,1788739370.587,4.045,3.471,0
26.832,1788739370.787,4.045,3.471,0
27.032,1788739370.987,4.045,3.471,0
27.232,1788739371.187,4.045,3.471,0
27.432,1788739371.387,4.045,3.471,0
27.632,1788739371.587,4.045,3.471,0
27.832,1788739371.787,4.045,3.471,0
28.032,1788739371.987,4.045,3.471,0
28.232,1788739372.187,4.045,3.471,0
28.433,1788739372.388,4.045,3.471,0
28.632,1788739372.587,4.045,3.471,0
28.832,1788739372.787,4.045,3.471,0
29.032,1788739372.987,4.045,3.471,0
29.232,1788739373.187,4.045,3.471,0
29.432,1788739373.387,4.045,3.471,0
29.632,1788739373.587,4.045,3.471,0
29.832,1788739373.787,4.045,3.471,0
30.032,1788739373.987,4.045,3.471,0
30.232,1788739374.187,4.045,3.471,0
30.432,1788739374.387,4.045,3.471,0
30.632,1788739374.587,4.045,3.471,0
30.832,1788739374.787,4.045,3.471,0
31.033,1788739374.989,4.045,3.471,0
31.232,1788739375.187,4.045,3.471,0
31.432,1788739375.387,4.045,3.471,0
31.632,1788739375.587,4.045,3.471,0
31.832,1788739375.787,4.045,3.471,0
32.032,1788739375.987,4.045,3.471,0
32.232,1788739376.187,4.045,3.471,0
32.432,1788739376.387,4.045,3.471,0
32.632,1788739376.587,4.045,3.471,0
32.832,1788739376.787,4.045,3.471,0
33.032,1788739376.987,4.045,3.471,0
33.232,1788739377.187,4.045,3.471,0
33.432,1788739377.387,4.045,3.471,0
33.632,1788739377.587,4.045,3.471,0
