t,t_abs,bx,by,moving
0.234,1788738803.900,4.133,3.500,0
0.433,1788738804.100,4.133,3.500,0
0.633,1788738804.300,4.133,3.500,0
0.833,1788738804.500,4.133,3.500,0
1.035,1788738804.701,4.133,3.500,0
1.234,1788738804.901,4.133,3.500,0
1.433,1788738805.100,4.133,3.500,0
1.633,1788738805.300,4.133,3.500,0
1.833,1788738805.500,4.133,3.500,0
2.033,1788738805.700,4.133,3.500,0
2.233,1788738805.900,4.133,3.500,0
2.433,1788738806.100,4.133,3.500,0
2.633,1788738806.300,4.133,3.500,0
2.833,1788738806.500,4.133,3.500,0
3.033,1788738806.700,4.133,3.500,0
3.233,1788738806.900,4.133,3.500,0
3.433,1788738807.100,4.133,3.500,0
3.633,1788738807.300,4.133,3.500,0
3.833,1788738807.500,4.133,3.500,0
4.034,1788738807.700,4.133,3.500,0
4.233,1788738807.900,4.133,3.500,0
4.433,1788738808.100,4.133,3.500,0
4.633,1788738808.300,4.133,3.500,0
4.833,1788738808.500,4.133,3.500,0
5.033,1788738808.700,4.133,3.500,0
5.233,1788738808.900,4.133,3.500,0
5.433,1788738809.100,4.133,3.500,0
5.633,1788738809.300,4.133,3.500,0
5.833,1788738809.500,4.133,3.500,0
6.033,1788738809.700,4.133,3.500,0
6.233,1788738809.900,4.133,3.500,0
6.433,1788738810.100,4.133,3.500,0
6.633,1788738810.300,4.133,3.500,0
6.833,1788738810.500,4.133,3.500,0
7.034,1788738810.700,4.133,3.500,0
7.234,1788738810.900,4.133,3.500,0
7.433,1788738811.100,4.133,3.500,0
7.633,1788738811.300,4.133,3.500,0
7.833,1788738811.500,4.133,3.500,0
8.034,1788738811.700,4.133,3.500,0
8.234,1788738811.900,4.133,3.500,0
8.434,1788738812.100,4.133,3.500,0
8.633,1788738812.300,4.133,3.500,0
8.833,1788738812.500,4.133,3.500,0
9.033,1788738812.700,4.133,3.500,0
9.233,1788738812.900,4.133,3.500,0
9.433,1788738813.100,4.133,3.500,0
9.633,1788738813.300,4.133,3.500,0
9.833,1788738813.500,4.133,3.500,0
10.033,1788738813.700,4.133,3.500,0
10.233,1788738813.900,4.133,3.500,0
10.433,1788738814.100,4.133,3.500,0
10.633,1788738814.300,4.133,3.500,0
10.833,1788738814.500,4.133,3.500,0
11.033,1788738814.700,4.133,3.500,0
11.233,1788738814.900,4.133,3.564,1
11.433,1788738815.100,4.133,3.628,1
11.633,1788738815.300,4.133,3.693,1
11.833,1788738815.500,4.133,3.757,1
12.033,1788738815.700,4.133,3.821,1
12.233,1788738815.900,4.133,3.885,1
12.433,1788738816.100,4.133,3.949,1
12.633,1788738816.300,4.133,4.014,1
12.833,1788738816.500,4.133,4.078,1
13.033,1788738816.700,4.133,4.142,1
13.233,1788738816.900,4.133,4.206,1
13.433,1788738817.100,4.133,4.270,1
13.633,1788738817.300,4.133,4.335,1
13.833,1788738817.500,4.133,4.399,1
14.033,1788738817.700,4.133,4.463,1
14.233,1788738817.900,4.133,4.527,1
14.433,1788738818.100,4.133,4.591,1
14.635,1788738818.301,4.133,4.656,1
14.834,1788738818.500,4.133,4.720,1
15.033,1788738818.700,4.133,4.784,1
15.233,1788738818.900,4.133,4.848,1
