t,t_abs,bx,by,moving
0.232,1788738231.263,5.410,3.500,0
0.431,1788738231.463,5.410,3.500,0
0.631,1788738231.663,5.410,3.500,0
0.831,1788738231.863,5.410,3.500,0
1.031,1788738232.063,5.410,3.500,0
1.231,1788738232.263,5.410,3.500,0
1.431,1788738232.463,5.410,3.500,0
1.632,1788738232.663,5.410,3.500,0
1.831,1788738232.863,5.410,3.500,0
2.032,1788738233.064,5.410,3.500,0
2.231,1788738233.263,5.410,3.500,0
2.431,1788738233.463,5.410,3.500,0
2.631,1788738233.663,5.410,3.500,0
2.832,1788738233.863,5.410,3.500,0
3.031,1788738234.063,5.410,3.500,0
3.231,1788738234.263,5.410,3.500,0
3.431,1788738234.463,5.410,3.500,0
3.631,1788738234.663,5.410,3.500,0
3.831,1788738234.863,5.410,3.500,0
4.031,1788738235.063,5.410,3.500,0
4.231,1788738235.263,5.410,3.500,0
4.431,1788738235.463,5.410,3.500,0
4.631,1788738235.663,5.410,3.500,0
4.831,1788738235.863,5.410,3.500,0
5.031,1788738236.063,5.410,3.500,0
5.231,1788738236.263,5.410,3.500,0
5.431,1788738236.463,5.410,3.500,0
5.631,1788738236.663,5.410,3.500,0
5.831,1788738236.863,5.410,3.500,0
6.031,1788738237.063,5.410,3.500,0
6.231,1788738237.263,5.410,3.500,0
6.431,1788738237.463,5.410,3.500,0
6.631,1788738237.663,5.410,3.500,0
6.831,1788738237.863,5.410,3.500,0
7.031,1788738238.063,5.410,3.500,0
7.231,1788738238.263,5.410,3.500,0
7.431,1788738238.463,5.410,3.500,0
7.631,1788738238.663,5.410,3.500,0
7.831,1788738238.863,5.410,3.500,0
8.031,1788738239.063,5.410,3.500,0
8.231,1788738239.263,5.410,3.500,0
8.431,1788738239.463,5.410,3.500,0
8.631,1788738239.663,5.410,3.500,0
8.831,1788738239.863,5.410,3.500,0
9.031,1788738240.063,5.410,3.500,0
9.231,1788738240.263,5.410,3.500,0
9.431,1788738240.463,5.410,3.500,0
9.631,1788738240.663,5.410,3.500,0
9.831,1788738240.863,5.410,3.500,0
10.031,1788738241.063,5.410,3.500,0
10.231,1788738241.263,5.410,3.500,0
10.431,1788738241.463,5.410,3.500,0
10.631,1788738241.663,5.410,3.500,0
10.831,1788738241.863,5.410,3.500,0
11.031,1788738242.063,5.410,3.500,0
11.231,1788738242.263,5.410,3.500,0
11.431,1788738242.463,5.410,3.500,0
11.631,1788738242.663,5.410,3.500,0
11.831,1788738242.863,5.410,3.500,0
12.031,1788738243.063,5.410,3.500,0
12.231,1788738243.263,5.410,3.500,0
12.431,1788738243.463,5.410,3.500,0
12.631,1788738243.663,5.410,3.500,0
12.832,1788738243.863,5.410,3.500,0
13.031,1788738244.063,5.410,3.500,0
13.231,1788738244.263,5.410,3.500,0
13.431,1788738244.463,5.410,3.500,0
13.631,1788738244.663,5.410,3.500,0
13.831,1788738244.863,5.410,3.500,0
14.031,1788738245.063,5.410,3.500,0
14.231,1788738245.263,5.410,3.500,0
14.431,1788738245.463,5.410,3.500,0
14.631,1788738245.663,5.410,3.500,0
14.831,1788738245.863,5.410,3.500,0
15.031,1788738246.063,5.410,3.500,0
15.231,1788738246.263,5.410,3.500,0
15.431,1788738246.463,5.410,3.500,0
15.631,1788738246.663,5.410,3.500,0
15.831,1788738246.863,5.410,3.500,0
16.032,1788738247.063,5.410,3.500,0
16.231,1788738247.263,5.410,3.500,0
16.431,1788738247.463,5.410,3.500,0
16.631,1788738247.663,5.410,3.569,1
16.831,1788738247.863,5.410,3.639,1
17.031,1788738248.063,5.410,3.708,1
17.231,1788738248.263,5.410,3.778,1
17.431,1788738248.463,5.410,3.847,1
17.631,1788738248.663,5.410,3.916,1
17.831,1788738248.863,5.410,3.986,1
18.031,1788738249.063,5.410,4.055,1
18.231,1788738249.263,5.410,4.125,1
18.431,1788738249.463,5.410,4.194,1
18.631,1788738249.663,5.410,4.263,1
18.831,1788738249.863,5.410,4.333,1
19.031,1788738250.063,5.410,4.402,1
19.231,1788738250.263,5.410,4.472,1
19.431,1788738250.463,5.410,4.541,1
19.631,1788738250.663,5.410,4.610,1
19.831,1788738250.863,5.410,4.680,1
20.031,1788738251.063,5.410,4.749,1
20.231,1788738251.263,5.410,4.819,1
20.431,1788738251.463,5.410,4.888,1
20.631,1788738251.663,5.410,4.957,1
20.831,1788738251.863,5.410,5.027,1
21.031,1788738252.063,5.410,5.096,1
21.231,1788738252.263,5.410,5.166,1
21.431,1788738252.463,5.410,5.235,1
21.631,1788738252.663,5.410,5.304,1
21.831,1788738252.863,5.410,5.374,1
22.031,1788738253.063,5.410,5.443,1
22.231,1788738253.263,5.410,5.513,1
22.431,1788738253.463,5.410,5.582,1
22.631,1788738253.663,5.410,5.651,1
22.831,1788738253.863,5.410,5.721,1
23.031,1788738254.063,5.410,5.790,1
23.231,1788738254.263,5.410,5.860,1
23.431,1788738254.463,5.410,5.929,1
23.631,1788738254.663,5.410,5.998,1
23.831,1788738254.863,5.410,6.068,1
24.031,1788738255.063,5.410,6.137,1
24.231,1788738255.263,5.410,6.207,1
24.431,1788738255.463,5.410,6.276,1
24.631,1788738255.663,5.410,6.345,1
24.831,1788738255.863,5.410,6.415,1
25.031,1788738256.063,5.410,6.484,1
25.231,1788738256.263,5.410,6.554,0
25.431,1788738256.463,5.410,6.554,0
25.631,1788738256.663,5.410,6.554,0
25.831,1788738256.863,5.410,6.554,0
26.031,1788738257.063,5.410,6.554,0
26.231,1788738257.263,5.410,6.554,0
26.431,1788738257.463,5.410,6.554,0
26.631,1788738257.663,5.410,6.554,0
26.832,1788738257.864,5.410,6.554,0
27.031,1788738258.063,5.410,6.554,0
27.231,1788738258.263,5.410,6.554,0
27.431,1788738258.463,5.410,6.554,0
27.633,1788738258.665,5.410,6.554,0
27.831,1788738258.863,5.410,6.554,0
28.031,1788738259.063,5.410,6.554,0
28.231,1788738259.263,5.410,6.554,0
28.431,1788738259.463,5.410,6.554,0
28.633,1788738259.664,5.410,6.554,0
28.832,1788738259.863,5.410,6.554,0
29.031,1788738260.063,5.410,6.554,0
29.231,1788738260.263,5.410,6.554,0
29.432,1788738260.463,5.410,6.554,0
29.631,1788738260.663,5.410,6.554,0
29.831,1788738260.863,5.410,6.554,0
30.031,1788738261.063,5.410,6.554,0
30.231,1788738261.263,5.410,6.554,0
30.431,1788738261.463,5.410,6.554,0
30.631,1788738261.663,5.410,6.554,0
30.831,1788738261.863,5.410,6.554,0
31.031,1788738262.063,5.410,6.554,0
31.231,1788738262.263,5.410,6.554,0
31.431,1788738262.463,5.410,6.554,0
31.631,1788738262.663,5.410,6.554,0
31.831,1788738262.863,5.410,6.554,0
32.031,1788738263.063,5.410,6.554,0
32.231,1788738263.263,5.410,6.554,0
32.431,1788738263.463,5.410,6.554,0
32.631,1788738263.663,5.410,6.554,0
32.831,1788738263.863,5.410,6.554,0
