vx,wabs,obstacle,align,follow,angle,fwd,twirl
0.130903,0.305026,0,21.6946,12.9677,0.812556,0,0.183016
0.0199647,0.347227,0,23.8066,14.6416,0.335994,0,0.208336
0.000613506,0.309052,0,24.1059,14.9882,0.175913,0,0.185431
0.0216853,0.330833,0,23.9852,14.6423,0.313824,0,0.1985
0.0727847,0.343875,0,23.7671,13.7962,0.314467,0,0.206325
0.0424773,0.326961,0,23.5164,14.4745,1.16886,0,0.196177
0.0841873,0.312237,0,22.5291,13.4679,0.122324,0,0.187342
0.0332229,0.303276,0,23.7704,14.3757,0.228083,0,0.181965
0.0163293,0.309007,0,23.7854,14.6917,0.0428395,0,0.185404
0.00152519,0.358084,0,24.1192,14.9821,0.166451,0,0.21485
0.046404,0.322757,0,23.2636,14.1286,0.132211,0,0.193654
0.0398323,0.357372,0,23.3923,14.4982,1.04748,0,0.214423
0.0283053,0.317179,0,23.7585,14.5161,0.466366,0,0.190307
0.0291726,0.318413,0,23.6024,14.6671,1.32421,0,0.191048
0.0602927,0.377791,0,23.8734,14.1397,0.180714,0,0.226675
0.0377068,0.315427,0,23.566,14.2872,0.186179,0,0.189256
0.000329098,0.365173,0,24.1079,14.9938,0.0546389,0,0.219104
0.13395,0.278435,0,22.1825,12.4919,0.707136,0,0.167061
0.0140625,0.342195,0,23.8249,14.7564,0.010694,0,0.205317
0.0465393,0.326023,0,23.5089,14.5271,0.791889,0,0.195614
0.0377956,0.383165,0,23.472,14.3129,0.306228,0,0.229899
0.163348,0.334563,0,21.4072,11.9586,0.656574,0,0.200738
0.041776,0.320096,0,23.8002,14.4089,0.565981,0,0.192058
0.00474718,0.213715,0,24.045,14.9093,0.413768,0,0.128229
0.00130971,0.377008,0,24.1157,14.9814,0.206782,0,0.226205
0.133794,0.327169,0,21.7608,12.895,0.981107,0,0.196301
0.0122869,0.375241,0,23.8417,14.8342,1.08061,0,0.225145
0.0404015,0.331592,0,23.5341,14.2414,0.0149345,0,0.198955
0.021821,0.376132,0,23.9261,14.6521,0.0191059,0,0.225679
0.0357572,0.337036,0,23.3451,14.354,0.877353,0,0.202222
0.0280952,0.323852,0,23.6752,14.506,0.891187,0,0.194311
0.0638217,0.321406,0,23.2631,13.8055,0.939394,0,0.192844
0.000277481,0.324953,0,24.115,14.9948,0.438399,0,0.194972
0.0109375,0.360411,0,24.0273,14.9159,0.98043,0,0.216247
0.0675033,0.351586,0,22.9124,13.7272,0.313122,0,0.210951
0.0345585,0.31267,0,24.0578,14.5115,0.184656,0,0.187602
0.00383458,0.311709,0,24.0549,14.9282,0.130588,0,0.187026
0.00291741,0.284171,0,24.0705,14.9448,0.398146,0,0.170503
0.00633655,0.356827,0,23.947,14.8894,1.26576,0,0.214096
0.0222036,0.331253,0,23.7055,14.621,0.178452,0,0.198752
0.11358,0.305695,0,21.7482,13.457,1.23753,0,0.183417
0.00994024,0.358998,0,23.9337,14.8579,0.677363,0,0.215399
0.0736461,0.343735,0,23.0547,13.9207,0.377433,0,0.206241
0.0519922,0.306016,0,23.3157,14.4352,1.19709,0,0.18361
0.101238,0.321943,0,22.6738,13.0803,0.647613,0,0.193166
0.0695611,0.286335,0,22.8029,13.6918,0.102437,0,0.171801
0.077482,0.309163,0,22.4495,13.5254,0.0542212,0,0.185498
0.0300437,0.315979,0,23.8666,14.5304,0.0556798,0,0.189588
0.0429337,0.342666,0,23.4627,14.2251,0.414377,0,0.2056
0.0349234,0.308078,0,23.2294,14.336,0.253035,0,0.184847
0.0352104,0.316666,0,23.568,14.353,0.228987,0,0.19
0.0291794,0.327076,0,23.8222,14.4432,0.171439,0,0.196245
0.0683893,0.317745,0,23.0468,13.9878,0.881595,0,0.190647
0.116117,0.315298,0,22.1447,12.9701,1.14913,0,0.189179
0.137214,0.35484,0,21.7096,13.1513,0.627938,0,0.212904
0.00171699,0.313175,0,24.0614,14.9679,0.896953,0,0.187905
0.0204513,0.271834,0,23.5324,14.6174,0.408688,0,0.1631
0.01521,0.316382,0,23.8818,14.7194,0.471905,0,0.189829
0.0184798,0.320735,0,23.7179,14.7515,1.2191,0,0.192441
0.00699927,0.300308,0,23.9793,14.8669,0.125749,0,0.180185
0.0466845,0.337414,0,23.7293,14.2702,0.108639,0,0.202448
0.12186,0.244281,0,22.5087,12.6879,0.0415711,0,0.146569
0.097395,0.273922,0,22.8824,13.1578,0.606658,0,0.164353
0.00231625,0.311438,0,24.0957,14.9708,0.881696,0,0.186863
0.0714687,0.360951,0,22.5299,14.0083,1.07025,0,0.216571
0.115064,0.330112,0,22.1258,13.3454,1.01734,0,0.198067
0.0838286,0.353135,0,22.3652,13.4122,0.264202,0,0.211881
0.00078125,0.347943,0,24.1088,14.9862,0.532764,0,0.208766
0.0574595,0.316796,0,23.0411,13.9054,0.365421,0,0.190077
0.00868462,0.337088,0,23.9867,14.8384,0.693579,0,0.202253
0.00841075,0.353614,0,24.0727,14.8866,0.509213,0,0.212169
0.0135337,0.361464,0,23.9684,14.7706,0.273994,0,0.216878
0.0958421,0.371788,0,22.1595,13.8117,1.01746,0,0.223073
0.142751,0.290758,0,21.6592,12.6517,0.90585,0,0.174455
0.0810783,0.312942,0,22.8723,13.6077,0.054544,0,0.187765
0.00196242,0.331016,0,24.0614,14.9644,0.693898,0,0.198609
0.0595506,0.327955,0,23.5209,13.9719,0.596644,0,0.196773
0.0282128,0.251478,0,23.7025,14.4674,0.604083,0,0.150887
0.0909306,0.354,0,22.0931,13.4726,1.00584,0,0.2124
0.086174,0.337972,0,22.2434,13.7409,0.658295,0,0.202783
0.00797845,0.323474,0,24.0474,14.8658,0.627009,0,0.194085
0.0154615,0.320867,0,23.8103,14.7985,1.427,0,0.19252
0.0937835,0.319642,0,22.1557,13.5551,1.11449,0,0.191785
0.0181829,0.311575,0,23.888,14.6697,0.222785,0,0.186945
0.00078125,0.354256,0,24.1155,14.9877,0.458763,0,0.212554
0,0.378108,0,24.1197,15,0.40962,0,0.226865
0.0720272,0.325599,0,22.5199,13.6928,0.231138,0,0.19536
0.00342188,0.359325,0,24.0826,14.9426,0.0674701,0,0.215595
0.0287393,0.303954,0,23.2687,14.5767,1.51333,0,0.182373
0.127742,0.348487,0,21.8473,13.3462,0.760822,0,0.209092
0.0266354,0.272467,0,23.5669,14.5034,0.617683,0,0.16348
0.0166827,0.311735,0,24.0414,14.7281,0.109067,0,0.187041
0.142217,0.305225,0,22.1863,12.3337,0.96742,0,0.183135
0.0145062,0.343311,0,23.8682,14.7374,0.0817828,0,0.205987
0.125984,0.31557,0,22.012,12.6462,0.382204,0,0.189342
0.157186,0.291061,0,21.9373,12.1332,0.0923967,0,0.174636
0.0239074,0.329616,0,23.8971,14.5497,0.39797,0,0.19777
0.0262662,0.26568,0,23.6424,14.5213,0.30763,0,0.159408
0.0401393,0.324298,0,23.4591,14.2367,0.230435,0,0.194579
0.133791,0.355706,0,21.5443,13.2324,0.683765,0,0.213423
0.0258767,0.366614,0,23.6829,14.7068,0.977376,0,0.219968
0.00491738,0.300988,0,24.0406,14.9103,1.01389,0,0.180593
0.156449,0.314758,0,21.2984,12.1379,0.0342984,0,0.188855
0.00781415,0.285889,0,24.0394,14.8514,0.202371,0,0.171534
0.156857,0.279633,0,21.5362,12.1992,0.316583,0,0.16778
0.0227471,0.308864,0,23.8933,14.6749,0.5001,0,0.185319
0.00430874,0.349915,0,24.0109,14.9173,0.0568142,0,0.209949
0.0241846,0.31303,0,23.9097,14.5759,0.614306,0,0.187818
0.0479018,0.315713,0,23.4686,14.4065,1.18005,0,0.189428
0.0640716,0.342317,0,22.9452,14.0613,0.746206,0,0.20539
0.0344204,0.327149,0,23.3717,14.3845,1.034,0,0.196289
0.0194508,0.300712,0,23.7864,14.6365,0.470806,0,0.180427
0.00556933,0.326778,0,24.0981,14.9018,0.665454,0,0.196067
0.101228,0.286716,0,22.6723,13.129,0.51897,0,0.17203
0.0561415,0.379206,0,23.2704,14.4186,1.12285,0,0.227523
0.0645238,0.309588,0,23.8862,14.0292,0.00787687,0,0.185753
0.0204397,0.330172,0,23.5414,14.6113,0.0127563,0,0.198103
0.00142115,0.320839,0,24.0888,14.9778,0.699574,0,0.192503
0.0889797,0.314487,0,22.6035,13.773,1.26075,0,0.188692
0.0255394,0.294601,0,23.5917,14.5162,0.495484,0,0.176761
0.0149951,0.354258,0,23.9107,14.7844,0.712801,0,0.212555
0.160025,0.305167,0,21.6351,11.9946,0.0772171,0,0.1831
0.0405693,0.35533,0,23.7594,14.3155,1.21412,0,0.213198
0.143456,0.288918,0,22.1792,12.369,0.0752673,0,0.173351
0.041999,0.330791,0,23.5788,14.4997,1.14479,0,0.198475
0.156428,0.330571,0,21.268,13.3071,1.18312,0,0.198343
0.00078125,0.354712,0,24.119,14.9963,0.757327,0,0.212828
0.0426402,0.311215,0,23.1926,14.2784,0.491495,0,0.186729
0.0997711,0.348762,0,22.8605,13.2792,0.00817156,0,0.209257
0.0392285,0.342922,0,23.5977,14.5659,0.904615,0,0.205753
0.0050258,0.267348,0,24.0037,14.9037,0.0773449,0,0.160409
0.031494,0.336491,0,23.5754,14.4386,1.0569,0,0.201894
0.00182946,0.359712,0,24.0652,14.9688,0.988317,0,0.215827
0.017327,0.271444,0,23.7593,14.7317,1.23699,0,0.162866
0.00219502,0.306509,0,24.0662,14.9586,0.256357,0,0.183906
0,0.321147,0,24.1197,15,0.646577,0,0.192688
0.00712028,0.324596,0,24.0125,14.8795,0.222714,0,0.194758
0.0455635,0.353203,0,23.5685,14.1972,0.171628,0,0.211922
0,0.322981,0,24.1197,15,0.166041,0,0.193789
0.0361206,0.276945,0,23.2264,14.3148,0.0722275,0,0.166167
0.120961,0.313484,0,22.3018,12.848,0.439569,0,0.18809
0.10173,0.351463,0,21.7318,13.4059,0.798369,0,0.210878
0.0415738,0.325657,0,23.5837,14.3576,0.587909,0,0.195394
0.00922069,0.36859,0,24.0351,14.8443,0.337889,0,0.221154
0.110914,0.344894,0,21.6358,13.4748,1.26758,0,0.206936
0.0896484,0.315435,0,22.6848,13.3635,0.061029,0,0.189261
0.025036,0.308953,0,23.5208,14.5372,0.521008,0,0.185372
0.0442933,0.380691,0,23.0001,14.3646,1.11837,0,0.228414
0.0567359,0.332826,0,23.7817,14.1082,0.169493,0,0.199695
0.00909607,0.328057,0,23.9283,14.835,0.365649,0,0.196834
0.0388322,0.242522,0,23.3114,14.2933,0.726967,0,0.145513
0.129477,0.265058,0,22.1222,12.5435,0.117557,0,0.159035
0.0885624,0.254169,0,23.0773,13.3599,0.388735,0,0.152502
0.158932,0.360006,0,22.079,11.9958,0.251892,0,0.216003
0.0384193,0.312336,0,23.3948,14.3286,0.752502,0,0.187401
0,0.266038,0,24.1197,15,0.436378,0,0.159623
0.00611005,0.33678,0,24.0746,14.885,0.0218072,0,0.202068
0.128437,0.340527,0,22.7505,12.9988,0.314271,0,0.204316
0.00801156,0.328162,0,23.9576,14.8591,0.0767474,0,0.196897
0.0488389,0.296816,0,23.4362,14.077,0.382364,0,0.17809
0.0769949,0.341079,0,22.6575,13.5735,0.084301,0,0.204648
0.137035,0.283252,0,21.5571,13.1696,1.30099,0,0.169951
0.0643879,0.281441,0,22.6125,13.9398,0.833719,0,0.168864
0.070971,0.327888,0,22.8426,13.6567,0.494514,0,0.196733
0.0981817,0.345936,0,22.5645,13.2551,0.484871,0,0.207562
0.134269,0.342766,0,21.9411,13.4992,0.839576,0,0.205659
0.0147939,0.342126,0,24.0822,14.7883,0.442173,0,0.205276
0.0901502,0.342483,0,23.4101,13.5186,0.0563884,0,0.20549
0.112178,0.297641,0,22.8981,13.0406,0.0165839,0,0.178584
0.0044533,0.314746,0,24.0388,14.9225,0.842389,0,0.188847
0.00339377,0.314159,0,24.0428,14.9352,0.338729,0,0.188496
0.0172422,0.305101,0,23.6897,14.6986,0.987049,0,0.183061
0.00562667,0.357823,0,24.0411,14.8959,0.0324244,0,0.214694
0.0570147,0.359059,0,23.0078,13.9266,0.0409579,0,0.215436
0.000770474,0.246998,0,24.0993,14.9857,0.493541,0,0.148199
0.0644617,0.34862,0,22.6898,13.8035,0.0791621,0,0.209172
0.13836,0.311804,0,21.5245,12.6954,0.406739,0,0.187083
0.0925253,0.3275,0,22.6485,13.2465,0.338294,0,0.1965
0.142099,0.339419,0,21.2434,12.679,0.385448,0,0.203651
0.0584001,0.323978,0,22.9949,13.8934,0.33292,0,0.194387
0.0344075,0.311432,0,23.2814,14.3732,0.496594,0,0.186859
0.124134,0.330487,0,22.0271,12.8026,0.900466,0,0.198292
0,0.37798,0,24.1197,15,1.13089,0,0.226788
0.000443875,0.320046,0,24.1086,14.992,0.0634198,0,0.192027
0.0392128,0.348847,0,23.1781,14.3287,0.546483,0,0.209308
0.00740989,0.316454,0,23.947,14.8731,0.718518,0,0.189872
0,0.340944,0,24.1197,15,1.01116,0,0.204566
0.00658162,0.323641,0,23.9917,14.8785,0.822375,0,0.194184
0.0237731,0.323087,0,23.7629,14.6881,0.636794,0,0.193852
0.00106287,0.319326,0,24.0902,14.9809,0.607972,0,0.191596
0.00264274,0.355124,0,24.1079,14.9582,0.0717402,0,0.213074
0.0639431,0.335197,0,23.3758,14.4055,0.864284,0,0.201118
0.0176626,0.375476,0,23.6969,14.6682,0.192056,0,0.225286
0.0935612,0.347771,0,22.3607,13.6271,0.717878,0,0.208663
0.023892,0.278335,0,23.9153,14.6834,1.58024,0,0.167001
0.0249949,0.312322,0,23.8629,14.5222,0.0150733,0,0.187393
0.134521,0.343115,0,22.8907,12.853,0.568578,0,0.205869
0.00595288,0.355066,0,24.017,14.8916,0.288376,0,0.21304
0.0337899,0.340672,0,23.5936,14.3586,0.46963,0,0.204403
0.0291757,0.336786,0,23.5232,14.5732,0.675044,0,0.202071
0.00634706,0.268495,0,23.9485,14.8784,0.0454717,0,0.161097
0.0241756,0.302976,0,23.6009,14.5542,0.305405,0,0.181785
0.0755481,0.24174,0,22.5401,13.5921,0.469108,0,0.145044
0.00625,0.328983,0,23.9798,14.8808,0.263981,0,0.19739
0.0275814,0.35289,0,23.4376,14.5547,0.711851,0,0.211734
0.0497157,0.30053,0,23.0144,14.0545,0.035358,0,0.180318
0.105391,0.328518,0,22.8001,13.3908,0.205719,0,0.197111
0.0146978,0.307507,0,23.9899,14.7248,0.464558,0,0.184504
0.0500256,0.309777,0,23.6145,14.3434,0.871316,0,0.185866
0,0.336864,0,24.1197,15,0.173045,0,0.202118
0.0123676,0.304522,0,23.8735,14.8179,1.07399,0,0.182713
0.160677,0.333519,0,21.385,12.0287,0.963983,0,0.200112
0.0995102,0.310824,0,22.397,13.1026,0.0974007,0,0.186494
0.00234375,0.356217,0,24.0748,14.9576,0.202405,0,0.21373
0.0293055,0.317519,0,23.3755,14.4883,0.575007,0,0.190512
0.106038,0.292186,0,22.1077,13.6851,1.2804,0,0.175312
0.164988,0.191827,0,21.536,11.9462,0.63907,0,0.115096
0.0319216,0.317472,0,23.3562,14.4465,0.743725,0,0.190483
0.0272719,0.305713,0,23.8331,14.5827,0.360644,0,0.183428
0.0364498,0.306673,0,23.239,14.4345,0.924572,0,0.184004
0.0419311,0.315945,0,23.5931,14.2987,0.18542,0,0.189567
0.0855687,0.307372,0,23.2027,13.4381,0.280218,0,0.184423
0.0136402,0.318044,0,23.8432,14.74,0.00337934,0,0.190826
0.130801,0.343283,0,21.4849,13.2761,0.7823,0,0.20597
0,0.298064,0,24.1197,15,0.144857,0,0.178838
0.111505,0.318309,0,22.2938,12.913,0.729783,0,0.190986
0.145467,0.331821,0,21.6083,13.1159,0.961462,0,0.199093
0.00693438,0.351054,0,24.0125,14.8868,0.0520411,0,0.210633
0.100185,0.343544,0,23.5606,13.6205,0.0695024,0,0.206127
0.0023498,0.30237,0,24.0484,14.9557,0.493233,0,0.181422
0.01628,0.30104,0,23.8186,14.713,0.00650167,0,0.180624
0.0394135,0.34547,0,23.6754,14.289,0.907581,0,0.207282
0.104533,0.299216,0,23.0628,13.0157,0.702661,0,0.17953
0.0263798,0.311878,0,23.5812,14.4996,0.165985,0,0.187127
0.0441478,0.306631,0,23.4853,14.1595,0.473798,0,0.183978
0.119537,0.339157,0,22.6756,12.8572,0.0677657,0,0.203494
0.00474094,0.292398,0,24.0915,14.915,0.354679,0,0.175439
0.0249374,0.304493,0,23.7211,14.5927,1.0376,0,0.182696
0.0782377,0.313898,0,23.1877,13.5612,0.963328,0,0.188339
8.30646e-05,0.388112,0,24.1183,14.999,1.06458,0,0.232867
0.0406094,0.20324,0,23.4902,14.2884,0.435731,0,0.121944
0.0132167,0.373177,0,23.7838,14.7993,1.16103,0,0.223906
0.0181416,0.324478,0,23.7872,14.721,1.02486,0,0.194687
0.0745038,0.267871,0,23.5128,13.6832,0.11644,0,0.160723
0.0460762,0.294795,0,22.7683,14.2467,1.16194,0,0.176877
0.0381066,0.34329,0,23.9212,14.7275,1.11652,0,0.205974
0.00078125,0.306651,0,24.1179,14.9885,0.116046,0,0.18399
0.138044,0.337262,0,22.7084,12.7257,0.125869,0,0.202357
0.101863,0.199257,0,21.8762,13.1264,0.481735,0,0.119554
0.0967048,0.255857,0,22.106,13.3614,0.556036,0,0.153514
0.0237056,0.288557,0,23.6399,14.5553,0.102723,0,0.173134
0.115572,0.36781,0,22.2181,13.6737,0.868905,0,0.220686
0.119458,0.331542,0,22.5193,13.7492,0.682322,0,0.198925
0.096782,0.308153,0,21.9468,13.2382,0.630304,0,0.184892
0.0654192,0.306895,0,22.4612,13.9533,0.850333,0,0.184137
0.0669547,0.336104,0,22.3624,13.9199,1.03646,0,0.201663
0.0300078,0.35581,0,23.6546,14.459,0.336517,0,0.213486
0.0892165,0.318891,0,22.9108,13.3522,0.436309,0,0.191335
0.061088,0.234258,0,23.017,13.9005,0.221727,0,0.140555
0.0562229,0.310068,0,23.3751,13.9587,0.465093,0,0.186041
0.0139109,0.353489,0,23.9119,14.7642,1.0508,0,0.212093
0.126536,0.30787,0,21.7071,12.5949,0.267338,0,0.184722
0.0236326,0.303982,0,23.73,14.6752,0.968908,0,0.182389
0.00763908,0.321472,0,23.9512,14.8808,1.11641,0,0.192884
0.116878,0.317637,0,22.6918,13.6111,0.406297,0,0.190582
0.00234375,0.286799,0,24.0493,14.9562,0.215457,0,0.172079
0.0296438,0.316971,0,23.7577,14.4927,0.133417,0,0.190183
0.111478,0.356433,0,22.8057,13.9653,1.12979,0,0.21386
0.093423,0.348836,0,21.8629,13.6096,1.00508,0,0.209302
0.0894208,0.324728,0,22.9665,13.8175,0.630408,0,0.194837
0.00078125,0.287172,0,24.1141,14.9869,0.0487599,0,0.172303
0.0019567,0.338882,0,24.0963,14.9654,0.643472,0,0.203329
0.0272761,0.312091,0,23.5545,14.5982,1.40378,0,0.187255
0.0596666,0.246787,0,22.5817,13.9035,0.646934,0,0.148072
0.0465216,0.341917,0,23.2618,14.1281,0.376112,0,0.20515
0.0138751,0.368853,0,23.7062,14.7404,0.0912962,0,0.221312
0.0366094,0.268801,0,23.2118,14.383,0.951862,0,0.161281
0.027437,0.310324,0,23.5074,14.5026,0.0821996,0,0.186194
0.120663,0.236396,0,21.7228,12.7119,0.281864,0,0.141838
0.0110076,0.314442,0,23.908,14.8273,1.3047,0,0.188665
0.00149999,0.35658,0,24.1194,14.9827,0.251008,0,0.213948
0.114015,0.375434,0,22.4744,13.0832,0.33124,0,0.225261
0.0461676,0.34057,0,22.8957,14.1428,0.31671,0,0.204342
0.112954,0.351579,0,21.7869,13.3846,0.860236,0,0.210947
0.0164251,0.348164,0,23.9051,14.8402,1.14576,0,0.208898
0.126663,0.337494,0,22.3698,12.6961,0.102839,0,0.202496
0.139841,0.33146,0,21.9057,13.0772,0.844776,0,0.198876
0.137424,0.256558,0,21.7204,12.3883,0.326873,0,0.153935
0.0971553,0.349464,0,22.7851,14.0655,0.900527,0,0.209679
0.139648,0.335397,0,21.1644,13.0674,1.29267,0,0.201238
0.0345883,0.335736,0,23.3553,14.4393,0.595947,0,0.201442
0.0382542,0.329887,0,23.7641,14.3589,0.394931,0,0.197932
0.0912484,0.364641,0,22.3108,13.9377,1.17806,0,0.218784
0.0543103,0.374256,0,23.4439,14.4971,0.990715,0,0.224554
0.00905809,0.277337,0,24.0165,14.8326,0.79839,0,0.166402
0.0744902,0.310564,0,22.7302,13.5856,0.232782,0,0.186338
0.122007,0.320929,0,22.3782,12.7009,0.218681,0,0.192557
0.104413,0.321302,0,22.9879,13.0781,0.67698,0,0.192781
0.00628823,0.324693,0,24.0518,14.8839,0.116634,0,0.194816
0.127458,0.298929,0,21.5866,12.7949,0.391916,0,0.179357
0.00234375,0.358147,0,24.116,14.9669,0.149908,0,0.214888
0.0177478,0.334223,0,23.9129,14.7834,0.646987,0,0.200534
0.0676088,0.335498,0,23.3847,13.7135,0.212818,0,0.201299
0.135571,0.317217,0,22.1873,13.3256,1.06666,0,0.19033
0.13307,0.327704,0,21.5357,13.0651,1.1941,0,0.196622
0.00272854,0.285056,0,24.0895,14.951,0.226812,0,0.171034
0.00773594,0.361129,0,23.9208,14.8743,0.634694,0,0.216677
0.0419281,0.356566,0,23.063,14.3387,0.810798,0,0.21394
0.009375,0.33702,0,24.0695,14.8411,0.0623288,0,0.202212
0.0269887,0.314836,0,23.6228,14.5279,0.482545,0,0.188901
0.0139954,0.307231,0,23.8911,14.7482,0.722663,0,0.184339
0.0694996,0.335911,0,22.2336,13.7285,0.683369,0,0.201546
0.00369859,0.334812,0,24.0344,14.9493,1.02002,0,0.200887
0,0.322608,0,24.1197,15,1.33827,0,0.193565
0,0.372692,0,24.1197,15,0.413211,0,0.223615
0.103145,0.351081,0,21.9428,13.4094,0.545068,0,0.210649
0.0161821,0.309132,0,23.983,14.7041,0.0917192,0,0.185479
0.112681,0.320834,0,22.0742,13.6305,0.749163,0,0.192501
0.00700642,0.380653,0,24.0889,14.9637,1.18325,0,0.228392
0.0439767,0.341668,0,23.8195,14.1614,1.02756,0,0.205001
0.0109277,0.33518,0,23.9773,14.8015,0.329638,0,0.201108
0.00429197,0.330698,0,24.0652,14.9345,0.601358,0,0.198419
0,0.358988,0,24.1197,15,0.0145502,0,0.215393
0.123303,0.316143,0,22.1714,13.5648,1.23656,0,0.189686
0.0753672,0.314963,0,22.5063,13.8299,0.948273,0,0.188978
0.122836,0.328654,0,22.3435,13.6571,0.712666,0,0.197192
0.0189405,0.307497,0,23.6718,14.6429,0.207325,0,0.184498
0.0117593,0.337207,0,23.8158,14.7942,0.892905,0,0.202324
0.11391,0.306106,0,22.1764,12.8293,0.061368,0,0.183663
0.0644061,0.329417,0,22.8665,13.7803,0.222008,0,0.19765
0.112628,0.302933,0,22.9388,13.0842,0.0506167,0,0.18176
0.0440666,0.312173,0,23.0304,14.1598,0.260049,0,0.187304
0.0306628,0.337337,0,23.8781,14.4694,0.16771,0,0.202402
0.124115,0.330892,0,21.4274,13.1259,1.23972,0,0.198535
0.0828292,0.345245,0,23.176,13.4488,0.343737,0,0.207147
0.00106267,0.318911,0,24.1015,14.9797,0.0134845,0,0.191346
0.0719896,0.308992,0,22.6147,13.7541,0.592156,0,0.185395
0.0357666,0.341251,0,23.68,14.5859,1.05986,0,0.20475
0.0560858,0.268403,0,23.2883,13.9631,0.262407,0,0.161042
0.09693,0.330075,0,22.1548,13.3456,0.229139,0,0.198045
0.0102611,0.325874,0,23.8724,14.8324,0.843405,0,0.195524
0.132555,0.356414,0,22.3894,12.537,0.287849,0,0.213848
0.0092422,0.321494,0,24.0043,14.8271,0.629347,0,0.192896
0.032291,0.31091,0,23.6099,14.6382,1.43458,0,0.186546
0.0385735,0.299097,0,23.6192,14.3033,0.642768,0,0.179458
0.019577,0.306785,0,23.8358,14.6504,0.60108,0,0.184071
0.000446635,0.340662,0,24.1123,14.9934,1.27693,0,0.204397
0.06887,0.288451,0,22.8359,14.0689,0.886767,0,0.173071
0.00413658,0.329625,0,23.9955,14.9298,1.34003,0,0.197775
0.113731,0.31832,0,22.3515,12.8338,0.107973,0,0.190992
0.0294688,0.344973,0,23.5931,14.4539,0.279652,0,0.206984
0.0235268,0.37032,0,23.6811,14.6902,1.17727,0,0.222192
0.0177705,0.327206,0,23.6554,14.6993,0.954153,0,0.196323
0.0303967,0.347991,0,24.0057,14.5012,0.442337,0,0.208794
0.0240786,0.324753,0,23.5781,14.5419,0.0511651,0,0.194852
0.10404,0.31306,0,22.2523,13.1535,0.511604,0,0.187836
0.00159679,0.321471,0,24.082,14.9695,0.200504,0,0.192882
0.0132813,0.34967,0,23.7658,14.7459,0.129093,0,0.209802
0.0675923,0.347698,0,23.5521,13.9392,0.200905,0,0.208619
0.0109943,0.361336,0,23.926,14.7969,0.435435,0,0.216802
0.0795442,0.331929,0,22.9936,13.5705,0.0576658,0,0.199157
0.0022766,0.302318,0,24.0589,14.9566,0.0216169,0,0.181391
0.0686937,0.305111,0,23.1702,13.9487,1.03431,0,0.183067
0.0639436,0.322221,0,23.0196,14.0974,0.792434,0,0.193333
0.0208524,0.327958,0,23.6498,14.6413,0.543832,0,0.196775
0.00557855,0.342638,0,23.9606,14.8962,0.468266,0,0.205583
0.0316888,0.34297,0,23.27,14.4773,0.89285,0,0.205782
0.0228011,0.33303,0,23.577,14.5667,0.0147042,0,0.199818
0.0111544,0.310102,0,23.8628,14.8101,1.22829,0,0.186061
0.041367,0.339906,0,23.7703,14.3418,0.0126591,0,0.203944
0.0764659,0.374505,0,22.6761,14.0875,0.970111,0,0.224703
0.0701741,0.273581,0,23.0903,13.9812,0.498319,0,0.164149
0.0158527,0.323442,0,23.9864,14.7245,0.28204,0,0.194065
0.0104284,0.332213,0,24.0446,14.8365,0.498218,0,0.199328
0.00078125,0.339295,0,24.1079,14.9895,0.805702,0,0.203577
0.0229626,0.228983,0,23.4578,14.5798,0.457676,0,0.13739
0.0902375,0.355548,0,23.372,13.7056,0.286963,0,0.213329
0.125889,0.385796,0,22.2006,13.7141,1.07485,0,0.231478
0.0342147,0.273617,0,23.2475,14.3485,0.0905809,0,0.16417
0.0184336,0.341566,0,23.7478,14.7508,1.16601,0,0.20494
0.056512,0.310209,0,23.5292,14.2232,0.825944,0,0.186125
0.011471,0.318018,0,23.9805,14.7937,0.826965,0,0.190811
0.126397,0.360835,0,23.077,13.0323,0.291724,0,0.216501
0.0128312,0.329206,0,23.8674,14.7614,0.0421209,0,0.197523
0.0934342,0.325354,0,23.4391,13.3892,0.394065,0,0.195212
0.0192284,0.343056,0,23.5316,14.6824,1.26652,0,0.205834
0.0057285,0.357551,0,23.9751,14.9042,1.01936,0,0.21453
0.0900936,0.28697,0,23.0151,13.3004,0.705867,0,0.172182
0.116654,0.338817,0,22.319,13.6088,0.665024,0,0.20329
0.00348774,0.344111,0,24.0571,14.9502,0.825572,0,0.206467
0.00984209,0.338825,0,23.8646,14.8127,0.231051,0,0.203295
0,0.333697,0,24.1197,15,0.388537,0,0.200218
0.00571125,0.337529,0,24.0416,14.8994,0.484383,0,0.202517
0.0933611,0.249421,0,23.1568,13.4975,0.863104,0,0.149653
0.0910611,0.259332,0,22.8689,13.4819,0.652671,0,0.155599
0.148414,0.331419,0,22.5275,12.6684,0.241379,0,0.198851
0.00988959,0.373182,0,23.9753,14.8214,0.130741,0,0.223909
0.0294521,0.372528,0,23.7987,14.5192,0.439461,0,0.223517
0.0342299,0.329515,0,23.6516,14.6279,1.36274,0,0.197709
0.00131017,0.359588,0,24.0977,14.9774,1.10884,0,0.215753
0.00217907,0.299984,0,24.1144,14.9648,0.0226769,0,0.179991
0.0149729,0.310726,0,23.9915,14.7446,0.251964,0,0.186436
0.00905663,0.348423,0,24.086,14.851,0.273985,0,0.209054
0.00198071,0.235172,0,24.0682,14.9632,0.621442,0,0.141103
0.003125,0.333549,0,24.0342,14.9453,0.760428,0,0.200129
