vx,wabs,obstacle,align,follow,angle,fwd,twirl
0.0361132,0.16277,0,23.8358,14.3116,0.0833597,0,0.0976618
0.0084371,0.41373,0,24.0844,14.8792,0.564788,0,0.248238
0.0677067,0.22135,0,22.6404,13.7016,0.0297461,0,0.13281
0.07132,0.111587,0,22.7286,13.6512,0.351309,0,0.0669523
0.0749395,0.375804,0,23.2994,13.7443,1.09032,0,0.225483
0.0623639,0.427067,0,22.8642,14.3122,1.2221,0,0.25624
0.0218828,0.44821,0,23.4245,14.5934,0.508881,0,0.268926
0.0307411,0.47934,0,23.2995,14.413,0.318953,0,0.287604
0.028125,0.125304,0,24.0127,14.4729,0.753506,0,0.0751825
0.0542337,0.329704,0,23.1042,14.0667,1.30668,0,0.197823
0.0906003,0.228335,0,23.1451,13.283,0.245039,0,0.137001
0.0030267,0.297908,0,24.0502,14.9428,0.460777,0,0.178745
0.03198,0.287753,0,23.8784,14.4632,1.03165,0,0.172652
0,0.095139,0,24.1197,15,0.735646,0,0.0570834
0.0618323,0.277383,0,23.6186,14.0187,0.00198603,0,0.16643
0.0454161,0.271098,0,23.5055,14.1377,0.317038,0,0.162659
0.0510746,0.556281,0,23.4728,14.5995,1.84428,0,0.333768
0.031065,0.394343,0,23.1205,14.4848,1.29425,0,0.236606
0,0.165778,0,24.1197,15,0.692641,0,0.0994669
0.0582548,0.302439,0,23.6447,13.9025,0.492259,0,0.181463
0.0504103,0.31005,0,23.8872,14.1939,0.197697,0,0.18603
0.0541387,0.258396,0,23.8288,14.04,0.254729,0,0.155038
0.0969896,0.202828,0,22.6356,13.617,0.876917,0,0.121697
0.105978,0.31551,0,23.2988,13.0634,0.556143,0,0.189306
0.0690115,0.329926,0,23.5522,13.7896,0.442072,0,0.197956
0,0.222201,0,24.1197,15,0.209389,0,0.133321
0.125352,0.467941,0,22.4481,13.7125,1.5283,0,0.280764
0,0.123653,0,24.1197,15,0.514258,0,0.0741919
0.0606724,0.1852,0,22.8793,13.8524,0.320498,0,0.11112
0,0.375947,0,24.1197,15,1.28073,0,0.225568
0.0200912,0.151876,0,23.8409,14.6347,0.234021,0,0.0911259
0.0389845,0.143245,0,23.0216,14.3081,0.751951,0,0.0859473
0.0341518,0.221933,0,23.5446,14.3515,0.696408,0,0.13316
0.00267314,0.113499,0,24.1053,14.955,0.393509,0,0.0680995
0,0.201591,0,24.1197,15,1.04477,0,0.120955
0.0362552,0.246542,0,23.6692,14.4852,1.049,0,0.147925
0,0.323207,0,24.1197,15,0.0667129,0,0.193924
0.161273,0.280188,0,20.9287,12.1968,0.989663,0,0.168113
0.03125,0.268077,0,23.1836,14.4082,0.332357,0,0.160846
0.102514,0.274361,0,22.4051,13.0526,0.424857,0,0.164616
0.187172,0.12649,0,22.2778,11.4135,0.246975,0,0.0758942
0.0533739,0.497424,0,23.6855,14.2027,0.450512,0,0.298454
0.0206761,0.382507,0,24.0253,14.6538,0.426414,0,0.229504
0.054727,0.32743,0,23.2203,14.3417,1.18907,0,0.196458
0.0162505,0.16935,0,23.6778,14.7223,1.01976,0,0.10161
0.03125,0.297387,0,23.1276,14.441,0.911872,0,0.178432
0.026721,0.312934,0,23.8031,14.5125,0.539057,0,0.187761
0.0397841,0.100206,0,23.1959,14.252,0.485864,0,0.0601236
0.000625283,0.264029,0,24.1166,14.9882,0.610666,0,0.158418
0,0.158679,0,24.1197,15,0.70524,0,0.0952077
0.0323538,0.286925,0,23.6887,14.4174,0.436611,0,0.172155
0.0286214,0.30622,0,23.6406,14.4805,0.30514,0,0.183732
0.0598255,0.300742,0,22.7972,13.9522,0.903965,0,0.180445
0.03125,0.325639,0,23.1398,14.4286,0.752591,0,0.195384
0.0494781,0.285802,0,23.3379,14.4756,1.69093,0,0.171481
0.120514,0.438996,0,21.7326,12.7045,0.409133,0,0.263397
0.125,0.274736,0,22.9971,12.7972,0.0615501,0,0.164842
0.030997,0.534731,0,23.8748,14.5411,0.628515,0,0.320839
0,0.343267,0,24.1197,15,0.0118747,0,0.20596
0.0390825,0.398969,0,23.0391,14.3852,1.10897,0,0.239381
0.0341375,0.350227,0,23.5686,14.5343,0.762762,0,0.210136
0.03125,0.359927,0,23.7016,14.45,0.236115,0,0.215956
0.0574655,0.182165,0,23.0781,13.9727,0.302825,0,0.109299
0.03125,0.231469,0,23.4108,14.521,1.00209,0,0.138881
0.0297602,0.261716,0,23.7279,14.4775,0.47577,0,0.15703
0.03125,0.300012,0,23.534,14.4037,0.368545,0,0.180007
0.0429058,0.304644,0,23.3399,14.2529,0.0273356,0,0.182786
0.0713472,0.446841,0,22.8432,13.7248,1.19557,0,0.268104
0.0550481,0.170204,0,23.0579,13.9489,0.0154238,0,0.102123
0.03125,0.239849,0,23.2349,14.4015,0.0123458,0,0.143909
0.0233537,0.180267,0,23.9861,14.5942,0.202804,0,0.10816
0.0351994,0.340429,0,23.7148,14.3909,0.937756,0,0.204257
0,0.240662,0,24.1197,15,0.129916,0,0.144397
0.0751242,0.348147,0,23.374,13.7326,0.72997,0,0.208888
0,0.391707,0,24.1197,15,1.69777,0,0.235024
0.0444297,0.238199,0,23.5503,14.2059,0.376833,0,0.142919
0.0605464,0.202128,0,22.4839,13.8811,0.48758,0,0.121277
0.0855246,0.350896,0,22.4276,13.58,0.599095,0,0.210537
0.0511803,0.447707,0,23.6081,14.2174,0.595016,0,0.268624
0.028125,0.495038,0,24.1385,14.7895,0.0250678,0,0.297023
0.0381271,0.466789,0,23.9763,14.4809,0.4522,0,0.280073
0,0.320033,0,24.1197,15,0.244493,0,0.19202
0.0386882,0.437859,0,23.0869,14.2719,0.496482,0,0.262716
0.0560927,0.315297,0,23.6501,13.955,0.438665,0,0.189178
0.0269129,0.236521,0,23.7535,14.5557,0.784396,0,0.141913
0.00121162,0.197659,0,24.0902,14.9785,0.863003,0,0.118595
0.0886936,0.340395,0,22.9357,13.3126,0.365425,0,0.204237
0.0412421,0.200703,0,23.4482,14.3839,0.921951,0,0.120422
0.0695691,0.259078,0,23.2783,13.8306,0.5573,0,0.155447
0.0387682,0.354436,0,23.7571,14.6222,0.978395,0,0.212662
0.0519337,0.476759,0,23.3829,14.0153,0.403966,0,0.286055
0.0528061,0.368531,0,23.5651,14.1453,0.430308,0,0.221118
0.0580991,0.16823,0,23.0855,13.9268,0.731448,0,0.100938
0.0172153,0.326223,0,24.071,14.6898,0.107112,0,0.195734
0.0930691,0.326771,0,22.0764,13.4892,0.717086,0,0.196062
0.0530955,0.290211,0,23.5195,13.9956,0.490869,0,0.174127
0.101479,0.444249,0,23.3228,13.6842,0.50936,0,0.26655
0.03125,0.307528,0,23.7539,14.4035,0.57055,0,0.184517
0,0.21074,0,24.1197,15,1.08255,0,0.126444
0.0767814,0.365103,0,23.227,14.4293,1.40457,0,0.219062
0.0574367,0.500108,0,22.942,13.9586,0.145637,0,0.300065
0.101139,0.238586,0,22.5545,13.3774,0.404068,0,0.143152
0.0517497,0.36308,0,23.5992,14.0196,0.41952,0,0.217848
0.104588,0.178226,0,21.9732,13.1121,0.458858,0,0.106935
0.0613725,0.282774,0,23.2365,13.8488,0.0170245,0,0.169664
