t,t_abs,bx,by,moving
0.232,1788737816.284,4.985,3.500,0
0.431,1788737816.484,4.985,3.500,0
0.631,1788737816.684,4.985,3.500,0
0.831,1788737816.884,4.985,3.500,0
1.032,1788737817.084,4.985,3.500,0
1.231,1788737817.284,4.985,3.500,0
1.432,1788737817.484,4.985,3.500,0
1.631,1788737817.684,4.985,3.500,0
1.831,1788737817.884,4.985,3.500,0
2.031,1788737818.084,4.985,3.500,0
2.231,1788737818.284,4.985,3.500,0
2.431,1788737818.484,4.985,3.500,0
2.631,1788737818.684,4.985,3.500,0
2.832,1788737818.884,4.985,3.500,0
3.031,1788737819.084,4.985,3.500,0
3.232,1788737819.284,4.985,3.500,0
3.431,1788737819.484,4.985,3.500,0
3.633,1788737819.685,4.985,3.500,0
3.832,1788737819.884,4.985,3.500,0
4.033,1788737820.085,4.985,3.500,0
4.233,1788737820.285,4.985,3.500,0
4.431,1788737820.484,4.985,3.500,0
4.631,1788737820.684,4.985,3.500,0
4.831,1788737820.884,4.985,3.500,0
5.031,1788737821.084,4.985,3.500,0
5.231,1788737821.284,4.985,3.500,0
5.431,1788737821.484,4.985,3.500,0
5.631,1788737821.684,4.985,3.500,0
5.831,1788737821.884,4.985,3.500,0
6.033,1788737822.085,4.985,3.500,0
6.231,1788737822.284,4.985,3.500,0
6.432,1788737822.484,4.985,3.500,0
6.633,1788737822.685,4.985,3.500,0
6.831,1788737822.884,4.985,3.500,0
7.031,1788737823.084,4.985,3.500,0
7.231,1788737823.284,4.985,3.500,0
7.431,1788737823.484,4.985,3.500,0
7.633,1788737823.685,4.985,3.500,0
7.833,1788737823.885,4.985,3.500,0
8.032,1788737824.084,4.985,3.500,0
8.231,1788737824.284,4.985,3.500,0
8.432,1788737824.484,4.985,3.500,0
8.631,1788737824.684,4.985,3.500,0
8.833,1788737824.885,4.985,3.500,0
9.032,1788737825.084,4.985,3.500,0
9.231,1788737825.284,4.985,3.500,0
9.431,1788737825.484,4.985,3.500,0
9.632,1788737825.684,4.985,3.500,0
9.831,1788737825.884,4.985,3.500,0
10.032,1788737826.084,4.985,3.500,0
10.231,1788737826.284,4.985,3.500,0
10.431,1788737826.484,4.985,3.500,0
10.632,1788737826.684,4.985,3.500,0
10.831,1788737826.884,4.985,3.500,0
11.032,1788737827.084,4.985,3.500,0
11.231,1788737827.284,4.985,3.500,0
11.431,1788737827.484,4.985,3.500,0
11.632,1788737827.685,4.985,3.500,0
11.832,1788737827.884,4.985,3.500,0
12.031,1788737828.084,4.985,3.500,0
12.231,1788737828.284,4.985,3.500,0
12.433,1788737828.485,4.985,3.500,0
12.632,1788737828.684,4.985,3.500,0
12.831,1788737828.884,4.985,3.500,0
13.031,1788737829.084,4.985,3.500,0
13.231,1788737829.284,4.985,3.500,0
13.431,1788737829.484,4.985,3.500,0
13.631,1788737829.684,4.985,3.500,0
13.831,1788737829.884,4.985,3.500,0
14.031,1788737830.084,4.985,3.551,1
14.231,1788737830.284,4.985,3.602,1
14.431,1788737830.484,4.985,3.652,1
14.631,1788737830.684,4.985,3.703,1
14.831,1788737830.884,4.985,3.754,1
15.031,1788737831.084,4.985,3.805,1
15.231,1788737831.284,4.985,3.856,1
15.431,1788737831.484,4.985,3.906,1
15.631,1788737831.684,4.985,3.957,1
15.831,1788737831.884,4.985,4.008,1
16.031,1788737832.084,4.985,4.059,1
16.231,1788737832.284,4.985,4.110,1
16.431,1788737832.484,4.985,4.160,1
16.631,1788737832.684,4.985,4.211,1
16.831,1788737832.884,4.985,4.262,1
17.031,1788737833.084,4.985,4.313,1
17.231,1788737833.284,4.985,4.364,1
17.431,1788737833.484,4.985,4.414,1
17.631,1788737833.684,4.985,4.465,1
17.832,1788737833.884,4.985,4.516,1
18.031,1788737834.084,4.985,4.567,1
18.231,1788737834.284,4.985,4.618,1
18.432,1788737834.484,4.985,4.668,1
18.631,1788737834.684,4.985,4.719,1
18.833,1788737834.885,4.985,4.770,1
19.032,1788737835.084,4.985,4.821,1
19.231,1788737835.284,4.985,4.872,1
19.431,1788737835.484,4.985,4.922,1
19.631,1788737835.684,4.985,4.973,1
19.831,1788737835.884,4.985,5.024,1
20.031,1788737836.084,4.985,5.075,1
20.231,1788737836.284,4.985,5.126,1
20.431,1788737836.484,4.985,5.176,1
20.631,1788737836.684,4.985,5.227,1
20.831,1788737836.884,4.985,5.278,1
21.031,1788737837.084,4.985,5.329,1
21.231,1788737837.284,4.985,5.380,1
21.431,1788737837.484,4.985,5.430,1
21.631,1788737837.684,4.985,5.481,1
21.831,1788737837.884,4.985,5.532,1
22.031,1788737838.084,4.985,5.583,1
22.231,1788737838.284,4.985,5.634,1
22.431,1788737838.484,4.985,5.684,1
22.632,1788737838.684,4.985,5.735,1
22.831,1788737838.884,4.985,5.786,1
23.031,1788737839.084,4.985,5.837,1
23.231,1788737839.284,4.985,5.888,1
23.431,1788737839.484,4.985,5.938,1
23.631,1788737839.684,4.985,5.989,1
23.831,1788737839.884,4.985,6.040,1
24.031,1788737840.084,4.985,6.091,1
24.231,1788737840.284,4.985,6.142,1
24.431,1788737840.484,4.985,6.192,1
24.631,1788737840.684,4.985,6.243,1
24.831,1788737840.884,4.985,6.294,1
25.031,1788737841.084,4.985,6.345,1
25.231,1788737841.284,4.985,6.396,1
25.431,1788737841.484,4.985,6.446,1
25.631,1788737841.684,4.985,6.497,1
25.831,1788737841.884,4.985,6.548,0
26.031,1788737842.084,4.985,6.548,0
26.231,1788737842.284,4.985,6.548,0
26.431,1788737842.484,4.985,6.548,0
26.631,1788737842.684,4.985,6.548,0
26.831,1788737842.884,4.985,6.548,0
27.031,1788737843.084,4.985,6.548,0
27.231,1788737843.284,4.985,6.548,0
27.431,1788737843.484,4.985,6.548,0
27.631,1788737843.684,4.985,6.548,0
27.831,1788737843.884,4.985,6.548,0
28.031,1788737844.084,4.985,6.548,0
28.231,1788737844.284,4.985,6.548,0
28.431,1788737844.484,4.985,6.548,0
28.631,1788737844.684,4.985,6.548,0
28.831,1788737844.884,4.985,6.548,0
29.031,1788737845.084,4.985,6.548,0
29.231,1788737845.284,4.985,6.548,0
29.431,1788737845.484,4.985,6.548,0
29.631,1788737845.684,4.985,6.548,0
29.831,1788737845.884,4.985,6.548,0
30.031,1788737846.084,4.985,6.548,0
30.232,1788737846.285,4.985,6.548,0
30.432,1788737846.484,4.985,6.548,0
30.631,1788737846.684,4.985,6.548,0
30.831,1788737846.884,4.985,6.548,0
31.032,1788737847.084,4.985,6.548,0
31.231,1788737847.284,4.985,6.548,0
31.431,1788737847.484,4.985,6.548,0
31.631,1788737847.684,4.985,6.548,0
31.831,1788737847.884,4.985,6.548,0
32.031,1788737848.084,4.985,6.548,0
32.231,1788737848.284,4.985,6.548,0
32.431,1788737848.484,4.985,6.548,0
32.632,1788737848.684,4.985,6.548,0
32.831,1788737848.884,4.985,6.548,0
33.033,1788737849.085,4.985,6.548,0
33.233,1788737849.285,4.985,6.548,0
33.432,1788737849.484,4.985,6.548,0
33.631,1788737849.684,4.985,6.548,0
