t,t_abs,bx,by,moving
0.232,1788738641.784,5.322,6.500,0
0.431,1788738641.984,5.322,6.500,0
0.631,1788738642.184,5.322,6.500,0
0.831,1788738642.384,5.322,6.500,0
1.031,1788738642.584,5.322,6.500,0
1.231,1788738642.784,5.322,6.500,0
1.431,1788738642.984,5.322,6.500,0
1.631,1788738643.184,5.322,6.500,0
1.831,1788738643.384,5.322,6.500,0
2.032,1788738643.584,5.322,6.500,0
2.231,1788738643.784,5.322,6.500,0
2.431,1788738643.984,5.322,6.500,0
2.631,1788738644.184,5.322,6.500,0
2.831,1788738644.384,5.322,6.500,0
3.031,1788738644.584,5.322,6.500,0
3.231,1788738644.784,5.322,6.500,0
3.431,1788738644.984,5.322,6.500,0
3.632,1788738645.184,5.322,6.500,0
3.831,1788738645.384,5.322,6.500,0
4.031,1788738645.584,5.322,6.500,0
4.231,1788738645.784,5.322,6.500,0
4.431,1788738645.984,5.322,6.500,0
4.631,1788738646.184,5.322,6.500,0
4.832,1788738646.384,5.322,6.500,0
5.031,1788738646.584,5.322,6.500,0
5.231,1788738646.784,5.322,6.500,0
5.431,1788738646.984,5.322,6.500,0
5.631,1788738647.184,5.322,6.500,0
5.832,1788738647.384,5.322,6.500,0
6.032,1788738647.584,5.322,6.500,0
6.231,1788738647.784,5.322,6.500,0
6.431,1788738647.984,5.322,6.500,0
6.631,1788738648.184,5.322,6.500,0
6.831,1788738648.384,5.322,6.500,0
7.031,1788738648.584,5.322,6.500,0
7.231,1788738648.784,5.322,6.500,0
7.431,1788738648.984,5.322,6.500,0
7.631,1788738649.184,5.322,6.500,0
7.831,1788738649.384,5.322,6.500,0
8.031,1788738649.584,5.322,6.500,0
8.231,1788738649.784,5.322,6.500,0
8.431,1788738649.984,5.322,6.500,0
8.632,1788738650.184,5.322,6.500,0
8.831,1788738650.384,5.322,6.500,0
9.031,1788738650.584,5.322,6.500,0
9.231,1788738650.784,5.322,6.500,0
9.431,1788738650.984,5.322,6.500,0
9.631,1788738651.184,5.322,6.500,0
9.831,1788738651.384,5.322,6.500,0
10.031,1788738651.584,5.322,6.500,0
10.231,1788738651.784,5.322,6.500,0
10.432,1788738651.984,5.322,6.500,0
10.631,1788738652.184,5.322,6.500,0
10.831,1788738652.384,5.322,6.500,0
11.031,1788738652.584,5.322,6.500,0
11.231,1788738652.784,5.322,6.500,0
11.432,1788738652.984,5.322,6.500,0
