t,x,y,yaw,cmd_vx,cmd_wz,scan_min,map_x,map_y
8.5392,5.6940,-7.2273,0.1138,0.0000,-0.5000,0.8260,nan,nan
8.5489,5.6939,-7.2273,0.1131,0.0000,-0.5000,0.8260,nan,nan
8.5590,5.6940,-7.2273,0.1124,0.0000,-0.5000,0.8260,nan,nan
8.5708,5.6940,-7.2273,0.1115,0.0000,-0.5000,0.8303,nan,nan
8.5794,5.6940,-7.2273,0.1105,0.0000,-0.5000,0.8303,nan,nan
8.5893,5.6940,-7.2273,0.1093,0.0000,-0.5000,0.8303,nan,nan
8.5986,5.6940,-7.2273,0.1080,0.0000,-0.5000,0.8303,nan,nan
8.6088,5.6940,-7.2273,0.1066,0.0000,-0.5000,0.8303,nan,nan
8.6194,5.6940,-7.2273,0.1051,0.0000,-0.5000,0.8303,nan,nan
8.6290,5.6940,-7.2273,0.1033,0.0000,-0.5000,0.8303,nan,nan
8.6388,5.6941,-7.2273,0.1014,0.0000,-0.5000,0.8303,nan,nan
8.6490,5.6941,-7.2273,0.0993,0.0000,-0.5000,0.8303,nan,nan
8.6594,5.6942,-7.2272,0.0970,0.0000,-0.5000,0.8303,nan,nan
8.6690,5.6942,-7.2272,0.0948,0.0000,-0.5000,0.8317,nan,nan
8.6800,5.6942,-7.2272,0.0923,0.0000,-0.5000,0.8317,nan,nan
8.6893,5.6943,-7.2272,0.0895,0.0000,-0.5000,0.8317,nan,nan
8.6986,5.6943,-7.2272,0.0867,0.0000,-0.5000,0.8317,nan,nan
8.7090,5.6943,-7.2272,0.0838,0.0000,-0.5000,0.8317,nan,nan
8.7192,5.6943,-7.2272,0.0806,0.0000,-0.5000,0.8317,nan,nan
8.7289,5.6943,-7.2272,0.0775,0.0000,-0.5000,0.8317,nan,nan
8.7392,5.6943,-7.2272,0.0740,0.0000,-0.5000,0.8317,nan,nan
8.7489,5.6942,-7.2272,0.0705,0.0000,-0.5000,0.8317,nan,nan
8.7592,5.6943,-7.2272,0.0668,0.0000,-0.5000,0.8317,nan,nan
8.7697,5.6942,-7.2272,0.0630,0.0000,-0.5000,0.8327,nan,nan
8.7801,5.6942,-7.2272,0.0593,0.0000,-0.5000,0.8327,nan,nan
8.7891,5.6942,-7.2272,0.0553,0.0000,-0.5000,0.8327,nan,nan
8.7987,5.6943,-7.2272,0.0513,0.0000,-0.5000,0.8327,nan,nan
8.8096,5.6942,-7.2272,0.0473,0.0000,-0.5000,0.8327,nan,nan
8.8197,5.6942,-7.2272,0.0431,0.0000,-0.5000,0.8327,nan,nan
8.8288,5.6942,-7.2272,0.0389,0.0000,-0.5000,0.8327,nan,nan
8.8395,5.6942,-7.2272,0.0346,0.0000,-0.5000,0.8327,nan,nan
8.8492,5.6943,-7.2272,0.0302,0.0000,-0.5000,0.8327,nan,nan
8.8595,5.6943,-7.2272,0.0257,0.0000,-0.5000,0.8327,nan,nan
8.8704,5.6943,-7.2272,0.0209,0.0000,-0.5000,0.8224,nan,nan
8.8803,5.6943,-7.2272,0.0162,0.0000,-0.5000,0.8224,nan,nan
8.8890,5.6943,-7.2272,0.0113,0.0000,-0.5000,0.8224,nan,nan
8.8989,5.6943,-7.2272,0.0065,0.0000,-0.5000,0.8224,nan,nan
8.9096,5.6944,-7.2272,0.0014,0.0000,-0.5000,0.8224,nan,nan
8.9197,5.6944,-7.2272,-0.0035,0.0000,-0.5000,0.8224,nan,nan
8.9305,5.6944,-7.2272,-0.0086,0.0000,-0.5000,0.8224,nan,nan
8.9393,5.6945,-7.2272,-0.0134,0.0000,-0.5000,0.8224,nan,nan
8.9491,5.6946,-7.2272,-0.0185,0.0000,-0.5000,0.8224,nan,nan
8.9591,5.6948,-7.2272,-0.0234,0.0000,-0.5000,0.8224,nan,nan
8.9695,5.6949,-7.2273,-0.0283,0.0000,-0.5000,0.8220,nan,nan
8.9814,5.6951,-7.2273,-0.0332,0.0000,-0.5000,0.8220,nan,nan
8.9918,5.6952,-7.2273,-0.0382,0.0000,-0.5000,0.8220,nan,nan
8.9988,5.6953,-7.2273,-0.0431,0.0000,-0.5000,0.8220,nan,nan
9.0091,5.6954,-7.2273,-0.0482,0.0000,-0.5000,0.8220,nan,nan
9.0200,5.6955,-7.2273,-0.0531,0.0000,-0.5000,0.8220,nan,nan
9.0291,5.6956,-7.2273,-0.0581,0.0000,-0.5000,0.8220,nan,nan
9.0407,5.6956,-7.2273,-0.0632,0.0000,-0.5000,0.8220,nan,nan
9.0490,5.6957,-7.2273,-0.0682,0.0000,-0.5000,0.8220,nan,nan
9.0592,5.6957,-7.2273,-0.0733,0.0000,-0.5000,0.8220,nan,nan
9.0696,5.6957,-7.2273,-0.0784,0.0000,-0.5000,0.8275,nan,nan
9.0793,5.6958,-7.2273,-0.0836,0.0000,-0.5000,0.8275,nan,nan
9.0894,5.6959,-7.2273,-0.0888,0.0000,-0.5000,0.8275,nan,nan
9.0990,5.6960,-7.2273,-0.0942,0.0000,-0.5000,0.8275,nan,nan
9.1099,5.6961,-7.2273,-0.0995,0.0000,-0.5000,0.8275,nan,nan
9.1204,5.6962,-7.2273,-0.1049,0.0000,-0.5000,0.8275,nan,nan
9.1293,5.6964,-7.2274,-0.1103,0.0000,-0.5000,0.8275,nan,nan
9.1405,5.6965,-7.2274,-0.1155,0.0000,-0.5000,0.8275,nan,nan
9.1513,5.6965,-7.2274,-0.1210,0.0000,-0.5000,0.8275,nan,nan
9.1599,5.6966,-7.2274,-0.1262,0.0000,-0.5000,0.8275,nan,nan
9.1692,5.6967,-7.2274,-0.1314,0.0000,-0.5000,0.8266,nan,nan
9.1805,5.6968,-7.2274,-0.1365,0.0000,-0.5000,0.8266,nan,nan
9.1895,5.6968,-7.2274,-0.1417,0.0000,-0.5000,0.8266,nan,nan
9.1990,5.6973,-7.2275,-0.1468,0.0000,-0.5000,0.8266,nan,nan
9.2090,5.6973,-7.2275,-0.1520,0.0000,-0.5000,0.8266,nan,nan
9.2187,5.6974,-7.2275,-0.1571,0.0000,-0.5000,0.8266,nan,nan
9.2292,5.6974,-7.2275,-0.1621,0.0000,-0.5000,0.8266,nan,nan
9.2401,5.6974,-7.2275,-0.1672,0.0000,-0.5000,0.8266,nan,nan
9.2649,5.6971,-7.2274,-0.1773,0.0000,-0.5000,0.8268,nan,nan
9.2691,5.6971,-7.2274,-0.1824,0.0000,-0.5000,0.8268,nan,nan
9.2808,5.6971,-7.2274,-0.1873,0.0000,-0.5000,0.8268,nan,nan
9.2892,5.6970,-7.2274,-0.1923,0.0000,-0.5000,0.8268,nan,nan
9.2990,5.6969,-7.2274,-0.1974,0.0000,-0.5000,0.8268,nan,nan
9.3087,5.6968,-7.2274,-0.2025,0.0000,-0.5000,0.8268,nan,nan
9.3206,5.6967,-7.2274,-0.2075,0.0000,-0.5000,0.8268,nan,nan
9.3292,5.6966,-7.2273,-0.2128,0.0000,-0.5000,0.8268,nan,nan
9.3388,5.6966,-7.2273,-0.2180,0.0000,-0.5000,0.8268,nan,nan
9.3487,5.6966,-7.2273,-0.2232,0.0000,-0.5000,0.8268,nan,nan
9.3590,5.6966,-7.2273,-0.2285,0.0000,-0.5000,0.8268,nan,nan
9.3694,5.6967,-7.2274,-0.2337,0.0000,-0.5000,0.8323,nan,nan
9.3803,5.6967,-7.2274,-0.2389,0.0000,-0.5000,0.8323,nan,nan
9.3888,5.6968,-7.2274,-0.2442,0.0000,-0.5000,0.8323,nan,nan
9.3987,5.6968,-7.2274,-0.2492,0.0000,-0.5000,0.8323,nan,nan
9.4086,5.6967,-7.2274,-0.2541,0.0000,-0.5000,0.8323,nan,nan
9.4207,5.6967,-7.2274,-0.2592,0.0000,-0.5000,0.8323,nan,nan
9.4289,5.6967,-7.2274,-0.2641,0.0000,-0.5000,0.8323,nan,nan
9.4390,5.6967,-7.2274,-0.2690,0.0000,-0.5000,0.8323,nan,nan
9.4495,5.6968,-7.2274,-0.2738,0.0000,-0.5000,0.8323,nan,nan
9.4594,5.6968,-7.2274,-0.2789,0.0000,-0.5000,0.8323,nan,nan
9.4693,5.6968,-7.2274,-0.2838,0.0000,-0.5000,0.8277,nan,nan
9.4809,5.6968,-7.2274,-0.2887,0.0000,-0.5000,0.8277,nan,nan
9.4900,5.6968,-7.2274,-0.2936,0.0000,-0.5000,0.8277,nan,nan
9.4999,5.6969,-7.2274,-0.2985,0.0000,-0.5000,0.8277,nan,nan
9.5091,5.6969,-7.2274,-0.3033,0.0000,-0.5000,0.8277,nan,nan
9.5208,5.6969,-7.2274,-0.3082,0.0000,-0.5000,0.8277,nan,nan
9.5293,5.6969,-7.2274,-0.3131,0.0000,-0.5000,0.8277,nan,nan
9.5390,5.6970,-7.2274,-0.3178,0.0000,-0.5000,0.8277,nan,nan
9.5501,5.6970,-7.2274,-0.3227,0.0000,-0.5000,0.8277,nan,nan
9.5594,5.6970,-7.2274,-0.3276,0.0000,-0.5000,0.8277,nan,nan
9.5706,5.6970,-7.2274,-0.3276,0.0000,-0.5000,0.8256,nan,nan
9.5791,5.6968,-7.2274,-0.3375,0.0000,-0.5000,0.8256,nan,nan
9.5906,5.6967,-7.2274,-0.3424,0.0000,-0.5000,0.8256,nan,nan
9.5991,5.6967,-7.2274,-0.3475,0.0000,-0.5000,0.8256,nan,nan
9.6091,5.6967,-7.2274,-0.3527,0.0000,-0.5000,0.8256,nan,nan
9.6214,5.6967,-7.2273,-0.3580,0.0000,-0.5000,0.8256,nan,nan
9.6294,5.6967,-7.2274,-0.3632,0.0000,-0.5000,0.8256,nan,nan
9.6417,5.6967,-7.2274,-0.3684,0.0000,-0.5000,0.8256,nan,nan
9.6489,5.6968,-7.2274,-0.3738,0.0000,-0.5000,0.8256,nan,nan
9.6596,5.6968,-7.2274,-0.3791,0.0000,-0.5000,0.8256,nan,nan
9.6688,5.6968,-7.2274,-0.3843,0.0000,-0.5000,0.8261,nan,nan
9.6794,5.6969,-7.2274,-0.3894,0.0000,-0.5000,0.8261,nan,nan
9.6893,5.6969,-7.2274,-0.3944,0.0000,-0.5000,0.8261,nan,nan
9.6993,5.6969,-7.2274,-0.3995,0.0000,-0.5000,0.8261,nan,nan
9.7093,5.6970,-7.2275,-0.4046,0.0000,-0.5000,0.8261,nan,nan
9.7191,5.6970,-7.2275,-0.4096,0.0000,-0.5000,0.8261,nan,nan
9.7298,5.6970,-7.2275,-0.4149,0.0000,-0.5000,0.8261,nan,nan
9.7410,5.6970,-7.2275,-0.4199,0.0000,-0.5000,0.8261,nan,nan
9.7491,5.6971,-7.2275,-0.4250,0.0000,-0.5000,0.8261,nan,nan
9.7596,5.6971,-7.2275,-0.4300,0.0000,-0.5000,0.8261,nan,nan
9.7707,5.6971,-7.2275,-0.4349,0.0000,-0.5000,0.8275,nan,nan
9.7800,5.6971,-7.2275,-0.4396,0.0000,-0.5000,0.8275,nan,nan
9.7898,5.6971,-7.2275,-0.4444,0.0000,-0.5000,0.8275,nan,nan
9.8008,5.6972,-7.2275,-0.4489,0.0000,-0.5000,0.8275,nan,nan
9.8091,5.6972,-7.2275,-0.4534,0.0000,-0.5000,0.8275,nan,nan
9.8193,5.6971,-7.2275,-0.4578,0.0000,-0.5000,0.8275,nan,nan
9.8292,5.6972,-7.2275,-0.4622,0.0000,-0.5000,0.8275,nan,nan
9.8395,5.6971,-7.2275,-0.4667,0.0000,-0.5000,0.8275,nan,nan
9.8489,5.6970,-7.2275,-0.4711,0.0000,-0.5000,0.8275,nan,nan
9.8596,5.6970,-7.2275,-0.4756,0.0000,-0.5000,0.8275,nan,nan
9.8691,5.6969,-7.2274,-0.4801,0.0000,-0.5000,0.8258,nan,nan
9.8800,5.6969,-7.2274,-0.4850,0.0000,-0.5000,0.8258,nan,nan
9.8896,5.6968,-7.2274,-0.4899,0.0000,-0.5000,0.8258,nan,nan
9.9038,5.6967,-7.2273,-0.4948,0.0000,-0.5000,0.8258,nan,nan
9.9090,5.6967,-7.2273,-0.5000,0.0000,-0.5000,0.8258,nan,nan
9.9191,5.6967,-7.2273,-0.5053,0.0000,-0.5000,0.8258,nan,nan
9.9296,5.6967,-7.2273,-0.5105,0.0000,-0.5000,0.8258,nan,nan
9.9392,5.6967,-7.2273,-0.5157,0.0000,-0.5000,0.8258,nan,nan
9.9497,5.6966,-7.2272,-0.5210,0.0000,-0.5000,0.8258,nan,nan
9.9617,5.6966,-7.2272,-0.5264,0.0000,-0.5000,0.8258,nan,nan
9.9707,5.6966,-7.2272,-0.5316,0.0000,-0.5000,0.8275,nan,nan
9.9790,5.6965,-7.2272,-0.5369,0.0000,-0.5000,0.8275,nan,nan
9.9894,5.6965,-7.2272,-0.5421,0.0000,-0.5000,0.8275,nan,nan
9.9998,5.6965,-7.2272,-0.5473,0.0000,-0.5000,0.8275,nan,nan
10.0106,5.6965,-7.2272,-0.5526,0.0000,-0.5000,0.8275,nan,nan
10.0207,5.6965,-7.2272,-0.5576,0.0000,-0.5000,0.8275,nan,nan
10.0292,5.6966,-7.2272,-0.5625,0.0000,-0.5000,0.8275,nan,nan
10.0389,5.6966,-7.2272,-0.5674,0.0000,-0.5000,0.8275,nan,nan
10.0506,5.6966,-7.2273,-0.5721,0.0000,-0.5000,0.8275,nan,nan
10.0589,5.6967,-7.2273,-0.5768,0.0000,-0.5000,0.8275,nan,nan
10.0688,5.6968,-7.2274,-0.5812,0.0000,-0.5000,0.8236,nan,nan
10.0792,5.6968,-7.2274,-0.5857,0.0000,-0.5000,0.8236,nan,nan
10.0894,5.6967,-7.2273,-0.5901,0.0000,-0.5000,0.8236,nan,nan
10.0989,5.6968,-7.2274,-0.5945,0.0000,-0.5000,0.8236,nan,nan
10.1094,5.6967,-7.2273,-0.5988,0.0000,-0.5000,0.8236,nan,nan
10.1198,5.6967,-7.2273,-0.6032,0.0000,-0.5000,0.8236,nan,nan
10.1295,5.6966,-7.2272,-0.6077,0.0000,-0.5000,0.8236,nan,nan
10.1398,5.6966,-7.2272,-0.6123,0.0000,-0.5000,0.8236,nan,nan
10.1509,5.6965,-7.2272,-0.6170,0.0000,-0.5000,0.8236,nan,nan
10.1592,5.6965,-7.2272,-0.6217,0.0000,-0.5000,0.8236,nan,nan
10.1692,5.6965,-7.2272,-0.6264,0.0000,-0.5000,0.8243,nan,nan
10.1789,5.6965,-7.2272,-0.6313,0.0000,-0.5000,0.8243,nan,nan
10.1888,5.6965,-7.2272,-0.6362,0.0000,-0.5000,0.8243,nan,nan
10.1986,5.6965,-7.2272,-0.6411,0.0000,-0.5000,0.8243,nan,nan
10.2086,5.6965,-7.2272,-0.6459,0.0000,-0.5000,0.8243,nan,nan
10.2199,5.6965,-7.2272,-0.6510,0.0000,-0.5000,0.8243,nan,nan
10.2288,5.6965,-7.2272,-0.6559,0.0000,-0.5000,0.8243,nan,nan
10.2386,5.6965,-7.2272,-0.6608,0.0000,-0.5000,0.8243,nan,nan
10.2487,5.6966,-7.2272,-0.6658,0.0000,-0.5000,0.8243,nan,nan
10.2599,5.6966,-7.2273,-0.6707,0.0000,-0.5000,0.8243,nan,nan
10.2698,5.6966,-7.2273,-0.6756,0.0000,-0.5000,0.8262,nan,nan
10.2793,5.6967,-7.2273,-0.6805,0.0000,-0.5000,0.8262,nan,nan
10.2893,5.6967,-7.2273,-0.6852,0.0000,-0.5000,0.8262,nan,nan
10.3125,5.6967,-7.2273,-0.6946,0.0000,-0.5000,0.8262,nan,nan
10.3200,5.6967,-7.2273,-0.6992,0.0000,-0.5000,0.8262,nan,nan
10.3293,5.6967,-7.2274,-0.7035,0.0000,-0.5000,0.8262,nan,nan
10.3391,5.6968,-7.2274,-0.7079,0.0000,-0.5000,0.8262,nan,nan
10.3492,5.6968,-7.2274,-0.7123,0.0000,-0.5000,0.8262,nan,nan
10.3615,5.6968,-7.2274,-0.7165,0.0000,-0.5000,0.8262,nan,nan
10.3693,5.6968,-7.2275,-0.7206,0.0000,-0.5000,0.8243,nan,nan
10.3790,5.6968,-7.2275,-0.7248,0.0000,-0.5000,0.8243,nan,nan
10.3894,5.6967,-7.2274,-0.7290,0.0000,-0.5000,0.8243,nan,nan
10.3989,5.6967,-7.2273,-0.7332,0.0000,-0.5000,0.8243,nan,nan
10.4092,5.6966,-7.2272,-0.7376,0.0000,-0.5000,0.8243,nan,nan
10.4187,5.6965,-7.2272,-0.7419,0.0000,-0.5000,0.8243,nan,nan
10.4289,5.6965,-7.2271,-0.7465,0.0000,-0.5000,0.8243,nan,nan
10.4393,5.6964,-7.2271,-0.7510,0.0000,-0.5000,0.8243,nan,nan
10.4486,5.6964,-7.2270,-0.7557,0.0000,-0.5000,0.8243,nan,nan
10.4598,5.6964,-7.2270,-0.7604,0.0000,-0.5000,0.8243,nan,nan
10.4688,5.6963,-7.2270,-0.7653,0.0000,-0.5000,0.8227,nan,nan
10.4797,5.6963,-7.2270,-0.7702,0.0000,-0.5000,0.8227,nan,nan
10.4893,5.6963,-7.2270,-0.7702,0.0000,-0.5000,0.8227,nan,nan
10.5005,5.6963,-7.2270,-0.7749,0.0000,-0.5000,0.8227,nan,nan
10.5097,5.6963,-7.2270,-0.7798,0.0000,-0.5000,0.8227,nan,nan
10.5193,5.6963,-7.2269,-0.7849,0.0000,-0.5000,0.8227,nan,nan
10.5289,5.6963,-7.2269,-0.7898,0.0000,-0.5000,0.8227,nan,nan
10.5391,5.6963,-7.2269,-0.7946,0.0000,-0.5000,0.8227,nan,nan
10.5491,5.6963,-7.2270,-0.7997,0.0000,-0.5000,0.8227,nan,nan
10.5590,5.6963,-7.2270,-0.8046,0.0000,-0.5000,0.8227,nan,nan
10.5704,5.6963,-7.2270,-0.8097,0.0000,-0.5000,0.8233,nan,nan
10.5790,5.6963,-7.2270,-0.8145,0.0000,-0.5000,0.8233,nan,nan
10.5894,5.6963,-7.2270,-0.8196,0.0000,-0.5000,0.8233,nan,nan
10.6001,5.6964,-7.2271,-0.8245,0.0000,-0.5000,0.8233,nan,nan
10.6091,5.6964,-7.2271,-0.8294,0.0000,-0.5000,0.8233,nan,nan
10.6195,5.6965,-7.2271,-0.8341,0.0000,-0.5000,0.8233,nan,nan
10.6293,5.6965,-7.2272,-0.8390,0.0000,-0.5000,0.8233,nan,nan
10.6392,5.6965,-7.2272,-0.8437,0.0000,-0.5000,0.8233,nan,nan
10.6486,5.6965,-7.2272,-0.8482,0.0000,-0.5000,0.8233,nan,nan
10.6591,5.6964,-7.2271,-0.8529,0.0000,-0.5000,0.8233,nan,nan
10.6724,5.6964,-7.2270,-0.8575,0.0000,-0.5000,0.8228,nan,nan
10.6814,5.6963,-7.2270,-0.8620,0.0000,-0.5000,0.8228,nan,nan
10.6903,5.6963,-7.2269,-0.8666,0.0000,-0.5000,0.8228,nan,nan
10.6999,5.6962,-7.2268,-0.8713,0.0000,-0.5000,0.8228,nan,nan
10.7096,5.6962,-7.2268,-0.8758,0.0000,-0.5000,0.8228,nan,nan
10.7197,5.6962,-7.2268,-0.8807,0.0000,-0.5000,0.8228,nan,nan
10.7297,5.6962,-7.2268,-0.8854,0.0000,-0.5000,0.8228,nan,nan
10.7392,5.6962,-7.2268,-0.8903,0.0000,-0.5000,0.8228,nan,nan
10.7505,5.6962,-7.2268,-0.8950,0.0000,-0.5000,0.8228,nan,nan
10.7594,5.6962,-7.2268,-0.8999,0.0000,-0.5000,0.8198,nan,nan
10.7692,5.6962,-7.2268,-0.9048,0.0000,-0.5000,0.8198,nan,nan
10.7798,5.6962,-7.2269,-0.9097,0.0000,-0.5000,0.8198,nan,nan
10.7890,5.6962,-7.2269,-0.9146,0.0000,-0.5000,0.8198,nan,nan
10.7989,5.6963,-7.2269,-0.9194,0.0000,-0.5000,0.8198,nan,nan
10.8092,5.6963,-7.2270,-0.9245,0.0000,-0.5000,0.8198,nan,nan
10.8214,5.6964,-7.2271,-0.9294,0.0000,-0.5000,0.8198,nan,nan
10.8293,5.6964,-7.2271,-0.9346,0.0000,-0.5000,0.8198,nan,nan
10.8413,5.6965,-7.2272,-0.9397,0.0000,-0.5000,0.8198,nan,nan
10.8503,5.6965,-7.2272,-0.9446,0.0000,-0.5000,0.8198,nan,nan
10.8605,5.6965,-7.2273,-0.9495,0.0000,-0.5000,0.8221,nan,nan
10.8689,5.6966,-7.2273,-0.9543,0.0000,-0.5000,0.8221,nan,nan
10.8797,5.6966,-7.2274,-0.9591,0.0000,-0.5000,0.8221,nan,nan
10.8891,5.6966,-7.2274,-0.9638,0.0000,-0.5000,0.8221,nan,nan
10.9014,5.6966,-7.2274,-0.9683,0.0000,-0.5000,0.8221,nan,nan
10.9122,5.6966,-7.2274,-0.9728,0.0000,-0.5000,0.8221,nan,nan
10.9208,5.6966,-7.2274,-0.9772,0.0000,-0.5000,0.8221,nan,nan
10.9292,5.6966,-7.2274,-0.9816,0.0000,-0.5000,0.8221,nan,nan
10.9387,5.6966,-7.2273,-0.9861,0.0000,-0.5000,0.8221,nan,nan
10.9497,5.6965,-7.2272,-0.9905,0.0000,-0.5000,0.8221,nan,nan
10.9595,5.6964,-7.2271,-0.9948,0.0000,-0.5000,0.8252,nan,nan
10.9738,5.6963,-7.2269,-1.0039,0.0000,-0.5000,0.8252,nan,nan
10.9786,5.6963,-7.2269,-1.0039,0.0000,-0.5000,0.8252,nan,nan
10.9886,5.6963,-7.2268,-1.0085,0.0000,-0.5000,0.8252,nan,nan
10.9985,5.6962,-7.2268,-1.0132,0.0000,-0.5000,0.8252,nan,nan
11.0087,5.6962,-7.2268,-1.0179,0.0000,-0.5000,0.8252,nan,nan
11.0192,5.6962,-7.2268,-1.0226,0.0000,-0.5000,0.8252,nan,nan
11.0291,5.6962,-7.2267,-1.0275,0.0000,-0.5000,0.8252,nan,nan
11.0396,5.6962,-7.2267,-1.0325,0.0000,-0.5000,0.8252,nan,nan
11.0494,5.6962,-7.2267,-1.0374,0.0000,-0.5000,0.8252,nan,nan
11.0607,5.6962,-7.2267,-1.0425,0.0000,-0.5000,0.8206,nan,nan
11.0688,5.6962,-7.2267,-1.0475,0.0000,-0.5000,0.8206,nan,nan
11.0794,5.6961,-7.2267,-1.0526,0.0000,-0.5000,0.8206,nan,nan
11.0896,5.6961,-7.2266,-1.0577,0.0000,-0.5000,0.8206,nan,nan
11.0992,5.6961,-7.2266,-1.0627,0.0000,-0.5000,0.8206,nan,nan
11.1089,5.6962,-7.2267,-1.0678,0.0000,-0.5000,0.8206,nan,nan
11.1197,5.6962,-7.2267,-1.0730,0.0000,-0.5000,0.8206,nan,nan
11.1290,5.6962,-7.2267,-1.0779,0.0000,-0.5000,0.8206,nan,nan
11.1390,5.6962,-7.2267,-1.0830,0.0000,-0.5000,0.8206,nan,nan
11.1492,5.6962,-7.2268,-1.0879,0.0000,-0.5000,0.8206,nan,nan
11.1591,5.6962,-7.2268,-1.0928,0.0000,-0.5000,0.8206,nan,nan
11.1846,5.6963,-7.2269,-1.1069,0.0000,-0.5000,0.8236,nan,nan
11.1892,5.6963,-7.2269,-1.1069,0.0000,-0.5000,0.8236,nan,nan
11.1988,5.6962,-7.2268,-1.1116,0.0000,-0.5000,0.8236,nan,nan
11.2092,5.6962,-7.2268,-1.1163,0.0000,-0.5000,0.8236,nan,nan
11.2198,5.6962,-7.2267,-1.1210,0.0000,-0.5000,0.8236,nan,nan
11.2294,5.6961,-7.2265,-1.1257,0.0000,-0.5000,0.8236,nan,nan
11.2388,5.6961,-7.2265,-1.1306,0.0000,-0.5000,0.8236,nan,nan
11.2488,5.6960,-7.2264,-1.1355,0.0000,-0.5000,0.8236,nan,nan
11.2592,5.6960,-7.2264,-1.1404,0.0000,-0.5000,0.8236,nan,nan
11.2687,5.6960,-7.2264,-1.1455,0.0000,-0.5000,0.8212,nan,nan
11.2797,5.6961,-7.2264,-1.1505,0.0000,-0.5000,0.8212,nan,nan
11.2891,5.6961,-7.2264,-1.1556,0.0000,-0.5000,0.8212,nan,nan
11.3000,5.6961,-7.2265,-1.1606,0.0000,-0.5000,0.8212,nan,nan
11.3108,5.6961,-7.2265,-1.1657,0.0000,-0.5000,0.8212,nan,nan
11.3203,5.6961,-7.2265,-1.1708,0.0000,-0.5000,0.8212,nan,nan
11.3298,5.6961,-7.2266,-1.1758,0.0000,-0.5000,0.8212,nan,nan
11.3390,5.6961,-7.2266,-1.1807,0.0000,-0.5000,0.8212,nan,nan
11.3491,5.6961,-7.2267,-1.1856,0.0000,-0.5000,0.8212,nan,nan
11.3587,5.6962,-7.2267,-1.1907,0.0000,-0.5000,0.8212,nan,nan
11.3688,5.6962,-7.2267,-1.1956,0.0000,-0.5000,0.8212,nan,nan
11.3797,5.6962,-7.2268,-1.2003,0.0000,-0.5000,0.8212,nan,nan
11.3892,5.6962,-7.2268,-1.2051,0.0000,-0.5000,0.8212,nan,nan
11.3986,5.6962,-7.2269,-1.2099,0.0000,-0.5000,0.8212,nan,nan
11.4094,5.6963,-7.2270,-1.2146,0.0000,-0.5000,0.8212,nan,nan
11.4194,5.6963,-7.2270,-1.2193,0.0000,-0.5000,0.8212,nan,nan
11.4296,5.6963,-7.2271,-1.2240,0.0000,-0.5000,0.8212,nan,nan
11.4390,5.6963,-7.2271,-1.2285,0.0000,-0.5000,0.8212,nan,nan
11.4489,5.6963,-7.2271,-1.2331,0.0000,-0.5000,0.8212,nan,nan
11.4591,5.6963,-7.2271,-1.2374,0.0000,-0.5000,0.8212,nan,nan
11.4709,5.6963,-7.2271,-1.2418,0.0000,-0.5000,0.8234,nan,nan
11.4800,5.6963,-7.2270,-1.2462,0.0000,-0.5000,0.8234,nan,nan
11.4889,5.6962,-7.2268,-1.2504,0.0000,-0.5000,0.8234,nan,nan
11.4993,5.6962,-7.2267,-1.2545,0.0000,-0.5000,0.8234,nan,nan
11.5088,5.6962,-7.2267,-1.2589,0.0000,-0.5000,0.8234,nan,nan
11.5193,5.6961,-7.2265,-1.2631,0.0000,-0.5000,0.8234,nan,nan
11.5295,5.6961,-7.2265,-1.2675,0.0000,-0.5000,0.8234,nan,nan
11.5400,5.6961,-7.2264,-1.2718,0.0000,-0.5000,0.8234,nan,nan
11.5492,5.6961,-7.2264,-1.2764,0.0000,-0.5000,0.8234,nan,nan
11.5598,5.6961,-7.2263,-1.2807,0.0000,-0.5000,0.8234,nan,nan
11.5699,5.6961,-7.2264,-1.2851,0.0000,-0.5000,0.8238,nan,nan
11.5796,5.6961,-7.2264,-1.2896,0.0000,-0.5000,0.8238,nan,nan
11.5891,5.6961,-7.2264,-1.2940,0.0000,-0.5000,0.8238,nan,nan
11.5988,5.6961,-7.2266,-1.2985,0.0000,-0.5000,0.8238,nan,nan
11.6092,5.6962,-7.2266,-1.3029,0.0000,-0.5000,0.8238,nan,nan
11.6194,5.6961,-7.2266,-1.3074,0.0000,-0.5000,0.8238,nan,nan
11.6312,5.6961,-7.2266,-1.3118,0.0000,-0.5000,0.8238,nan,nan
11.6404,5.6962,-7.2267,-1.3163,0.0000,-0.5000,0.8238,nan,nan
11.6489,5.6962,-7.2267,-1.3209,0.0000,-0.5000,0.8238,nan,nan
11.6593,5.6962,-7.2267,-1.3254,0.0000,-0.5000,0.8238,nan,nan
11.6697,5.6962,-7.2268,-1.3299,0.0000,-0.5000,0.8250,nan,nan
11.6790,5.6962,-7.2267,-1.3345,0.0000,-0.5000,0.8250,nan,nan
11.6896,5.6962,-7.2268,-1.3392,0.0000,-0.5000,0.8250,nan,nan
11.7001,5.6962,-7.2268,-1.3439,0.0000,-0.5000,0.8250,nan,nan
11.7086,5.6962,-7.2268,-1.3486,0.0000,-0.5000,0.8250,nan,nan
11.7202,5.6962,-7.2268,-1.3533,0.0000,-0.5000,0.8250,nan,nan
11.7296,5.6962,-7.2269,-1.3582,0.0000,-0.5000,0.8250,nan,nan
11.7392,5.6962,-7.2269,-1.3631,0.0000,-0.5000,0.8250,nan,nan
