world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,min_dyn_clear,min_dyn_clear_any,rms_dv,vmax,note
blocked,0,comppi,True,False,20.86,0.24,7.56,0.269,,,0.0093,0.4,RESULT: SUCCESS (status=4)
blocked,0,comppi_k2048,True,False,20.86,0.242,7.57,0.292,,,0.01,0.4,RESULT: SUCCESS (status=4)
blocked,0,comppi_t48,True,False,25.26,0.248,7.62,0.292,,,0.0072,0.4,RESULT: SUCCESS (status=4)
blocked,1,comppi,True,False,21.26,0.244,7.52,0.292,,,0.008,0.4,RESULT: SUCCESS (status=4)
blocked,1,comppi_k2048,True,False,20.96,0.247,7.5,0.25,,,0.0091,0.4,RESULT: SUCCESS (status=4)
blocked,1,comppi_t48,True,False,27.86,0.248,7.53,0.25,,,0.0084,0.4,RESULT: SUCCESS (status=4)
blocked,2,comppi,True,False,20.66,0.241,7.49,0.25,,,0.0113,0.4,RESULT: SUCCESS (status=4)
blocked,2,comppi_k2048,True,False,20.76,0.25,7.48,0.255,,,0.0087,0.4,RESULT: SUCCESS (status=4)
blocked,2,comppi_t48,True,False,27.76,0.25,7.51,0.292,,,0.0081,0.4,RESULT: SUCCESS (status=4)
blocked,3,comppi,True,False,20.86,0.247,7.51,0.269,,,0.0089,0.4,RESULT: SUCCESS (status=4)
blocked,3,comppi_k2048,True,False,21.06,0.246,7.51,0.25,,,0.0081,0.4,RESULT: SUCCESS (status=4)
blocked,3,comppi_t48,True,False,24.26,0.249,7.53,0.255,,,0.0077,0.4,RESULT: SUCCESS (status=4)
blocked,4,comppi,True,False,21.16,0.249,7.57,0.269,,,0.0079,0.4,RESULT: SUCCESS (status=4)
blocked,4,comppi_k2048,True,False,20.56,0.247,7.53,0.255,,,0.012,0.4,RESULT: SUCCESS (status=4)
blocked,4,comppi_t48,True,False,26.56,0.249,7.58,0.304,,,0.0079,0.4,RESULT: SUCCESS (status=4)
blocked,5,comppi,True,False,20.96,0.244,7.53,0.269,,,0.0084,0.4,RESULT: SUCCESS (status=4)
blocked,5,comppi_k2048,True,False,20.76,0.244,7.53,0.255,,,0.0096,0.4,RESULT: SUCCESS (status=4)
blocked,5,comppi_t48,True,False,25.36,0.247,7.6,0.35,,,0.0091,0.4,RESULT: SUCCESS (status=4)
blocked,6,comppi,True,False,21.06,0.241,7.53,0.255,,,0.0092,0.4,RESULT: SUCCESS (status=4)
blocked,6,comppi_k2048,True,False,20.96,0.247,7.51,0.255,,,0.0091,0.4,RESULT: SUCCESS (status=4)
blocked,6,comppi_t48,True,False,26.96,0.249,7.52,0.255,,,0.0075,0.4,RESULT: SUCCESS (status=4)
blocked,7,comppi,True,False,21.06,0.248,7.65,0.255,,,0.0099,0.4,RESULT: SUCCESS (status=4)
blocked,7,comppi_k2048,True,False,21.06,0.246,7.64,0.255,,,0.0087,0.4,RESULT: SUCCESS (status=4)
blocked,7,comppi_t48,True,False,24.66,0.248,7.73,0.269,,,0.0085,0.4,RESULT: SUCCESS (status=4)
blocked,8,comppi,True,False,20.76,0.24,7.49,0.255,,,0.0106,0.4,RESULT: SUCCESS (status=4)
blocked,8,comppi_k2048,True,False,20.76,0.242,7.47,0.255,,,0.0096,0.4,RESULT: SUCCESS (status=4)
blocked,8,comppi_t48,True,False,26.66,0.249,7.51,0.3,,,0.008,0.4,RESULT: SUCCESS (status=4)
blocked,9,comppi,True,False,21.56,0.247,7.54,0.269,,,0.0086,0.4,RESULT: SUCCESS (status=4)
blocked,9,comppi_k2048,True,False,21.26,0.247,7.54,0.269,,,0.0078,0.4,RESULT: SUCCESS (status=4)
blocked,9,comppi_t48,True,False,25.46,0.249,7.59,0.3,,,0.008,0.4,RESULT: SUCCESS (status=4)
blocked,10,comppi,True,False,20.86,0.243,7.51,0.269,,,0.0101,0.4,RESULT: SUCCESS (status=4)
blocked,10,comppi_k2048,True,False,21.06,0.248,7.51,0.269,,,0.0082,0.4,RESULT: SUCCESS (status=4)
blocked,10,comppi_t48,True,False,28.56,0.248,7.56,0.269,,,0.0093,0.4,RESULT: SUCCESS (status=4)
blocked,11,comppi,True,False,21.26,0.245,7.52,0.25,,,0.0083,0.4,RESULT: SUCCESS (status=4)
blocked,11,comppi_k2048,True,False,20.96,0.243,7.52,0.269,,,0.0087,0.4,RESULT: SUCCESS (status=4)
blocked,11,comppi_t48,True,False,26.36,0.249,7.51,0.3,,,0.0087,0.4,RESULT: SUCCESS (status=4)
blocked,12,comppi,True,False,21.56,0.249,7.49,0.292,,,0.0077,0.4,RESULT: SUCCESS (status=4)
blocked,12,comppi_k2048,True,False,21.06,0.247,7.48,0.269,,,0.0081,0.4,RESULT: SUCCESS (status=4)
blocked,12,comppi_t48,True,False,25.28,0.248,7.5,0.3,,,0.0089,0.4,RESULT: SUCCESS (status=4)
blocked,13,comppi,True,False,20.86,0.245,7.48,0.25,,,0.0098,0.4,RESULT: SUCCESS (status=4)
blocked,13,comppi_k2048,True,False,20.96,0.247,7.47,0.25,,,0.008,0.4,RESULT: SUCCESS (status=4)
blocked,13,comppi_t48,True,False,24.86,0.249,7.53,0.269,,,0.0079,0.4,RESULT: SUCCESS (status=4)
blocked,14,comppi,True,False,21.16,0.245,7.52,0.255,,,0.0088,0.4,RESULT: SUCCESS (status=4)
blocked,14,comppi_k2048,True,False,21.06,0.243,7.52,0.255,,,0.008,0.4,RESULT: SUCCESS (status=4)
blocked,14,comppi_t48,True,False,25.86,0.248,7.54,0.292,,,0.0081,0.4,RESULT: SUCCESS (status=4)
crossing,0,comppi,True,False,25.76,0.24,7.42,1.1,-0.013,-0.013,0.0153,0.396,RESULT: SUCCESS (status=4)
crossing,0,comppi_k2048,False,True,25.26,0.244,7.36,1.1,-0.041,-0.086,0.0232,0.394,RESULT: SUCCESS (status=4) dyn_collision
crossing,0,comppi_t48,False,True,32.06,0.248,7.36,1.1,-0.037,-0.076,0.0177,0.397,RESULT: SUCCESS (status=4) dyn_collision
crossing,1,comppi,False,True,26.26,0.25,7.89,1.1,-0.029,-0.029,0.0178,0.396,RESULT: SUCCESS (status=4) dyn_collision
