world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,min_dyn_clear,min_dyn_clear_any,rms_dv,vmax,note
gap,7,comppi_bc100,True,False,22.06,0.244,8.01,0.292,,,0.0103,0.399,RESULT: SUCCESS (status=4)
gap,7,comppi_rs05,True,False,22.36,0.248,7.98,0.25,,,0.0085,0.396,RESULT: SUCCESS (status=4)
gap,7,comppi_rs15,True,False,22.36,0.246,7.99,0.25,,,0.0083,0.396,RESULT: SUCCESS (status=4)
gap,7,comppi_rs20,True,False,23.16,0.246,7.99,0.25,,,0.0079,0.396,RESULT: SUCCESS (status=4)
gap,8,comppi_bc200,True,False,20.76,0.243,7.36,0.3,,,0.0096,0.396,RESULT: SUCCESS (status=4)
gap,8,comppi_bc150,True,False,20.86,0.245,7.36,0.3,,,0.0084,0.396,RESULT: SUCCESS (status=4)
gap,8,comppi_bc100,True,False,21.26,0.246,7.36,0.3,,,0.0079,0.395,RESULT: SUCCESS (status=4)
gap,8,comppi_rs05,True,False,20.66,0.242,7.36,0.35,,,0.0098,0.396,RESULT: SUCCESS (status=4)
gap,8,comppi_rs15,True,False,21.16,0.246,7.36,0.35,,,0.0083,0.396,RESULT: SUCCESS (status=4)
gap,8,comppi_rs20,True,False,21.16,0.248,7.36,0.3,,,0.008,0.395,RESULT: SUCCESS (status=4)
gap,9,comppi_bc200,True,False,21.16,0.244,7.55,0.25,,,0.009,0.395,RESULT: SUCCESS (status=4)
gap,9,comppi_bc150,True,False,21.26,0.244,7.55,0.25,,,0.0092,0.397,RESULT: SUCCESS (status=4)
gap,9,comppi_bc100,True,False,21.16,0.249,7.56,0.292,,,0.0083,0.4,RESULT: SUCCESS (status=4)
gap,9,comppi_rs05,True,False,21.06,0.247,7.55,0.25,,,0.0115,0.396,RESULT: SUCCESS (status=4)
gap,9,comppi_rs15,True,False,21.36,0.246,7.55,0.25,,,0.0093,0.396,RESULT: SUCCESS (status=4)
gap,9,comppi_rs20,True,False,21.46,0.244,7.55,0.25,,,0.0083,0.397,RESULT: SUCCESS (status=4)
gap,10,comppi_bc200,True,False,22.06,0.241,7.88,0.25,,,0.0099,0.396,RESULT: SUCCESS (status=4)
gap,10,comppi_bc150,True,False,21.98,0.239,7.87,0.25,,,0.0091,0.396,RESULT: SUCCESS (status=4)
gap,10,comppi_bc100,True,False,22.06,0.243,7.9,0.269,,,0.0087,0.4,RESULT: SUCCESS (status=4)
gap,10,comppi_rs05,True,False,21.96,0.249,7.87,0.25,,,0.01,0.398,RESULT: SUCCESS (status=4)
gap,10,comppi_rs15,True,False,22.26,0.246,7.86,0.25,,,0.0086,0.395,RESULT: SUCCESS (status=4)
gap,10,comppi_rs20,True,False,21.96,0.24,7.88,0.25,,,0.0096,0.396,RESULT: SUCCESS (status=4)
gap,11,comppi_bc200,True,False,23.96,0.245,8.58,0.25,,,0.0084,0.397,RESULT: SUCCESS (status=4)
gap,11,comppi_bc150,True,False,23.76,0.25,8.58,0.25,,,0.0095,0.397,RESULT: SUCCESS (status=4)
gap,11,comppi_bc100,True,False,24.26,0.245,8.61,0.292,,,0.0073,0.4,RESULT: SUCCESS (status=4)
gap,11,comppi_rs05,True,False,23.96,0.241,8.58,0.25,,,0.0089,0.397,RESULT: SUCCESS (status=4)
gap,11,comppi_rs15,True,False,23.76,0.241,8.58,0.25,,,0.0096,0.397,RESULT: SUCCESS (status=4)
gap,11,comppi_rs20,True,False,23.86,0.247,8.58,0.25,,,0.0087,0.398,RESULT: SUCCESS (status=4)
gap,12,comppi_bc200,True,False,23.36,0.244,8.37,0.25,,,0.0096,0.398,RESULT: SUCCESS (status=4)
gap,12,comppi_bc150,True,False,23.66,0.247,8.38,0.25,,,0.0082,0.397,RESULT: SUCCESS (status=4)
gap,12,comppi_bc100,True,False,23.06,0.246,8.41,0.292,,,0.01,0.4,RESULT: SUCCESS (status=4)
gap,12,comppi_rs05,True,False,23.26,0.244,8.38,0.25,,,0.009,0.397,RESULT: SUCCESS (status=4)
gap,12,comppi_rs15,True,False,23.36,0.25,8.37,0.25,,,0.0087,0.397,RESULT: SUCCESS (status=4)
gap,12,comppi_rs20,True,False,23.26,0.244,8.38,0.25,,,0.0088,0.397,RESULT: SUCCESS (status=4)
gap,13,comppi_bc200,True,False,23.06,0.248,8.24,0.25,,,0.0098,0.398,RESULT: SUCCESS (status=4)
gap,13,comppi_bc150,True,False,23.26,0.247,8.25,0.25,,,0.0083,0.398,RESULT: SUCCESS (status=4)
gap,13,comppi_bc100,True,False,22.86,0.249,8.26,0.269,,,0.0087,0.4,RESULT: SUCCESS (status=4)
gap,13,comppi_rs05,True,False,23.26,0.244,8.24,0.25,,,0.0084,0.398,RESULT: SUCCESS (status=4)
gap,13,comppi_rs15,True,False,23.16,0.247,8.23,0.25,,,0.008,0.398,RESULT: SUCCESS (status=4)
gap,13,comppi_rs20,True,False,23.06,0.244,8.24,0.25,,,0.0091,0.398,RESULT: SUCCESS (status=4)
gap,14,comppi_bc200,True,False,22.76,0.247,8.15,0.25,,,0.0086,0.397,RESULT: SUCCESS (status=4)
gap,14,comppi_bc150,True,False,22.66,0.249,8.15,0.25,,,0.0107,0.398,RESULT: SUCCESS (status=4)
gap,14,comppi_bc100,True,False,22.66,0.243,8.17,0.255,,,0.0094,0.4,RESULT: SUCCESS (status=4)
gap,14,comppi_rs05,True,False,23.46,0.244,8.15,0.25,,,0.0076,0.396,RESULT: SUCCESS (status=4)
gap,14,comppi_rs15,True,False,22.76,0.246,8.14,0.25,,,0.0094,0.397,RESULT: SUCCESS (status=4)
gap,14,comppi_rs20,True,False,22.76,0.244,8.15,0.25,,,0.0096,0.397,RESULT: SUCCESS (status=4)
clutter,0,comppi_bc200,True,False,20.96,0.247,7.36,0.35,,,0.009,0.394,RESULT: SUCCESS (status=4)
clutter,0,comppi_bc150,True,False,20.96,0.248,7.36,0.304,,,0.0088,0.395,RESULT: SUCCESS (status=4)
clutter,0,comppi_bc100,True,False,20.76,0.25,7.35,0.3,,,0.0087,0.395,RESULT: SUCCESS (status=4)
clutter,0,comppi_rs05,True,False,20.66,0.247,7.36,0.35,,,0.0105,0.396,RESULT: SUCCESS (status=4)
clutter,0,comppi_rs15,True,False,21.06,0.248,7.36,0.3,,,0.008,0.395,RESULT: SUCCESS (status=4)
clutter,0,comppi_rs20,True,False,20.66,0.245,7.36,0.3,,,0.0094,0.396,RESULT: SUCCESS (status=4)
clutter,1,comppi_bc200,True,False,20.86,0.244,7.36,0.55,,,0.0098,0.396,RESULT: SUCCESS (status=4)
clutter,1,comppi_bc150,True,False,20.76,0.242,7.36,0.5,,,0.0107,0.396,RESULT: SUCCESS (status=4)
clutter,1,comppi_bc100,True,False,20.66,0.246,7.36,0.55,,,0.0099,0.395,RESULT: SUCCESS (status=4)
clutter,1,comppi_rs05,True,False,20.76,0.245,7.36,0.5,,,0.0084,0.396,RESULT: SUCCESS (status=4)
clutter,1,comppi_rs15,True,False,20.66,0.244,7.36,0.5,,,0.0098,0.395,RESULT: SUCCESS (status=4)
clutter,1,comppi_rs20,True,False,21.16,0.247,7.36,0.5,,,0.0076,0.395,RESULT: SUCCESS (status=4)
clutter,2,comppi_bc200,True,False,21.06,0.25,7.38,0.25,,,0.0083,0.396,RESULT: SUCCESS (status=4)
clutter,2,comppi_bc150,True,False,20.96,0.245,7.39,0.25,,,0.0083,0.395,RESULT: SUCCESS (status=4)
clutter,2,comppi_bc100,True,False,20.76,0.245,7.4,0.3,,,0.0081,0.4,RESULT: SUCCESS (status=4)
clutter,2,comppi_rs05,True,False,20.56,0.242,7.39,0.25,,,0.0106,0.396,RESULT: SUCCESS (status=4)
clutter,2,comppi_rs15,True,False,20.76,0.247,7.38,0.25,,,0.0108,0.396,RESULT: SUCCESS (status=4)
clutter,2,comppi_rs20,True,False,20.76,0.247,7.39,0.25,,,0.0096,0.395,RESULT: SUCCESS (status=4)
clutter,3,comppi_bc200,True,False,20.96,0.247,7.36,0.35,,,0.0082,0.396,RESULT: SUCCESS (status=4)
clutter,3,comppi_bc150,True,False,20.86,0.244,7.36,0.35,,,0.0083,0.396,RESULT: SUCCESS (status=4)
clutter,3,comppi_bc100,True,False,20.66,0.247,7.36,0.3,,,0.0106,0.395,RESULT: SUCCESS (status=4)
clutter,3,comppi_rs05,True,False,20.76,0.241,7.36,0.304,,,0.0092,0.394,RESULT: SUCCESS (status=4)
clutter,3,comppi_rs15,True,False,20.96,0.243,7.36,0.3,,,0.0084,0.396,RESULT: SUCCESS (status=4)
clutter,3,comppi_rs20,True,False,20.68,0.248,7.35,0.3,,,0.0098,0.395,RESULT: SUCCESS (status=4)
clutter,4,comppi_bc200,True,False,21.06,0.247,7.36,0.35,,,0.0079,0.395,RESULT: SUCCESS (status=4)
clutter,4,comppi_bc150,True,False,20.56,0.249,7.35,0.4,,,0.0102,0.395,RESULT: SUCCESS (status=4)
clutter,4,comppi_bc100,True,False,21.16,0.248,7.36,0.35,,,0.0079,0.396,RESULT: SUCCESS (status=4)
clutter,4,comppi_rs05,True,False,20.46,0.238,7.37,0.35,,,0.0113,0.396,RESULT: SUCCESS (status=4)
clutter,4,comppi_rs15,True,False,20.96,0.247,7.36,0.35,,,0.0082,0.395,RESULT: SUCCESS (status=4)
clutter,4,comppi_rs20,True,False,20.56,0.247,7.36,0.4,,,0.011,0.395,RESULT: SUCCESS (status=4)
clutter,5,comppi_bc200,True,False,22.46,0.247,7.41,0.25,,,0.0074,0.395,RESULT: SUCCESS (status=4)
clutter,5,comppi_bc150,True,False,21.16,0.25,7.41,0.25,,,0.0083,0.395,RESULT: SUCCESS (status=4)
clutter,5,comppi_bc100,True,False,20.86,0.245,7.42,0.3,,,0.0087,0.4,RESULT: SUCCESS (status=4)
clutter,5,comppi_rs05,True,False,21.16,0.244,7.41,0.25,,,0.008,0.396,RESULT: SUCCESS (status=4)
clutter,5,comppi_rs15,True,False,21.06,0.246,7.41,0.25,,,0.009,0.396,RESULT: SUCCESS (status=4)
clutter,5,comppi_rs20,True,False,21.06,0.246,7.41,0.25,,,0.0081,0.396,RESULT: SUCCESS (status=4)
clutter,6,comppi_bc200,True,False,21.16,0.246,7.45,0.25,,,0.008,0.396,RESULT: SUCCESS (status=4)
clutter,6,comppi_bc150,True,False,20.86,0.243,7.45,0.25,,,0.0093,0.395,RESULT: SUCCESS (status=4)
clutter,6,comppi_bc100,True,False,20.86,0.242,7.47,0.3,,,0.0087,0.4,RESULT: SUCCESS (status=4)
clutter,6,comppi_rs05,True,False,20.86,0.245,7.45,0.25,,,0.0099,0.396,RESULT: SUCCESS (status=4)
clutter,6,comppi_rs15,True,False,20.96,0.245,7.45,0.25,,,0.0089,0.397,RESULT: SUCCESS (status=4)
clutter,6,comppi_rs20,True,False,20.86,0.248,7.44,0.25,,,0.0103,0.395,RESULT: SUCCESS (status=4)
clutter,7,comppi_bc200,True,False,20.76,0.248,7.38,0.25,,,0.0096,0.395,RESULT: SUCCESS (status=4)
clutter,7,comppi_bc150,True,False,21.16,0.249,7.38,0.25,,,0.0086,0.395,RESULT: SUCCESS (status=4)
clutter,7,comppi_bc100,True,False,20.86,0.241,7.4,0.3,,,0.009,0.4,RESULT: SUCCESS (status=4)
clutter,7,comppi_rs05,True,False,20.66,0.241,7.39,0.25,,,0.0096,0.397,RESULT: SUCCESS (status=4)
clutter,7,comppi_rs15,True,False,21.26,0.247,7.38,0.25,,,0.0078,0.396,RESULT: SUCCESS (status=4)
clutter,7,comppi_rs20,True,False,20.76,0.246,7.39,0.25,,,0.0099,0.397,RESULT: SUCCESS (status=4)
clutter,8,comppi_bc200,True,False,21.66,0.245,7.67,0.25,,,0.0089,0.399,RESULT: SUCCESS (status=4)
clutter,8,comppi_bc150,True,False,21.68,0.249,7.67,0.25,,,0.0088,0.399,RESULT: SUCCESS (status=4)
clutter,8,comppi_bc100,True,False,21.26,0.249,7.68,0.25,,,0.0089,0.4,RESULT: SUCCESS (status=4)
clutter,8,comppi_rs05,True,False,21.66,0.247,7.66,0.25,,,0.0088,0.399,RESULT: SUCCESS (status=4)
clutter,8,comppi_rs15,True,False,21.66,0.246,7.67,0.25,,,0.0099,0.398,RESULT: SUCCESS (status=4)
clutter,8,comppi_rs20,True,False,21.36,0.239,7.67,0.25,,,0.0099,0.398,RESULT: SUCCESS (status=4)
clutter,9,comppi_bc200,True,False,21.26,0.247,7.4,0.25,,,0.0081,0.395,RESULT: SUCCESS (status=4)
clutter,9,comppi_bc150,True,False,20.96,0.24,7.41,0.25,,,0.0105,0.396,RESULT: SUCCESS (status=4)
clutter,9,comppi_bc100,True,False,21.26,0.249,7.41,0.292,,,0.0081,0.4,RESULT: SUCCESS (status=4)
clutter,9,comppi_rs05,True,False,21.16,0.246,7.4,0.25,,,0.0076,0.395,RESULT: SUCCESS (status=4)
clutter,9,comppi_rs15,True,False,20.86,0.245,7.41,0.25,,,0.0097,0.397,RESULT: SUCCESS (status=4)
clutter,9,comppi_rs20,True,False,20.76,0.25,7.4,0.25,,,0.0095,0.395,RESULT: SUCCESS (status=4)
clutter,10,comppi_bc200,True,False,20.86,0.249,7.35,0.25,,,0.0082,0.396,RESULT: SUCCESS (status=4)
clutter,10,comppi_bc150,True,False,20.66,0.249,7.36,0.25,,,0.0092,0.396,RESULT: SUCCESS (status=4)
clutter,10,comppi_bc100,True,False,20.46,0.24,7.37,0.304,,,0.0108,0.4,RESULT: SUCCESS (status=4)
clutter,10,comppi_rs05,True,False,20.66,0.247,7.36,0.25,,,0.0091,0.396,RESULT: SUCCESS (status=4)
clutter,10,comppi_rs15,True,False,20.86,0.25,7.36,0.269,,,0.0086,0.395,RESULT: SUCCESS (status=4)
clutter,10,comppi_rs20,True,False,21.06,0.249,7.36,0.25,,,0.0081,0.395,RESULT: SUCCESS (status=4)
clutter,11,comppi_bc200,True,False,21.06,0.249,7.4,0.25,,,0.0082,0.395,RESULT: SUCCESS (status=4)
clutter,11,comppi_bc150,True,False,20.76,0.239,7.41,0.25,,,0.0102,0.395,RESULT: SUCCESS (status=4)
clutter,11,comppi_bc100,True,False,21.06,0.246,7.41,0.3,,,0.0088,0.4,RESULT: SUCCESS (status=4)
clutter,11,comppi_rs05,True,False,21.06,0.248,7.4,0.25,,,0.0084,0.395,RESULT: SUCCESS (status=4)
clutter,11,comppi_rs15,True,False,21.06,0.247,7.4,0.25,,,0.0084,0.396,RESULT: SUCCESS (status=4)
clutter,11,comppi_rs20,True,False,20.96,0.244,7.4,0.25,,,0.0091,0.395,RESULT: SUCCESS (status=4)
clutter,12,comppi_bc200,True,False,20.96,0.247,7.36,0.5,,,0.0089,0.395,RESULT: SUCCESS (status=4)
