world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,min_dyn_clear,min_dyn_clear_any,rms_dv,vmax,note
crossing,0,comppi_dos2,False,True,25.26,0.249,7.36,1.1,-0.068,-0.129,0.0233,0.398,RESULT: SUCCESS (status=4) dyn_collision
crossing,0,comppi_dos4,False,True,25.16,0.246,7.36,1.1,-0.026,-0.059,0.0189,0.395,RESULT: SUCCESS (status=4) dyn_collision
crossing,0,comppi_noanneal,False,True,25.16,0.242,7.36,1.1,-0.051,-0.103,0.0238,0.397,RESULT: SUCCESS (status=4) dyn_collision
crossing,0,comppi_nodetour,True,False,25.46,0.244,7.36,1.1,-0.017,-0.062,0.017,0.395,RESULT: SUCCESS (status=4)
crossing,1,comppi_dos2,True,False,25.56,0.248,7.75,1.1,0.021,0.021,0.0176,0.396,RESULT: SUCCESS (status=4)
crossing,1,comppi_dos4,False,True,25.96,0.245,7.68,1.1,-0.029,-0.029,0.0222,0.398,RESULT: SUCCESS (status=4) dyn_collision
crossing,1,comppi_noanneal,False,True,27.06,0.246,8.18,1.1,-0.028,-0.028,0.0169,0.397,RESULT: SUCCESS (status=4) dyn_collision
crossing,1,comppi_nodetour,True,False,24.56,0.247,7.36,1.1,0.105,0.071,0.0146,0.396,RESULT: SUCCESS (status=4)
crossing,2,comppi_dos2,True,False,29.76,0.248,8.93,1.1,0.003,0.003,0.017,0.4,RESULT: SUCCESS (status=4)
crossing,2,comppi_dos4,True,False,25.06,0.249,7.35,1.1,-0.007,-0.02,0.0133,0.395,RESULT: SUCCESS (status=4)
crossing,2,comppi_noanneal,True,False,24.66,0.246,7.36,1.1,0.005,-0.016,0.0147,0.396,RESULT: SUCCESS (status=4)
crossing,2,comppi_nodetour,True,False,31.06,0.244,9.7,1.1,-0.007,-0.007,0.0241,0.399,RESULT: SUCCESS (status=4)
crossing,3,comppi_dos2,False,True,25.56,0.246,7.36,1.1,-0.067,-0.19,0.023,0.395,RESULT: SUCCESS (status=4) dyn_collision
crossing,3,comppi_dos4,False,True,25.06,0.247,7.36,1.1,-0.072,-0.163,0.0231,0.396,RESULT: SUCCESS (status=4) dyn_collision
crossing,3,comppi_noanneal,False,True,24.68,0.249,7.35,1.1,-0.066,-0.19,0.0235,0.396,RESULT: SUCCESS (status=4) dyn_collision
crossing,3,comppi_nodetour,False,True,24.66,0.249,7.35,1.1,-0.081,-0.19,0.0238,0.397,RESULT: SUCCESS (status=4) dyn_collision
crossing,4,comppi_dos2,False,True,25.56,0.24,7.49,1.1,-0.028,-0.028,0.0193,0.395,RESULT: SUCCESS (status=4) dyn_collision
crossing,4,comppi_dos4,False,True,26.56,0.244,8.13,1.1,-0.027,-0.027,0.0178,0.4,RESULT: SUCCESS (status=4) dyn_collision
crossing,4,comppi_noanneal,False,True,28.16,0.24,8.64,1.1,-0.027,-0.027,0.0168,0.397,RESULT: SUCCESS (status=4) dyn_collision
crossing,4,comppi_nodetour,False,True,25.18,0.246,7.36,1.1,-0.046,-0.046,0.0141,0.395,RESULT: SUCCESS (status=4) dyn_collision
crossing,5,comppi_dos2,True,False,25.86,0.248,7.43,1.1,0.008,0.008,0.0236,0.399,RESULT: SUCCESS (status=4)
crossing,5,comppi_dos4,True,False,26.16,0.248,7.88,1.1,0.008,0.008,0.0258,0.4,RESULT: SUCCESS (status=4)
crossing,5,comppi_noanneal,True,False,25.66,0.244,7.45,1.1,0.008,0.008,0.0228,0.396,RESULT: SUCCESS (status=4)
crossing,5,comppi_nodetour,True,False,24.46,0.244,7.36,1.1,0.246,0.226,0.0143,0.395,RESULT: SUCCESS (status=4)
crossing,6,comppi_dos2,True,False,24.96,0.241,7.77,1.1,0.021,0.021,0.0174,0.4,RESULT: SUCCESS (status=4)
crossing,6,comppi_dos4,True,False,25.56,0.245,8.0,1.1,0.039,0.039,0.018,0.397,RESULT: SUCCESS (status=4)
crossing,6,comppi_noanneal,True,False,25.26,0.243,7.77,1.1,0.034,0.034,0.0168,0.396,RESULT: SUCCESS (status=4)
crossing,6,comppi_nodetour,True,False,23.66,0.245,7.36,1.1,0.075,0.071,0.0154,0.396,RESULT: SUCCESS (status=4)
crossing,7,comppi_dos2,True,False,26.26,0.246,7.96,1.1,-0.022,-0.022,0.0175,0.396,RESULT: SUCCESS (status=4)
crossing,7,comppi_dos4,True,False,26.36,0.247,8.06,1.1,-0.022,-0.022,0.0175,0.399,RESULT: SUCCESS (status=4)
crossing,7,comppi_noanneal,True,False,26.16,0.249,8.16,1.1,-0.02,-0.02,0.018,0.396,RESULT: SUCCESS (status=4)
crossing,7,comppi_nodetour,True,False,25.06,0.25,7.46,1.1,0.022,0.022,0.0155,0.396,RESULT: SUCCESS (status=4)
crossing,8,comppi_dos2,False,True,26.86,0.248,7.36,1.1,-0.071,-0.19,0.0228,0.4,RESULT: SUCCESS (status=4) dyn_collision
crossing,8,comppi_dos4,False,True,24.86,0.24,7.36,1.1,-0.087,-0.19,0.0246,0.4,RESULT: SUCCESS (status=4) dyn_collision
