world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,rms_dv,vmax,note
blocked_off10,8,comppi,True,False,20.86,0.243,7.49,0.292,0.0092,0.4,RESULT: SUCCESS (status=4)
blocked_off10,8,comppi_nodetour,False,False,17.76,5.402,2.2,0.35,0.0069,0.396,RESULT: FAILURE (status=6)
blocked_off10,8,comppi_noanneal,True,False,21.08,0.239,7.53,0.3,0.0112,0.396,RESULT: SUCCESS (status=4)
blocked_off10,9,comppi,True,False,20.96,0.248,7.5,0.3,0.0084,0.4,RESULT: SUCCESS (status=4)
blocked_off10,9,comppi_nodetour,False,False,17.96,4.562,3.04,0.35,0.0071,0.393,RESULT: FAILURE (status=6)
blocked_off10,9,comppi_noanneal,True,False,21.06,0.247,7.51,0.292,0.0108,0.395,RESULT: SUCCESS (status=4)
blocked_off10,10,comppi,True,False,21.26,0.243,7.48,0.255,0.0082,0.4,RESULT: SUCCESS (status=4)
blocked_off10,10,comppi_nodetour,False,False,20.46,5.489,2.11,0.3,0.007,0.392,RESULT: FAILURE (status=6)
blocked_off10,10,comppi_noanneal,True,False,21.18,0.24,7.52,0.269,0.0088,0.396,RESULT: SUCCESS (status=4)
blocked_off10,11,comppi,True,False,21.66,0.246,7.49,0.3,0.0078,0.4,RESULT: SUCCESS (status=4)
blocked_off10,11,comppi_nodetour,False,False,15.46,5.67,1.93,0.35,0.0073,0.392,RESULT: FAILURE (status=6)
blocked_off10,11,comppi_noanneal,True,False,21.46,0.244,7.53,0.3,0.0084,0.396,RESULT: SUCCESS (status=4)
blocked_off10,12,comppi,True,False,20.86,0.246,7.47,0.292,0.0084,0.4,RESULT: SUCCESS (status=4)
blocked_off10,12,comppi_nodetour,False,False,16.66,5.116,2.49,0.35,0.0071,0.395,RESULT: FAILURE (status=6)
blocked_off10,12,comppi_noanneal,True,False,21.36,0.247,7.51,0.3,0.0081,0.396,RESULT: SUCCESS (status=4)
blocked_off10,13,comppi,True,False,20.86,0.245,7.49,0.255,0.0101,0.4,RESULT: SUCCESS (status=4)
blocked_off10,13,comppi_nodetour,False,False,15.36,5.616,1.98,0.35,0.0072,0.395,RESULT: FAILURE (status=6)
