world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,rms_dv,vmax,note
blocked,32,mppi_tuned,True,False,34.86,0.234,8.39,0.32,0.0172,0.408,RESULT: SUCCESS (status=4)
blocked,33,mppi_tuned,False,False,18.96,4.823,2.87,0.45,0.0118,0.4,RESULT: FAILURE (status=6)
blocked,34,mppi_tuned,True,False,28.08,0.25,7.9,0.335,0.0168,0.409,RESULT: SUCCESS (status=4)
blocked,35,mppi_tuned,True,False,21.36,0.236,7.67,0.447,0.0153,0.403,RESULT: SUCCESS (status=4)
blocked,36,mppi_tuned,True,False,25.56,0.235,7.9,0.335,0.0153,0.407,RESULT: SUCCESS (status=4)
blocked,37,mppi_tuned,False,False,13.86,6.124,1.56,0.45,0.0137,0.372,RESULT: FAILURE (status=6)
blocked,38,mppi_tuned,True,False,21.48,0.228,7.69,0.447,0.0154,0.404,RESULT: SUCCESS (status=4)
blocked,39,mppi_tuned,True,False,25.46,0.236,7.89,0.354,0.0154,0.407,RESULT: SUCCESS (status=4)
blocked,40,mppi_tuned,True,False,31.16,0.235,8.29,0.316,0.0171,0.407,RESULT: SUCCESS (status=4)
blocked,41,mppi_tuned,True,False,21.36,0.239,7.67,0.447,0.0154,0.404,RESULT: SUCCESS (status=4)
blocked,42,mppi_tuned,True,False,25.56,0.245,7.91,0.335,0.0154,0.407,RESULT: SUCCESS (status=4)
blocked,43,mppi_tuned,True,False,25.16,0.232,7.82,0.335,0.0152,0.407,RESULT: SUCCESS (status=4)
blocked,44,mppi_tuned,True,False,34.86,0.232,8.4,0.335,0.0163,0.408,RESULT: SUCCESS (status=4)
blocked,45,mppi_tuned,True,False,21.36,0.242,7.67,0.447,0.0155,0.405,RESULT: SUCCESS (status=4)
blocked,46,mppi_tuned,False,False,22.96,2.535,5.14,0.45,0.0105,0.4,RESULT: FAILURE (status=6)
blocked,47,mppi_tuned,True,False,24.96,0.244,7.91,0.354,0.0157,0.408,RESULT: SUCCESS (status=4)
blocked,48,mppi_tuned,True,False,31.46,0.23,8.02,0.32,0.0155,0.408,RESULT: SUCCESS (status=4)
blocked,49,mppi_tuned,True,False,25.36,0.245,7.91,0.32,0.0167,0.406,RESULT: SUCCESS (status=4)
blocked,50,mppi_tuned,True,False,22.26,0.23,7.74,0.424,0.0166,0.403,RESULT: SUCCESS (status=4)
blocked,51,mppi_tuned,True,False,21.36,0.239,7.67,0.447,0.0154,0.405,RESULT: SUCCESS (status=4)
blocked,52,mppi_tuned,True,False,25.16,0.233,7.82,0.335,0.0164,0.407,RESULT: SUCCESS (status=4)
blocked,53,mppi_tuned,True,False,28.26,0.236,7.91,0.335,0.0155,0.406,RESULT: SUCCESS (status=4)
blocked,54,mppi_tuned,True,False,21.66,0.243,7.68,0.447,0.0151,0.403,RESULT: SUCCESS (status=4)
blocked,55,mppi_tuned,True,False,21.56,0.235,7.75,0.472,0.0165,0.404,RESULT: SUCCESS (status=4)
blocked,56,mppi_tuned,True,False,25.16,0.242,7.82,0.335,0.0154,0.406,RESULT: SUCCESS (status=4)
blocked,57,mppi_tuned,True,False,26.06,0.236,8.02,0.361,0.015,0.407,RESULT: SUCCESS (status=4)
blocked,58,mppi_tuned,False,False,17.56,5.295,2.43,0.4,0.0129,0.4,RESULT: FAILURE (status=6)
blocked,59,mppi_tuned,True,False,21.26,0.24,7.68,0.447,0.0156,0.405,RESULT: SUCCESS (status=4)
blocked,60,mppi_tuned,True,False,27.86,0.247,7.89,0.335,0.0168,0.409,RESULT: SUCCESS (status=4)
blocked,61,mppi_tuned,True,False,27.98,0.248,7.9,0.335,0.0163,0.407,RESULT: SUCCESS (status=4)
blocked,62,mppi_tuned,True,False,28.36,0.244,7.94,0.335,0.0156,0.407,RESULT: SUCCESS (status=4)
blocked,63,mppi_tuned,True,False,21.36,0.243,7.67,0.447,0.0156,0.404,RESULT: SUCCESS (status=4)
blocked,64,mppi_tuned,True,False,25.06,0.248,7.8,0.335,0.0169,0.408,RESULT: SUCCESS (status=4)
blocked,65,mppi_tuned,True,False,31.26,0.235,8.02,0.335,0.0166,0.406,RESULT: SUCCESS (status=4)
blocked,66,mppi_tuned,True,False,25.16,0.235,7.82,0.335,0.0164,0.407,RESULT: SUCCESS (status=4)
blocked,67,mppi_tuned,False,False,23.16,2.572,5.12,0.45,0.0109,0.4,RESULT: FAILURE (status=6)
blocked,68,mppi_tuned,True,False,37.36,0.249,8.59,0.316,0.0152,0.407,RESULT: SUCCESS (status=4)
blocked,69,mppi_tuned,True,False,28.06,0.243,7.91,0.335,0.016,0.407,RESULT: SUCCESS (status=4)
blocked,70,mppi_tuned,True,False,27.06,0.245,8.13,0.354,0.0156,0.407,RESULT: SUCCESS (status=4)
blocked,71,mppi_tuned,True,False,25.36,0.244,7.87,0.335,0.0156,0.407,RESULT: SUCCESS (status=4)
blocked,72,mppi_tuned,False,False,21.26,5.483,2.27,0.4,0.0128,0.4,RESULT: FAILURE (status=6)
blocked,73,mppi_tuned,True,False,28.46,0.248,7.89,0.335,0.0158,0.408,RESULT: SUCCESS (status=4)
blocked,74,mppi_tuned,True,False,25.16,0.234,7.82,0.335,0.0153,0.406,RESULT: SUCCESS (status=4)
blocked,75,mppi_tuned,True,False,21.36,0.234,7.68,0.447,0.0153,0.404,RESULT: SUCCESS (status=4)
blocked,76,mppi_tuned,True,False,26.48,0.236,7.9,0.354,0.0155,0.407,RESULT: SUCCESS (status=4)
blocked,77,mppi_tuned,False,False,17.66,5.891,1.98,0.35,0.0293,0.406,RESULT: FAILURE (status=6)
blocked,78,mppi_tuned,False,False,15.46,5.713,1.99,0.45,0.0131,0.398,RESULT: FAILURE (status=6)
blocked,79,mppi_tuned,True,False,29.76,0.239,7.97,0.335,0.0166,0.407,RESULT: SUCCESS (status=4)
blocked,80,mppi_tuned,True,False,27.36,0.241,8.13,0.335,0.0155,0.407,RESULT: SUCCESS (status=4)
blocked,81,mppi_tuned,True,False,27.88,0.245,7.9,0.335,0.0189,0.408,RESULT: SUCCESS (status=4)
blocked,82,mppi_tuned,True,False,21.96,0.244,7.77,0.447,0.0156,0.404,RESULT: SUCCESS (status=4)
blocked,83,mppi_tuned,True,False,21.16,0.236,7.7,0.447,0.0154,0.404,RESULT: SUCCESS (status=4)
blocked,84,mppi_tuned,True,False,25.18,0.243,7.83,0.354,0.0157,0.406,RESULT: SUCCESS (status=4)
blocked,85,mppi_tuned,True,False,25.06,0.246,7.81,0.335,0.0156,0.407,RESULT: SUCCESS (status=4)
blocked,86,mppi_tuned,True,False,25.66,0.238,7.88,0.335,0.0166,0.407,RESULT: SUCCESS (status=4)
blocked,87,mppi_tuned,True,False,25.16,0.231,7.83,0.354,0.0153,0.407,RESULT: SUCCESS (status=4)
blocked,88,mppi_tuned,True,False,27.86,0.249,7.9,0.335,0.0162,0.407,RESULT: SUCCESS (status=4)
blocked,89,mppi_tuned,True,False,22.06,0.233,7.8,0.492,0.0151,0.403,RESULT: SUCCESS (status=4)
blocked,90,mppi_tuned,True,False,32.26,0.246,8.44,0.335,0.0156,0.407,RESULT: SUCCESS (status=4)
blocked,91,mppi_tuned,False,False,17.66,5.352,2.36,0.45,0.0144,0.4,RESULT: FAILURE (status=6)
blocked,92,mppi_tuned,True,False,27.86,0.232,7.9,0.335,0.0163,0.407,RESULT: SUCCESS (status=4)
blocked,93,mppi_tuned,True,False,21.86,0.243,7.75,0.447,0.0167,0.404,RESULT: SUCCESS (status=4)
blocked,94,mppi_tuned,True,False,27.98,0.236,7.91,0.335,0.0161,0.408,RESULT: SUCCESS (status=4)
blocked,95,mppi_tuned,True,False,30.56,0.235,8.29,0.32,0.0164,0.408,RESULT: SUCCESS (status=4)
blocked,96,mppi_tuned,True,False,25.66,0.246,7.94,0.335,0.0166,0.405,RESULT: SUCCESS (status=4)
blocked,97,mppi_tuned,False,False,18.26,5.399,2.31,0.4,0.0149,0.4,RESULT: FAILURE (status=6)
blocked,98,mppi_tuned,True,False,21.36,0.246,7.67,0.447,0.015,0.402,RESULT: SUCCESS (status=4)
blocked,99,mppi_tuned,True,False,23.96,0.242,7.85,0.335,0.0157,0.408,RESULT: SUCCESS (status=4)
