t,x,y,yaw,v,w
9.543,1.2330,5.0000,-0.0011,0.0336,0.0063
9.562,1.2336,5.0000,-0.0010,0.0336,0.0063
9.582,1.2343,5.0000,-0.0009,0.0336,0.0063
9.602,1.2350,5.0000,-0.0007,0.0336,0.0063
9.623,1.2357,5.0000,-0.0006,0.0336,0.0063
9.642,1.2363,5.0000,-0.0005,0.0332,0.0064
9.663,1.2370,5.0000,-0.0003,0.0332,0.0064
9.683,1.2377,5.0000,-0.0002,0.0332,0.0064
9.702,1.2383,5.0000,-0.0001,0.0332,0.0064
9.722,1.2390,5.0000,0.0000,0.0332,0.0064
9.742,1.2396,5.0000,-0.0003,0.0319,-0.0148
9.762,1.2403,5.0000,-0.0006,0.0319,-0.0148
9.782,1.2409,5.0000,-0.0009,0.0319,-0.0148
9.802,1.2415,5.0000,-0.0011,0.0319,-0.0148
9.822,1.2422,5.0000,-0.0014,0.0319,-0.0148
9.842,1.2428,5.0000,-0.0016,0.0294,-0.0059
9.863,1.2433,5.0000,-0.0017,0.0294,-0.0059
9.882,1.2439,5.0000,-0.0018,0.0294,-0.0059
9.902,1.2445,5.0000,-0.0019,0.0294,-0.0059
9.923,1.2451,5.0000,-0.0020,0.0294,-0.0059
9.943,1.2457,5.0000,-0.0024,0.0293,-0.0184
9.963,1.2463,5.0000,-0.0028,0.0293,-0.0184
9.983,1.2469,5.0000,-0.0031,0.0293,-0.0184
10.002,1.2475,5.0000,-0.0035,0.0293,-0.0184
10.022,1.2480,5.0000,-0.0039,0.0293,-0.0184
10.042,1.2486,4.9999,-0.0038,0.0287,0.0026
10.062,1.2492,4.9999,-0.0038,0.0287,0.0026
10.082,1.2498,4.9999,-0.0037,0.0287,0.0026
10.102,1.2503,4.9999,-0.0037,0.0287,0.0026
10.122,1.2509,4.9999,-0.0036,0.0287,0.0026
10.143,1.2515,4.9999,-0.0031,0.0271,0.0236
10.162,1.2520,4.9999,-0.0027,0.0271,0.0236
10.182,1.2525,4.9999,-0.0022,0.0271,0.0236
10.202,1.2531,4.9999,-0.0017,0.0271,0.0236
10.222,1.2536,4.9999,-0.0012,0.0271,0.0236
10.243,1.2542,4.9999,-0.0002,0.0278,0.0523
10.263,1.2547,4.9999,0.0008,0.0278,0.0523
10.282,1.2553,4.9999,0.0019,0.0278,0.0523
10.303,1.2559,4.9999,0.0029,0.0278,0.0523
10.322,1.2564,4.9999,0.0040,0.0278,0.0523
10.343,1.2570,4.9999,0.0049,0.0283,0.0460
10.363,1.2575,4.9999,0.0058,0.0283,0.0460
10.382,1.2581,4.9999,0.0067,0.0283,0.0460
10.402,1.2587,5.0000,0.0077,0.0283,0.0460
10.423,1.2592,5.0000,0.0086,0.0283,0.0460
10.442,1.2599,5.0000,0.0093,0.0309,0.0366
10.462,1.2605,5.0000,0.0100,0.0309,0.0366
10.482,1.2611,5.0000,0.0108,0.0309,0.0366
10.502,1.2617,5.0000,0.0115,0.0309,0.0366
10.523,1.2623,5.0000,0.0122,0.0309,0.0366
10.542,1.2629,5.0000,0.0131,0.0314,0.0431
10.562,1.2636,5.0000,0.0140,0.0314,0.0431
10.582,1.2642,5.0000,0.0148,0.0314,0.0431
10.602,1.2648,5.0000,0.0157,0.0314,0.0431
10.622,1.2655,5.0000,0.0166,0.0314,0.0431
10.642,1.2661,5.0000,0.0170,0.0314,0.0245
10.662,1.2667,5.0001,0.0175,0.0314,0.0245
10.682,1.2673,5.0001,0.0180,0.0314,0.0245
10.702,1.2680,5.0001,0.0185,0.0314,0.0245
10.722,1.2686,5.0001,0.0190,0.0314,0.0245
10.743,1.2692,5.0001,0.0193,0.0315,0.0133
10.763,1.2699,5.0001,0.0195,0.0315,0.0133
10.782,1.2705,5.0001,0.0198,0.0315,0.0133
10.803,1.2711,5.0001,0.0201,0.0315,0.0133
10.822,1.2717,5.0002,0.0203,0.0315,0.0133
10.843,1.2724,5.0002,0.0206,0.0312,0.0144
10.863,1.2730,5.0002,0.0209,0.0312,0.0144
10.883,1.2736,5.0002,0.0212,0.0312,0.0144
10.902,1.2742,5.0002,0.0215,0.0312,0.0144
10.922,1.2749,5.0002,0.0218,0.0312,0.0144
10.943,1.2755,5.0002,0.0219,0.0317,0.0074
10.963,1.2761,5.0003,0.0221,0.0317,0.0074
10.983,1.2768,5.0003,0.0222,0.0317,0.0074
11.003,1.2774,5.0003,0.0224,0.0317,0.0074
11.022,1.2780,5.0003,0.0225,0.0317,0.0074
11.042,1.2787,5.0003,0.0225,0.0311,0.0008
11.062,1.2793,5.0003,0.0225,0.0311,0.0008
11.082,1.2799,5.0003,0.0226,0.0311,0.0008
11.102,1.2805,5.0003,0.0226,0.0311,0.0008
11.122,1.2811,5.0004,0.0226,0.0311,0.0008
11.142,1.2818,5.0004,0.0229,0.0342,0.0158
11.162,1.2825,5.0004,0.0232,0.0342,0.0158
11.182,1.2832,5.0004,0.0235,0.0342,0.0158
11.202,1.2839,5.0004,0.0238,0.0342,0.0158
11.222,1.2846,5.0004,0.0242,0.0342,0.0158
11.242,1.2852,5.0005,0.0241,0.0331,-0.0031
11.262,1.2859,5.0005,0.0240,0.0331,-0.0031
11.282,1.2865,5.0005,0.0240,0.0331,-0.0031
11.302,1.2872,5.0005,0.0239,0.0331,-0.0031
11.322,1.2879,5.0005,0.0239,0.0331,-0.0031
11.342,1.2885,5.0005,0.0238,0.0314,-0.0024
11.362,1.2891,5.0006,0.0238,0.0314,-0.0024
11.382,1.2897,5.0006,0.0237,0.0314,-0.0024
11.402,1.2904,5.0006,0.0237,0.0314,-0.0024
11.422,1.2910,5.0006,0.0236,0.0314,-0.0024
11.442,1.2916,5.0006,0.0232,0.0292,-0.0188
11.462,1.2922,5.0006,0.0229,0.0292,-0.0188
11.482,1.2928,5.0006,0.0225,0.0292,-0.0188
11.502,1.2933,5.0007,0.0221,0.0292,-0.0188
11.522,1.2939,5.0007,0.0217,0.0292,-0.0188
11.542,1.2945,5.0007,0.0215,0.0278,-0.0115
11.562,1.2950,5.0007,0.0213,0.0278,-0.0115
11.582,1.2956,5.0007,0.0210,0.0278,-0.0115
11.602,1.2961,5.0007,0.0208,0.0278,-0.0115
11.622,1.2967,5.0007,0.0206,0.0278,-0.0115
11.643,1.2972,5.0007,0.0205,0.0267,-0.0061
11.663,1.2978,5.0007,0.0203,0.0267,-0.0061
11.682,1.2983,5.0008,0.0202,0.0267,-0.0061
11.702,1.2988,5.0008,0.0201,0.0267,-0.0061
11.723,1.2994,5.0008,0.0200,0.0267,-0.0061
11.743,1.2999,5.0008,0.0197,0.0265,-0.0137
11.763,1.3004,5.0008,0.0194,0.0265,-0.0137
11.783,1.3010,5.0008,0.0192,0.0265,-0.0137
11.802,1.3015,5.0008,0.0189,0.0265,-0.0137
11.822,1.3020,5.0008,0.0186,0.0265,-0.0137
11.842,1.3026,5.0008,0.0183,0.0269,-0.0145
11.862,1.3031,5.0008,0.0180,0.0269,-0.0145
11.882,1.3036,5.0009,0.0177,0.0269,-0.0145
11.902,1.3042,5.0009,0.0174,0.0269,-0.0145
11.922,1.3047,5.0009,0.0172,0.0269,-0.0145
11.942,1.3053,5.0009,0.0168,0.0279,-0.0203
11.963,1.3058,5.0009,0.0163,0.0279,-0.0203
11.983,1.3064,5.0009,0.0159,0.0279,-0.0203
12.003,1.3069,5.0009,0.0155,0.0279,-0.0203
12.023,1.3075,5.0009,0.0151,0.0279,-0.0203
12.042,1.3081,5.0009,0.0145,0.0282,-0.0337
12.062,1.3086,5.0009,0.0138,0.0282,-0.0337
12.083,1.3092,5.0009,0.0131,0.0282,-0.0337
12.103,1.3098,5.0009,0.0124,0.0282,-0.0337
12.122,1.3103,5.0010,0.0118,0.0282,-0.0337
12.143,1.3109,5.0010,0.0112,0.0284,-0.0262
12.163,1.3115,5.0010,0.0107,0.0284,-0.0262
12.182,1.3120,5.0010,0.0102,0.0284,-0.0262
12.202,1.3126,5.0010,0.0097,0.0284,-0.0262
12.222,1.3132,5.0010,0.0091,0.0284,-0.0262
12.242,1.3138,5.0010,0.0084,0.0301,-0.0358
12.263,1.3144,5.0010,0.0077,0.0301,-0.0358
12.282,1.3150,5.0010,0.0070,0.0301,-0.0358
12.302,1.3156,5.0010,0.0063,0.0301,-0.0358
12.322,1.3162,5.0010,0.0056,0.0301,-0.0358
12.342,1.3168,5.0010,0.0052,0.0315,-0.0192
12.362,1.3174,5.0010,0.0048,0.0315,-0.0192
12.382,1.3181,5.0010,0.0044,0.0315,-0.0192
12.402,1.3187,5.0010,0.0040,0.0315,-0.0192
12.423,1.3193,5.0010,0.0036,0.0315,-0.0192
12.442,1.3200,5.0010,0.0036,0.0333,-0.0034
12.462,1.3207,5.0010,0.0035,0.0333,-0.0034
12.482,1.3213,5.0010,0.0034,0.0333,-0.0034
12.502,1.3220,5.0010,0.0034,0.0333,-0.0034
12.522,1.3227,5.0010,0.0033,0.0333,-0.0034
12.542,1.3233,5.0010,0.0033,0.0322,-0.0004
12.562,1.3239,5.0010,0.0033,0.0322,-0.0004
12.582,1.3246,5.0010,0.0033,0.0322,-0.0004
12.602,1.3252,5.0010,0.0033,0.0322,-0.0004
12.622,1.3259,5.0010,0.0033,0.0322,-0.0004
12.642,1.3265,5.0010,0.0028,0.0313,-0.0212
12.662,1.3271,5.0010,0.0024,0.0313,-0.0212
12.682,1.3277,5.0010,0.0020,0.0313,-0.0212
12.702,1.3284,5.0010,0.0016,0.0313,-0.0212
12.722,1.3290,5.0010,0.0011,0.0313,-0.0212
12.743,1.3297,5.0010,0.0007,0.0330,-0.0199
12.762,1.3303,5.0010,0.0003,0.0330,-0.0199
12.782,1.3310,5.0010,-0.0001,0.0330,-0.0199
12.802,1.3316,5.0010,-0.0005,0.0330,-0.0199
12.822,1.3323,5.0010,-0.0009,0.0330,-0.0199
12.843,1.3329,5.0010,-0.0012,0.0318,-0.0183
12.862,1.3336,5.0010,-0.0016,0.0318,-0.0183
12.883,1.3342,5.0010,-0.0020,0.0318,-0.0183
12.902,1.3348,5.0010,-0.0023,0.0318,-0.0183
12.922,1.3355,5.0010,-0.0027,0.0318,-0.0183
12.942,1.3361,5.0010,-0.0030,0.0308,-0.0177
12.962,1.3367,5.0010,-0.0034,0.0308,-0.0177
12.983,1.3373,5.0010,-0.0037,0.0308,-0.0177
13.002,1.3380,5.0010,-0.0041,0.0308,-0.0177
13.022,1.3386,5.0010,-0.0045,0.0308,-0.0177
13.042,1.3391,5.0010,-0.0047,0.0285,-0.0131
13.062,1.3397,5.0010,-0.0050,0.0285,-0.0131
13.082,1.3403,5.0010,-0.0052,0.0285,-0.0131
13.102,1.3408,5.0010,-0.0055,0.0285,-0.0131
13.122,1.3414,5.0010,-0.0058,0.0285,-0.0131
13.142,1.3420,5.0010,-0.0061,0.0292,-0.0167
13.162,1.3426,5.0010,-0.0064,0.0292,-0.0167
13.182,1.3432,5.0010,-0.0068,0.0292,-0.0167
13.202,1.3438,5.0010,-0.0071,0.0292,-0.0167
13.222,1.3443,5.0010,-0.0074,0.0292,-0.0167
13.242,1.3449,5.0010,-0.0074,0.0294,0.0023
13.262,1.3455,5.0010,-0.0073,0.0294,0.0023
13.282,1.3461,5.0010,-0.0073,0.0294,0.0023
13.302,1.3467,5.0010,-0.0073,0.0294,0.0023
13.323,1.3473,5.0010,-0.0072,0.0294,0.0023
13.342,1.3478,5.0010,-0.0073,0.0282,-0.0022
13.362,1.3484,5.0010,-0.0073,0.0282,-0.0022
13.382,1.3490,5.0010,-0.0073,0.0282,-0.0022
13.402,1.3495,5.0010,-0.0074,0.0282,-0.0022
13.422,1.3501,5.0010,-0.0074,0.0282,-0.0022
13.442,1.3507,5.0009,-0.0077,0.0287,-0.0147
13.462,1.3512,5.0009,-0.0080,0.0287,-0.0147
13.482,1.3518,5.0009,-0.0083,0.0287,-0.0147
13.503,1.3524,5.0009,-0.0086,0.0287,-0.0147
13.522,1.3530,5.0009,-0.0089,0.0287,-0.0147
13.542,1.3536,5.0009,-0.0094,0.0295,-0.0236
13.562,1.3541,5.0009,-0.0098,0.0295,-0.0236
13.582,1.3547,5.0009,-0.0103,0.0295,-0.0236
13.603,1.3553,5.0009,-0.0108,0.0295,-0.0236
13.622,1.3559,5.0009,-0.0113,0.0295,-0.0236
13.642,1.3565,5.0009,-0.0115,0.0300,-0.0122
13.662,1.3571,5.0009,-0.0118,0.0300,-0.0122
13.682,1.3577,5.0009,-0.0120,0.0300,-0.0122
13.702,1.3583,5.0009,-0.0122,0.0300,-0.0122
13.722,1.3589,5.0009,-0.0125,0.0300,-0.0122
13.742,1.3595,5.0009,-0.0126,0.0313,-0.0075
13.763,1.3602,5.0008,-0.0128,0.0313,-0.0075
13.782,1.3608,5.0008,-0.0129,0.0313,-0.0075
13.802,1.3614,5.0008,-0.0131,0.0313,-0.0075
13.822,1.3620,5.0008,-0.0132,0.0313,-0.0075
13.842,1.3627,5.0008,-0.0129,0.0311,0.0187
13.862,1.3633,5.0008,-0.0125,0.0311,0.0187
13.882,1.3639,5.0008,-0.0121,0.0311,0.0187
13.902,1.3645,5.0008,-0.0117,0.0311,0.0187
13.922,1.3652,5.0008,-0.0114,0.0311,0.0187
13.942,1.3658,5.0008,-0.0113,0.0315,0.0042
13.963,1.3664,5.0008,-0.0112,0.0315,0.0042
13.983,1.3671,5.0008,-0.0111,0.0315,0.0042
14.003,1.3677,5.0008,-0.0110,0.0315,0.0042
14.023,1.3683,5.0007,-0.0110,0.0315,0.0042
14.042,1.3689,5.0007,-0.0110,0.0310,-0.0015
14.062,1.3696,5.0007,-0.0110,0.0310,-0.0015
14.082,1.3702,5.0007,-0.0110,0.0310,-0.0015
14.102,1.3708,5.0007,-0.0111,0.0310,-0.0015
14.122,1.3714,5.0007,-0.0111,0.0310,-0.0015
14.142,1.3720,5.0007,-0.0112,0.0310,-0.0032
14.162,1.3727,5.0007,-0.0112,0.0310,-0.0032
14.182,1.3733,5.0007,-0.0113,0.0310,-0.0032
14.202,1.3739,5.0007,-0.0114,0.0310,-0.0032
14.222,1.3745,5.0007,-0.0114,0.0310,-0.0032
14.242,1.3751,5.0007,-0.0112,0.0304,0.0113
14.262,1.3757,5.0007,-0.0110,0.0304,0.0113
14.282,1.3763,5.0007,-0.0107,0.0304,0.0113
14.302,1.3769,5.0007,-0.0105,0.0304,0.0113
14.322,1.3776,5.0006,-0.0103,0.0304,0.0113
14.342,1.3782,5.0006,-0.0100,0.0301,0.0156
14.362,1.3788,5.0006,-0.0097,0.0301,0.0156
14.382,1.3794,5.0006,-0.0093,0.0301,0.0156
14.402,1.3800,5.0006,-0.0090,0.0301,0.0156
14.422,1.3806,5.0006,-0.0087,0.0301,0.0156
14.442,1.3812,5.0006,-0.0087,0.0301,0.0008
14.462,1.3818,5.0006,-0.0087,0.0301,0.0008
14.482,1.3824,5.0006,-0.0087,0.0301,0.0008
14.502,1.3830,5.0006,-0.0087,0.0301,0.0008
14.522,1.3836,5.0006,-0.0086,0.0301,0.0008
14.542,1.3841,5.0006,-0.0085,0.0288,0.0053
14.562,1.3847,5.0006,-0.0084,0.0288,0.0053
14.582,1.3853,5.0006,-0.0083,0.0288,0.0053
14.602,1.3859,5.0006,-0.0082,0.0288,0.0053
14.622,1.3865,5.0006,-0.0081,0.0288,0.0053
14.642,1.3870,5.0006,-0.0079,0.0279,0.0124
14.662,1.3876,5.0006,-0.0076,0.0279,0.0124
14.682,1.3881,5.0006,-0.0074,0.0279,0.0124
14.702,1.3887,5.0006,-0.0071,0.0279,0.0124
14.722,1.3892,5.0005,-0.0069,0.0279,0.0124
14.742,1.3898,5.0005,-0.0069,0.0278,-0.0030
14.762,1.3904,5.0005,-0.0070,0.0278,-0.0030
14.782,1.3909,5.0005,-0.0071,0.0278,-0.0030
14.802,1.3915,5.0005,-0.0071,0.0278,-0.0030
14.822,1.3920,5.0005,-0.0072,0.0278,-0.0030
14.842,1.3926,5.0005,-0.0072,0.0267,0.0011
14.862,1.3931,5.0005,-0.0071,0.0267,0.0011
14.882,1.3936,5.0005,-0.0071,0.0267,0.0011
14.902,1.3942,5.0005,-0.0071,0.0267,0.0011
14.922,1.3947,5.0005,-0.0071,0.0267,0.0011
14.942,1.3952,5.0005,-0.0071,0.0274,-0.0018
14.962,1.3958,5.0005,-0.0071,0.0274,-0.0018
14.982,1.3963,5.0005,-0.0072,0.0274,-0.0018
15.002,1.3969,5.0005,-0.0072,0.0274,-0.0018
15.022,1.3974,5.0005,-0.0073,0.0274,-0.0018
15.042,1.3980,5.0005,-0.0075,0.0281,-0.0144
15.062,1.3986,5.0005,-0.0078,0.0281,-0.0144
15.082,1.3991,5.0005,-0.0081,0.0281,-0.0144
15.102,1.3997,5.0005,-0.0084,0.0281,-0.0144
15.122,1.4002,5.0005,-0.0087,0.0281,-0.0144
15.142,1.4008,5.0005,-0.0090,0.0290,-0.0135
15.162,1.4014,5.0005,-0.0092,0.0290,-0.0135
15.182,1.4020,5.0005,-0.0095,0.0290,-0.0135
15.202,1.4026,5.0004,-0.0098,0.0290,-0.0135
15.222,1.4032,5.0004,-0.0100,0.0290,-0.0135
15.242,1.4037,5.0004,-0.0101,0.0291,-0.0051
15.262,1.4043,5.0004,-0.0102,0.0291,-0.0051
15.282,1.4049,5.0004,-0.0104,0.0291,-0.0051
15.302,1.4055,5.0004,-0.0105,0.0291,-0.0051
15.323,1.4061,5.0004,-0.0106,0.0291,-0.0051
15.342,1.4066,5.0004,-0.0107,0.0284,-0.0058
15.362,1.4072,5.0004,-0.0108,0.0284,-0.0058
15.382,1.4078,5.0004,-0.0109,0.0284,-0.0058
15.402,1.4083,5.0004,-0.0110,0.0284,-0.0058
15.423,1.4089,5.0004,-0.0111,0.0284,-0.0058
15.442,1.4095,5.0004,-0.0111,0.0295,0.0028
15.462,1.4101,5.0004,-0.0110,0.0295,0.0028
15.482,1.4107,5.0004,-0.0110,0.0295,0.0028
15.502,1.4113,5.0004,-0.0109,0.0295,0.0028
15.522,1.4118,5.0003,-0.0109,0.0295,0.0028
15.542,1.4125,5.0003,-0.0107,0.0302,0.0068
15.563,1.4131,5.0003,-0.0106,0.0302,0.0068
15.583,1.4137,5.0003,-0.0105,0.0302,0.0068
15.602,1.4143,5.0003,-0.0103,0.0302,0.0068
15.622,1.4149,5.0003,-0.0102,0.0302,0.0068
15.642,1.4155,5.0003,-0.0098,0.0303,0.0178
15.662,1.4161,5.0003,-0.0095,0.0303,0.0178
15.682,1.4167,5.0003,-0.0091,0.0303,0.0178
15.702,1.4173,5.0003,-0.0088,0.0303,0.0178
15.722,1.4179,5.0003,-0.0084,0.0303,0.0178
15.742,1.4185,5.0003,-0.0079,0.0286,0.0278
15.762,1.4190,5.0003,-0.0073,0.0286,0.0278
15.782,1.4196,5.0003,-0.0067,0.0286,0.0278
15.802,1.4202,5.0003,-0.0062,0.0286,0.0278
15.822,1.4208,5.0003,-0.0056,0.0286,0.0278
15.842,1.4213,5.0003,-0.0051,0.0281,0.0256
15.862,1.4219,5.0003,-0.0046,0.0281,0.0256
15.882,1.4224,5.0003,-0.0041,0.0281,0.0256
15.902,1.4230,5.0003,-0.0036,0.0281,0.0256
15.922,1.4236,5.0003,-0.0031,0.0281,0.0256
15.942,1.4242,5.0003,-0.0026,0.0318,0.0246
15.962,1.4248,5.0003,-0.0021,0.0318,0.0246
15.982,1.4255,5.0003,-0.0016,0.0318,0.0246
16.002,1.4261,5.0003,-0.0011,0.0318,0.0246
16.022,1.4267,5.0003,-0.0006,0.0318,0.0246
16.043,1.4274,5.0003,-0.0003,0.0316,0.0142
16.063,1.4280,5.0003,-0.0000,0.0316,0.0142
16.083,1.4286,5.0003,0.0002,0.0316,0.0142
16.102,1.4293,5.0003,0.0005,0.0316,0.0142
16.122,1.4299,5.0003,0.0008,0.0316,0.0142
16.142,1.4305,5.0003,0.0013,0.0298,0.0239
16.162,1.4311,5.0003,0.0018,0.0298,0.0239
16.182,1.4317,5.0003,0.0022,0.0298,0.0239
16.202,1.4323,5.0003,0.0027,0.0298,0.0239
16.222,1.4329,5.0003,0.0032,0.0298,0.0239
16.242,1.4334,5.0003,0.0036,0.0268,0.0224
16.262,1.4340,5.0003,0.0041,0.0268,0.0224
16.282,1.4345,5.0003,0.0045,0.0268,0.0224
16.302,1.4350,5.0003,0.0050,0.0268,0.0224
16.322,1.4356,5.0003,0.0054,0.0268,0.0224
16.342,1.4361,5.0003,0.0060,0.0280,0.0303
16.362,1.4367,5.0003,0.0067,0.0280,0.0303
16.382,1.4372,5.0003,0.0073,0.0280,0.0303
16.402,1.4378,5.0003,0.0079,0.0280,0.0303
16.423,1.4384,5.0003,0.0085,0.0280,0.0303
16.442,1.4389,5.0003,0.0092,0.0289,0.0341
16.462,1.4395,5.0003,0.0098,0.0289,0.0341
16.482,1.4401,5.0003,0.0105,0.0289,0.0341
16.502,1.4407,5.0003,0.0112,0.0289,0.0341
16.522,1.4413,5.0003,0.0119,0.0289,0.0341
16.542,1.4418,5.0003,0.0124,0.0263,0.0252
16.562,1.4423,5.0003,0.0129,0.0263,0.0252
16.582,1.4428,5.0003,0.0134,0.0263,0.0252
16.602,1.4434,5.0003,0.0139,0.0263,0.0252
16.623,1.4439,5.0004,0.0144,0.0263,0.0252
16.642,1.4444,5.0004,0.0145,0.0264,0.0052
16.662,1.4449,5.0004,0.0146,0.0264,0.0052
16.682,1.4455,5.0004,0.0147,0.0264,0.0052
16.702,1.4460,5.0004,0.0148,0.0264,0.0052
16.722,1.4465,5.0004,0.0149,0.0264,0.0052
16.742,1.4471,5.0004,0.0147,0.0270,-0.0134
16.762,1.4476,5.0004,0.0144,0.0270,-0.0134
16.782,1.4481,5.0004,0.0141,0.0270,-0.0134
16.802,1.4487,5.0004,0.0138,0.0270,-0.0134
16.822,1.4492,5.0004,0.0136,0.0270,-0.0134
16.842,1.4498,5.0004,0.0132,0.0291,-0.0173
16.862,1.4504,5.0004,0.0129,0.0291,-0.0173
16.882,1.4510,5.0005,0.0125,0.0291,-0.0173
16.903,1.4516,5.0005,0.0122,0.0291,-0.0173
16.922,1.4521,5.0005,0.0118,0.0291,-0.0173
16.942,1.4527,5.0005,0.0115,0.0295,-0.0154
16.962,1.4533,5.0005,0.0112,0.0295,-0.0154
16.983,1.4539,5.0005,0.0109,0.0295,-0.0154
17.003,1.4545,5.0005,0.0106,0.0295,-0.0154
17.023,1.4551,5.0005,0.0103,0.0295,-0.0154
17.043,1.4557,5.0005,0.0101,0.0288,-0.0125
17.062,1.4562,5.0005,0.0098,0.0288,-0.0125
17.082,1.4568,5.0005,0.0096,0.0288,-0.0125
17.102,1.4574,5.0005,0.0093,0.0288,-0.0125
17.123,1.4580,5.0005,0.0091,0.0288,-0.0125
17.142,1.4585,5.0005,0.0088,0.0279,-0.0122
17.162,1.4591,5.0005,0.0086,0.0279,-0.0122
17.182,1.4596,5.0005,0.0083,0.0279,-0.0122
17.202,1.4602,5.0005,0.0081,0.0279,-0.0122
17.222,1.4608,5.0006,0.0078,0.0279,-0.0122
17.242,1.4613,5.0006,0.0072,0.0290,-0.0303
17.262,1.4619,5.0006,0.0066,0.0290,-0.0303
17.283,1.4625,5.0006,0.0060,0.0290,-0.0303
17.303,1.4631,5.0006,0.0054,0.0290,-0.0303
17.322,1.4637,5.0006,0.0048,0.0290,-0.0303
17.342,1.4643,5.0006,0.0045,0.0294,-0.0161
17.363,1.4648,5.0006,0.0042,0.0294,-0.0161
17.382,1.4654,5.0006,0.0038,0.0294,-0.0161
17.402,1.4660,5.0006,0.0035,0.0294,-0.0161
17.423,1.4666,5.0006,0.0032,0.0294,-0.0161
17.442,1.4672,5.0006,0.0027,0.0278,-0.0234
17.462,1.4677,5.0006,0.0023,0.0278,-0.0234
17.482,1.4683,5.0006,0.0018,0.0278,-0.0234
17.503,1.4688,5.0006,0.0013,0.0278,-0.0234
17.522,1.4694,5.0006,0.0009,0.0278,-0.0234
17.543,1.4700,5.0006,0.0006,0.0289,-0.0136
17.563,1.4705,5.0006,0.0003,0.0289,-0.0136
17.582,1.4711,5.0006,0.0001,0.0289,-0.0136
17.602,1.4717,5.0006,-0.0002,0.0289,-0.0136
17.622,1.4723,5.0006,-0.0005,0.0289,-0.0136
17.642,1.4729,5.0006,-0.0004,0.0297,0.0033
17.662,1.4735,5.0006,-0.0004,0.0297,0.0033
17.682,1.4741,5.0006,-0.0003,0.0297,0.0033
17.702,1.4747,5.0006,-0.0002,0.0297,0.0033
17.722,1.4752,5.0006,-0.0002,0.0297,0.0033
17.742,1.4758,5.0006,-0.0003,0.0297,-0.0081
17.762,1.4764,5.0006,-0.0005,0.0297,-0.0081
17.782,1.4770,5.0006,-0.0006,0.0297,-0.0081
17.802,1.4776,5.0006,-0.0008,0.0297,-0.0081
17.822,1.4782,5.0006,-0.0010,0.0297,-0.0081
17.842,1.4788,5.0006,-0.0008,0.0307,0.0070
17.862,1.4794,5.0006,-0.0007,0.0307,0.0070
17.882,1.4801,5.0006,-0.0005,0.0307,0.0070
17.903,1.4807,5.0006,-0.0004,0.0307,0.0070
17.923,1.4813,5.0006,-0.0003,0.0307,0.0070
17.942,1.4819,5.0006,-0.0002,0.0296,0.0012
17.963,1.4825,5.0006,-0.0002,0.0296,0.0012
17.982,1.4831,5.0006,-0.0002,0.0296,0.0012
18.002,1.4836,5.0006,-0.0002,0.0296,0.0012
18.022,1.4842,5.0006,-0.0001,0.0296,0.0012
18.042,1.4848,5.0006,-0.0001,0.0293,0.0039
18.062,1.4854,5.0006,0.0000,0.0293,0.0039
18.082,1.4860,5.0006,0.0001,0.0293,0.0039
18.102,1.4866,5.0006,0.0002,0.0293,0.0039
18.122,1.4872,5.0006,0.0003,0.0293,0.0039
18.142,1.4878,5.0006,0.0004,0.0306,0.0094
18.162,1.4884,5.0006,0.0006,0.0306,0.0094
18.182,1.4890,5.0006,0.0008,0.0306,0.0094
18.202,1.4896,5.0006,0.0010,0.0306,0.0094
18.223,1.4902,5.0006,0.0012,0.0306,0.0094
18.242,1.4908,5.0006,0.0014,0.0308,0.0109
18.263,1.4915,5.0006,0.0016,0.0308,0.0109
18.282,1.4921,5.0006,0.0018,0.0308,0.0109
18.303,1.4927,5.0006,0.0021,0.0308,0.0109
18.322,1.4933,5.0006,0.0023,0.0308,0.0109
18.343,1.4933,5.0006,0.0023,0.0000,0.0000
18.362,1.4933,5.0006,0.0023,0.0000,0.0000
18.382,1.4933,5.0006,0.0023,0.0000,0.0000
18.403,1.4933,5.0006,0.0023,0.0000,0.0000
18.423,1.4933,5.0006,0.0023,0.0000,0.0000
18.442,1.4933,5.0006,0.0023,0.0000,0.0000
