world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,min_dyn_clear,min_dyn_clear_any,rms_dv,vmax,note
blocked,5,comppi_iid_ess10,False,False,9.96,7.205,0.4,1.1,,,0.0037,0.05,RESULT: FAILURE (status=6)
blocked,5,comppi_iid_ess20,False,False,9.96,7.258,0.34,1.1,,,0.0034,0.041,RESULT: FAILURE (status=6)
blocked,5,comppi_iid_cnorm,False,False,35.08,2.419,5.39,0.2,,,0.0168,0.394,RESULT: FAILURE (status=6)
blocked,6,comppi_iid_ess05,False,False,19.36,6.666,0.93,1.1,,,0.0045,0.072,RESULT: FAILURE (status=6)
blocked,6,comppi_iid_ess10,False,False,9.96,7.206,0.39,1.1,,,0.0043,0.052,RESULT: FAILURE (status=6)
blocked,6,comppi_iid_ess20,False,False,9.96,7.239,0.36,1.1,,,0.0034,0.043,RESULT: FAILURE (status=6)
blocked,6,comppi_iid_cnorm,False,False,26.86,3.042,4.57,0.2,,,0.015,0.343,RESULT: FAILURE (status=6)
blocked,7,comppi_iid_ess05,False,False,19.76,6.174,1.43,0.25,,,0.0136,0.294,RESULT: FAILURE (status=6)
blocked,7,comppi_iid_ess10,False,False,21.76,6.176,1.45,0.25,,,0.0138,0.312,RESULT: FAILURE (status=6)
blocked,7,comppi_iid_ess20,False,False,19.66,6.161,1.46,0.25,,,0.0102,0.334,RESULT: FAILURE (status=6)
blocked,7,comppi_iid_cnorm,False,False,14.36,6.133,1.51,0.2,,,0.0113,0.368,RESULT: FAILURE (status=6)
blocked,8,comppi_iid_ess05,False,False,9.96,7.137,0.46,1.1,,,0.0053,0.07,RESULT: FAILURE (status=6)
blocked,8,comppi_iid_ess10,False,False,9.96,7.228,0.37,1.1,,,0.0038,0.05,RESULT: FAILURE (status=6)
blocked,8,comppi_iid_ess20,False,False,9.96,7.241,0.36,1.1,,,0.0034,0.042,RESULT: FAILURE (status=6)
blocked,8,comppi_iid_cnorm,False,False,28.26,3.081,4.58,0.2,,,0.0143,0.399,RESULT: FAILURE (status=6)
blocked,9,comppi_iid_ess05,False,False,20.06,6.597,1.0,1.1,,,0.0051,0.074,RESULT: FAILURE (status=6)
blocked,9,comppi_iid_ess10,False,False,9.96,7.208,0.39,1.1,,,0.0039,0.051,RESULT: FAILURE (status=6)
blocked,9,comppi_iid_ess20,False,False,9.96,7.253,0.35,1.1,,,0.0036,0.043,RESULT: FAILURE (status=6)
blocked,9,comppi_iid_cnorm,False,False,23.26,4.631,2.98,0.2,,,0.0144,0.4,RESULT: FAILURE (status=6)
blocked,10,comppi_iid_ess05,False,False,20.36,6.168,1.45,0.25,,,0.0145,0.343,RESULT: FAILURE (status=6)
blocked,10,comppi_iid_ess10,False,False,21.96,6.184,1.42,0.25,,,0.0139,0.311,RESULT: FAILURE (status=6)
blocked,10,comppi_iid_ess20,False,False,21.36,6.156,1.49,0.25,,,0.0118,0.294,RESULT: FAILURE (status=6)
blocked,10,comppi_iid_cnorm,False,False,14.96,6.142,1.51,0.2,,,0.0136,0.359,RESULT: FAILURE (status=6)
blocked,11,comppi_iid_ess05,False,False,9.96,7.13,0.47,1.1,,,0.005,0.072,RESULT: FAILURE (status=6)
blocked,11,comppi_iid_ess10,False,False,9.96,7.202,0.4,1.1,,,0.004,0.048,RESULT: FAILURE (status=6)
