t,t_abs,bx,by,moving
0.231,1788738301.624,5.410,3.500,0
0.431,1788738301.824,5.410,3.500,0
0.631,1788738302.024,5.410,3.500,0
0.831,1788738302.224,5.410,3.500,0
1.031,1788738302.424,5.410,3.500,0
1.233,1788738302.625,5.410,3.500,0
1.433,1788738302.826,5.410,3.500,0
1.631,1788738303.024,5.410,3.500,0
1.831,1788738303.224,5.410,3.500,0
2.031,1788738303.424,5.410,3.500,0
2.231,1788738303.624,5.410,3.500,0
2.431,1788738303.824,5.410,3.500,0
2.631,1788738304.024,5.410,3.500,0
2.831,1788738304.224,5.410,3.500,0
3.031,1788738304.424,5.410,3.500,0
3.231,1788738304.624,5.410,3.500,0
3.431,1788738304.824,5.410,3.500,0
3.633,1788738305.025,5.410,3.500,0
3.832,1788738305.224,5.410,3.500,0
4.033,1788738305.425,5.410,3.500,0
4.232,1788738305.624,5.410,3.500,0
4.432,1788738305.824,5.410,3.500,0
4.631,1788738306.024,5.410,3.500,0
4.831,1788738306.224,5.410,3.500,0
5.031,1788738306.424,5.410,3.500,0
5.231,1788738306.624,5.410,3.500,0
5.431,1788738306.824,5.410,3.500,0
5.631,1788738307.024,5.410,3.500,0
5.831,1788738307.224,5.410,3.500,0
6.031,1788738307.424,5.410,3.500,0
6.231,1788738307.624,5.410,3.500,0
6.431,1788738307.824,5.410,3.500,0
6.631,1788738308.024,5.410,3.500,0
6.831,1788738308.224,5.410,3.500,0
7.031,1788738308.424,5.410,3.500,0
7.231,1788738308.624,5.410,3.500,0
7.431,1788738308.824,5.410,3.500,0
7.631,1788738309.024,5.410,3.500,0
7.831,1788738309.224,5.410,3.500,0
8.031,1788738309.424,5.410,3.500,0
8.232,1788738309.624,5.410,3.500,0
8.431,1788738309.824,5.410,3.500,0
8.631,1788738310.024,5.410,3.500,0
8.831,1788738310.224,5.410,3.500,0
9.031,1788738310.424,5.410,3.500,0
9.231,1788738310.624,5.410,3.500,0
9.431,1788738310.824,5.410,3.500,0
9.631,1788738311.024,5.410,3.500,0
9.831,1788738311.224,5.410,3.500,0
10.031,1788738311.424,5.410,3.500,0
10.231,1788738311.624,5.410,3.500,0
10.431,1788738311.824,5.410,3.500,0
10.631,1788738312.024,5.410,3.500,0
10.831,1788738312.224,5.410,3.500,0
11.031,1788738312.424,5.410,3.500,0
11.231,1788738312.624,5.410,3.500,0
11.431,1788738312.824,5.410,3.500,0
11.631,1788738313.024,5.410,3.500,0
11.831,1788738313.224,5.410,3.500,0
12.031,1788738313.424,5.410,3.500,0
12.231,1788738313.624,5.410,3.500,0
12.431,1788738313.824,5.410,3.500,0
12.631,1788738314.024,5.410,3.500,0
12.831,1788738314.224,5.410,3.500,0
13.031,1788738314.424,5.410,3.500,0
13.231,1788738314.624,5.410,3.500,0
13.431,1788738314.824,5.410,3.500,0
13.631,1788738315.024,5.410,3.500,0
13.831,1788738315.224,5.410,3.500,0
14.031,1788738315.424,5.410,3.500,0
14.231,1788738315.624,5.410,3.500,0
14.433,1788738315.825,5.410,3.500,0
14.631,1788738316.024,5.410,3.500,0
14.831,1788738316.224,5.410,3.500,0
15.031,1788738316.424,5.410,3.500,0
15.231,1788738316.624,5.410,3.500,0
15.431,1788738316.824,5.410,3.500,0
15.633,1788738317.025,5.410,3.569,1
15.833,1788738317.225,5.410,3.639,1
16.031,1788738317.424,5.410,3.708,1
16.231,1788738317.624,5.410,3.778,1
16.431,1788738317.824,5.410,3.847,1
16.631,1788738318.024,5.410,3.916,1
16.831,1788738318.224,5.410,3.986,1
17.031,1788738318.424,5.410,4.055,1
17.231,1788738318.624,5.410,4.125,1
17.431,1788738318.824,5.410,4.194,1
17.631,1788738319.024,5.410,4.263,1
17.831,1788738319.224,5.410,4.333,1
18.031,1788738319.424,5.410,4.402,1
18.231,1788738319.624,5.410,4.472,1
18.432,1788738319.824,5.410,4.541,1
18.631,1788738320.024,5.410,4.610,1
18.831,1788738320.224,5.410,4.680,1
