t,t_abs,bx,by,moving
0.232,1788739534.988,5.083,3.500,0
0.432,1788739535.187,5.083,3.500,0
0.631,1788739535.387,5.083,3.500,0
0.832,1788739535.587,5.083,3.500,0
1.032,1788739535.787,5.083,3.500,0
1.232,1788739535.987,5.083,3.500,0
1.432,1788739536.187,5.083,3.500,0
1.632,1788739536.387,5.083,3.500,0
1.832,1788739536.587,5.083,3.500,0
2.032,1788739536.788,5.083,3.500,0
2.232,1788739536.987,5.083,3.500,0
2.432,1788739537.188,5.083,3.500,0
2.632,1788739537.387,5.083,3.500,0
2.832,1788739537.587,5.083,3.500,0
3.032,1788739537.787,5.083,3.500,0
3.232,1788739537.987,5.083,3.500,0
3.432,1788739538.187,5.083,3.500,0
3.632,1788739538.387,5.083,3.500,0
3.832,1788739538.587,5.083,3.500,0
4.032,1788739538.788,5.083,3.500,0
4.232,1788739538.987,5.083,3.500,0
4.432,1788739539.187,5.083,3.500,0
4.632,1788739539.387,5.083,3.500,0
4.832,1788739539.587,5.083,3.500,0
5.032,1788739539.787,5.083,3.500,0
5.231,1788739539.987,5.083,3.500,0
5.432,1788739540.187,5.083,3.500,0
5.632,1788739540.387,5.083,3.500,0
5.832,1788739540.587,5.083,3.500,0
6.032,1788739540.787,5.083,3.500,0
6.232,1788739540.987,5.083,3.500,0
6.432,1788739541.187,5.083,3.500,0
6.632,1788739541.387,5.083,3.500,0
6.832,1788739541.587,5.083,3.500,0
7.032,1788739541.787,5.083,3.500,0
7.231,1788739541.987,5.083,3.500,0
7.432,1788739542.187,5.083,3.500,0
7.632,1788739542.387,5.083,3.500,0
7.832,1788739542.587,5.083,3.500,0
8.032,1788739542.787,5.083,3.500,0
8.232,1788739542.987,5.083,3.500,0
8.432,1788739543.187,5.083,3.500,0
8.632,1788739543.387,5.083,3.500,0
8.832,1788739543.587,5.083,3.500,0
9.032,1788739543.788,5.083,3.500,0
9.232,1788739543.987,5.083,3.500,0
9.432,1788739544.187,5.083,3.500,0
9.632,1788739544.387,5.083,3.500,0
9.832,1788739544.587,5.083,3.500,0
10.032,1788739544.787,5.083,3.500,0
10.232,1788739544.987,5.083,3.500,0
10.432,1788739545.187,5.083,3.500,0
10.632,1788739545.387,5.083,3.500,0
10.832,1788739545.587,5.083,3.500,0
11.032,1788739545.787,5.083,3.500,0
11.232,1788739545.987,5.083,3.500,0
11.432,1788739546.187,5.083,3.500,0
11.632,1788739546.388,5.083,3.500,0
11.833,1788739546.589,5.083,3.500,0
12.032,1788739546.787,5.083,3.500,0
12.232,1788739546.987,5.083,3.500,0
12.432,1788739547.187,5.083,3.500,0
12.632,1788739547.387,5.083,3.500,0
12.832,1788739547.587,5.083,3.500,0
13.032,1788739547.787,5.083,3.500,0
13.232,1788739547.988,5.083,3.500,0
13.431,1788739548.187,5.083,3.500,0
13.632,1788739548.387,5.083,3.500,0
13.832,1788739548.587,5.083,3.500,0
14.032,1788739548.787,5.083,3.500,0
14.232,1788739548.987,5.083,3.500,0
14.432,1788739549.187,5.083,3.500,0
14.632,1788739549.387,5.083,3.500,0
14.832,1788739549.587,5.083,3.563,1
15.032,1788739549.787,5.083,3.625,1
15.232,1788739549.987,5.083,3.688,1
15.432,1788739550.187,5.083,3.750,1
15.632,1788739550.387,5.083,3.813,1
15.832,1788739550.588,5.083,3.876,1
16.032,1788739550.788,5.083,3.938,1
16.232,1788739550.987,5.083,4.001,1
16.432,1788739551.187,5.083,4.063,1
16.632,1788739551.387,5.083,4.126,1
16.832,1788739551.587,5.083,4.189,1
17.032,1788739551.787,5.083,4.251,1
17.232,1788739551.988,5.083,4.314,1
17.432,1788739552.187,5.083,4.376,1
17.632,1788739552.387,5.083,4.439,1
