t,t_abs,bx,by,moving
0.232,1788738882.561,4.961,3.500,0
0.431,1788738882.760,4.961,3.500,0
0.631,1788738882.960,4.961,3.500,0
0.831,1788738883.160,4.961,3.500,0
1.031,1788738883.360,4.961,3.500,0
1.231,1788738883.560,4.961,3.500,0
1.431,1788738883.760,4.961,3.500,0
1.631,1788738883.960,4.961,3.500,0
1.831,1788738884.160,4.961,3.500,0
2.031,1788738884.360,4.961,3.500,0
2.231,1788738884.560,4.961,3.500,0
2.431,1788738884.760,4.961,3.500,0
2.631,1788738884.960,4.961,3.500,0
2.831,1788738885.160,4.961,3.500,0
3.031,1788738885.360,4.961,3.500,0
3.231,1788738885.560,4.961,3.500,0
3.431,1788738885.760,4.961,3.500,0
3.631,1788738885.960,4.961,3.500,0
3.831,1788738886.160,4.961,3.500,0
4.031,1788738886.360,4.961,3.500,0
4.231,1788738886.560,4.961,3.500,0
4.432,1788738886.761,4.961,3.500,0
4.631,1788738886.960,4.961,3.500,0
4.831,1788738887.160,4.961,3.500,0
5.031,1788738887.360,4.961,3.500,0
5.231,1788738887.560,4.961,3.500,0
5.431,1788738887.760,4.961,3.500,0
5.631,1788738887.960,4.961,3.500,0
5.831,1788738888.160,4.961,3.500,0
6.031,1788738888.360,4.961,3.500,0
6.231,1788738888.560,4.961,3.500,0
6.433,1788738888.762,4.961,3.500,0
6.631,1788738888.960,4.961,3.500,0
6.831,1788738889.160,4.961,3.500,0
7.031,1788738889.360,4.961,3.500,0
7.231,1788738889.560,4.961,3.500,0
7.431,1788738889.760,4.961,3.500,0
7.631,1788738889.960,4.961,3.500,0
7.831,1788738890.160,4.961,3.500,0
8.031,1788738890.360,4.961,3.500,0
8.231,1788738890.560,4.961,3.500,0
8.431,1788738890.760,4.961,3.500,0
8.631,1788738890.960,4.961,3.500,0
8.831,1788738891.160,4.961,3.500,0
9.031,1788738891.360,4.961,3.500,0
9.231,1788738891.560,4.961,3.500,0
9.431,1788738891.760,4.961,3.500,0
9.631,1788738891.960,4.961,3.500,0
9.831,1788738892.160,4.961,3.500,0
10.031,1788738892.360,4.961,3.500,0
10.231,1788738892.560,4.961,3.500,0
10.431,1788738892.760,4.961,3.500,0
10.631,1788738892.960,4.961,3.500,0
10.831,1788738893.160,4.961,3.500,0
11.031,1788738893.360,4.961,3.500,0
11.231,1788738893.560,4.961,3.500,0
11.431,1788738893.760,4.961,3.500,0
11.631,1788738893.960,4.961,3.500,0
11.831,1788738894.160,4.961,3.500,0
12.031,1788738894.360,4.961,3.500,0
12.233,1788738894.562,4.961,3.500,0
12.433,1788738894.762,4.961,3.500,0
12.633,1788738894.962,4.961,3.500,0
12.833,1788738895.162,4.961,3.500,0
13.031,1788738895.360,4.961,3.500,0
13.231,1788738895.560,4.961,3.500,0
13.432,1788738895.761,4.961,3.500,0
13.631,1788738895.960,4.961,3.500,0
13.832,1788738896.161,4.961,3.500,0
14.031,1788738896.360,4.961,3.500,0
14.231,1788738896.560,4.961,3.500,0
14.431,1788738896.760,4.961,3.558,1
14.631,1788738896.960,4.961,3.616,1
14.831,1788738897.160,4.961,3.673,1
15.031,1788738897.360,4.961,3.731,1
15.231,1788738897.560,4.961,3.789,1
15.431,1788738897.760,4.961,3.847,1
15.631,1788738897.960,4.961,3.905,1
15.831,1788738898.160,4.961,3.962,1
16.031,1788738898.360,4.961,4.020,1
16.231,1788738898.560,4.961,4.078,1
16.431,1788738898.760,4.961,4.136,1
16.631,1788738898.960,4.961,4.194,1
16.831,1788738899.160,4.961,4.251,1
17.031,1788738899.360,4.961,4.309,1
17.231,1788738899.560,4.961,4.367,1
17.431,1788738899.760,4.961,4.425,1
17.631,1788738899.960,4.961,4.483,1
17.831,1788738900.160,4.961,4.540,1
18.031,1788738900.360,4.961,4.598,1
18.231,1788738900.560,4.961,4.656,1
18.431,1788738900.760,4.961,4.714,1
18.631,1788738900.960,4.961,4.772,1
18.831,1788738901.160,4.961,4.829,1
19.031,1788738901.360,4.961,4.887,1
19.231,1788738901.560,4.961,4.945,1
19.431,1788738901.760,4.961,5.003,1
19.631,1788738901.960,4.961,5.061,1
19.831,1788738902.160,4.961,5.118,1
20.031,1788738902.360,4.961,5.176,1
20.231,1788738902.560,4.961,5.234,1
20.431,1788738902.760,4.961,5.292,1
20.631,1788738902.960,4.961,5.350,1
20.831,1788738903.160,4.961,5.407,1
21.031,1788738903.360,4.961,5.465,1
21.231,1788738903.560,4.961,5.523,1
21.431,1788738903.760,4.961,5.581,1
21.631,1788738903.960,4.961,5.639,1
21.831,1788738904.160,4.961,5.696,1
22.031,1788738904.360,4.961,5.754,1
22.231,1788738904.560,4.961,5.812,1
22.431,1788738904.760,4.961,5.870,1
22.631,1788738904.960,4.961,5.928,1
22.831,1788738905.160,4.961,5.985,1
23.031,1788738905.360,4.961,6.043,1
23.231,1788738905.560,4.961,6.101,1
23.431,1788738905.760,4.961,6.159,1
23.631,1788738905.960,4.961,6.217,1
23.831,1788738906.160,4.961,6.274,1
24.031,1788738906.360,4.961,6.332,1
24.231,1788738906.560,4.961,6.390,1
24.431,1788738906.760,4.961,6.448,1
24.631,1788738906.960,4.961,6.506,0
24.831,1788738907.160,4.961,6.506,0
25.031,1788738907.360,4.961,6.506,0
25.231,1788738907.560,4.961,6.506,0
25.431,1788738907.760,4.961,6.506,0
25.631,1788738907.960,4.961,6.506,0
25.831,1788738908.160,4.961,6.506,0
26.031,1788738908.360,4.961,6.506,0
26.231,1788738908.560,4.961,6.506,0
26.431,1788738908.760,4.961,6.506,0
26.632,1788738908.961,4.961,6.506,0
26.831,1788738909.160,4.961,6.506,0
27.031,1788738909.360,4.961,6.506,0
27.232,1788738909.561,4.961,6.506,0
27.432,1788738909.761,4.961,6.506,0
27.631,1788738909.960,4.961,6.506,0
27.831,1788738910.160,4.961,6.506,0
28.031,1788738910.360,4.961,6.506,0
28.231,1788738910.560,4.961,6.506,0
28.431,1788738910.760,4.961,6.506,0
28.631,1788738910.960,4.961,6.506,0
28.831,1788738911.160,4.961,6.506,0
29.031,1788738911.360,4.961,6.506,0
29.231,1788738911.560,4.961,6.506,0
29.432,1788738911.761,4.961,6.506,0
29.631,1788738911.960,4.961,6.506,0
29.831,1788738912.160,4.961,6.506,0
30.031,1788738912.360,4.961,6.506,0
30.231,1788738912.560,4.961,6.506,0
30.431,1788738912.760,4.961,6.506,0
30.631,1788738912.960,4.961,6.506,0
30.831,1788738913.160,4.961,6.506,0
31.031,1788738913.360,4.961,6.506,0
31.231,1788738913.560,4.961,6.506,0
31.431,1788738913.760,4.961,6.506,0
31.631,1788738913.960,4.961,6.506,0
31.831,1788738914.160,4.961,6.506,0
32.031,1788738914.360,4.961,6.506,0
32.231,1788738914.560,4.961,6.506,0
32.431,1788738914.760,4.961,6.506,0
32.631,1788738914.960,4.961,6.506,0
32.831,1788738915.160,4.961,6.506,0
33.031,1788738915.360,4.961,6.506,0
