t,t_abs,bx,by,moving
0.232,1788739473.696,5.587,6.500,0
0.432,1788739473.896,5.587,6.500,0
0.632,1788739474.096,5.587,6.500,0
0.832,1788739474.296,5.587,6.500,0
1.031,1788739474.496,5.587,6.500,0
1.231,1788739474.696,5.587,6.500,0
1.432,1788739474.896,5.587,6.500,0
1.631,1788739475.096,5.587,6.500,0
1.831,1788739475.296,5.587,6.500,0
2.031,1788739475.496,5.587,6.500,0
2.231,1788739475.696,5.587,6.500,0
2.432,1788739475.896,5.587,6.500,0
2.631,1788739476.096,5.587,6.500,0
2.831,1788739476.296,5.587,6.500,0
3.031,1788739476.496,5.587,6.500,0
3.231,1788739476.696,5.587,6.500,0
3.432,1788739476.896,5.587,6.500,0
3.631,1788739477.096,5.587,6.500,0
3.832,1788739477.296,5.587,6.500,0
4.032,1788739477.496,5.587,6.500,0
4.231,1788739477.696,5.587,6.500,0
4.431,1788739477.896,5.587,6.500,0
4.631,1788739478.096,5.587,6.500,0
4.831,1788739478.296,5.587,6.500,0
5.031,1788739478.496,5.587,6.500,0
5.231,1788739478.696,5.587,6.500,0
5.431,1788739478.896,5.587,6.500,0
5.631,1788739479.096,5.587,6.500,0
5.832,1788739479.296,5.587,6.500,0
6.031,1788739479.496,5.587,6.500,0
6.232,1788739479.696,5.587,6.500,0
6.432,1788739479.896,5.587,6.500,0
6.632,1788739480.096,5.587,6.500,0
6.831,1788739480.296,5.587,6.500,0
7.031,1788739480.496,5.587,6.500,0
7.231,1788739480.696,5.587,6.500,0
7.431,1788739480.896,5.587,6.500,0
7.631,1788739481.096,5.587,6.500,0
7.832,1788739481.296,5.587,6.500,0
8.032,1788739481.496,5.587,6.500,0
8.232,1788739481.696,5.587,6.500,0
8.431,1788739481.896,5.587,6.500,0
8.631,1788739482.096,5.587,6.500,0
8.832,1788739482.296,5.587,6.500,0
9.032,1788739482.496,5.587,6.500,0
9.232,1788739482.696,5.587,6.500,0
9.432,1788739482.896,5.587,6.500,0
9.631,1788739483.096,5.587,6.500,0
9.832,1788739483.296,5.587,6.500,0
10.032,1788739483.496,5.587,6.500,0
10.231,1788739483.696,5.587,6.500,0
10.432,1788739483.896,5.587,6.500,0
10.631,1788739484.096,5.587,6.500,0
10.832,1788739484.296,5.587,6.500,0
11.032,1788739484.496,5.587,6.500,0
11.232,1788739484.696,5.587,6.500,0
11.432,1788739484.896,5.587,6.500,0
11.631,1788739485.096,5.587,6.500,0
11.832,1788739485.296,5.587,6.500,0
12.032,1788739485.496,5.587,6.500,0
12.232,1788739485.696,5.587,6.500,0
12.432,1788739485.896,5.587,6.500,0
12.631,1788739486.096,5.587,6.500,0
12.832,1788739486.296,5.587,6.500,0
13.031,1788739486.496,5.587,6.500,0
13.232,1788739486.696,5.587,6.500,0
13.432,1788739486.896,5.587,6.500,0
13.631,1788739487.096,5.587,6.500,0
13.831,1788739487.296,5.587,6.500,0
14.032,1788739487.496,5.587,6.500,0
14.232,1788739487.696,5.587,6.439,1
14.432,1788739487.896,5.587,6.379,1
14.632,1788739488.096,5.587,6.318,1
14.831,1788739488.296,5.587,6.258,1
15.031,1788739488.496,5.587,6.197,1
15.231,1788739488.696,5.587,6.136,1
15.431,1788739488.896,5.587,6.076,1
15.632,1788739489.096,5.587,6.015,1
15.831,1788739489.296,5.587,5.955,1
16.031,1788739489.496,5.587,5.894,1
16.232,1788739489.696,5.587,5.833,1
16.431,1788739489.896,5.587,5.773,1
16.631,1788739490.096,5.587,5.712,1
16.831,1788739490.296,5.587,5.652,1
17.031,1788739490.496,5.587,5.591,1
17.232,1788739490.696,5.587,5.530,1
17.431,1788739490.896,5.587,5.470,1
17.631,1788739491.096,5.587,5.409,1
17.831,1788739491.296,5.587,5.349,1
18.032,1788739491.496,5.587,5.288,1
18.232,1788739491.696,5.587,5.227,1
18.431,1788739491.896,5.587,5.167,1
18.631,1788739492.096,5.587,5.106,1
18.832,1788739492.296,5.587,5.046,1
19.032,1788739492.496,5.587,4.985,1
19.231,1788739492.696,5.587,4.924,1
19.431,1788739492.896,5.587,4.864,1
19.631,1788739493.096,5.587,4.803,1
19.831,1788739493.296,5.587,4.743,1
20.032,1788739493.496,5.587,4.682,1
20.232,1788739493.696,5.587,4.621,1
20.432,1788739493.896,5.587,4.561,1
20.631,1788739494.096,5.587,4.500,1
20.831,1788739494.296,5.587,4.440,1
21.031,1788739494.496,5.587,4.379,1
21.231,1788739494.696,5.587,4.318,1
21.432,1788739494.896,5.587,4.258,1
21.632,1788739495.096,5.587,4.197,1
21.832,1788739495.296,5.587,4.137,1
22.031,1788739495.496,5.587,4.076,1
22.231,1788739495.696,5.587,4.015,1
22.431,1788739495.896,5.587,3.955,1
22.632,1788739496.096,5.587,3.894,1
22.832,1788739496.296,5.587,3.834,1
23.032,1788739496.496,5.587,3.773,1
23.231,1788739496.696,5.587,3.712,1
23.432,1788739496.896,5.587,3.652,1
23.632,1788739497.096,5.587,3.591,1
23.831,1788739497.296,5.587,3.531,1
24.031,1788739497.496,5.587,3.470,0
24.231,1788739497.696,5.587,3.470,0
24.432,1788739497.896,5.587,3.470,0
24.632,1788739498.096,5.587,3.470,0
24.832,1788739498.296,5.587,3.470,0
25.032,1788739498.496,5.587,3.470,0
25.231,1788739498.696,5.587,3.470,0
25.431,1788739498.896,5.587,3.470,0
25.632,1788739499.096,5.587,3.470,0
25.832,1788739499.296,5.587,3.470,0
26.031,1788739499.496,5.587,3.470,0
26.232,1788739499.696,5.587,3.470,0
26.431,1788739499.896,5.587,3.470,0
26.632,1788739500.096,5.587,3.470,0
26.831,1788739500.296,5.587,3.470,0
27.031,1788739500.496,5.587,3.470,0
27.231,1788739500.696,5.587,3.470,0
27.431,1788739500.896,5.587,3.470,0
27.632,1788739501.096,5.587,3.470,0
27.832,1788739501.296,5.587,3.470,0
28.032,1788739501.496,5.587,3.470,0
28.232,1788739501.696,5.587,3.470,0
28.432,1788739501.896,5.587,3.470,0
28.632,1788739502.096,5.587,3.470,0
28.831,1788739502.296,5.587,3.470,0
29.031,1788739502.496,5.587,3.470,0
29.231,1788739502.696,5.587,3.470,0
29.432,1788739502.896,5.587,3.470,0
29.632,1788739503.096,5.587,3.470,0
29.831,1788739503.296,5.587,3.470,0
30.031,1788739503.496,5.587,3.470,0
30.231,1788739503.696,5.587,3.470,0
30.431,1788739503.896,5.587,3.470,0
30.632,1788739504.096,5.587,3.470,0
30.831,1788739504.296,5.587,3.470,0
31.031,1788739504.496,5.587,3.470,0
31.231,1788739504.696,5.587,3.470,0
31.432,1788739504.896,5.587,3.470,0
31.631,1788739505.096,5.587,3.470,0
31.831,1788739505.296,5.587,3.470,0
32.031,1788739505.496,5.587,3.470,0
32.232,1788739505.696,5.587,3.470,0
32.432,1788739505.896,5.587,3.470,0
32.631,1788739506.096,5.587,3.470,0
32.831,1788739506.296,5.587,3.470,0
33.031,1788739506.496,5.587,3.470,0
33.231,1788739506.696,5.587,3.470,0
33.432,1788739506.896,5.587,3.470,0
33.631,1788739507.096,5.587,3.470,0
33.831,1788739507.296,5.587,3.470,0
34.031,1788739507.496,5.587,3.470,0
34.231,1788739507.696,5.587,3.470,0
34.431,1788739507.896,5.587,3.470,0
34.631,1788739508.096,5.587,3.470,0
34.831,1788739508.296,5.587,3.470,0
35.031,1788739508.496,5.587,3.470,0
35.231,1788739508.696,5.587,3.470,0
35.432,1788739508.896,5.587,3.470,0
35.632,1788739509.096,5.587,3.470,0
35.832,1788739509.296,5.587,3.470,0
36.032,1788739509.496,5.587,3.470,0
36.231,1788739509.696,5.587,3.470,0
36.431,1788739509.896,5.587,3.470,0
36.631,1788739510.096,5.587,3.470,0
36.832,1788739510.296,5.587,3.470,0
37.031,1788739510.496,5.587,3.470,0
37.231,1788739510.696,5.587,3.470,0
37.431,1788739510.896,5.587,3.470,0
37.632,1788739511.096,5.587,3.470,0
37.831,1788739511.296,5.587,3.470,0
38.031,1788739511.496,5.587,3.470,0
38.232,1788739511.696,5.587,3.470,0
38.432,1788739511.896,5.587,3.470,0
38.631,1788739512.096,5.587,3.470,0
38.831,1788739512.296,5.587,3.470,0
39.031,1788739512.496,5.587,3.470,0
39.231,1788739512.696,5.587,3.470,0
39.431,1788739512.896,5.587,3.470,0
39.632,1788739513.096,5.587,3.470,0
39.832,1788739513.296,5.587,3.470,0
40.031,1788739513.496,5.587,3.470,0
40.232,1788739513.696,5.587,3.470,0
40.432,1788739513.896,5.587,3.470,0
40.631,1788739514.096,5.587,3.470,0
40.831,1788739514.296,5.587,3.470,0
41.032,1788739514.496,5.587,3.470,0
41.231,1788739514.696,5.587,3.470,0
41.431,1788739514.896,5.587,3.470,0
41.631,1788739515.096,5.587,3.470,0
41.831,1788739515.296,5.587,3.470,0
42.031,1788739515.496,5.587,3.470,0
42.231,1788739515.696,5.587,3.470,0
42.432,1788739515.896,5.587,3.470,0
42.631,1788739516.096,5.587,3.470,0
42.832,1788739516.296,5.587,3.470,0
43.032,1788739516.496,5.587,3.470,0
43.232,1788739516.696,5.587,3.470,0
43.432,1788739516.896,5.587,3.470,0
43.631,1788739517.096,5.587,3.470,0
43.831,1788739517.296,5.587,3.470,0
44.031,1788739517.496,5.587,3.470,0
44.232,1788739517.696,5.587,3.470,0
44.432,1788739517.896,5.587,3.470,0
