t,t_abs,bx,by,moving
0.233,1788740352.743,4.965,6.500,0
0.434,1788740352.943,4.965,6.500,0
0.633,1788740353.143,4.965,6.500,0
0.833,1788740353.343,4.965,6.500,0
1.033,1788740353.543,4.965,6.500,0
1.233,1788740353.743,4.965,6.500,0
1.433,1788740353.943,4.965,6.500,0
1.633,1788740354.143,4.965,6.500,0
1.833,1788740354.343,4.965,6.500,0
2.033,1788740354.543,4.965,6.500,0
2.233,1788740354.743,4.965,6.500,0
2.433,1788740354.943,4.965,6.500,0
2.633,1788740355.143,4.965,6.500,0
2.833,1788740355.343,4.965,6.500,0
3.033,1788740355.543,4.965,6.500,0
3.233,1788740355.743,4.965,6.500,0
3.433,1788740355.943,4.965,6.500,0
3.633,1788740356.143,4.965,6.500,0
3.833,1788740356.343,4.965,6.500,0
4.033,1788740356.543,4.965,6.500,0
4.233,1788740356.743,4.965,6.500,0
4.434,1788740356.943,4.965,6.500,0
4.635,1788740357.144,4.965,6.500,0
4.833,1788740357.343,4.965,6.500,0
5.033,1788740357.543,4.965,6.500,0
5.233,1788740357.743,4.965,6.500,0
5.435,1788740357.944,4.965,6.500,0
5.635,1788740358.144,4.965,6.500,0
5.835,1788740358.344,4.965,6.500,0
6.034,1788740358.543,4.965,6.500,0
6.233,1788740358.743,4.965,6.500,0
6.433,1788740358.943,4.965,6.500,0
6.635,1788740359.145,4.965,6.500,0
6.835,1788740359.344,4.965,6.500,0
7.035,1788740359.544,4.965,6.500,0
7.235,1788740359.744,4.965,6.500,0
7.433,1788740359.943,4.965,6.500,0
7.635,1788740360.144,4.965,6.500,0
7.833,1788740360.343,4.965,6.500,0
8.035,1788740360.544,4.965,6.500,0
8.233,1788740360.743,4.965,6.500,0
8.433,1788740360.943,4.965,6.500,0
8.633,1788740361.143,4.965,6.500,0
8.833,1788740361.343,4.965,6.500,0
9.033,1788740361.543,4.965,6.500,0
9.233,1788740361.743,4.965,6.500,0
9.433,1788740361.943,4.965,6.500,0
9.633,1788740362.143,4.965,6.500,0
9.833,1788740362.343,4.965,6.500,0
10.033,1788740362.543,4.965,6.500,0
10.233,1788740362.743,4.965,6.500,0
10.433,1788740362.943,4.965,6.500,0
10.633,1788740363.143,4.965,6.500,0
10.833,1788740363.343,4.965,6.500,0
11.033,1788740363.543,4.965,6.500,0
11.233,1788740363.743,4.965,6.500,0
11.433,1788740363.943,4.965,6.500,0
11.634,1788740364.143,4.965,6.500,0
11.833,1788740364.343,4.965,6.500,0
12.033,1788740364.543,4.965,6.500,0
12.233,1788740364.743,4.965,6.500,0
12.433,1788740364.943,4.965,6.500,0
12.635,1788740365.144,4.965,6.500,0
12.834,1788740365.343,4.965,6.500,0
13.034,1788740365.543,4.965,6.500,0
13.234,1788740365.743,4.965,6.500,0
13.435,1788740365.944,4.965,6.500,0
13.634,1788740366.143,4.965,6.500,0
13.834,1788740366.343,4.965,6.500,0
14.033,1788740366.543,4.965,6.500,0
14.233,1788740366.743,4.965,6.500,0
14.433,1788740366.943,4.965,6.441,1
14.634,1788740367.143,4.965,6.382,1
14.833,1788740367.343,4.965,6.323,1
15.033,1788740367.543,4.965,6.264,1
15.233,1788740367.743,4.965,6.205,1
15.434,1788740367.943,4.965,6.146,1
15.635,1788740368.144,4.965,6.087,1
15.835,1788740368.344,4.965,6.028,1
16.034,1788740368.543,4.965,5.969,1
16.234,1788740368.743,4.965,5.910,1
16.434,1788740368.944,4.965,5.851,1
16.633,1788740369.143,4.965,5.792,1
16.833,1788740369.343,4.965,5.733,1
17.033,1788740369.543,4.965,5.674,1
17.233,1788740369.743,4.965,5.615,1
17.433,1788740369.943,4.965,5.556,1
17.635,1788740370.144,4.965,5.497,1
17.833,1788740370.343,4.965,5.438,1
18.034,1788740370.543,4.965,5.379,1
18.233,1788740370.743,4.965,5.320,1
18.433,1788740370.943,4.965,5.261,1
18.633,1788740371.143,4.965,5.202,1
18.833,1788740371.343,4.965,5.143,1
19.033,1788740371.543,4.965,5.084,1
19.233,1788740371.743,4.965,5.025,1
19.435,1788740371.944,4.965,4.966,1
19.634,1788740372.143,4.965,4.907,1
19.834,1788740372.344,4.965,4.848,1
20.034,1788740372.543,4.965,4.789,1
20.233,1788740372.743,4.965,4.730,1
20.434,1788740372.944,4.965,4.671,1
20.633,1788740373.143,4.965,4.612,1
20.833,1788740373.343,4.965,4.553,1
21.033,1788740373.543,4.965,4.494,1
21.233,1788740373.743,4.965,4.435,1
21.433,1788740373.943,4.965,4.376,1
21.633,1788740374.143,4.965,4.317,1
21.833,1788740374.343,4.965,4.258,1
22.034,1788740374.543,4.965,4.199,1
22.233,1788740374.743,4.965,4.140,1
22.433,1788740374.943,4.965,4.081,1
22.633,1788740375.143,4.965,4.022,1
22.835,1788740375.344,4.965,3.963,1
23.035,1788740375.544,4.965,3.904,1
23.234,1788740375.743,4.965,3.845,1
23.435,1788740375.944,4.965,3.786,1
23.634,1788740376.143,4.965,3.727,1
23.835,1788740376.344,4.965,3.668,1
24.034,1788740376.543,4.965,3.609,1
24.234,1788740376.743,4.965,3.550,1
24.433,1788740376.943,4.965,3.491,0
24.633,1788740377.143,4.965,3.491,0
24.833,1788740377.343,4.965,3.491,0
25.033,1788740377.543,4.965,3.491,0
25.233,1788740377.743,4.965,3.491,0
25.433,1788740377.943,4.965,3.491,0
25.633,1788740378.143,4.965,3.491,0
25.833,1788740378.343,4.965,3.491,0
26.035,1788740378.544,4.965,3.491,0
26.234,1788740378.743,4.965,3.491,0
26.434,1788740378.943,4.965,3.491,0
26.634,1788740379.143,4.965,3.491,0
26.833,1788740379.343,4.965,3.491,0
27.033,1788740379.543,4.965,3.491,0
27.235,1788740379.744,4.965,3.491,0
27.435,1788740379.944,4.965,3.491,0
27.634,1788740380.143,4.965,3.491,0
27.833,1788740380.343,4.965,3.491,0
28.033,1788740380.543,4.965,3.491,0
28.234,1788740380.743,4.965,3.491,0
28.435,1788740380.944,4.965,3.491,0
28.634,1788740381.143,4.965,3.491,0
28.833,1788740381.343,4.965,3.491,0
29.035,1788740381.544,4.965,3.491,0
29.234,1788740381.743,4.965,3.491,0
29.434,1788740381.943,4.965,3.491,0
29.635,1788740382.144,4.965,3.491,0
29.835,1788740382.344,4.965,3.491,0
30.034,1788740382.543,4.965,3.491,0
