t,t_abs,bx,by,moving
0.232,1788739452.764,5.587,6.500,0
0.431,1788739452.964,5.587,6.500,0
0.632,1788739453.164,5.587,6.500,0
0.831,1788739453.364,5.587,6.500,0
1.032,1788739453.564,5.587,6.500,0
1.231,1788739453.763,5.587,6.500,0
1.431,1788739453.964,5.587,6.500,0
1.631,1788739454.163,5.587,6.500,0
1.831,1788739454.363,5.587,6.500,0
2.032,1788739454.564,5.587,6.500,0
2.231,1788739454.763,5.587,6.500,0
2.431,1788739454.963,5.587,6.500,0
2.631,1788739455.164,5.587,6.500,0
2.831,1788739455.363,5.587,6.500,0
3.032,1788739455.564,5.587,6.500,0
3.231,1788739455.764,5.587,6.500,0
3.432,1788739455.964,5.587,6.500,0
3.631,1788739456.163,5.587,6.500,0
3.831,1788739456.364,5.587,6.500,0
4.033,1788739456.565,5.587,6.500,0
4.233,1788739456.765,5.587,6.500,0
4.431,1788739456.963,5.587,6.500,0
4.631,1788739457.164,5.587,6.500,0
4.831,1788739457.364,5.587,6.500,0
5.031,1788739457.563,5.587,6.500,0
5.231,1788739457.764,5.587,6.500,0
5.431,1788739457.963,5.587,6.500,0
5.631,1788739458.164,5.587,6.500,0
5.831,1788739458.364,5.587,6.500,0
6.031,1788739458.564,5.587,6.500,0
6.231,1788739458.763,5.587,6.500,0
6.431,1788739458.964,5.587,6.500,0
6.631,1788739459.163,5.587,6.500,0
6.832,1788739459.364,5.587,6.500,0
7.031,1788739459.564,5.587,6.500,0
7.231,1788739459.764,5.587,6.500,0
7.432,1788739459.964,5.587,6.500,0
7.631,1788739460.164,5.587,6.500,0
7.831,1788739460.364,5.587,6.500,0
8.032,1788739460.564,5.587,6.500,0
8.231,1788739460.763,5.587,6.500,0
8.431,1788739460.964,5.587,6.500,0
8.632,1788739461.164,5.587,6.500,0
8.831,1788739461.363,5.587,6.500,0
9.031,1788739461.563,5.587,6.500,0
9.232,1788739461.764,5.587,6.500,0
9.431,1788739461.964,5.587,6.500,0
9.632,1788739462.164,5.587,6.500,0
9.832,1788739462.364,5.587,6.500,0
10.031,1788739462.564,5.587,6.500,0
10.232,1788739462.764,5.587,6.500,0
10.431,1788739462.964,5.587,6.500,0
10.631,1788739463.163,5.587,6.500,0
10.832,1788739463.364,5.587,6.500,0
11.031,1788739463.563,5.587,6.500,0
11.232,1788739463.764,5.587,6.500,0
11.431,1788739463.964,5.587,6.500,0
11.632,1788739464.164,5.587,6.500,0
11.831,1788739464.363,5.587,6.500,0
12.032,1788739464.564,5.587,6.500,0
12.231,1788739464.763,5.587,6.500,0
12.431,1788739464.963,5.587,6.500,0
12.631,1788739465.163,5.587,6.500,0
12.832,1788739465.364,5.587,6.500,0
13.031,1788739465.564,5.587,6.500,0
13.231,1788739465.764,5.587,6.500,0
13.432,1788739465.964,5.587,6.500,0
13.632,1788739466.164,5.587,6.500,0
13.831,1788739466.364,5.587,6.500,0
14.031,1788739466.564,5.587,6.500,0
14.231,1788739466.764,5.587,6.500,0
14.431,1788739466.963,5.587,6.439,1
14.631,1788739467.164,5.587,6.379,1
14.831,1788739467.364,5.587,6.318,1
15.031,1788739467.564,5.587,6.258,1
15.231,1788739467.764,5.587,6.197,1
15.431,1788739467.964,5.587,6.136,1
15.631,1788739468.164,5.587,6.076,1
15.832,1788739468.364,5.587,6.015,1
16.032,1788739468.564,5.587,5.955,1
16.231,1788739468.764,5.587,5.894,1
16.431,1788739468.963,5.587,5.833,1
16.631,1788739469.163,5.587,5.773,1
16.831,1788739469.364,5.587,5.712,1
17.032,1788739469.564,5.587,5.652,1
17.231,1788739469.763,5.587,5.591,1
17.431,1788739469.963,5.587,5.530,1
17.631,1788739470.163,5.587,5.470,1
17.831,1788739470.364,5.587,5.409,1
18.032,1788739470.564,5.587,5.349,1
18.232,1788739470.764,5.587,5.288,1
18.431,1788739470.964,5.587,5.227,1
18.631,1788739471.164,5.587,5.167,1
