t,t_abs,bx,by,moving
0.232,1788738697.800,5.322,6.500,0
0.432,1788738698.000,5.322,6.500,0
0.632,1788738698.200,5.322,6.500,0
0.832,1788738698.400,5.322,6.500,0
1.032,1788738698.600,5.322,6.500,0
1.232,1788738698.799,5.322,6.500,0
1.432,1788738698.999,5.322,6.500,0
1.632,1788738699.200,5.322,6.500,0
1.832,1788738699.399,5.322,6.500,0
2.032,1788738699.600,5.322,6.500,0
2.232,1788738699.800,5.322,6.500,0
2.432,1788738700.000,5.322,6.500,0
2.632,1788738700.199,5.322,6.500,0
2.832,1788738700.400,5.322,6.500,0
3.032,1788738700.600,5.322,6.500,0
3.232,1788738700.800,5.322,6.500,0
3.432,1788738700.999,5.322,6.500,0
3.632,1788738701.200,5.322,6.500,0
3.832,1788738701.400,5.322,6.500,0
4.032,1788738701.600,5.322,6.500,0
4.232,1788738701.800,5.322,6.500,0
4.432,1788738702.000,5.322,6.500,0
4.632,1788738702.199,5.322,6.500,0
4.832,1788738702.399,5.322,6.500,0
5.032,1788738702.600,5.322,6.500,0
5.232,1788738702.800,5.322,6.500,0
5.432,1788738703.000,5.322,6.500,0
5.632,1788738703.200,5.322,6.500,0
5.832,1788738703.399,5.322,6.500,0
6.032,1788738703.600,5.322,6.500,0
6.232,1788738703.800,5.322,6.500,0
6.431,1788738703.999,5.322,6.500,0
6.632,1788738704.199,5.322,6.500,0
6.832,1788738704.399,5.322,6.500,0
7.032,1788738704.600,5.322,6.500,0
7.232,1788738704.799,5.322,6.500,0
7.431,1788738704.999,5.322,6.500,0
7.632,1788738705.200,5.322,6.500,0
7.832,1788738705.400,5.322,6.500,0
8.032,1788738705.600,5.322,6.500,0
8.232,1788738705.800,5.322,6.500,0
8.432,1788738706.000,5.322,6.500,0
8.632,1788738706.200,5.322,6.500,0
8.832,1788738706.400,5.322,6.500,0
9.032,1788738706.600,5.322,6.500,0
9.231,1788738706.799,5.322,6.500,0
9.432,1788738707.000,5.322,6.500,0
9.632,1788738707.200,5.322,6.500,0
9.832,1788738707.399,5.322,6.500,0
10.032,1788738707.600,5.322,6.500,0
10.232,1788738707.800,5.322,6.500,0
10.432,1788738708.000,5.322,6.500,0
10.632,1788738708.200,5.322,6.500,0
10.832,1788738708.400,5.322,6.500,0
11.032,1788738708.600,5.322,6.500,0
11.232,1788738708.800,5.322,6.500,0
11.432,1788738709.000,5.322,6.500,0
11.632,1788738709.200,5.322,6.500,0
11.832,1788738709.400,5.322,6.500,0
12.032,1788738709.600,5.322,6.500,0
12.232,1788738709.800,5.322,6.500,0
12.432,1788738709.999,5.322,6.500,0
12.632,1788738710.199,5.322,6.500,0
12.832,1788738710.400,5.322,6.500,0
13.032,1788738710.600,5.322,6.500,0
13.232,1788738710.799,5.322,6.500,0
13.432,1788738711.000,5.322,6.500,0
13.632,1788738711.200,5.322,6.500,0
13.832,1788738711.400,5.322,6.500,0
14.032,1788738711.600,5.322,6.500,0
14.232,1788738711.800,5.322,6.500,0
14.432,1788738711.999,5.322,6.440,1
14.632,1788738712.200,5.322,6.380,1
14.832,1788738712.399,5.322,6.320,1
15.032,1788738712.600,5.322,6.260,1
15.232,1788738712.800,5.322,6.200,1
15.432,1788738712.999,5.322,6.140,1
15.632,1788738713.200,5.322,6.080,1
15.832,1788738713.400,5.322,6.020,1
16.032,1788738713.600,5.322,5.960,1
16.232,1788738713.800,5.322,5.900,1
16.432,1788738714.000,5.322,5.840,1
16.632,1788738714.200,5.322,5.780,1
16.832,1788738714.400,5.322,5.720,1
17.032,1788738714.600,5.322,5.660,1
17.232,1788738714.800,5.322,5.600,1
17.432,1788738715.000,5.322,5.540,1
17.632,1788738715.199,5.322,5.480,1
17.832,1788738715.400,5.322,5.420,1
18.032,1788738715.600,5.322,5.360,1
18.232,1788738715.800,5.322,5.300,1
18.432,1788738715.999,5.322,5.240,1
18.632,1788738716.200,5.322,5.180,1
18.832,1788738716.400,5.322,5.120,1
19.032,1788738716.600,5.322,5.060,1
19.232,1788738716.800,5.322,5.000,1
19.432,1788738717.000,5.322,4.940,1
19.632,1788738717.199,5.322,4.880,1
19.832,1788738717.400,5.322,4.820,1
20.032,1788738717.600,5.322,4.760,1
20.232,1788738717.800,5.322,4.700,1
20.432,1788738718.000,5.322,4.640,1
20.632,1788738718.199,5.322,4.580,1
20.832,1788738718.400,5.322,4.520,1
21.032,1788738718.600,5.322,4.460,1
21.232,1788738718.800,5.322,4.400,1
21.432,1788738718.999,5.322,4.340,1
21.632,1788738719.200,5.322,4.280,1
21.832,1788738719.400,5.322,4.220,1
22.033,1788738719.601,5.322,4.160,1
22.232,1788738719.800,5.322,4.100,1
22.432,1788738719.999,5.322,4.040,1
22.632,1788738720.200,5.322,3.980,1
22.832,1788738720.400,5.322,3.920,1
23.032,1788738720.600,5.322,3.860,1
23.232,1788738720.800,5.322,3.800,1
23.432,1788738721.000,5.322,3.740,1
23.632,1788738721.200,5.322,3.680,1
23.832,1788738721.400,5.322,3.620,1
24.032,1788738721.600,5.322,3.560,1
24.232,1788738721.800,5.322,3.500,1
24.431,1788738721.999,5.322,3.440,0
24.632,1788738722.199,5.322,3.440,0
24.832,1788738722.400,5.322,3.440,0
25.032,1788738722.600,5.322,3.440,0
25.232,1788738722.800,5.322,3.440,0
25.432,1788738723.000,5.322,3.440,0
25.632,1788738723.200,5.322,3.440,0
25.832,1788738723.400,5.322,3.440,0
26.032,1788738723.600,5.322,3.440,0
26.232,1788738723.799,5.322,3.440,0
26.432,1788738723.999,5.322,3.440,0
26.632,1788738724.199,5.322,3.440,0
26.832,1788738724.400,5.322,3.440,0
27.032,1788738724.600,5.322,3.440,0
27.232,1788738724.800,5.322,3.440,0
27.432,1788738725.000,5.322,3.440,0
27.632,1788738725.200,5.322,3.440,0
27.832,1788738725.400,5.322,3.440,0
28.032,1788738725.599,5.322,3.440,0
28.232,1788738725.800,5.322,3.440,0
