t,t_abs,bx,by,moving
0.232,1788738451.026,4.400,6.500,0
0.431,1788738451.225,4.400,6.500,0
0.631,1788738451.425,4.400,6.500,0
0.831,1788738451.625,4.400,6.500,0
1.031,1788738451.826,4.400,6.500,0
1.231,1788738452.025,4.400,6.500,0
1.431,1788738452.225,4.400,6.500,0
1.631,1788738452.425,4.400,6.500,0
1.831,1788738452.625,4.400,6.500,0
2.031,1788738452.825,4.400,6.500,0
2.231,1788738453.025,4.400,6.500,0
2.431,1788738453.225,4.400,6.500,0
2.631,1788738453.425,4.400,6.500,0
2.831,1788738453.626,4.400,6.500,0
3.031,1788738453.825,4.400,6.500,0
3.231,1788738454.025,4.400,6.500,0
3.431,1788738454.225,4.400,6.500,0
3.631,1788738454.425,4.400,6.500,0
3.831,1788738454.625,4.400,6.500,0
4.031,1788738454.825,4.400,6.500,0
4.231,1788738455.025,4.400,6.500,0
4.431,1788738455.225,4.400,6.500,0
4.631,1788738455.425,4.400,6.500,0
4.831,1788738455.625,4.400,6.500,0
5.031,1788738455.825,4.400,6.500,0
5.231,1788738456.025,4.400,6.500,0
5.431,1788738456.225,4.400,6.500,0
5.631,1788738456.425,4.400,6.500,0
5.831,1788738456.625,4.400,6.500,0
6.031,1788738456.825,4.400,6.500,0
6.231,1788738457.025,4.400,6.500,0
6.431,1788738457.225,4.400,6.500,0
6.631,1788738457.425,4.400,6.500,0
6.831,1788738457.625,4.400,6.500,0
7.031,1788738457.825,4.400,6.500,0
7.231,1788738458.025,4.400,6.500,0
7.431,1788738458.225,4.400,6.500,0
7.631,1788738458.425,4.400,6.500,0
7.831,1788738458.625,4.400,6.500,0
8.031,1788738458.825,4.400,6.500,0
8.231,1788738459.025,4.400,6.500,0
8.431,1788738459.225,4.400,6.500,0
8.632,1788738459.426,4.400,6.500,0
8.831,1788738459.625,4.400,6.500,0
9.031,1788738459.825,4.400,6.500,0
9.231,1788738460.025,4.400,6.500,0
9.431,1788738460.225,4.400,6.500,0
9.631,1788738460.425,4.400,6.500,0
9.831,1788738460.625,4.400,6.500,0
10.031,1788738460.825,4.400,6.500,0
10.231,1788738461.025,4.400,6.500,0
10.431,1788738461.225,4.400,6.500,0
10.631,1788738461.425,4.400,6.500,0
10.831,1788738461.625,4.400,6.448,1
11.032,1788738461.826,4.400,6.396,1
11.231,1788738462.025,4.400,6.344,1
11.431,1788738462.225,4.400,6.292,1
11.631,1788738462.425,4.400,6.240,1
11.831,1788738462.625,4.400,6.188,1
12.032,1788738462.826,4.400,6.136,1
12.231,1788738463.025,4.400,6.084,1
12.431,1788738463.225,4.400,6.032,1
12.631,1788738463.425,4.400,5.980,1
12.831,1788738463.625,4.400,5.928,1
13.031,1788738463.825,4.400,5.876,1
13.231,1788738464.025,4.400,5.824,1
13.432,1788738464.226,4.400,5.772,1
13.631,1788738464.425,4.400,5.720,1
13.831,1788738464.625,4.400,5.668,1
14.031,1788738464.825,4.400,5.616,1
14.231,1788738465.025,4.400,5.564,1
14.431,1788738465.225,4.400,5.512,1
14.631,1788738465.425,4.400,5.460,1
14.831,1788738465.625,4.400,5.408,1
15.031,1788738465.825,4.400,5.356,1
15.231,1788738466.025,4.400,5.304,1
15.431,1788738466.225,4.400,5.252,1
15.631,1788738466.425,4.400,5.200,1
15.831,1788738466.625,4.400,5.148,1
16.031,1788738466.825,4.400,5.096,1
16.232,1788738467.026,4.400,5.044,1
16.431,1788738467.225,4.400,4.992,1
16.631,1788738467.425,4.400,4.940,1
16.831,1788738467.625,4.400,4.888,1
17.031,1788738467.825,4.400,4.836,1
17.231,1788738468.025,4.400,4.784,1
17.431,1788738468.225,4.400,4.732,1
17.631,1788738468.425,4.400,4.680,1
17.831,1788738468.625,4.400,4.628,1
18.031,1788738468.825,4.400,4.576,1
18.232,1788738469.026,4.400,4.524,1
18.431,1788738469.225,4.400,4.472,1
18.631,1788738469.425,4.400,4.420,1
18.831,1788738469.625,4.400,4.368,1
19.031,1788738469.825,4.400,4.316,1
19.231,1788738470.025,4.400,4.264,1
19.431,1788738470.225,4.400,4.212,1
19.631,1788738470.425,4.400,4.160,1
19.831,1788738470.625,4.400,4.108,1
20.031,1788738470.825,4.400,4.056,1
20.231,1788738471.025,4.400,4.004,1
20.431,1788738471.225,4.400,3.952,1
20.631,1788738471.425,4.400,3.900,1
20.831,1788738471.625,4.400,3.848,1
21.031,1788738471.825,4.400,3.796,1
21.231,1788738472.025,4.400,3.744,1
21.431,1788738472.225,4.400,3.692,1
21.631,1788738472.425,4.400,3.640,1
21.831,1788738472.625,4.400,3.588,1
22.031,1788738472.825,4.400,3.536,1
22.231,1788738473.025,4.400,3.484,0
22.431,1788738473.225,4.400,3.484,0
22.631,1788738473.425,4.400,3.484,0
22.832,1788738473.626,4.400,3.484,0
23.031,1788738473.825,4.400,3.484,0
23.231,1788738474.025,4.400,3.484,0
23.431,1788738474.225,4.400,3.484,0
23.631,1788738474.425,4.400,3.484,0
