t,t_abs,bx,by,moving
0.232,1788738515.222,5.467,3.500,0
0.431,1788738515.422,5.467,3.500,0
0.631,1788738515.622,5.467,3.500,0
0.831,1788738515.822,5.467,3.500,0
1.033,1788738516.024,5.467,3.500,0
1.232,1788738516.222,5.467,3.500,0
1.431,1788738516.422,5.467,3.500,0
1.631,1788738516.622,5.467,3.500,0
1.831,1788738516.822,5.467,3.500,0
2.031,1788738517.022,5.467,3.500,0
2.231,1788738517.222,5.467,3.500,0
2.431,1788738517.422,5.467,3.500,0
2.631,1788738517.622,5.467,3.500,0
2.831,1788738517.822,5.467,3.500,0
3.033,1788738518.024,5.467,3.500,0
3.231,1788738518.222,5.467,3.500,0
3.431,1788738518.422,5.467,3.500,0
3.631,1788738518.622,5.467,3.500,0
3.831,1788738518.822,5.467,3.500,0
4.031,1788738519.022,5.467,3.500,0
4.231,1788738519.222,5.467,3.500,0
4.431,1788738519.422,5.467,3.500,0
4.631,1788738519.622,5.467,3.500,0
4.831,1788738519.822,5.467,3.500,0
5.031,1788738520.022,5.467,3.500,0
5.231,1788738520.222,5.467,3.500,0
5.431,1788738520.422,5.467,3.500,0
5.631,1788738520.622,5.467,3.500,0
5.831,1788738520.822,5.467,3.500,0
6.031,1788738521.022,5.467,3.500,0
6.231,1788738521.222,5.467,3.500,0
6.431,1788738521.422,5.467,3.500,0
6.631,1788738521.622,5.467,3.500,0
6.831,1788738521.822,5.467,3.500,0
7.031,1788738522.022,5.467,3.500,0
7.231,1788738522.222,5.467,3.500,0
7.431,1788738522.422,5.467,3.500,0
7.631,1788738522.622,5.467,3.500,0
7.831,1788738522.822,5.467,3.500,0
8.031,1788738523.022,5.467,3.500,0
8.231,1788738523.222,5.467,3.500,0
8.433,1788738523.424,5.467,3.500,0
8.633,1788738523.624,5.467,3.500,0
8.831,1788738523.822,5.467,3.500,0
9.033,1788738524.023,5.467,3.500,0
9.232,1788738524.222,5.467,3.500,0
9.431,1788738524.422,5.467,3.500,0
9.631,1788738524.622,5.467,3.500,0
9.831,1788738524.822,5.467,3.500,0
10.032,1788738525.022,5.467,3.500,0
10.233,1788738525.223,5.467,3.500,0
10.433,1788738525.424,5.467,3.500,0
10.633,1788738525.624,5.467,3.500,0
10.833,1788738525.824,5.467,3.500,0
11.033,1788738526.023,5.467,3.500,0
11.233,1788738526.224,5.467,3.500,0
11.433,1788738526.424,5.467,3.500,0
11.633,1788738526.624,5.467,3.500,0
11.832,1788738526.822,5.467,3.500,0
12.031,1788738527.022,5.467,3.500,0
12.231,1788738527.222,5.467,3.500,0
12.431,1788738527.422,5.467,3.500,0
12.632,1788738527.622,5.467,3.500,0
12.831,1788738527.822,5.467,3.500,0
13.031,1788738528.022,5.467,3.500,0
13.232,1788738528.222,5.467,3.500,0
13.432,1788738528.422,5.467,3.500,0
13.631,1788738528.622,5.467,3.500,0
13.831,1788738528.822,5.467,3.500,0
14.031,1788738529.022,5.467,3.500,0
14.232,1788738529.222,5.467,3.500,0
14.432,1788738529.422,5.467,3.556,1
14.632,1788738529.622,5.467,3.612,1
14.833,1788738529.823,5.467,3.668,1
15.032,1788738530.022,5.467,3.724,1
15.232,1788738530.222,5.467,3.780,1
15.432,1788738530.422,5.467,3.836,1
15.631,1788738530.622,5.467,3.892,1
15.831,1788738530.822,5.467,3.948,1
16.031,1788738531.022,5.467,4.004,1
16.232,1788738531.222,5.467,4.060,1
16.431,1788738531.422,5.467,4.116,1
16.631,1788738531.622,5.467,4.172,1
16.831,1788738531.822,5.467,4.228,1
17.031,1788738532.022,5.467,4.284,1
17.231,1788738532.222,5.467,4.340,1
17.431,1788738532.422,5.467,4.396,1
17.631,1788738532.622,5.467,4.452,1
17.832,1788738532.822,5.467,4.508,1
18.032,1788738533.022,5.467,4.564,1
18.231,1788738533.222,5.467,4.620,1
18.431,1788738533.422,5.467,4.676,1
18.632,1788738533.622,5.467,4.732,1
18.831,1788738533.822,5.467,4.788,1
19.031,1788738534.022,5.467,4.844,1
19.231,1788738534.222,5.467,4.900,1
19.432,1788738534.422,5.467,4.956,1
19.632,1788738534.622,5.467,5.012,1
19.831,1788738534.822,5.467,5.068,1
20.031,1788738535.022,5.467,5.124,1
20.231,1788738535.222,5.467,5.180,1
20.431,1788738535.422,5.467,5.236,1
20.632,1788738535.622,5.467,5.292,1
20.831,1788738535.822,5.467,5.348,1
21.032,1788738536.022,5.467,5.404,1
21.231,1788738536.222,5.467,5.460,1
21.431,1788738536.422,5.467,5.516,1
21.631,1788738536.622,5.467,5.572,1
21.831,1788738536.822,5.467,5.628,1
22.031,1788738537.022,5.467,5.684,1
22.231,1788738537.222,5.467,5.740,1
22.431,1788738537.422,5.467,5.796,1
22.631,1788738537.622,5.467,5.852,1
22.833,1788738537.824,5.467,5.908,1
23.031,1788738538.022,5.467,5.964,1
23.233,1788738538.224,5.467,6.020,1
23.433,1788738538.424,5.467,6.076,1
23.632,1788738538.622,5.467,6.132,1
23.831,1788738538.822,5.467,6.188,1
24.031,1788738539.022,5.467,6.244,1
24.231,1788738539.222,5.467,6.300,1
24.431,1788738539.422,5.467,6.356,1
24.633,1788738539.624,5.467,6.412,1
24.833,1788738539.824,5.467,6.468,1
25.033,1788738540.023,5.467,6.524,0
25.233,1788738540.224,5.467,6.524,0
25.432,1788738540.422,5.467,6.524,0
25.631,1788738540.622,5.467,6.524,0
25.832,1788738540.822,5.467,6.524,0
26.031,1788738541.022,5.467,6.524,0
26.231,1788738541.222,5.467,6.524,0
26.431,1788738541.422,5.467,6.524,0
26.631,1788738541.622,5.467,6.524,0
26.831,1788738541.822,5.467,6.524,0
27.031,1788738542.022,5.467,6.524,0
27.231,1788738542.222,5.467,6.524,0
27.431,1788738542.422,5.467,6.524,0
27.632,1788738542.622,5.467,6.524,0
27.831,1788738542.822,5.467,6.524,0
28.031,1788738543.022,5.467,6.524,0
28.232,1788738543.223,5.467,6.524,0
28.431,1788738543.422,5.467,6.524,0
28.631,1788738543.622,5.467,6.524,0
28.831,1788738543.822,5.467,6.524,0
29.031,1788738544.022,5.467,6.524,0
29.232,1788738544.222,5.467,6.524,0
29.431,1788738544.422,5.467,6.524,0
29.632,1788738544.622,5.467,6.524,0
29.831,1788738544.822,5.467,6.524,0
30.031,1788738545.022,5.467,6.524,0
30.231,1788738545.222,5.467,6.524,0
30.431,1788738545.422,5.467,6.524,0
30.632,1788738545.622,5.467,6.524,0
30.831,1788738545.822,5.467,6.524,0
31.031,1788738546.022,5.467,6.524,0
31.231,1788738546.222,5.467,6.524,0
31.431,1788738546.422,5.467,6.524,0
31.632,1788738546.622,5.467,6.524,0
31.831,1788738546.822,5.467,6.524,0
32.031,1788738547.022,5.467,6.524,0
32.231,1788738547.222,5.467,6.524,0
32.431,1788738547.422,5.467,6.524,0
32.631,1788738547.622,5.467,6.524,0
