t,t_abs,bx,by,moving
0.232,1788739326.863,4.045,6.500,0
0.432,1788739327.063,4.045,6.500,0
0.632,1788739327.263,4.045,6.500,0
0.832,1788739327.463,4.045,6.500,0
1.032,1788739327.663,4.045,6.500,0
1.232,1788739327.863,4.045,6.500,0
1.432,1788739328.063,4.045,6.500,0
1.632,1788739328.263,4.045,6.500,0
1.832,1788739328.463,4.045,6.500,0
2.032,1788739328.663,4.045,6.500,0
2.232,1788739328.863,4.045,6.500,0
2.432,1788739329.063,4.045,6.500,0
2.632,1788739329.263,4.045,6.500,0
2.832,1788739329.463,4.045,6.500,0
3.032,1788739329.663,4.045,6.500,0
3.232,1788739329.863,4.045,6.500,0
3.432,1788739330.063,4.045,6.500,0
3.632,1788739330.263,4.045,6.500,0
3.832,1788739330.463,4.045,6.500,0
4.032,1788739330.663,4.045,6.500,0
4.232,1788739330.863,4.045,6.500,0
4.432,1788739331.063,4.045,6.500,0
4.632,1788739331.263,4.045,6.500,0
4.832,1788739331.463,4.045,6.500,0
5.032,1788739331.663,4.045,6.500,0
5.232,1788739331.863,4.045,6.500,0
5.432,1788739332.063,4.045,6.500,0
5.632,1788739332.263,4.045,6.500,0
5.832,1788739332.463,4.045,6.500,0
6.032,1788739332.663,4.045,6.500,0
6.232,1788739332.863,4.045,6.500,0
6.432,1788739333.063,4.045,6.500,0
6.632,1788739333.263,4.045,6.500,0
6.832,1788739333.463,4.045,6.500,0
7.032,1788739333.663,4.045,6.500,0
7.232,1788739333.863,4.045,6.500,0
7.432,1788739334.063,4.045,6.500,0
7.632,1788739334.263,4.045,6.500,0
7.832,1788739334.463,4.045,6.500,0
8.032,1788739334.663,4.045,6.500,0
8.232,1788739334.863,4.045,6.500,0
8.432,1788739335.063,4.045,6.500,0
8.632,1788739335.263,4.045,6.500,0
8.832,1788739335.463,4.045,6.500,0
9.032,1788739335.663,4.045,6.500,0
9.233,1788739335.864,4.045,6.500,0
9.432,1788739336.063,4.045,6.500,0
9.632,1788739336.263,4.045,6.500,0
9.832,1788739336.463,4.045,6.500,0
10.032,1788739336.663,4.045,6.500,0
10.232,1788739336.863,4.045,6.500,0
10.432,1788739337.063,4.045,6.500,0
10.632,1788739337.263,4.045,6.500,0
10.832,1788739337.463,4.045,6.500,0
11.032,1788739337.663,4.045,6.500,0
11.232,1788739337.863,4.045,6.441,1
11.432,1788739338.063,4.045,6.381,1
11.632,1788739338.263,4.045,6.322,1
11.832,1788739338.463,4.045,6.262,1
12.032,1788739338.663,4.045,6.203,1
12.232,1788739338.863,4.045,6.144,1
12.434,1788739339.064,4.045,6.084,1
12.632,1788739339.263,4.045,6.025,1
12.832,1788739339.463,4.045,5.965,1
13.032,1788739339.663,4.045,5.906,1
13.232,1788739339.863,4.045,5.847,1
13.432,1788739340.063,4.045,5.787,1
13.632,1788739340.263,4.045,5.728,1
13.832,1788739340.463,4.045,5.668,1
14.032,1788739340.663,4.045,5.609,1
14.232,1788739340.863,4.045,5.550,1
14.432,1788739341.063,4.045,5.490,1
14.632,1788739341.263,4.045,5.431,1
14.832,1788739341.463,4.045,5.371,1
