588.151,0
628.456,0
701.285,0
618.311,0
588.769,0
656.207,0
611.514,0
649.455,0
677.341,0
661.403,0
639.757,0
577.877,0
645.09,0
675.213,0
680.544,0
632.869,0
293.806,0
570.972,0
596.009,0
622.387,0
630.916,0
600.763,0
300.943,0
539.89,0
609.333,0
670.47,0
609.452,0
434.183,0
605.516,0
535.189,0
550.923,0
648.658,0
610.86,0
571.484,0
660.29,0
641.376,0
630.26,0
667.497,0
561.736,0
669.487,0
615.107,0
671.348,0
605.715,0
543.086,0
618.28,0
597.645,0
553.965,0
677.888,0
633.713,0
623.985,0
606.771,0
412.489,0
645.687,0
427.913,0
588.37,0
597.895,0
644.636,0
610.522,0
611.276,0
569.999,0
598.611,0
641.721,0
610.069,0
659.961,0
679.772,0
541.991,0
654.094,0
621.056,0
653.394,0
623.336,0
636.888,0
531.484,0
646.886,0
674.138,0
650.174,0
599.005,0
643.451,0
631.298,0
658.867,0
654.311,0
621.736,0
567.935,0
594.707,0
672.233,0
673.69,0
600.124,0
608.066,0
587.765,0
472.406,0
606.226,0
653.33,0
642.077,0
625.147,0
654.828,0
488.681,0
703.087,0
686.771,0
600.217,0
649.492,0
603.88,0
