326.753,0
187.464,0
58.4354,0
85.9999,0
93.1091,0
52.2485,0
96.3652,0
216.091,0
129.652,0
191.841,0
131.929,0
195.505,0
128.858,0
163.764,0
15.8863,0
51.8178,0
53.9916,0
111.675,0
64.6104,0
54.9171,0
140.061,0
89.5103,0
74.1909,0
207.983,0
125.377,0
215.459,0
78.395,0
145.364,0
77.2611,0
37.9659,0
7.19984,0
114.348,0
19.0934,0
101.683,0
231.864,0
115.991,0
246.908,0
372.44,0
128.035,0
130.969,0
141.956,0
178.101,0
52.1581,0
181.825,0
208.677,0
127.688,0
135.07,0
225.086,0
80.1597,0
140.065,0
225.003,0
239.687,0
236.709,0
173.548,0
210.289,0
144.99,0
70.0383,0
131.342,0
150.047,0
150.101,0
145.853,0
61.979,0
97.1935,0
220.223,0
197.402,0
1.3988,0
29.9557,0
36.7932,0
8.62868,0
44.8169,0
87.9526,0
86.2366,0
117.648,0
96.3359,0
227.822,0
257.79,0
37.0392,0
182.497,0
282.728,0
70.4362,0
72.7212,0
129.195,0
17.5525,0
36.9993,0
125.921,0
228.112,0
207.275,0
312.131,0
203.188,0
225.274,0
308.26,0
165.817,0
262.669,0
193.117,0
193.285,0
270.181,0
108.748,0
85.4984,0
56.9883,0
6.24269,0
