t,t_abs,bx,by,moving
0.232,1788738953.109,4.961,3.500,0
0.431,1788738953.308,4.961,3.500,0
0.631,1788738953.508,4.961,3.500,0
0.832,1788738953.709,4.961,3.500,0
1.031,1788738953.908,4.961,3.500,0
1.232,1788738954.109,4.961,3.500,0
1.431,1788738954.308,4.961,3.500,0
1.631,1788738954.508,4.961,3.500,0
1.831,1788738954.708,4.961,3.500,0
2.031,1788738954.908,4.961,3.500,0
2.231,1788738955.108,4.961,3.500,0
2.431,1788738955.308,4.961,3.500,0
2.631,1788738955.508,4.961,3.500,0
2.831,1788738955.708,4.961,3.500,0
3.031,1788738955.908,4.961,3.500,0
3.231,1788738956.108,4.961,3.500,0
3.431,1788738956.308,4.961,3.500,0
3.631,1788738956.508,4.961,3.500,0
3.831,1788738956.708,4.961,3.500,0
4.031,1788738956.908,4.961,3.500,0
4.231,1788738957.108,4.961,3.500,0
4.431,1788738957.308,4.961,3.500,0
4.631,1788738957.508,4.961,3.500,0
4.832,1788738957.709,4.961,3.500,0
5.031,1788738957.908,4.961,3.500,0
5.231,1788738958.108,4.961,3.500,0
5.431,1788738958.308,4.961,3.500,0
5.631,1788738958.508,4.961,3.500,0
5.832,1788738958.709,4.961,3.500,0
6.031,1788738958.908,4.961,3.500,0
6.231,1788738959.108,4.961,3.500,0
6.432,1788738959.309,4.961,3.500,0
6.631,1788738959.508,4.961,3.500,0
6.832,1788738959.709,4.961,3.500,0
7.031,1788738959.908,4.961,3.500,0
7.232,1788738960.109,4.961,3.500,0
7.431,1788738960.308,4.961,3.500,0
7.631,1788738960.508,4.961,3.500,0
7.833,1788738960.710,4.961,3.500,0
8.031,1788738960.908,4.961,3.500,0
8.231,1788738961.108,4.961,3.500,0
8.431,1788738961.308,4.961,3.500,0
8.632,1788738961.509,4.961,3.500,0
8.832,1788738961.709,4.961,3.500,0
9.032,1788738961.909,4.961,3.500,0
9.231,1788738962.108,4.961,3.500,0
9.431,1788738962.308,4.961,3.500,0
9.631,1788738962.508,4.961,3.500,0
9.831,1788738962.708,4.961,3.500,0
10.032,1788738962.909,4.961,3.500,0
10.232,1788738963.109,4.961,3.500,0
10.431,1788738963.308,4.961,3.500,0
10.631,1788738963.508,4.961,3.500,0
10.832,1788738963.709,4.961,3.500,0
11.031,1788738963.908,4.961,3.500,0
11.231,1788738964.108,4.961,3.500,0
11.431,1788738964.308,4.961,3.500,0
11.631,1788738964.508,4.961,3.500,0
11.831,1788738964.708,4.961,3.500,0
12.031,1788738964.908,4.961,3.500,0
12.231,1788738965.108,4.961,3.500,0
12.431,1788738965.308,4.961,3.500,0
12.631,1788738965.508,4.961,3.500,0
12.831,1788738965.708,4.961,3.500,0
13.031,1788738965.908,4.961,3.500,0
13.231,1788738966.108,4.961,3.500,0
13.432,1788738966.309,4.961,3.500,0
13.631,1788738966.508,4.961,3.558,1
13.832,1788738966.709,4.961,3.616,1
14.032,1788738966.909,4.961,3.673,1
14.231,1788738967.108,4.961,3.731,1
14.431,1788738967.308,4.961,3.789,1
14.631,1788738967.508,4.961,3.847,1
14.831,1788738967.708,4.961,3.905,1
15.031,1788738967.908,4.961,3.962,1
15.231,1788738968.108,4.961,4.020,1
15.431,1788738968.308,4.961,4.078,1
15.631,1788738968.508,4.961,4.136,1
15.831,1788738968.708,4.961,4.194,1
16.031,1788738968.908,4.961,4.251,1
16.232,1788738969.109,4.961,4.309,1
16.432,1788738969.308,4.961,4.367,1
16.631,1788738969.508,4.961,4.425,1
16.832,1788738969.709,4.961,4.483,1
17.031,1788738969.908,4.961,4.540,1
17.231,1788738970.108,4.961,4.598,1
17.432,1788738970.308,4.961,4.656,1
