t,t_abs,bx,by,moving
0.232,1788739165.845,4.842,3.500,0
0.431,1788739166.045,4.842,3.500,0
0.631,1788739166.245,4.842,3.500,0
0.831,1788739166.445,4.842,3.500,0
1.031,1788739166.645,4.842,3.500,0
1.231,1788739166.845,4.842,3.500,0
1.431,1788739167.045,4.842,3.500,0
1.631,1788739167.245,4.842,3.500,0
1.831,1788739167.445,4.842,3.500,0
2.031,1788739167.645,4.842,3.500,0
2.231,1788739167.845,4.842,3.500,0
2.431,1788739168.045,4.842,3.500,0
2.631,1788739168.245,4.842,3.500,0
2.831,1788739168.445,4.842,3.500,0
3.031,1788739168.645,4.842,3.500,0
3.231,1788739168.845,4.842,3.500,0
3.431,1788739169.045,4.842,3.500,0
3.631,1788739169.245,4.842,3.500,0
3.831,1788739169.445,4.842,3.500,0
4.031,1788739169.645,4.842,3.500,0
4.231,1788739169.845,4.842,3.500,0
4.431,1788739170.045,4.842,3.500,0
4.631,1788739170.245,4.842,3.500,0
4.831,1788739170.445,4.842,3.500,0
5.031,1788739170.645,4.842,3.500,0
5.231,1788739170.845,4.842,3.500,0
5.431,1788739171.045,4.842,3.500,0
5.631,1788739171.245,4.842,3.500,0
5.831,1788739171.445,4.842,3.500,0
6.032,1788739171.646,4.842,3.500,0
6.231,1788739171.845,4.842,3.500,0
6.433,1788739172.047,4.842,3.500,0
6.633,1788739172.247,4.842,3.500,0
6.832,1788739172.445,4.842,3.500,0
7.031,1788739172.645,4.842,3.500,0
7.231,1788739172.845,4.842,3.500,0
7.431,1788739173.045,4.842,3.500,0
7.631,1788739173.245,4.842,3.500,0
7.831,1788739173.445,4.842,3.500,0
8.033,1788739173.647,4.842,3.500,0
8.231,1788739173.845,4.842,3.500,0
8.431,1788739174.045,4.842,3.500,0
8.631,1788739174.245,4.842,3.500,0
8.831,1788739174.445,4.842,3.500,0
9.031,1788739174.645,4.842,3.500,0
9.231,1788739174.845,4.842,3.500,0
9.431,1788739175.045,4.842,3.500,0
9.631,1788739175.245,4.842,3.500,0
9.831,1788739175.445,4.842,3.500,0
10.031,1788739175.645,4.842,3.500,0
10.231,1788739175.845,4.842,3.500,0
10.431,1788739176.045,4.842,3.500,0
10.631,1788739176.245,4.842,3.500,0
10.831,1788739176.445,4.842,3.500,0
11.031,1788739176.645,4.842,3.500,0
11.231,1788739176.845,4.842,3.500,0
11.431,1788739177.045,4.842,3.500,0
11.631,1788739177.245,4.842,3.500,0
11.831,1788739177.445,4.842,3.500,0
12.031,1788739177.645,4.842,3.500,0
12.231,1788739177.845,4.842,3.500,0
12.431,1788739178.045,4.842,3.500,0
12.631,1788739178.245,4.842,3.500,0
12.831,1788739178.445,4.842,3.500,0
13.033,1788739178.647,4.842,3.500,0
13.231,1788739178.845,4.842,3.500,0
13.431,1788739179.045,4.842,3.500,0
13.631,1788739179.245,4.842,3.500,0
13.831,1788739179.445,4.842,3.500,0
14.031,1788739179.645,4.842,3.500,0
14.231,1788739179.845,4.842,3.560,1
14.431,1788739180.045,4.842,3.620,1
14.632,1788739180.245,4.842,3.681,1
14.831,1788739180.445,4.842,3.741,1
15.031,1788739180.645,4.842,3.801,1
15.231,1788739180.845,4.842,3.861,1
15.431,1788739181.045,4.842,3.921,1
15.631,1788739181.245,4.842,3.982,1
15.831,1788739181.445,4.842,4.042,1
16.031,1788739181.645,4.842,4.102,1
16.231,1788739181.845,4.842,4.162,1
16.431,1788739182.045,4.842,4.222,1
16.631,1788739182.245,4.842,4.283,1
16.831,1788739182.445,4.842,4.343,1
17.031,1788739182.645,4.842,4.403,1
17.231,1788739182.845,4.842,4.463,1
17.431,1788739183.045,4.842,4.523,1
17.631,1788739183.245,4.842,4.584,1
17.831,1788739183.445,4.842,4.644,1
18.031,1788739183.645,4.842,4.704,1
18.231,1788739183.845,4.842,4.764,1
18.431,1788739184.045,4.842,4.824,1
18.631,1788739184.245,4.842,4.885,1
18.831,1788739184.445,4.842,4.945,1
19.031,1788739184.645,4.842,5.005,1
19.231,1788739184.845,4.842,5.065,1
19.431,1788739185.045,4.842,5.125,1
19.631,1788739185.245,4.842,5.186,1
19.831,1788739185.445,4.842,5.246,1
20.031,1788739185.645,4.842,5.306,1
20.231,1788739185.845,4.842,5.366,1
20.431,1788739186.045,4.842,5.426,1
20.631,1788739186.245,4.842,5.487,1
20.831,1788739186.445,4.842,5.547,1
21.031,1788739186.645,4.842,5.607,1
21.231,1788739186.845,4.842,5.667,1
21.431,1788739187.045,4.842,5.727,1
21.631,1788739187.245,4.842,5.788,1
21.831,1788739187.445,4.842,5.848,1
22.031,1788739187.645,4.842,5.908,1
22.231,1788739187.845,4.842,5.968,1
22.431,1788739188.045,4.842,6.028,1
22.631,1788739188.245,4.842,6.089,1
22.831,1788739188.445,4.842,6.149,1
23.031,1788739188.645,4.842,6.209,1
23.231,1788739188.845,4.842,6.269,1
23.431,1788739189.045,4.842,6.329,1
23.631,1788739189.245,4.842,6.390,1
23.831,1788739189.445,4.842,6.450,1
24.031,1788739189.645,4.842,6.510,0
24.231,1788739189.845,4.842,6.510,0
24.431,1788739190.045,4.842,6.510,0
24.631,1788739190.245,4.842,6.510,0
24.831,1788739190.445,4.842,6.510,0
25.031,1788739190.645,4.842,6.510,0
25.231,1788739190.845,4.842,6.510,0
25.431,1788739191.045,4.842,6.510,0
25.631,1788739191.245,4.842,6.510,0
25.831,1788739191.445,4.842,6.510,0
26.031,1788739191.645,4.842,6.510,0
26.231,1788739191.845,4.842,6.510,0
26.431,1788739192.045,4.842,6.510,0
26.631,1788739192.245,4.842,6.510,0
26.831,1788739192.445,4.842,6.510,0
27.032,1788739192.645,4.842,6.510,0
27.231,1788739192.845,4.842,6.510,0
27.431,1788739193.045,4.842,6.510,0
27.631,1788739193.245,4.842,6.510,0
27.831,1788739193.445,4.842,6.510,0
28.031,1788739193.645,4.842,6.510,0
28.231,1788739193.845,4.842,6.510,0
28.431,1788739194.045,4.842,6.510,0
28.631,1788739194.245,4.842,6.510,0
28.831,1788739194.445,4.842,6.510,0
29.031,1788739194.645,4.842,6.510,0
29.231,1788739194.845,4.842,6.510,0
29.431,1788739195.045,4.842,6.510,0
29.631,1788739195.245,4.842,6.510,0
29.831,1788739195.445,4.842,6.510,0
30.031,1788739195.645,4.842,6.510,0
30.231,1788739195.845,4.842,6.510,0
30.432,1788739196.045,4.842,6.510,0
30.632,1788739196.245,4.842,6.510,0
30.831,1788739196.445,4.842,6.510,0
31.031,1788739196.645,4.842,6.510,0
31.231,1788739196.845,4.842,6.510,0
31.431,1788739197.045,4.842,6.510,0
31.631,1788739197.245,4.842,6.510,0
31.831,1788739197.445,4.842,6.510,0
32.031,1788739197.645,4.842,6.510,0
32.231,1788739197.845,4.842,6.510,0
32.431,1788739198.045,4.842,6.510,0
32.631,1788739198.245,4.842,6.510,0
32.831,1788739198.445,4.842,6.510,0
