t,t_abs,bx,by,moving
0.232,1788738606.523,5.322,6.500,0
0.431,1788738606.723,5.322,6.500,0
0.631,1788738606.923,5.322,6.500,0
0.831,1788738607.123,5.322,6.500,0
1.031,1788738607.323,5.322,6.500,0
1.231,1788738607.523,5.322,6.500,0
1.431,1788738607.723,5.322,6.500,0
1.631,1788738607.923,5.322,6.500,0
1.831,1788738608.123,5.322,6.500,0
2.031,1788738608.323,5.322,6.500,0
2.231,1788738608.523,5.322,6.500,0
2.431,1788738608.723,5.322,6.500,0
2.631,1788738608.923,5.322,6.500,0
2.831,1788738609.123,5.322,6.500,0
3.032,1788738609.323,5.322,6.500,0
3.231,1788738609.523,5.322,6.500,0
3.431,1788738609.723,5.322,6.500,0
3.632,1788738609.923,5.322,6.500,0
3.831,1788738610.123,5.322,6.500,0
4.031,1788738610.323,5.322,6.500,0
4.231,1788738610.523,5.322,6.500,0
4.431,1788738610.723,5.322,6.500,0
4.631,1788738610.923,5.322,6.500,0
4.831,1788738611.123,5.322,6.500,0
5.031,1788738611.323,5.322,6.500,0
5.231,1788738611.523,5.322,6.500,0
5.431,1788738611.723,5.322,6.500,0
5.631,1788738611.923,5.322,6.500,0
5.831,1788738612.123,5.322,6.500,0
6.031,1788738612.323,5.322,6.500,0
6.231,1788738612.523,5.322,6.500,0
6.431,1788738612.723,5.322,6.500,0
6.632,1788738612.923,5.322,6.500,0
6.831,1788738613.123,5.322,6.500,0
7.031,1788738613.323,5.322,6.500,0
7.231,1788738613.523,5.322,6.500,0
7.431,1788738613.723,5.322,6.500,0
7.631,1788738613.923,5.322,6.500,0
7.831,1788738614.123,5.322,6.500,0
8.031,1788738614.323,5.322,6.500,0
8.231,1788738614.523,5.322,6.500,0
8.431,1788738614.723,5.322,6.500,0
8.631,1788738614.923,5.322,6.500,0
8.831,1788738615.123,5.322,6.500,0
9.031,1788738615.323,5.322,6.500,0
9.231,1788738615.523,5.322,6.500,0
9.431,1788738615.723,5.322,6.500,0
9.631,1788738615.923,5.322,6.500,0
9.831,1788738616.123,5.322,6.500,0
10.031,1788738616.323,5.322,6.500,0
10.231,1788738616.523,5.322,6.500,0
10.432,1788738616.723,5.322,6.500,0
10.631,1788738616.923,5.322,6.500,0
10.831,1788738617.123,5.322,6.500,0
11.031,1788738617.323,5.322,6.500,0
11.231,1788738617.523,5.322,6.500,0
11.431,1788738617.723,5.322,6.500,0
11.631,1788738617.923,5.322,6.500,0
11.831,1788738618.123,5.322,6.500,0
12.031,1788738618.323,5.322,6.500,0
12.231,1788738618.523,5.322,6.500,0
12.431,1788738618.723,5.322,6.500,0
12.631,1788738618.923,5.322,6.500,0
12.831,1788738619.123,5.322,6.500,0
13.031,1788738619.323,5.322,6.500,0
13.231,1788738619.523,5.322,6.500,0
13.431,1788738619.723,5.322,6.500,0
13.631,1788738619.923,5.322,6.500,0
13.831,1788738620.123,5.322,6.500,0
14.031,1788738620.323,5.322,6.500,0
14.231,1788738620.523,5.322,6.500,0
14.431,1788738620.723,5.322,6.500,0
14.631,1788738620.923,5.322,6.500,0
14.831,1788738621.123,5.322,6.500,0
15.031,1788738621.323,5.322,6.500,0
15.231,1788738621.523,5.322,6.500,0
15.431,1788738621.723,5.322,6.500,0
15.631,1788738621.923,5.322,6.500,0
15.831,1788738622.123,5.322,6.440,1
16.031,1788738622.323,5.322,6.380,1
16.231,1788738622.523,5.322,6.320,1
16.431,1788738622.723,5.322,6.260,1
16.631,1788738622.923,5.322,6.200,1
16.831,1788738623.123,5.322,6.140,1
17.031,1788738623.323,5.322,6.080,1
17.231,1788738623.523,5.322,6.020,1
17.432,1788738623.723,5.322,5.960,1
17.631,1788738623.923,5.322,5.900,1
17.831,1788738624.123,5.322,5.840,1
18.031,1788738624.323,5.322,5.780,1
18.231,1788738624.523,5.322,5.720,1
18.431,1788738624.723,5.322,5.660,1
18.631,1788738624.923,5.322,5.600,1
18.831,1788738625.123,5.322,5.540,1
19.031,1788738625.323,5.322,5.480,1
19.231,1788738625.523,5.322,5.420,1
19.431,1788738625.723,5.322,5.360,1
19.631,1788738625.923,5.322,5.300,1
19.831,1788738626.123,5.322,5.240,1
20.031,1788738626.323,5.322,5.180,1
20.231,1788738626.523,5.322,5.120,1
20.431,1788738626.723,5.322,5.060,1
20.632,1788738626.923,5.322,5.000,1
20.831,1788738627.123,5.322,4.940,1
21.031,1788738627.323,5.322,4.880,1
21.231,1788738627.523,5.322,4.820,1
21.431,1788738627.723,5.322,4.760,1
21.631,1788738627.923,5.322,4.700,1
21.831,1788738628.123,5.322,4.640,1
22.031,1788738628.323,5.322,4.580,1
22.231,1788738628.523,5.322,4.520,1
22.431,1788738628.723,5.322,4.460,1
22.631,1788738628.923,5.322,4.400,1
22.831,1788738629.123,5.322,4.340,1
23.031,1788738629.323,5.322,4.280,1
23.231,1788738629.523,5.322,4.220,1
23.431,1788738629.723,5.322,4.160,1
23.631,1788738629.923,5.322,4.100,1
23.831,1788738630.123,5.322,4.040,1
24.031,1788738630.323,5.322,3.980,1
24.231,1788738630.523,5.322,3.920,1
24.432,1788738630.723,5.322,3.860,1
24.631,1788738630.923,5.322,3.800,1
24.831,1788738631.123,5.322,3.740,1
25.031,1788738631.323,5.322,3.680,1
25.231,1788738631.523,5.322,3.620,1
25.431,1788738631.723,5.322,3.560,1
25.631,1788738631.923,5.322,3.500,1
25.831,1788738632.123,5.322,3.440,0
26.031,1788738632.323,5.322,3.440,0
26.231,1788738632.523,5.322,3.440,0
26.431,1788738632.723,5.322,3.440,0
26.631,1788738632.923,5.322,3.440,0
26.831,1788738633.123,5.322,3.440,0
27.031,1788738633.323,5.322,3.440,0
27.232,1788738633.523,5.322,3.440,0
27.431,1788738633.723,5.322,3.440,0
27.631,1788738633.923,5.322,3.440,0
27.832,1788738634.123,5.322,3.440,0
28.031,1788738634.323,5.322,3.440,0
28.231,1788738634.523,5.322,3.440,0
28.431,1788738634.723,5.322,3.440,0
28.631,1788738634.923,5.322,3.440,0
28.831,1788738635.123,5.322,3.440,0
29.031,1788738635.323,5.322,3.440,0
29.231,1788738635.523,5.322,3.440,0
29.431,1788738635.723,5.322,3.440,0
29.631,1788738635.923,5.322,3.440,0
29.831,1788738636.123,5.322,3.440,0
30.031,1788738636.323,5.322,3.440,0
30.231,1788738636.523,5.322,3.440,0
30.431,1788738636.723,5.322,3.440,0
30.631,1788738636.923,5.322,3.440,0
30.831,1788738637.123,5.322,3.440,0
31.031,1788738637.323,5.322,3.440,0
31.231,1788738637.523,5.322,3.440,0
31.431,1788738637.723,5.322,3.440,0
31.631,1788738637.923,5.322,3.440,0
31.831,1788738638.123,5.322,3.440,0
32.031,1788738638.323,5.322,3.440,0
32.231,1788738638.523,5.322,3.440,0
32.431,1788738638.723,5.322,3.440,0
32.631,1788738638.923,5.322,3.440,0
32.831,1788738639.123,5.322,3.440,0
