t,t_abs,bx,by,moving
0.232,1788739201.119,4.842,3.500,0
0.431,1788739201.319,4.842,3.500,0
0.631,1788739201.519,4.842,3.500,0
0.831,1788739201.719,4.842,3.500,0
1.031,1788739201.919,4.842,3.500,0
1.231,1788739202.119,4.842,3.500,0
1.431,1788739202.319,4.842,3.500,0
1.631,1788739202.519,4.842,3.500,0
1.831,1788739202.719,4.842,3.500,0
2.031,1788739202.919,4.842,3.500,0
2.231,1788739203.119,4.842,3.500,0
2.431,1788739203.319,4.842,3.500,0
2.631,1788739203.519,4.842,3.500,0
2.831,1788739203.719,4.842,3.500,0
3.031,1788739203.919,4.842,3.500,0
3.231,1788739204.119,4.842,3.500,0
3.431,1788739204.319,4.842,3.500,0
3.631,1788739204.519,4.842,3.500,0
3.831,1788739204.719,4.842,3.500,0
4.031,1788739204.919,4.842,3.500,0
4.231,1788739205.119,4.842,3.500,0
4.431,1788739205.319,4.842,3.500,0
4.631,1788739205.519,4.842,3.500,0
4.831,1788739205.719,4.842,3.500,0
5.031,1788739205.919,4.842,3.500,0
5.231,1788739206.119,4.842,3.500,0
5.431,1788739206.319,4.842,3.500,0
5.631,1788739206.519,4.842,3.500,0
5.831,1788739206.719,4.842,3.500,0
6.031,1788739206.919,4.842,3.500,0
6.231,1788739207.119,4.842,3.500,0
6.431,1788739207.319,4.842,3.500,0
6.631,1788739207.519,4.842,3.500,0
6.831,1788739207.719,4.842,3.500,0
7.031,1788739207.919,4.842,3.500,0
7.231,1788739208.119,4.842,3.500,0
7.431,1788739208.319,4.842,3.500,0
7.631,1788739208.519,4.842,3.500,0
7.831,1788739208.719,4.842,3.500,0
8.031,1788739208.919,4.842,3.500,0
8.231,1788739209.119,4.842,3.500,0
8.431,1788739209.319,4.842,3.500,0
8.631,1788739209.519,4.842,3.500,0
8.831,1788739209.719,4.842,3.500,0
9.031,1788739209.919,4.842,3.500,0
9.231,1788739210.119,4.842,3.500,0
9.431,1788739210.319,4.842,3.500,0
9.631,1788739210.519,4.842,3.500,0
9.831,1788739210.719,4.842,3.500,0
10.031,1788739210.919,4.842,3.500,0
10.231,1788739211.119,4.842,3.500,0
10.431,1788739211.319,4.842,3.500,0
10.631,1788739211.519,4.842,3.500,0
10.831,1788739211.719,4.842,3.500,0
11.031,1788739211.919,4.842,3.500,0
11.231,1788739212.119,4.842,3.500,0
11.431,1788739212.319,4.842,3.500,0
11.631,1788739212.519,4.842,3.500,0
11.831,1788739212.719,4.842,3.500,0
12.031,1788739212.919,4.842,3.500,0
12.231,1788739213.119,4.842,3.500,0
12.431,1788739213.319,4.842,3.500,0
12.631,1788739213.519,4.842,3.500,0
12.831,1788739213.719,4.842,3.500,0
13.031,1788739213.919,4.842,3.500,0
13.231,1788739214.119,4.842,3.500,0
13.431,1788739214.319,4.842,3.560,1
13.631,1788739214.519,4.842,3.620,1
13.831,1788739214.719,4.842,3.681,1
14.031,1788739214.919,4.842,3.741,1
14.231,1788739215.119,4.842,3.801,1
14.432,1788739215.319,4.842,3.861,1
14.631,1788739215.519,4.842,3.921,1
14.831,1788739215.719,4.842,3.982,1
15.032,1788739215.919,4.842,4.042,1
15.231,1788739216.119,4.842,4.102,1
15.431,1788739216.319,4.842,4.162,1
15.631,1788739216.519,4.842,4.222,1
15.831,1788739216.719,4.842,4.283,1
16.031,1788739216.919,4.842,4.343,1
16.231,1788739217.119,4.842,4.403,1
16.431,1788739217.319,4.842,4.463,1
16.631,1788739217.519,4.842,4.523,1
16.831,1788739217.719,4.842,4.584,1
17.031,1788739217.919,4.842,4.644,1
17.231,1788739218.119,4.842,4.704,1
