t,t_abs,bx,by,moving
0.233,1788739606.634,5.083,3.500,0
0.432,1788739606.833,5.083,3.500,0
0.632,1788739607.033,5.083,3.500,0
0.832,1788739607.233,5.083,3.500,0
1.032,1788739607.433,5.083,3.500,0
1.232,1788739607.633,5.083,3.500,0
1.432,1788739607.833,5.083,3.500,0
1.632,1788739608.033,5.083,3.500,0
1.832,1788739608.233,5.083,3.500,0
2.032,1788739608.433,5.083,3.500,0
2.232,1788739608.633,5.083,3.500,0
2.432,1788739608.833,5.083,3.500,0
2.632,1788739609.033,5.083,3.500,0
2.832,1788739609.233,5.083,3.500,0
3.032,1788739609.433,5.083,3.500,0
3.232,1788739609.633,5.083,3.500,0
3.432,1788739609.833,5.083,3.500,0
3.632,1788739610.033,5.083,3.500,0
3.832,1788739610.233,5.083,3.500,0
4.032,1788739610.433,5.083,3.500,0
4.232,1788739610.633,5.083,3.500,0
4.432,1788739610.833,5.083,3.500,0
4.632,1788739611.033,5.083,3.500,0
4.832,1788739611.233,5.083,3.500,0
5.032,1788739611.433,5.083,3.500,0
5.232,1788739611.633,5.083,3.500,0
5.432,1788739611.833,5.083,3.500,0
5.632,1788739612.033,5.083,3.500,0
5.832,1788739612.233,5.083,3.500,0
6.032,1788739612.433,5.083,3.500,0
6.232,1788739612.633,5.083,3.500,0
6.432,1788739612.833,5.083,3.500,0
6.632,1788739613.033,5.083,3.500,0
6.832,1788739613.233,5.083,3.500,0
7.032,1788739613.433,5.083,3.500,0
7.232,1788739613.633,5.083,3.500,0
7.432,1788739613.833,5.083,3.500,0
7.632,1788739614.033,5.083,3.500,0
7.832,1788739614.233,5.083,3.500,0
8.032,1788739614.433,5.083,3.500,0
8.232,1788739614.633,5.083,3.500,0
8.432,1788739614.833,5.083,3.500,0
8.632,1788739615.033,5.083,3.500,0
8.832,1788739615.233,5.083,3.500,0
9.032,1788739615.433,5.083,3.500,0
9.232,1788739615.633,5.083,3.500,0
9.432,1788739615.833,5.083,3.500,0
9.632,1788739616.033,5.083,3.500,0
9.832,1788739616.233,5.083,3.500,0
10.032,1788739616.433,5.083,3.500,0
10.232,1788739616.633,5.083,3.500,0
10.432,1788739616.833,5.083,3.500,0
10.632,1788739617.033,5.083,3.500,0
10.832,1788739617.233,5.083,3.500,0
11.032,1788739617.433,5.083,3.500,0
11.232,1788739617.633,5.083,3.500,0
11.432,1788739617.833,5.083,3.500,0
11.632,1788739618.033,5.083,3.500,0
11.832,1788739618.233,5.083,3.500,0
12.032,1788739618.433,5.083,3.500,0
12.232,1788739618.633,5.083,3.500,0
12.432,1788739618.833,5.083,3.500,0
12.632,1788739619.033,5.083,3.500,0
12.832,1788739619.233,5.083,3.500,0
13.032,1788739619.433,5.083,3.500,0
13.232,1788739619.633,5.083,3.500,0
13.432,1788739619.833,5.083,3.500,0
13.632,1788739620.033,5.083,3.500,0
13.832,1788739620.233,5.083,3.500,0
14.032,1788739620.433,5.083,3.563,1
14.232,1788739620.633,5.083,3.625,1
14.432,1788739620.833,5.083,3.688,1
14.632,1788739621.033,5.083,3.750,1
14.832,1788739621.233,5.083,3.813,1
15.032,1788739621.433,5.083,3.876,1
15.232,1788739621.633,5.083,3.938,1
15.432,1788739621.833,5.083,4.001,1
15.632,1788739622.033,5.083,4.063,1
15.832,1788739622.233,5.083,4.126,1
16.032,1788739622.433,5.083,4.189,1
16.232,1788739622.633,5.083,4.251,1
16.432,1788739622.833,5.083,4.314,1
16.632,1788739623.033,5.083,4.376,1
16.832,1788739623.233,5.083,4.439,1
17.032,1788739623.433,5.083,4.502,1
17.232,1788739623.633,5.083,4.564,1
17.432,1788739623.833,5.083,4.627,1
17.632,1788739624.033,5.083,4.689,1
