t,t_abs,bx,by,moving
0.232,1788740024.730,4.659,6.500,0
0.432,1788740024.930,4.659,6.500,0
0.631,1788740025.130,4.659,6.500,0
0.831,1788740025.330,4.659,6.500,0
1.031,1788740025.530,4.659,6.500,0
1.231,1788740025.730,4.659,6.500,0
1.431,1788740025.930,4.659,6.500,0
1.631,1788740026.130,4.659,6.500,0
1.831,1788740026.330,4.659,6.500,0
2.031,1788740026.530,4.659,6.500,0
2.231,1788740026.730,4.659,6.500,0
2.431,1788740026.930,4.659,6.500,0
2.631,1788740027.130,4.659,6.500,0
2.831,1788740027.330,4.659,6.500,0
3.031,1788740027.530,4.659,6.500,0
3.231,1788740027.730,4.659,6.500,0
3.431,1788740027.930,4.659,6.500,0
3.631,1788740028.130,4.659,6.500,0
3.831,1788740028.330,4.659,6.500,0
4.032,1788740028.530,4.659,6.500,0
4.231,1788740028.730,4.659,6.500,0
4.432,1788740028.930,4.659,6.500,0
4.631,1788740029.130,4.659,6.500,0
4.831,1788740029.330,4.659,6.500,0
5.031,1788740029.530,4.659,6.500,0
5.231,1788740029.730,4.659,6.500,0
5.431,1788740029.930,4.659,6.500,0
5.631,1788740030.130,4.659,6.500,0
5.831,1788740030.330,4.659,6.500,0
6.031,1788740030.530,4.659,6.500,0
6.231,1788740030.730,4.659,6.500,0
6.431,1788740030.930,4.659,6.500,0
6.631,1788740031.130,4.659,6.500,0
6.831,1788740031.330,4.659,6.500,0
7.031,1788740031.530,4.659,6.500,0
7.231,1788740031.730,4.659,6.500,0
7.431,1788740031.930,4.659,6.500,0
7.631,1788740032.130,4.659,6.500,0
7.831,1788740032.330,4.659,6.500,0
8.032,1788740032.530,4.659,6.500,0
8.232,1788740032.730,4.659,6.500,0
8.431,1788740032.930,4.659,6.500,0
8.631,1788740033.130,4.659,6.500,0
8.831,1788740033.330,4.659,6.500,0
9.031,1788740033.530,4.659,6.500,0
9.232,1788740033.730,4.659,6.500,0
9.433,1788740033.932,4.659,6.500,0
9.633,1788740034.132,4.659,6.500,0
9.832,1788740034.330,4.659,6.500,0
10.032,1788740034.530,4.659,6.500,0
10.231,1788740034.730,4.659,6.500,0
10.433,1788740034.932,4.659,6.500,0
10.632,1788740035.130,4.659,6.500,0
10.833,1788740035.332,4.659,6.500,0
11.032,1788740035.531,4.659,6.500,0
11.232,1788740035.730,4.659,6.500,0
11.431,1788740035.930,4.659,6.500,0
11.631,1788740036.130,4.659,6.500,0
11.832,1788740036.330,4.659,6.500,0
12.032,1788740036.530,4.659,6.500,0
12.231,1788740036.730,4.659,6.500,0
12.431,1788740036.930,4.659,6.500,0
12.631,1788740037.130,4.659,6.500,0
12.832,1788740037.330,4.659,6.500,0
13.033,1788740037.532,4.659,6.500,0
13.233,1788740037.732,4.659,6.500,0
13.433,1788740037.931,4.659,6.439,1
13.631,1788740038.130,4.659,6.377,1
13.833,1788740038.332,4.659,6.316,1
14.033,1788740038.532,4.659,6.254,1
14.232,1788740038.730,4.659,6.193,1
14.431,1788740038.930,4.659,6.132,1
14.631,1788740039.130,4.659,6.070,1
14.832,1788740039.330,4.659,6.009,1
15.031,1788740039.530,4.659,5.947,1
15.232,1788740039.730,4.659,5.886,1
15.432,1788740039.931,4.659,5.825,1
15.631,1788740040.130,4.659,5.763,1
15.832,1788740040.330,4.659,5.702,1
16.033,1788740040.532,4.659,5.640,1
16.232,1788740040.731,4.659,5.579,1
16.431,1788740040.930,4.659,5.518,1
16.633,1788740041.132,4.659,5.456,1
16.832,1788740041.330,4.659,5.395,1
17.033,1788740041.532,4.659,5.333,1
17.232,1788740041.731,4.659,5.272,1
17.431,1788740041.930,4.659,5.211,1
17.633,1788740042.132,4.659,5.149,1
17.832,1788740042.330,4.659,5.088,1
18.032,1788740042.531,4.659,5.026,1
18.232,1788740042.730,4.659,4.965,1
18.431,1788740042.930,4.659,4.904,1
18.631,1788740043.130,4.659,4.842,1
18.831,1788740043.330,4.659,4.781,1
19.032,1788740043.530,4.659,4.719,1
19.233,1788740043.732,4.659,4.658,1
19.432,1788740043.930,4.659,4.597,1
19.631,1788740044.130,4.659,4.535,1
19.833,1788740044.332,4.659,4.474,1
20.033,1788740044.532,4.659,4.412,1
20.233,1788740044.732,4.659,4.351,1
20.432,1788740044.931,4.659,4.290,1
20.633,1788740045.132,4.659,4.228,1
20.833,1788740045.332,4.659,4.167,1
21.032,1788740045.530,4.659,4.105,1
21.231,1788740045.730,4.659,4.044,1
21.431,1788740045.930,4.659,3.983,1
21.632,1788740046.130,4.659,3.921,1
21.831,1788740046.330,4.659,3.860,1
22.031,1788740046.530,4.659,3.798,1
22.231,1788740046.730,4.659,3.737,1
22.431,1788740046.930,4.659,3.676,1
22.631,1788740047.130,4.659,3.614,1
22.831,1788740047.330,4.659,3.553,1
23.031,1788740047.530,4.659,3.491,0
23.231,1788740047.730,4.659,3.491,0
23.431,1788740047.930,4.659,3.491,0
23.631,1788740048.130,4.659,3.491,0
23.832,1788740048.330,4.659,3.491,0
24.031,1788740048.530,4.659,3.491,0
24.231,1788740048.730,4.659,3.491,0
24.432,1788740048.930,4.659,3.491,0
24.631,1788740049.130,4.659,3.491,0
24.832,1788740049.330,4.659,3.491,0
25.031,1788740049.530,4.659,3.491,0
25.231,1788740049.730,4.659,3.491,0
25.431,1788740049.930,4.659,3.491,0
25.631,1788740050.130,4.659,3.491,0
25.831,1788740050.330,4.659,3.491,0
26.031,1788740050.530,4.659,3.491,0
26.231,1788740050.730,4.659,3.491,0
26.431,1788740050.930,4.659,3.491,0
26.631,1788740051.130,4.659,3.491,0
26.831,1788740051.330,4.659,3.491,0
27.031,1788740051.530,4.659,3.491,0
27.231,1788740051.730,4.659,3.491,0
27.431,1788740051.930,4.659,3.491,0
27.632,1788740052.130,4.659,3.491,0
27.831,1788740052.330,4.659,3.491,0
28.031,1788740052.530,4.659,3.491,0
28.231,1788740052.730,4.659,3.491,0
28.431,1788740052.930,4.659,3.491,0
28.631,1788740053.130,4.659,3.491,0
28.831,1788740053.330,4.659,3.491,0
29.031,1788740053.530,4.659,3.491,0
29.231,1788740053.730,4.659,3.491,0
29.431,1788740053.930,4.659,3.491,0
29.631,1788740054.130,4.659,3.491,0
29.831,1788740054.330,4.659,3.491,0
30.031,1788740054.530,4.659,3.491,0
30.231,1788740054.730,4.659,3.491,0
30.431,1788740054.930,4.659,3.491,0
30.631,1788740055.130,4.659,3.491,0
30.831,1788740055.330,4.659,3.491,0
31.031,1788740055.530,4.659,3.491,0
31.231,1788740055.730,4.659,3.491,0
31.431,1788740055.930,4.659,3.491,0
31.632,1788740056.130,4.659,3.491,0
31.831,1788740056.330,4.659,3.491,0
32.032,1788740056.530,4.659,3.491,0
32.231,1788740056.730,4.659,3.491,0
32.432,1788740056.930,4.659,3.491,0
32.631,1788740057.130,4.659,3.491,0
32.831,1788740057.330,4.659,3.491,0
33.031,1788740057.530,4.659,3.491,0
33.231,1788740057.730,4.659,3.491,0
33.431,1788740057.930,4.659,3.491,0
33.631,1788740058.130,4.659,3.491,0
33.831,1788740058.330,4.659,3.491,0
34.032,1788740058.530,4.659,3.491,0
34.231,1788740058.730,4.659,3.491,0
34.431,1788740058.930,4.659,3.491,0
34.631,1788740059.130,4.659,3.491,0
34.832,1788740059.330,4.659,3.491,0
35.031,1788740059.530,4.659,3.491,0
