t,t_abs,bx,by,moving
0.232,1788740423.395,4.280,3.500,0
0.432,1788740423.595,4.280,3.500,0
0.632,1788740423.795,4.280,3.500,0
0.832,1788740423.995,4.280,3.500,0
1.032,1788740424.195,4.280,3.500,0
1.232,1788740424.395,4.280,3.500,0
1.432,1788740424.595,4.280,3.500,0
1.632,1788740424.795,4.280,3.500,0
1.832,1788740424.995,4.280,3.500,0
2.032,1788740425.195,4.280,3.500,0
2.232,1788740425.395,4.280,3.500,0
2.432,1788740425.595,4.280,3.500,0
2.632,1788740425.795,4.280,3.500,0
2.832,1788740425.995,4.280,3.500,0
3.032,1788740426.195,4.280,3.500,0
3.232,1788740426.395,4.280,3.500,0
3.432,1788740426.595,4.280,3.500,0
3.632,1788740426.795,4.280,3.500,0
3.832,1788740426.995,4.280,3.500,0
4.032,1788740427.195,4.280,3.500,0
4.232,1788740427.395,4.280,3.500,0
4.432,1788740427.595,4.280,3.500,0
4.632,1788740427.795,4.280,3.500,0
4.832,1788740427.995,4.280,3.500,0
5.032,1788740428.195,4.280,3.500,0
5.232,1788740428.395,4.280,3.500,0
5.432,1788740428.595,4.280,3.500,0
5.632,1788740428.795,4.280,3.500,0
5.832,1788740428.995,4.280,3.500,0
6.032,1788740429.195,4.280,3.500,0
6.232,1788740429.395,4.280,3.500,0
6.432,1788740429.595,4.280,3.500,0
6.632,1788740429.795,4.280,3.500,0
6.832,1788740429.995,4.280,3.500,0
7.032,1788740430.195,4.280,3.500,0
7.232,1788740430.395,4.280,3.500,0
7.432,1788740430.595,4.280,3.500,0
7.632,1788740430.795,4.280,3.500,0
7.832,1788740430.995,4.280,3.500,0
8.032,1788740431.195,4.280,3.500,0
8.232,1788740431.395,4.280,3.500,0
8.432,1788740431.595,4.280,3.500,0
8.632,1788740431.795,4.280,3.500,0
8.832,1788740431.995,4.280,3.500,0
9.032,1788740432.195,4.280,3.500,0
9.232,1788740432.395,4.280,3.500,0
9.432,1788740432.595,4.280,3.500,0
9.632,1788740432.795,4.280,3.500,0
9.832,1788740432.995,4.280,3.500,0
10.032,1788740433.195,4.280,3.500,0
10.232,1788740433.395,4.280,3.500,0
10.432,1788740433.595,4.280,3.500,0
10.632,1788740433.795,4.280,3.500,0
10.832,1788740433.995,4.280,3.500,0
11.032,1788740434.195,4.280,3.500,0
11.232,1788740434.395,4.280,3.500,0
11.432,1788740434.595,4.280,3.500,0
11.632,1788740434.795,4.280,3.500,0
11.832,1788740434.995,4.280,3.500,0
12.032,1788740435.195,4.280,3.500,0
12.232,1788740435.395,4.280,3.500,0
12.432,1788740435.595,4.280,3.500,0
12.632,1788740435.795,4.280,3.553,1
12.832,1788740435.995,4.280,3.606,1
13.032,1788740436.195,4.280,3.660,1
13.232,1788740436.395,4.280,3.713,1
13.432,1788740436.595,4.280,3.766,1
13.632,1788740436.795,4.280,3.819,1
13.832,1788740436.995,4.280,3.872,1
14.032,1788740437.195,4.280,3.926,1
14.232,1788740437.395,4.280,3.979,1
14.432,1788740437.595,4.280,4.032,1
14.632,1788740437.795,4.280,4.085,1
14.832,1788740437.995,4.280,4.138,1
15.032,1788740438.195,4.280,4.192,1
15.232,1788740438.395,4.280,4.245,1
15.432,1788740438.595,4.280,4.298,1
15.632,1788740438.795,4.280,4.351,1
15.832,1788740438.995,4.280,4.404,1
16.032,1788740439.195,4.280,4.458,1
16.232,1788740439.395,4.280,4.511,1
16.432,1788740439.595,4.280,4.564,1
16.632,1788740439.795,4.280,4.617,1
16.832,1788740439.995,4.280,4.670,1
17.032,1788740440.195,4.280,4.724,1
17.232,1788740440.395,4.280,4.777,1
17.432,1788740440.595,4.280,4.830,1
17.632,1788740440.795,4.280,4.883,1
17.832,1788740440.995,4.280,4.936,1
18.032,1788740441.195,4.280,4.990,1
18.232,1788740441.395,4.280,5.043,1
18.432,1788740441.595,4.280,5.096,1
18.632,1788740441.795,4.280,5.149,1
18.832,1788740441.995,4.280,5.202,1
19.032,1788740442.195,4.280,5.256,1
19.232,1788740442.395,4.280,5.309,1
19.432,1788740442.595,4.280,5.362,1
19.632,1788740442.795,4.280,5.415,1
19.832,1788740442.995,4.280,5.468,1
20.032,1788740443.195,4.280,5.522,1
20.232,1788740443.395,4.280,5.575,1
