t,t_abs,bx,by,moving
0.232,1788739044.583,5.669,3.500,0
0.432,1788739044.783,5.669,3.500,0
0.632,1788739044.983,5.669,3.500,0
0.832,1788739045.183,5.669,3.500,0
1.032,1788739045.383,5.669,3.500,0
1.232,1788739045.583,5.669,3.500,0
1.432,1788739045.783,5.669,3.500,0
1.632,1788739045.983,5.669,3.500,0
1.832,1788739046.183,5.669,3.500,0
2.032,1788739046.383,5.669,3.500,0
2.232,1788739046.583,5.669,3.500,0
2.432,1788739046.783,5.669,3.500,0
2.632,1788739046.983,5.669,3.500,0
2.832,1788739047.183,5.669,3.500,0
3.032,1788739047.383,5.669,3.500,0
3.232,1788739047.583,5.669,3.500,0
3.432,1788739047.783,5.669,3.500,0
3.632,1788739047.983,5.669,3.500,0
3.832,1788739048.183,5.669,3.500,0
4.032,1788739048.383,5.669,3.500,0
4.232,1788739048.583,5.669,3.500,0
4.432,1788739048.783,5.669,3.500,0
4.632,1788739048.983,5.669,3.500,0
4.832,1788739049.184,5.669,3.500,0
5.032,1788739049.383,5.669,3.500,0
5.232,1788739049.583,5.669,3.500,0
5.432,1788739049.783,5.669,3.500,0
5.632,1788739049.983,5.669,3.500,0
5.832,1788739050.183,5.669,3.500,0
6.032,1788739050.383,5.669,3.500,0
6.232,1788739050.583,5.669,3.500,0
6.432,1788739050.783,5.669,3.500,0
6.632,1788739050.983,5.669,3.500,0
6.832,1788739051.183,5.669,3.500,0
7.032,1788739051.383,5.669,3.500,0
7.232,1788739051.583,5.669,3.500,0
7.432,1788739051.783,5.669,3.500,0
7.632,1788739051.983,5.669,3.500,0
7.832,1788739052.183,5.669,3.500,0
8.032,1788739052.383,5.669,3.500,0
8.232,1788739052.583,5.669,3.500,0
8.432,1788739052.783,5.669,3.500,0
8.632,1788739052.983,5.669,3.500,0
8.832,1788739053.183,5.669,3.500,0
9.032,1788739053.383,5.669,3.500,0
9.232,1788739053.583,5.669,3.500,0
9.432,1788739053.783,5.669,3.500,0
9.632,1788739053.983,5.669,3.500,0
9.832,1788739054.183,5.669,3.500,0
10.032,1788739054.383,5.669,3.500,0
10.232,1788739054.583,5.669,3.500,0
10.432,1788739054.783,5.669,3.500,0
10.632,1788739054.983,5.669,3.500,0
10.832,1788739055.183,5.669,3.500,0
11.032,1788739055.383,5.669,3.500,0
11.232,1788739055.583,5.669,3.500,0
11.432,1788739055.783,5.669,3.500,0
11.632,1788739055.983,5.669,3.500,0
11.832,1788739056.183,5.669,3.500,0
12.032,1788739056.383,5.669,3.500,0
12.233,1788739056.584,5.669,3.500,0
12.432,1788739056.783,5.669,3.500,0
12.633,1788739056.984,5.669,3.500,0
12.833,1788739057.184,5.669,3.500,0
13.032,1788739057.383,5.669,3.500,0
13.232,1788739057.583,5.669,3.500,0
13.433,1788739057.785,5.669,3.500,0
13.632,1788739057.983,5.669,3.500,0
13.832,1788739058.183,5.669,3.500,0
14.032,1788739058.384,5.669,3.500,0
14.232,1788739058.583,5.669,3.500,0
14.433,1788739058.785,5.669,3.500,0
14.633,1788739058.985,5.669,3.500,0
14.832,1788739059.183,5.669,3.500,0
15.032,1788739059.383,5.669,3.500,0
15.232,1788739059.583,5.669,3.500,0
15.432,1788739059.783,5.669,3.500,0
15.632,1788739059.983,5.669,3.500,0
15.832,1788739060.184,5.669,3.563,1
16.032,1788739060.383,5.669,3.626,1
16.232,1788739060.583,5.669,3.690,1
16.432,1788739060.783,5.669,3.753,1
16.632,1788739060.983,5.669,3.816,1
16.832,1788739061.183,5.669,3.879,1
17.032,1788739061.383,5.669,3.942,1
