t,t_abs,bx,by,moving
0.232,1788739778.264,5.081,3.500,0
0.431,1788739778.464,5.081,3.500,0
0.631,1788739778.664,5.081,3.500,0
0.831,1788739778.864,5.081,3.500,0
1.031,1788739779.064,5.081,3.500,0
1.231,1788739779.264,5.081,3.500,0
1.431,1788739779.464,5.081,3.500,0
1.632,1788739779.665,5.081,3.500,0
1.831,1788739779.864,5.081,3.500,0
2.031,1788739780.064,5.081,3.500,0
2.231,1788739780.264,5.081,3.500,0
2.431,1788739780.464,5.081,3.500,0
2.631,1788739780.664,5.081,3.500,0
2.831,1788739780.864,5.081,3.500,0
3.031,1788739781.064,5.081,3.500,0
3.231,1788739781.264,5.081,3.500,0
3.431,1788739781.464,5.081,3.500,0
3.631,1788739781.664,5.081,3.500,0
3.831,1788739781.864,5.081,3.500,0
4.031,1788739782.064,5.081,3.500,0
4.231,1788739782.264,5.081,3.500,0
4.431,1788739782.464,5.081,3.500,0
4.631,1788739782.664,5.081,3.500,0
4.831,1788739782.864,5.081,3.500,0
5.031,1788739783.064,5.081,3.500,0
5.231,1788739783.264,5.081,3.500,0
5.431,1788739783.464,5.081,3.500,0
5.631,1788739783.664,5.081,3.500,0
5.831,1788739783.864,5.081,3.500,0
6.031,1788739784.064,5.081,3.500,0
6.231,1788739784.264,5.081,3.500,0
6.431,1788739784.464,5.081,3.500,0
6.631,1788739784.664,5.081,3.500,0
6.831,1788739784.864,5.081,3.500,0
7.031,1788739785.064,5.081,3.500,0
7.231,1788739785.264,5.081,3.500,0
7.431,1788739785.464,5.081,3.500,0
7.631,1788739785.664,5.081,3.500,0
7.831,1788739785.864,5.081,3.500,0
8.031,1788739786.064,5.081,3.500,0
8.231,1788739786.264,5.081,3.500,0
8.431,1788739786.464,5.081,3.500,0
8.631,1788739786.664,5.081,3.500,0
8.831,1788739786.864,5.081,3.500,0
9.031,1788739787.064,5.081,3.500,0
9.232,1788739787.264,5.081,3.500,0
9.431,1788739787.464,5.081,3.500,0
9.631,1788739787.664,5.081,3.500,0
9.831,1788739787.864,5.081,3.500,0
10.031,1788739788.064,5.081,3.500,0
10.231,1788739788.264,5.081,3.500,0
10.431,1788739788.464,5.081,3.500,0
10.631,1788739788.664,5.081,3.500,0
10.831,1788739788.864,5.081,3.500,0
11.031,1788739789.064,5.081,3.500,0
11.231,1788739789.264,5.081,3.500,0
11.431,1788739789.464,5.081,3.500,0
