t,t_abs,bx,by,moving
0.233,1788738322.795,5.410,3.500,0
0.432,1788738322.993,5.410,3.500,0
0.633,1788738323.195,5.410,3.500,0
0.832,1788738323.393,5.410,3.500,0
1.032,1788738323.593,5.410,3.500,0
1.232,1788738323.793,5.410,3.500,0
1.432,1788738323.993,5.410,3.500,0
1.632,1788738324.193,5.410,3.500,0
1.832,1788738324.393,5.410,3.500,0
2.032,1788738324.593,5.410,3.500,0
2.232,1788738324.793,5.410,3.500,0
2.432,1788738324.993,5.410,3.500,0
2.632,1788738325.193,5.410,3.500,0
2.832,1788738325.393,5.410,3.500,0
3.032,1788738325.593,5.410,3.500,0
3.232,1788738325.793,5.410,3.500,0
3.432,1788738325.993,5.410,3.500,0
3.631,1788738326.193,5.410,3.500,0
3.832,1788738326.393,5.410,3.500,0
4.032,1788738326.594,5.410,3.500,0
4.232,1788738326.793,5.410,3.500,0
4.432,1788738326.993,5.410,3.500,0
4.632,1788738327.193,5.410,3.500,0
4.832,1788738327.393,5.410,3.500,0
5.033,1788738327.594,5.410,3.500,0
5.232,1788738327.793,5.410,3.500,0
5.432,1788738327.993,5.410,3.500,0
5.632,1788738328.193,5.410,3.500,0
5.832,1788738328.393,5.410,3.500,0
6.032,1788738328.593,5.410,3.500,0
6.232,1788738328.793,5.410,3.500,0
6.432,1788738328.993,5.410,3.500,0
6.632,1788738329.193,5.410,3.500,0
6.832,1788738329.393,5.410,3.500,0
7.032,1788738329.593,5.410,3.500,0
7.231,1788738329.793,5.410,3.500,0
7.431,1788738329.993,5.410,3.500,0
7.632,1788738330.193,5.410,3.500,0
7.832,1788738330.393,5.410,3.500,0
8.032,1788738330.593,5.410,3.500,0
8.232,1788738330.793,5.410,3.500,0
8.432,1788738330.993,5.410,3.500,0
8.632,1788738331.193,5.410,3.500,0
8.832,1788738331.393,5.410,3.500,0
9.032,1788738331.593,5.410,3.500,0
9.232,1788738331.793,5.410,3.500,0
9.432,1788738331.993,5.410,3.500,0
9.632,1788738332.193,5.410,3.500,0
9.832,1788738332.393,5.410,3.500,0
10.032,1788738332.593,5.410,3.500,0
10.232,1788738332.793,5.410,3.500,0
10.431,1788738332.993,5.410,3.500,0
10.632,1788738333.193,5.410,3.500,0
10.832,1788738333.393,5.410,3.500,0
11.032,1788738333.593,5.410,3.500,0
11.232,1788738333.793,5.410,3.500,0
11.432,1788738333.993,5.410,3.500,0
11.632,1788738334.193,5.410,3.500,0
11.832,1788738334.393,5.410,3.500,0
12.033,1788738334.595,5.410,3.500,0
12.233,1788738334.795,5.410,3.500,0
12.432,1788738334.993,5.410,3.500,0
12.632,1788738335.193,5.410,3.500,0
12.832,1788738335.393,5.410,3.500,0
13.032,1788738335.593,5.410,3.500,0
13.232,1788738335.793,5.410,3.500,0
13.432,1788738335.993,5.410,3.500,0
13.632,1788738336.193,5.410,3.500,0
13.832,1788738336.393,5.410,3.500,0
14.032,1788738336.593,5.410,3.500,0
14.232,1788738336.793,5.410,3.500,0
14.432,1788738336.993,5.410,3.500,0
14.632,1788738337.193,5.410,3.500,0
14.832,1788738337.393,5.410,3.500,0
15.032,1788738337.593,5.410,3.500,0
15.232,1788738337.793,5.410,3.500,0
15.432,1788738337.993,5.410,3.569,1
15.632,1788738338.193,5.410,3.639,1
15.832,1788738338.393,5.410,3.708,1
16.032,1788738338.593,5.410,3.778,1
16.232,1788738338.793,5.410,3.847,1
16.432,1788738338.993,5.410,3.916,1
16.632,1788738339.193,5.410,3.986,1
16.832,1788738339.393,5.410,4.055,1
17.032,1788738339.593,5.410,4.125,1
17.232,1788738339.793,5.410,4.194,1
17.432,1788738339.993,5.410,4.263,1
17.632,1788738340.193,5.410,4.333,1
17.832,1788738340.393,5.410,4.402,1
18.032,1788738340.593,5.410,4.472,1
18.232,1788738340.793,5.410,4.541,1
18.432,1788738340.993,5.410,4.610,1
18.632,1788738341.193,5.410,4.680,1
18.832,1788738341.393,5.410,4.749,1
19.032,1788738341.593,5.410,4.819,1
19.232,1788738341.793,5.410,4.888,1
19.432,1788738341.993,5.410,4.957,1
19.632,1788738342.193,5.410,5.027,1
19.832,1788738342.393,5.410,5.096,1
20.032,1788738342.593,5.410,5.166,1
20.232,1788738342.793,5.410,5.235,1
20.432,1788738342.993,5.410,5.304,1
20.632,1788738343.193,5.410,5.374,1
20.832,1788738343.393,5.410,5.443,1
21.032,1788738343.593,5.410,5.513,1
21.232,1788738343.793,5.410,5.582,1
21.432,1788738343.993,5.410,5.651,1
21.632,1788738344.193,5.410,5.721,1
21.832,1788738344.393,5.410,5.790,1
22.032,1788738344.593,5.410,5.860,1
22.232,1788738344.793,5.410,5.929,1
22.432,1788738344.993,5.410,5.998,1
22.632,1788738345.193,5.410,6.068,1
22.832,1788738345.393,5.410,6.137,1
23.032,1788738345.593,5.410,6.207,1
23.232,1788738345.793,5.410,6.276,1
23.432,1788738345.993,5.410,6.345,1
23.632,1788738346.193,5.410,6.415,1
23.832,1788738346.393,5.410,6.484,1
24.032,1788738346.593,5.410,6.554,0
24.232,1788738346.793,5.410,6.554,0
24.432,1788738346.993,5.410,6.554,0
24.633,1788738347.194,5.410,6.554,0
24.833,1788738347.395,5.410,6.554,0
25.033,1788738347.594,5.410,6.554,0
25.232,1788738347.793,5.410,6.554,0
25.433,1788738347.994,5.410,6.554,0
25.632,1788738348.193,5.410,6.554,0
25.832,1788738348.393,5.410,6.554,0
26.032,1788738348.593,5.410,6.554,0
26.232,1788738348.793,5.410,6.554,0
26.433,1788738348.994,5.410,6.554,0
26.633,1788738349.194,5.410,6.554,0
26.833,1788738349.395,5.410,6.554,0
27.033,1788738349.595,5.410,6.554,0
27.232,1788738349.794,5.410,6.554,0
27.432,1788738349.993,5.410,6.554,0
27.632,1788738350.193,5.410,6.554,0
27.832,1788738350.393,5.410,6.554,0
28.032,1788738350.593,5.410,6.554,0
28.232,1788738350.793,5.410,6.554,0
28.432,1788738350.993,5.410,6.554,0
28.632,1788738351.193,5.410,6.554,0
28.832,1788738351.393,5.410,6.554,0
29.032,1788738351.593,5.410,6.554,0
29.232,1788738351.793,5.410,6.554,0
29.432,1788738351.993,5.410,6.554,0
29.632,1788738352.193,5.410,6.554,0
29.832,1788738352.393,5.410,6.554,0
30.032,1788738352.593,5.410,6.554,0
30.232,1788738352.793,5.410,6.554,0
30.432,1788738352.993,5.410,6.554,0
30.632,1788738353.193,5.410,6.554,0
30.832,1788738353.393,5.410,6.554,0
31.032,1788738353.593,5.410,6.554,0
31.232,1788738353.793,5.410,6.554,0
31.432,1788738353.993,5.410,6.554,0
31.632,1788738354.193,5.410,6.554,0
31.832,1788738354.393,5.410,6.554,0
32.032,1788738354.593,5.410,6.554,0
32.232,1788738354.793,5.410,6.554,0
32.433,1788738354.994,5.410,6.554,0
32.633,1788738355.195,5.410,6.554,0
32.833,1788738355.395,5.410,6.554,0
33.032,1788738355.593,5.410,6.554,0
33.232,1788738355.793,5.410,6.554,0
