t,t_abs,bx,by,moving
0.232,1788739915.495,5.574,6.500,0
0.432,1788739915.695,5.574,6.500,0
0.632,1788739915.895,5.574,6.500,0
0.832,1788739916.095,5.574,6.500,0
1.032,1788739916.295,5.574,6.500,0
1.232,1788739916.495,5.574,6.500,0
1.432,1788739916.695,5.574,6.500,0
1.632,1788739916.895,5.574,6.500,0
1.832,1788739917.095,5.574,6.500,0
2.032,1788739917.295,5.574,6.500,0
2.232,1788739917.495,5.574,6.500,0
2.432,1788739917.695,5.574,6.500,0
2.632,1788739917.895,5.574,6.500,0
2.832,1788739918.095,5.574,6.500,0
3.032,1788739918.295,5.574,6.500,0
3.232,1788739918.495,5.574,6.500,0
3.432,1788739918.695,5.574,6.500,0
3.632,1788739918.895,5.574,6.500,0
3.832,1788739919.095,5.574,6.500,0
4.032,1788739919.295,5.574,6.500,0
4.232,1788739919.495,5.574,6.500,0
4.432,1788739919.695,5.574,6.500,0
4.632,1788739919.895,5.574,6.500,0
4.832,1788739920.095,5.574,6.500,0
5.032,1788739920.295,5.574,6.500,0
5.232,1788739920.495,5.574,6.500,0
5.432,1788739920.695,5.574,6.500,0
5.632,1788739920.895,5.574,6.500,0
5.832,1788739921.095,5.574,6.500,0
6.032,1788739921.295,5.574,6.500,0
6.232,1788739921.495,5.574,6.500,0
6.432,1788739921.695,5.574,6.500,0
6.632,1788739921.895,5.574,6.500,0
6.832,1788739922.095,5.574,6.500,0
7.032,1788739922.295,5.574,6.500,0
7.232,1788739922.495,5.574,6.500,0
7.432,1788739922.695,5.574,6.500,0
7.632,1788739922.895,5.574,6.500,0
7.832,1788739923.095,5.574,6.500,0
8.032,1788739923.295,5.574,6.500,0
8.232,1788739923.495,5.574,6.500,0
8.432,1788739923.695,5.574,6.500,0
8.632,1788739923.895,5.574,6.500,0
8.832,1788739924.095,5.574,6.500,0
9.032,1788739924.295,5.574,6.500,0
9.232,1788739924.495,5.574,6.500,0
9.432,1788739924.695,5.574,6.500,0
9.632,1788739924.895,5.574,6.500,0
9.832,1788739925.095,5.574,6.500,0
10.032,1788739925.295,5.574,6.500,0
10.232,1788739925.495,5.574,6.500,0
10.432,1788739925.695,5.574,6.500,0
10.632,1788739925.895,5.574,6.500,0
10.832,1788739926.095,5.574,6.500,0
11.032,1788739926.295,5.574,6.500,0
11.232,1788739926.495,5.574,6.500,0
11.433,1788739926.697,5.574,6.500,0
11.632,1788739926.895,5.574,6.500,0
11.833,1788739927.097,5.574,6.500,0
12.032,1788739927.295,5.574,6.500,0
12.232,1788739927.495,5.574,6.500,0
12.432,1788739927.695,5.574,6.500,0
12.632,1788739927.895,5.574,6.500,0
12.832,1788739928.096,5.574,6.500,0
13.032,1788739928.295,5.574,6.500,0
13.232,1788739928.495,5.574,6.500,0
13.432,1788739928.695,5.574,6.500,0
13.632,1788739928.895,5.574,6.500,0
13.832,1788739929.095,5.574,6.500,0
14.032,1788739929.296,5.574,6.500,0
14.232,1788739929.495,5.574,6.500,0
14.432,1788739929.695,5.574,6.500,0
14.633,1788739929.897,5.574,6.500,0
14.833,1788739930.097,5.574,6.500,0
15.032,1788739930.295,5.574,6.500,0
