1.71006,0
1.89294,0
2.22653,0
2.11243,0
2.15885,0
5.57354,0
2.06784,0
4.11033,0
3.98216,0
1.7622,0
7.80085,0
7.2858,0
1.23584,0
4.1285,0
4.98609,0
4.48675,0
6.58658,0
4.96595,0
11.8644,0
12.2112,0
3.99578,0
9.67429,0
9.69522,0
10.9238,0
1.80346,0
17.0425,0
34.4439,0
8.00251,0
4.59762,0
10.2294,0
21.2971,0
6.20001,0
3.32033,0
9.91855,0
15.4962,0
11.8099,0
29.418,0
3.3261,0
11.8987,0
5.15149,0
16.6946,0
6.5241,0
19.134,0
21.9035,0
8.30431,0
3.17532,0
16.1366,0
7.02897,0
19.892,0
20.3269,0
8.00451,0
7.05889,0
1.68629,0
12.622,0
16.3265,0
2.70492,0
19.4467,0
11.1262,0
24.359,0
20.7259,0
4.16206,0
15.2584,0
13.3371,0
4.58491,0
17.6901,0
14.9117,0
5.74734,0
14.6608,0
2.67761,0
15.2617,0
6.49802,0
10.6946,0
19.8123,0
7.20659,0
2.93609,0
12.0594,0
22.7999,0
4.09466,0
9.34564,0
10.3972,0
24.5314,0
18.352,0
27.4457,0
2.75207,0
3.63612,0
29.4647,0
12.4604,0
1.48167,0
16.3458,0
7.91154,0
20.3702,0
4.64737,0
21.2836,0
6.99,0
14.7587,0
12.5071,0
2.38906,0
5.40455,0
2.49688,0
13.5799,0
12.4713,0
1.48208,0
7.55332,0
12.8813,0
15.7936,0
18.5566,0
15.5392,0
22.7851,0
4.98614,0
5.63594,0
29.9357,0
6.04927,0
2.674,0
6.8929,0
12.2884,0
14.9762,0
9.84313,0
15.798,0
4.2937,0
10.3524,0
19.8286,0
6.52378,0
4.90299,0
24.8741,0
2.96509,0
7.80551,0
17.8352,0
11.4159,0
8.62514,0
14.1118,0
4.54105,0
24.8195,0
17.0496,0
16.7851,0
20.5016,0
21.467,0
1.74453,0
11.6886,0
1.62955,0
8.35673,0
12.0878,0
16.9442,0
23.2765,0
3.70014,0
13.5474,0
33.2001,0
14.316,0
5.84134,0
1.80601,0
7.92961,0
2.51973,0
10.7191,0
14.7886,0
3.97985,0
21.27,0
18.66,0
11.0714,0
2.74703,0
16.3575,0
15.2299,0
14.216,0
2.65765,0
22.1619,0
21.9604,0
2.42132,0
4.38968,0
13.911,0
13.3118,0
8.44746,0
6.20995,0
18.7521,0
12.6104,0
20.0695,0
6.2693,0
41.4243,0
3.51522,0
2.85178,0
8.76259,0
13.7283,0
12.6262,0
6.87951,0
1.78819,0
14.6447,0
18.1396,0
1.63733,0
6.89702,0
1.66502,0
5.89046,0
8.46107,0
22.7543,0
28.6377,0
17.8455,0
33.1535,0
17.4907,0
28.3958,0
22.872,0
13.8779,0
2.5993,0
4.89728,0
5.42277,0
19.7152,0
24.4703,0
18.9027,0
2.67699,0
9.69115,0
5.5444,0
16.0926,0
7.14834,0
13.8461,0
20.4805,0
2.55493,0
6.60988,0
2.79175,0
22.6341,0
24.421,0
13.6014,0
3.59817,0
10.3225,0
6.56225,0
8.35326,0
5.25934,0
13.0845,0
9.38083,0
7.15753,0
3.28027,0
16.3586,0
17.5498,0
17.844,0
3.55515,0
7.4005,0
5.92673,0
5.08599,0
16.1181,0
10.2622,0
2.23546,0
14.3211,0
7.35683,0
4.23911,0
2.14359,0
1.87692,0
10.0052,0
13.5524,0
14.2691,0
3.65383,0
2.47317,0
8.46093,0
4.13245,0
7.09753,0
7.72052,0
1.80027,0
19.3793,0
18.3331,0
16.433,0
32.9143,0
30.42,0
51.8442,0
25.2236,0
42.721,0
92.0937,0
87.7888,0
99.2009,0
89.3853,0
50.2313,0
149.781,0
94.1224,0
93.3474,0
166.911,0
182.017,0
130.449,0
