t,t_abs,bx,by,moving
0.232,1788739380.179,5.587,6.500,0
0.432,1788739380.379,5.587,6.500,0
0.632,1788739380.579,5.587,6.500,0
0.832,1788739380.779,5.587,6.500,0
1.032,1788739380.979,5.587,6.500,0
1.232,1788739381.179,5.587,6.500,0
1.432,1788739381.379,5.587,6.500,0
1.632,1788739381.579,5.587,6.500,0
1.832,1788739381.779,5.587,6.500,0
2.032,1788739381.979,5.587,6.500,0
2.232,1788739382.179,5.587,6.500,0
2.432,1788739382.379,5.587,6.500,0
2.632,1788739382.579,5.587,6.500,0
2.832,1788739382.779,5.587,6.500,0
3.032,1788739382.979,5.587,6.500,0
3.232,1788739383.179,5.587,6.500,0
3.432,1788739383.379,5.587,6.500,0
3.632,1788739383.579,5.587,6.500,0
3.832,1788739383.779,5.587,6.500,0
4.032,1788739383.979,5.587,6.500,0
4.232,1788739384.179,5.587,6.500,0
4.432,1788739384.379,5.587,6.500,0
4.631,1788739384.578,5.587,6.500,0
4.832,1788739384.779,5.587,6.500,0
5.031,1788739384.978,5.587,6.500,0
5.231,1788739385.178,5.587,6.500,0
5.432,1788739385.379,5.587,6.500,0
5.632,1788739385.579,5.587,6.500,0
5.832,1788739385.779,5.587,6.500,0
6.032,1788739385.979,5.587,6.500,0
6.232,1788739386.179,5.587,6.500,0
6.432,1788739386.379,5.587,6.500,0
6.632,1788739386.578,5.587,6.500,0
6.832,1788739386.779,5.587,6.500,0
7.032,1788739386.979,5.587,6.500,0
7.232,1788739387.179,5.587,6.500,0
7.432,1788739387.379,5.587,6.500,0
7.632,1788739387.579,5.587,6.500,0
7.832,1788739387.779,5.587,6.500,0
8.033,1788739387.980,5.587,6.500,0
8.232,1788739388.179,5.587,6.500,0
8.433,1788739388.380,5.587,6.500,0
8.633,1788739388.580,5.587,6.500,0
8.832,1788739388.779,5.587,6.500,0
9.032,1788739388.979,5.587,6.500,0
9.233,1788739389.180,5.587,6.500,0
9.433,1788739389.380,5.587,6.500,0
9.633,1788739389.580,5.587,6.500,0
9.833,1788739389.780,5.587,6.500,0
10.033,1788739389.980,5.587,6.500,0
10.232,1788739390.179,5.587,6.500,0
10.432,1788739390.379,5.587,6.500,0
10.632,1788739390.579,5.587,6.500,0
10.832,1788739390.779,5.587,6.500,0
11.032,1788739390.979,5.587,6.500,0
11.232,1788739391.179,5.587,6.500,0
11.432,1788739391.379,5.587,6.500,0
11.632,1788739391.579,5.587,6.500,0
11.832,1788739391.779,5.587,6.500,0
12.032,1788739391.979,5.587,6.500,0
12.232,1788739392.179,5.587,6.500,0
12.432,1788739392.379,5.587,6.500,0
12.632,1788739392.579,5.587,6.500,0
12.832,1788739392.779,5.587,6.500,0
13.032,1788739392.979,5.587,6.500,0
13.232,1788739393.179,5.587,6.500,0
13.433,1788739393.380,5.587,6.500,0
13.632,1788739393.579,5.587,6.500,0
13.833,1788739393.780,5.587,6.500,0
14.032,1788739393.979,5.587,6.500,0
14.232,1788739394.179,5.587,6.500,0
14.432,1788739394.379,5.587,6.500,0
14.632,1788739394.579,5.587,6.500,0
14.832,1788739394.779,5.587,6.500,0
15.032,1788739394.979,5.587,6.500,0
15.233,1788739395.180,5.587,6.439,1
15.432,1788739395.379,5.587,6.379,1
15.632,1788739395.579,5.587,6.318,1
15.832,1788739395.779,5.587,6.258,1
16.033,1788739395.980,5.587,6.197,1
16.232,1788739396.179,5.587,6.136,1
16.432,1788739396.379,5.587,6.076,1
16.633,1788739396.580,5.587,6.015,1
16.832,1788739396.779,5.587,5.955,1
17.032,1788739396.979,5.587,5.894,1
17.232,1788739397.179,5.587,5.833,1
17.432,1788739397.379,5.587,5.773,1
17.633,1788739397.580,5.587,5.712,1
17.833,1788739397.780,5.587,5.652,1
18.032,1788739397.979,5.587,5.591,1
18.232,1788739398.179,5.587,5.530,1
18.432,1788739398.379,5.587,5.470,1
18.632,1788739398.579,5.587,5.409,1
18.832,1788739398.779,5.587,5.349,1
19.032,1788739398.979,5.587,5.288,1
19.232,1788739399.179,5.587,5.227,1
19.432,1788739399.379,5.587,5.167,1
19.633,1788739399.580,5.587,5.106,1
19.832,1788739399.779,5.587,5.046,1
20.032,1788739399.979,5.587,4.985,1
20.232,1788739400.179,5.587,4.924,1
20.432,1788739400.379,5.587,4.864,1
20.632,1788739400.579,5.587,4.803,1
20.832,1788739400.779,5.587,4.743,1
21.032,1788739400.979,5.587,4.682,1
