t,t_abs,bx,by,moving
0.232,1788739723.146,5.081,3.500,0
0.432,1788739723.346,5.081,3.500,0
0.632,1788739723.546,5.081,3.500,0
0.832,1788739723.746,5.081,3.500,0
1.032,1788739723.946,5.081,3.500,0
1.232,1788739724.146,5.081,3.500,0
1.432,1788739724.346,5.081,3.500,0
1.632,1788739724.546,5.081,3.500,0
1.832,1788739724.746,5.081,3.500,0
2.032,1788739724.946,5.081,3.500,0
2.232,1788739725.146,5.081,3.500,0
2.432,1788739725.346,5.081,3.500,0
2.632,1788739725.546,5.081,3.500,0
2.832,1788739725.746,5.081,3.500,0
3.032,1788739725.946,5.081,3.500,0
3.232,1788739726.146,5.081,3.500,0
3.432,1788739726.346,5.081,3.500,0
3.632,1788739726.546,5.081,3.500,0
3.832,1788739726.746,5.081,3.500,0
4.032,1788739726.946,5.081,3.500,0
4.232,1788739727.146,5.081,3.500,0
4.432,1788739727.346,5.081,3.500,0
4.632,1788739727.546,5.081,3.500,0
4.831,1788739727.746,5.081,3.500,0
5.032,1788739727.946,5.081,3.500,0
5.232,1788739728.146,5.081,3.500,0
5.431,1788739728.346,5.081,3.500,0
5.632,1788739728.546,5.081,3.500,0
5.832,1788739728.746,5.081,3.500,0
6.032,1788739728.946,5.081,3.500,0
6.232,1788739729.146,5.081,3.500,0
6.432,1788739729.346,5.081,3.500,0
6.633,1788739729.547,5.081,3.500,0
6.832,1788739729.746,5.081,3.500,0
7.032,1788739729.946,5.081,3.500,0
7.232,1788739730.146,5.081,3.500,0
7.432,1788739730.346,5.081,3.500,0
7.632,1788739730.546,5.081,3.500,0
7.832,1788739730.746,5.081,3.500,0
8.032,1788739730.946,5.081,3.500,0
8.232,1788739731.146,5.081,3.500,0
8.432,1788739731.346,5.081,3.500,0
8.633,1788739731.547,5.081,3.500,0
8.832,1788739731.746,5.081,3.500,0
9.032,1788739731.946,5.081,3.500,0
9.232,1788739732.146,5.081,3.500,0
9.433,1788739732.347,5.081,3.500,0
9.632,1788739732.546,5.081,3.500,0
9.832,1788739732.746,5.081,3.500,0
10.032,1788739732.946,5.081,3.500,0
10.232,1788739733.146,5.081,3.500,0
10.432,1788739733.346,5.081,3.500,0
10.632,1788739733.546,5.081,3.500,0
10.832,1788739733.746,5.081,3.500,0
11.032,1788739733.946,5.081,3.500,0
11.232,1788739734.146,5.081,3.500,0
11.432,1788739734.346,5.081,3.500,0
11.632,1788739734.546,5.081,3.500,0
11.832,1788739734.746,5.081,3.500,0
12.032,1788739734.946,5.081,3.500,0
12.232,1788739735.146,5.081,3.500,0
12.432,1788739735.346,5.081,3.500,0
12.632,1788739735.546,5.081,3.500,0
12.832,1788739735.746,5.081,3.500,0
13.032,1788739735.946,5.081,3.500,0
13.232,1788739736.146,5.081,3.500,0
13.432,1788739736.346,5.081,3.500,0
13.632,1788739736.546,5.081,3.500,0
13.832,1788739736.746,5.081,3.500,0
14.032,1788739736.946,5.081,3.500,0
14.232,1788739737.146,5.081,3.500,0
14.432,1788739737.346,5.081,3.500,0
14.632,1788739737.546,5.081,3.500,0
14.832,1788739737.746,5.081,3.500,0
15.032,1788739737.946,5.081,3.500,0
15.232,1788739738.146,5.081,3.500,0
15.432,1788739738.346,5.081,3.568,1
15.632,1788739738.546,5.081,3.636,1
15.832,1788739738.746,5.081,3.705,1
16.032,1788739738.946,5.081,3.773,1
16.232,1788739739.146,5.081,3.841,1
16.432,1788739739.346,5.081,3.909,1
16.632,1788739739.546,5.081,3.977,1
16.832,1788739739.746,5.081,4.046,1
17.032,1788739739.946,5.081,4.114,1
17.232,1788739740.146,5.081,4.182,1
17.432,1788739740.346,5.081,4.250,1
17.632,1788739740.546,5.081,4.318,1
17.832,1788739740.746,5.081,4.387,1
18.032,1788739740.946,5.081,4.455,1
18.232,1788739741.146,5.081,4.523,1
18.432,1788739741.346,5.081,4.591,1
18.632,1788739741.546,5.081,4.659,1
18.832,1788739741.746,5.081,4.728,1
19.032,1788739741.946,5.081,4.796,1
19.232,1788739742.146,5.081,4.864,1
19.432,1788739742.346,5.081,4.932,1
19.632,1788739742.546,5.081,5.000,1
19.832,1788739742.746,5.081,5.069,1
20.032,1788739742.946,5.081,5.137,1
20.232,1788739743.146,5.081,5.205,1
20.432,1788739743.346,5.081,5.273,1
20.632,1788739743.546,5.081,5.341,1
20.832,1788739743.746,5.081,5.410,1
21.033,1788739743.948,5.081,5.478,1
21.232,1788739744.146,5.081,5.546,1
21.432,1788739744.346,5.081,5.614,1
21.632,1788739744.546,5.081,5.682,1
21.832,1788739744.746,5.081,5.751,1
22.033,1788739744.947,5.081,5.819,1
22.232,1788739745.146,5.081,5.887,1
22.432,1788739745.346,5.081,5.955,1
22.632,1788739745.546,5.081,6.023,1
22.832,1788739745.746,5.081,6.092,1
23.032,1788739745.946,5.081,6.160,1
23.232,1788739746.146,5.081,6.228,1
23.432,1788739746.346,5.081,6.296,1
23.632,1788739746.546,5.081,6.364,1
23.832,1788739746.746,5.081,6.433,1
24.032,1788739746.946,5.081,6.501,0
24.232,1788739747.146,5.081,6.501,0
24.432,1788739747.347,5.081,6.501,0
24.632,1788739747.546,5.081,6.501,0
24.832,1788739747.746,5.081,6.501,0
25.032,1788739747.946,5.081,6.501,0
25.232,1788739748.146,5.081,6.501,0
25.432,1788739748.346,5.081,6.501,0
25.632,1788739748.546,5.081,6.501,0
25.832,1788739748.746,5.081,6.501,0
26.032,1788739748.946,5.081,6.501,0
26.232,1788739749.146,5.081,6.501,0
26.432,1788739749.346,5.081,6.501,0
26.632,1788739749.546,5.081,6.501,0
26.832,1788739749.746,5.081,6.501,0
27.032,1788739749.946,5.081,6.501,0
27.232,1788739750.146,5.081,6.501,0
27.432,1788739750.346,5.081,6.501,0
27.632,1788739750.546,5.081,6.501,0
27.832,1788739750.746,5.081,6.501,0
28.032,1788739750.946,5.081,6.501,0
28.232,1788739751.146,5.081,6.501,0
28.432,1788739751.346,5.081,6.501,0
28.632,1788739751.546,5.081,6.501,0
28.832,1788739751.746,5.081,6.501,0
29.033,1788739751.948,5.081,6.501,0
29.232,1788739752.146,5.081,6.501,0
29.432,1788739752.346,5.081,6.501,0
29.632,1788739752.546,5.081,6.501,0
29.832,1788739752.746,5.081,6.501,0
30.032,1788739752.946,5.081,6.501,0
30.232,1788739753.146,5.081,6.501,0
30.432,1788739753.346,5.081,6.501,0
30.632,1788739753.546,5.081,6.501,0
30.832,1788739753.746,5.081,6.501,0
31.032,1788739753.946,5.081,6.501,0
31.232,1788739754.146,5.081,6.501,0
31.432,1788739754.346,5.081,6.501,0
31.632,1788739754.546,5.081,6.501,0
31.832,1788739754.746,5.081,6.501,0
32.032,1788739754.946,5.081,6.501,0
32.232,1788739755.146,5.081,6.501,0
32.432,1788739755.346,5.081,6.501,0
