t,t_abs,bx,by,moving
0.231,1788737945.286,4.744,6.500,0
0.431,1788737945.486,4.744,6.500,0
0.631,1788737945.686,4.744,6.500,0
0.831,1788737945.886,4.744,6.500,0
1.031,1788737946.086,4.744,6.500,0
1.231,1788737946.286,4.744,6.500,0
1.431,1788737946.486,4.744,6.500,0
1.631,1788737946.686,4.744,6.500,0
1.831,1788737946.886,4.744,6.500,0
2.031,1788737947.086,4.744,6.500,0
2.231,1788737947.286,4.744,6.500,0
2.431,1788737947.486,4.744,6.500,0
2.631,1788737947.686,4.744,6.500,0
2.831,1788737947.886,4.744,6.500,0
3.031,1788737948.086,4.744,6.500,0
3.231,1788737948.286,4.744,6.500,0
3.431,1788737948.486,4.744,6.500,0
3.631,1788737948.686,4.744,6.500,0
3.831,1788737948.886,4.744,6.500,0
4.031,1788737949.086,4.744,6.500,0
4.231,1788737949.286,4.744,6.500,0
4.431,1788737949.486,4.744,6.500,0
4.631,1788737949.686,4.744,6.500,0
4.831,1788737949.886,4.744,6.500,0
5.031,1788737950.086,4.744,6.500,0
5.231,1788737950.286,4.744,6.500,0
5.431,1788737950.486,4.744,6.500,0
5.631,1788737950.686,4.744,6.500,0
5.831,1788737950.886,4.744,6.500,0
6.031,1788737951.086,4.744,6.500,0
6.231,1788737951.286,4.744,6.500,0
6.431,1788737951.486,4.744,6.500,0
6.631,1788737951.686,4.744,6.500,0
6.831,1788737951.886,4.744,6.500,0
7.031,1788737952.086,4.744,6.500,0
7.231,1788737952.286,4.744,6.500,0
7.431,1788737952.486,4.744,6.500,0
7.631,1788737952.686,4.744,6.500,0
7.831,1788737952.886,4.744,6.500,0
8.031,1788737953.086,4.744,6.500,0
8.231,1788737953.286,4.744,6.500,0
8.431,1788737953.486,4.744,6.500,0
8.632,1788737953.686,4.744,6.500,0
8.831,1788737953.886,4.744,6.500,0
9.031,1788737954.086,4.744,6.500,0
9.231,1788737954.286,4.744,6.500,0
9.431,1788737954.486,4.744,6.500,0
9.631,1788737954.686,4.744,6.500,0
9.831,1788737954.886,4.744,6.500,0
10.031,1788737955.086,4.744,6.500,0
10.231,1788737955.286,4.744,6.500,0
10.431,1788737955.486,4.744,6.500,0
10.631,1788737955.686,4.744,6.500,0
10.831,1788737955.886,4.744,6.500,0
11.031,1788737956.086,4.744,6.500,0
11.231,1788737956.286,4.744,6.500,0
11.431,1788737956.486,4.744,6.500,0
11.631,1788737956.686,4.744,6.500,0
11.831,1788737956.886,4.744,6.500,0
12.031,1788737957.086,4.744,6.500,0
12.231,1788737957.286,4.744,6.500,0
12.431,1788737957.486,4.744,6.500,0
12.631,1788737957.686,4.744,6.500,0
12.831,1788737957.886,4.744,6.500,0
13.031,1788737958.086,4.744,6.500,0
13.233,1788737958.288,4.744,6.500,0
13.433,1788737958.488,4.744,6.500,0
13.632,1788737958.686,4.744,6.443,1
13.831,1788737958.886,4.744,6.386,1
