t,t_abs,bx,by,moving
0.231,1788738432.852,4.400,6.500,0
0.431,1788738433.052,4.400,6.500,0
0.631,1788738433.252,4.400,6.500,0
0.831,1788738433.452,4.400,6.500,0
1.031,1788738433.652,4.400,6.500,0
1.231,1788738433.852,4.400,6.500,0
1.431,1788738434.052,4.400,6.500,0
1.631,1788738434.252,4.400,6.500,0
1.831,1788738434.452,4.400,6.500,0
2.031,1788738434.652,4.400,6.500,0
2.231,1788738434.852,4.400,6.500,0
2.431,1788738435.052,4.400,6.500,0
2.631,1788738435.252,4.400,6.500,0
2.831,1788738435.452,4.400,6.500,0
3.031,1788738435.652,4.400,6.500,0
3.231,1788738435.852,4.400,6.500,0
3.431,1788738436.052,4.400,6.500,0
3.631,1788738436.252,4.400,6.500,0
3.831,1788738436.452,4.400,6.500,0
4.031,1788738436.652,4.400,6.500,0
4.231,1788738436.852,4.400,6.500,0
4.431,1788738437.052,4.400,6.500,0
4.631,1788738437.252,4.400,6.500,0
4.831,1788738437.452,4.400,6.500,0
5.031,1788738437.652,4.400,6.500,0
5.231,1788738437.852,4.400,6.500,0
5.431,1788738438.052,4.400,6.500,0
5.631,1788738438.252,4.400,6.500,0
5.831,1788738438.452,4.400,6.500,0
6.031,1788738438.652,4.400,6.500,0
6.231,1788738438.852,4.400,6.500,0
6.431,1788738439.052,4.400,6.500,0
6.631,1788738439.252,4.400,6.500,0
6.831,1788738439.452,4.400,6.500,0
7.031,1788738439.652,4.400,6.500,0
7.231,1788738439.852,4.400,6.500,0
7.431,1788738440.052,4.400,6.500,0
7.631,1788738440.252,4.400,6.500,0
7.831,1788738440.452,4.400,6.500,0
8.031,1788738440.652,4.400,6.500,0
8.231,1788738440.852,4.400,6.500,0
8.431,1788738441.052,4.400,6.500,0
8.631,1788738441.252,4.400,6.500,0
8.831,1788738441.452,4.400,6.500,0
9.031,1788738441.652,4.400,6.500,0
9.231,1788738441.852,4.400,6.500,0
9.431,1788738442.052,4.400,6.500,0
9.631,1788738442.252,4.400,6.500,0
9.831,1788738442.452,4.400,6.500,0
10.031,1788738442.652,4.400,6.500,0
10.231,1788738442.852,4.400,6.500,0
10.431,1788738443.052,4.400,6.500,0
10.631,1788738443.252,4.400,6.500,0
10.831,1788738443.452,4.400,6.500,0
11.031,1788738443.652,4.400,6.448,1
11.231,1788738443.852,4.400,6.396,1
11.431,1788738444.052,4.400,6.344,1
11.631,1788738444.252,4.400,6.292,1
11.831,1788738444.452,4.400,6.240,1
12.031,1788738444.652,4.400,6.188,1
12.231,1788738444.852,4.400,6.136,1
12.431,1788738445.052,4.400,6.084,1
12.631,1788738445.252,4.400,6.032,1
12.831,1788738445.452,4.400,5.980,1
13.031,1788738445.652,4.400,5.928,1
13.231,1788738445.852,4.400,5.876,1
13.431,1788738446.052,4.400,5.824,1
13.631,1788738446.252,4.400,5.772,1
13.831,1788738446.452,4.400,5.720,1
14.031,1788738446.652,4.400,5.668,1
14.231,1788738446.852,4.400,5.616,1
14.431,1788738447.052,4.400,5.564,1
14.631,1788738447.252,4.400,5.512,1
14.831,1788738447.452,4.400,5.460,1
15.031,1788738447.652,4.400,5.408,1
15.231,1788738447.852,4.400,5.356,1
15.431,1788738448.052,4.400,5.304,1
15.631,1788738448.252,4.400,5.252,1
15.831,1788738448.452,4.400,5.200,1
