t,t_abs,bx,by,moving
29.032,1788740170.032,4.257,3.476,0
29.232,1788740170.232,4.257,3.476,0
29.432,1788740170.432,4.257,3.476,0
29.632,1788740170.632,4.257,3.476,0
29.832,1788740170.832,4.257,3.476,0
30.032,1788740171.032,4.257,3.476,0
30.233,1788740171.233,4.257,3.476,0
30.433,1788740171.433,4.257,3.476,0
30.632,1788740171.632,4.257,3.476,0
30.833,1788740171.833,4.257,3.476,0
31.032,1788740172.032,4.257,3.476,0
31.233,1788740172.233,4.257,3.476,0
31.432,1788740172.431,4.257,3.476,0
31.632,1788740172.632,4.257,3.476,0
31.832,1788740172.832,4.257,3.476,0
32.032,1788740173.032,4.257,3.476,0
32.232,1788740173.232,4.257,3.476,0
32.432,1788740173.432,4.257,3.476,0
32.632,1788740173.631,4.257,3.476,0
32.832,1788740173.832,4.257,3.476,0
33.032,1788740174.032,4.257,3.476,0
33.232,1788740174.232,4.257,3.476,0
33.432,1788740174.432,4.257,3.476,0
33.632,1788740174.632,4.257,3.476,0
33.833,1788740174.833,4.257,3.476,0
34.032,1788740175.032,4.257,3.476,0
34.232,1788740175.232,4.257,3.476,0
34.432,1788740175.432,4.257,3.476,0
34.632,1788740175.632,4.257,3.476,0
