t,t_abs,bx,by,moving
0.233,1788738396.691,4.400,6.500,0
0.433,1788738396.891,4.400,6.500,0
0.633,1788738397.091,4.400,6.500,0
0.833,1788738397.291,4.400,6.500,0
1.033,1788738397.491,4.400,6.500,0
1.233,1788738397.691,4.400,6.500,0
1.433,1788738397.891,4.400,6.500,0
1.633,1788738398.091,4.400,6.500,0
1.834,1788738398.292,4.400,6.500,0
2.033,1788738398.491,4.400,6.500,0
2.233,1788738398.691,4.400,6.500,0
2.433,1788738398.891,4.400,6.500,0
2.633,1788738399.091,4.400,6.500,0
2.833,1788738399.291,4.400,6.500,0
3.033,1788738399.491,4.400,6.500,0
3.233,1788738399.691,4.400,6.500,0
3.433,1788738399.891,4.400,6.500,0
3.633,1788738400.091,4.400,6.500,0
3.833,1788738400.291,4.400,6.500,0
4.033,1788738400.491,4.400,6.500,0
4.233,1788738400.691,4.400,6.500,0
4.433,1788738400.891,4.400,6.500,0
4.633,1788738401.091,4.400,6.500,0
4.833,1788738401.291,4.400,6.500,0
5.033,1788738401.491,4.400,6.500,0
5.233,1788738401.691,4.400,6.500,0
5.433,1788738401.891,4.400,6.500,0
5.633,1788738402.091,4.400,6.500,0
5.833,1788738402.291,4.400,6.500,0
6.033,1788738402.491,4.400,6.500,0
6.233,1788738402.691,4.400,6.500,0
6.433,1788738402.891,4.400,6.500,0
6.633,1788738403.091,4.400,6.500,0
6.833,1788738403.291,4.400,6.500,0
7.033,1788738403.491,4.400,6.500,0
7.233,1788738403.691,4.400,6.500,0
7.433,1788738403.891,4.400,6.500,0
7.633,1788738404.091,4.400,6.500,0
7.834,1788738404.292,4.400,6.500,0
8.033,1788738404.491,4.400,6.500,0
8.233,1788738404.691,4.400,6.500,0
8.433,1788738404.891,4.400,6.500,0
8.633,1788738405.091,4.400,6.500,0
8.833,1788738405.291,4.400,6.500,0
9.033,1788738405.491,4.400,6.500,0
9.233,1788738405.691,4.400,6.500,0
9.433,1788738405.891,4.400,6.500,0
9.633,1788738406.091,4.400,6.500,0
9.833,1788738406.291,4.400,6.500,0
10.033,1788738406.491,4.400,6.500,0
10.233,1788738406.691,4.400,6.500,0
10.433,1788738406.891,4.400,6.500,0
10.633,1788738407.091,4.400,6.500,0
10.833,1788738407.291,4.400,6.500,0
11.033,1788738407.491,4.400,6.500,0
11.233,1788738407.691,4.400,6.500,0
11.433,1788738407.891,4.400,6.500,0
11.633,1788738408.091,4.400,6.500,0
11.833,1788738408.291,4.400,6.448,1
12.033,1788738408.491,4.400,6.396,1
12.233,1788738408.691,4.400,6.344,1
12.433,1788738408.891,4.400,6.292,1
12.633,1788738409.091,4.400,6.240,1
12.833,1788738409.291,4.400,6.188,1
13.033,1788738409.491,4.400,6.136,1
13.233,1788738409.691,4.400,6.084,1
13.433,1788738409.891,4.400,6.032,1
13.633,1788738410.091,4.400,5.980,1
13.833,1788738410.291,4.400,5.928,1
14.033,1788738410.491,4.400,5.876,1
14.233,1788738410.691,4.400,5.824,1
14.433,1788738410.891,4.400,5.772,1
14.633,1788738411.091,4.400,5.720,1
14.833,1788738411.291,4.400,5.668,1
15.033,1788738411.491,4.400,5.616,1
15.233,1788738411.691,4.400,5.564,1
15.433,1788738411.891,4.400,5.512,1
15.633,1788738412.091,4.400,5.460,1
15.833,1788738412.291,4.400,5.408,1
16.033,1788738412.491,4.400,5.356,1
16.233,1788738412.691,4.400,5.304,1
16.433,1788738412.891,4.400,5.252,1
16.633,1788738413.091,4.400,5.200,1
16.833,1788738413.291,4.400,5.148,1
17.033,1788738413.491,4.400,5.096,1
17.233,1788738413.692,4.400,5.044,1
17.433,1788738413.891,4.400,4.992,1
17.633,1788738414.091,4.400,4.940,1
17.833,1788738414.291,4.400,4.888,1
18.033,1788738414.491,4.400,4.836,1
18.233,1788738414.691,4.400,4.784,1
18.433,1788738414.891,4.400,4.732,1
18.633,1788738415.091,4.400,4.680,1
18.833,1788738415.291,4.400,4.628,1
19.033,1788738415.491,4.400,4.576,1
19.234,1788738415.692,4.400,4.524,1
19.433,1788738415.891,4.400,4.472,1
19.633,1788738416.091,4.400,4.420,1
19.833,1788738416.291,4.400,4.368,1
20.033,1788738416.491,4.400,4.316,1
